timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
5,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
10,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
15,1i,150.0,2,25.919,0,0.0,False,0,,,,0.1
20,1i,150.0,3,13.6168,0,0.0,False,0,,,,0.1
25,1i,150.0,3,4.8657,2,1.01,False,0,,,,0.1
30,1i,150.0,3,0.0,2,1.0,False,0,,,,0.1
35,1i,150.0,3,0.0,3,1.0,False,0,,,,0.1
40,1i,150.0,3,0.0,3,1.0,False,0,,,,0.1
45,1i,150.0,3,0.0,3,1.0,False,0,,,,0.1
50,1i,150.0,1,0.0,1,1.0,False,0,,,,0.1
55,1i,150.0,1,0.0,1,1.0,False,0,,,,0.1
60,1i,150.0,1,0.0,1,1.0,False,0,,,,0.1
65,1i,150.0,2,12.0221,1,1.0,False,0,,,,0.1
70,1i,150.0,2,5.7176,1,1.0,False,0,,,,0.1
75,1i,150.0,2,0.1998,1,1.0,False,0,,,,0.1
80,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
85,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
90,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
95,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
100,1i,150.0,1,20.6316,0,0.0,False,0,,,,0.1
105,1i,150.0,1,5.7061,0,0.0,False,0,,,,0.1
110,1i,150.0,1,0.0,1,1.0,False,0,,,,0.1
115,1i,150.0,2,11.6379,1,1.0,False,0,,,,0.1
120,1i,150.0,2,4.6379,1,1.0,False,0,,,,0.1
125,1i,150.0,2,0.0,2,1.0,False,0,,,,0.1
130,1i,150.0,2,0.0,2,1.0,False,0,,,,0.1
135,1i,150.0,2,0.0,2,1.0,False,0,,,,0.1
140,1i,150.0,2,11.8435,1,1.0,False,0,,,,0.1
145,1i,150.0,2,4.9166,1,1.0,False,0,,,,0.1
150,1i,150.0,1,0.0,1,1.0,False,1,27.77,483.3,483.3,0.1
155,1i,150.0,1,0.0,1,1.0,False,1,26.8365,348.08,348.08,0.1
160,1i,150.0,1,0.0,1,1.0,False,1,27.2967,215.46,215.46,0.1
165,1i,150.0,2,10.9552,1,1.0,False,1,21.9105,88.1,88.1,0.1
