timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.5
5,1i,150.0,0,0.0,0,0.0,False,1,26.1381,379.25,379.25,0.5
10,1i,150.0,0,0.0,0,0.0,False,1,27.4528,243.95,243.95,0.5
15,1i,150.0,2,25.5539,0,0.0,False,2,25.3605,109.22,432.13,0.5
20,1i,150.0,3,15.9066,0,0.0,False,3,18.5174,19.12,455.35,0.5
25,1i,150.0,4,8.753,1,1.0,False,3,13.8145,1.0,361.23,0.5
30,1i,150.0,5,5.6806,2,1.0,False,3,11.7703,1.0,266.11,0.5
35,1i,150.0,7,6.7955,3,1.0,False,3,8.9632,1.0,172.93,0.5
40,1i,150.0,9,5.3259,4,8.01,False,4,10.6601,1.0,376.51,0.5
45,1i,150.0,10,3.5026,7,27.76,False,5,11.7793,1.0,384.49,0.5
50,1i,150.0,9,9.1114,3,30.87,False,4,19.3339,10.92,403.01,0.5
55,1i,150.0,8,10.2064,2,13.71,False,4,22.4101,28.96,431.98,0.5
60,1i,150.0,5,7.686,3,17.74,False,3,21.0387,50.55,311.71,0.5
65,1i,150.0,4,4.7657,3,17.71,False,2,21.3058,39.36,192.87,0.5
70,1i,150.0,6,9.951,3,17.71,False,3,24.7949,74.81,483.3,0.5
75,1i,150.0,5,2.5359,3,17.71,False,3,19.1173,8.73,360.03,0.5
80,1i,150.0,6,5.4071,2,21.72,False,3,16.5463,1.03,239.67,0.5
85,1i,150.0,8,10.7031,1,1.0,False,4,15.4168,1.0,396.47,0.5
90,1i,150.0,9,7.278,3,5.0,False,7,16.6721,1.0,407.92,0.5
95,1i,150.0,9,1.6834,4,8.0,False,8,14.7853,1.0,432.34,0.5
100,1i,150.0,11,3.648,8,26.05,False,9,12.8923,1.0,455.34,0.5
105,1i,150.0,13,3.8442,9,30.05,False,11,12.7254,1.0,456.26,0.5
110,1i,150.0,14,2.744,9,30.05,False,11,9.6019,1.0,335.92,0.5
115,1i,150.0,14,0.4932,11,30.05,False,11,6.3089,1.0,224.18,0.5
120,1i,150.0,18,3.7375,14,55.1,False,11,4.723,1.0,131.73,0.5
125,1i,150.0,19,2.695,14,55.09,False,12,4.537,1.0,376.08,0.5
130,1i,150.0,20,1.2136,16,62.13,False,13,4.0571,1.0,407.65,0.5
135,1i,150.0,23,2.6188,19,78.81,False,14,5.1679,1.0,428.85,0.5
140,1i,150.0,18,1.7254,14,82.8,False,14,8.8415,12.0,456.99,0.5
