timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
0,1i,150.0,0,0.0,0,0.0,False
0,2i,150.0,0,0.0,0,0.0,False
0,3i,150.0,0,0.0,0,0.0,False
0,4i,150.0,0,0.0,0,0.0,False
5,1i,150.0,0,0.0,0,0.0,False
5,2i,150.0,0,0.0,0,0.0,False
5,3i,150.0,0,0.0,0,0.0,False
5,4i,150.0,0,0.0,0,0.0,False
10,1i,150.0,0,0.0,0,0.0,False
10,2i,150.0,0,0.0,0,0.0,False
10,3i,150.0,0,0.0,0,0.0,False
10,4i,150.0,0,0.0,0,0.0,False
15,1i,150.0,2,25.5539,0,0.0,False
15,2i,150.0,3,26.0733,0,0.0,False
15,3i,150.0,3,24.0782,0,0.0,False
15,4i,150.0,1,25.0987,0,0.0,False
20,1i,150.0,3,15.9066,0,0.0,False
20,2i,150.0,4,15.9221,0,0.0,False
20,3i,150.0,3,15.4344,0,0.0,False
20,4i,150.0,3,15.6018,0,0.0,False
25,1i,150.0,4,8.753,1,1.0,False
25,2i,150.0,4,3.5108,3,1.0,False
25,3i,150.0,1,0.0,1,1.0,False
25,4i,150.0,3,11.2658,1,1.0,False
30,1i,150.0,5,5.6806,2,1.0,False
30,2i,150.0,5,3.4557,3,1.0,False
30,3i,150.0,1,0.0,1,1.0,False
30,4i,150.0,3,9.4564,1,1.0,False
35,1i,150.0,7,6.7955,3,1.0,False
35,2i,150.0,8,7.5658,4,5.0,False
35,3i,150.0,1,18.9865,0,0.0,False
35,4i,150.0,2,6.9602,1,1.0,False
40,1i,150.0,9,5.3259,4,8.01,False
40,2i,150.0,9,4.2185,5,9.0,False
40,3i,150.0,1,11.5785,0,0.0,False
40,4i,150.0,2,0.0,1,1.0,False
45,1i,150.0,10,3.5026,7,27.76,False
45,2i,150.0,10,2.8967,8,13.01,False
45,3i,150.0,1,0.0,1,1.0,False
45,4i,150.0,3,5.4531,2,1.0,False
50,1i,150.0,9,9.1114,3,30.87,False
50,2i,150.0,8,10.9443,3,16.28,False
50,3i,150.0,2,6.9917,1,1.0,False
50,4i,150.0,3,0.7865,2,1.0,False
55,1i,150.0,8,10.2064,2,13.71,False
55,2i,150.0,5,8.4146,2,5.0,False
55,3i,150.0,5,15.847,1,1.0,False
55,4i,150.0,5,10.3228,3,8.0,False
60,1i,150.0,5,7.686,3,17.74,False
60,2i,150.0,4,4.0975,3,9.01,False
60,3i,150.0,5,6.8323,2,13.72,False
60,4i,150.0,6,6.2343,3,8.0,False
65,1i,150.0,4,4.7657,3,17.71,False
65,2i,150.0,5,6.9796,3,9.0,False
65,3i,150.0,5,0.0011,4,26.42,False
65,4i,150.0,6,1.7883,4,8.0,False
70,1i,150.0,6,9.951,3,17.71,False
70,2i,150.0,4,4.7678,3,9.0,False
70,3i,150.0,6,3.3547,5,26.42,False
70,4i,150.0,7,3.4205,5,8.0,False
75,1i,150.0,5,2.5359,3,17.71,False
75,2i,150.0,7,7.1549,3,9.0,False
75,3i,150.0,6,1.0268,5,26.42,False
75,4i,150.0,7,1.2805,5,8.0,False
80,1i,150.0,6,5.4071,2,21.72,False
80,2i,150.0,6,8.8565,1,0.99,False
80,3i,150.0,6,0.001,6,30.43,False
80,4i,150.0,7,0.014,7,26.11,False
85,1i,150.0,8,10.7031,1,1.0,False
85,2i,150.0,7,9.4695,1,0.99,False
85,3i,150.0,7,1.9895,6,30.42,False
85,4i,150.0,8,2.2336,7,26.04,False
90,1i,150.0,9,7.278,3,5.0,False
90,2i,150.0,9,6.573,4,8.01,False
90,3i,150.0,7,0.0848,6,30.42,False
90,4i,150.0,8,0.5029,7,26.04,False
95,1i,150.0,9,1.6834,4,8.0,False
95,2i,150.0,10,4.9419,6,16.02,False
95,3i,150.0,7,10.6322,2,33.61,False
95,4i,150.0,6,8.3495,2,29.33,False
100,1i,150.0,11,3.648,8,26.05,False
100,2i,150.0,13,6.9542,7,16.0,False
100,3i,150.0,5,10.264,1,1.0,False
100,4i,150.0,6,8.5933,1,1.0,False
105,1i,150.0,13,3.8442,9,30.05,False
105,2i,150.0,13,3.0987,9,20.01,False
105,3i,150.0,2,0.8623,1,1.0,False
105,4i,150.0,2,5.8372,1,1.0,False
110,1i,150.0,14,2.744,9,30.05,False
110,2i,150.0,14,1.1345,10,27.01,False
110,3i,150.0,2,0.0,2,5.0,False
110,4i,150.0,2,2.0872,1,1.0,False
115,1i,150.0,14,0.4932,11,30.05,False
115,2i,150.0,15,1.0788,13,34.01,False
115,3i,150.0,3,5.677,2,5.0,False
115,4i,150.0,3,5.5613,2,5.0,False
120,1i,150.0,18,3.7375,14,55.1,False
120,2i,150.0,18,2.9661,14,38.01,False
120,3i,150.0,3,4.4249,2,5.0,False
120,4i,150.0,3,4.4513,2,5.0,False
125,1i,150.0,19,2.695,14,55.09,False
125,2i,150.0,19,1.7697,15,42.01,False
125,3i,150.0,2,8.0033,0,0.0,False
125,4i,150.0,3,6.3988,0,0.0,False
130,1i,150.0,20,1.2136,16,62.13,False
130,2i,150.0,20,1.2519,18,46.01,False
130,3i,150.0,2,1.648,1,1.0,False
130,4i,150.0,2,1.378,1,1.0,False
135,1i,150.0,23,2.6188,19,78.81,False
135,2i,150.0,21,1.2242,19,53.01,False
135,3i,150.0,5,14.4883,2,13.71,False
