timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.25,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,1,18.6931,399.7,399.7,scenario_heavy_vehicle_OOD,ood,ood,0.25,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,1,19.2033,305.84,305.84,scenario_heavy_vehicle_OOD,ood,ood,0.25,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,1,23.5897,0,0.0,False,1,19.3333,211.14,211.14,scenario_heavy_vehicle_OOD,ood,ood,0.25,,,0.0,,,0.0,14.0,True,,6.666666666666667,566.1528000000001,,
20,1i,150.0,3,17.7152,0,0.0,False,1,18.3875,116.82,116.82,scenario_heavy_vehicle_OOD,ood,ood,0.25,,,0.0,,,0.0,19.0,True,,20.0,1275.4944,,
25,1i,150.0,3,10.154,0,0.0,False,1,14.3382,28.35,28.35,scenario_heavy_vehicle_OOD,ood,ood,0.25,,,0.0,,,0.0,24.0,True,,20.0,731.088,,
30,1i,150.0,3,0.0,1,1.0,False,2,9.4207,1.0,455.75,scenario_heavy_vehicle_OOD,ood,ood,0.25,1.0,0.0,0.006666666666666667,2.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,2,9.4865,1.0,362.99,scenario_heavy_vehicle_OOD,ood,ood,0.25,1.0,0.0,0.006666666666666667,1.0,-36.70999999999998,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,2,9.1048,1.0,270.45,scenario_heavy_vehicle_OOD,ood,ood,0.25,1.0,0.0,0.006666666666666667,1.0,-35.389999999999986,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,2,8.6099,1.0,178.74,scenario_heavy_vehicle_OOD,ood,ood,0.25,1.0,-23.5897,0.006666666666666667,1.0,-32.39999999999998,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,4,11.458,1,1.0,False,2,7.8925,1.0,94.63,scenario_heavy_vehicle_OOD,ood,ood,0.25,1.0,-6.257199999999999,0.006666666666666667,1.0,-22.189999999999998,4.0,4.0,False,15,26.666666666666668,1099.968,0.03333333333333333,
55,1i,150.0,4,8.8483,1,1.0,False,2,5.7299,1.0,25.63,scenario_heavy_vehicle_OOD,ood,ood,0.25,1.0,-1.3056999999999999,0.006666666666666667,1.0,-2.7200000000000024,4.0,9.0,False,20,26.666666666666668,849.4368000000001,0.03333333333333333,
60,1i,150.0,2,0.1945,1,1.0,False,2,11.7545,1.0,384.77,scenario_heavy_vehicle_OOD,ood,ood,0.25,0.0,0.1945,0.006666666666666667,0.0,-70.98000000000002,4.0,14.0,False,25,13.333333333333334,9.336,0.0,
65,1i,150.0,2,0.0,2,13.71,False,2,12.3706,1.0,262.4,scenario_heavy_vehicle_OOD,ood,ood,0.25,12.71,0.0,0.09140000000000001,0.0,-100.59000000000003,4.0,19.0,False,30,13.333333333333334,0.0,0.4236666666666667,
70,1i,150.0,5,12.6584,2,13.71,False,2,11.7256,1.0,143.11,scenario_heavy_vehicle_OOD,ood,ood,0.25,12.71,12.6584,0.09140000000000001,0.0,-127.33999999999997,4.0,24.0,False,35,33.333333333333336,1519.0080000000003,0.4236666666666667,
75,1i,150.0,5,6.5961,2,13.71,False,2,7.9238,1.0,43.07,scenario_heavy_vehicle_OOD,ood,ood,0.25,12.71,6.5961,0.09140000000000001,0.0,-135.67000000000002,5.0,4.0,False,40,33.333333333333336,791.532,0.4236666666666667,
80,1i,150.0,4,1.9079,1,1.0,False,1,2.4509,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,0.0,-9.5501,0.006666666666666667,-1.0,-93.63,6.0,2.0,False,45,26.666666666666668,183.1584,0.0,
85,1i,150.0,3,0.6424,2,1.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,0.0,-8.2059,0.006666666666666667,-1.0,-24.63,7.0,1.0,False,50,20.0,46.2528,0.0,
90,1i,150.0,3,0.0003,3,1.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,0.0,-0.1942,0.006666666666666667,-1.0,-383.77,7.0,6.0,False,55,20.0,0.0216,0.0,
95,1i,150.0,4,6.2043,3,1.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,-12.71,6.2043,0.006666666666666667,-1.0,-261.4,0.0,4.0,True,,26.666666666666668,595.6128,-0.4236666666666667,
100,1i,150.0,5,6.1563,3,1.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,-12.71,-6.5021,0.006666666666666667,-1.0,-142.11,0.0,9.0,True,,33.333333333333336,738.7560000000001,-0.4236666666666667,
105,1i,150.0,6,3.2791,3,1.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,-12.71,-3.3169999999999997,0.006666666666666667,-1.0,-42.07,0.0,14.0,True,,40.0,472.1904,-0.4236666666666667,
110,1i,150.0,6,1.2993,5,8.01,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.01,-0.6086,0.053399999999999996,0.0,0.0,0.0,19.0,True,,40.0,187.0992,0.23366666666666666,
115,1i,150.0,6,0.5484,5,8.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.0,-0.09399999999999997,0.05333333333333334,0.0,0.0,0.0,24.0,True,,40.0,78.9696,0.23333333333333334,
120,1i,150.0,6,0.0051,6,8.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.0,0.0048000000000000004,0.05333333333333334,0.0,0.0,1.0,4.0,False,5,40.0,0.7344,0.23333333333333334,
125,1i,150.0,8,5.0078,6,8.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.0,-1.1965000000000003,0.05333333333333334,0.0,0.0,2.0,2.0,True,,53.333333333333336,961.4976,0.23333333333333334,
130,1i,150.0,9,4.1781,6,8.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.0,-1.9782000000000002,0.05333333333333334,0.0,0.0,3.0,1.0,False,5,60.0,902.4696,0.23333333333333334,
135,1i,150.0,9,1.3225,7,9.0,False,2,9.5786,1.0,455.43,scenario_heavy_vehicle_OOD,ood,ood,0.25,8.0,-1.9566000000000001,0.06,1.0,454.43,3.0,6.0,False,10,60.0,285.66,0.26666666666666666,
140,1i,150.0,4,2.1379,2,5.0,False,2,18.4153,361.39,437.26,scenario_heavy_vehicle_OOD,ood,ood,0.25,-3.01,0.8386000000000002,0.03333333333333333,1.0,436.26,4.0,4.0,False,15,26.666666666666668,205.23840000000004,-0.10033333333333333,
145,1i,150.0,3,0.002,3,19.05,False,2,18.6121,267.51,343.14,scenario_heavy_vehicle_OOD,ood,ood,0.25,11.05,-0.5464,0.127,1.0,342.14,4.0,9.0,False,20,20.0,0.14400000000000002,0.36833333333333335,
150,1i,150.0,3,0.0,3,19.04,False,2,19.0979,173.57,250.23,scenario_heavy_vehicle_OOD,ood,ood,0.25,11.04,-0.0051,0.12693333333333331,1.0,249.23,4.0,14.0,False,25,20.0,0.0,0.368,
155,1i,150.0,4,4.3688,3,19.04,False,2,18.2495,86.36,156.84,scenario_heavy_vehicle_OOD,ood,ood,0.25,11.04,-0.6389999999999993,0.12693333333333331,1.0,155.84,4.0,19.0,False,30,26.666666666666668,419.4048,0.368,
160,1i,150.0,6,7.1992,3,19.04,False,2,14.3612,2.38,81.0,scenario_heavy_vehicle_OOD,ood,ood,0.25,11.04,3.0211000000000006,0.12693333333333331,1.0,80.0,4.0,24.0,False,35,40.0,1036.6848,0.368,
165,1i,150.0,5,2.855,3,19.04,False,2,16.4674,40.67,483.3,scenario_heavy_vehicle_OOD,ood,ood,0.25,10.04,1.5325,0.12693333333333331,0.0,27.870000000000005,5.0,4.0,False,40,33.333333333333336,342.6,0.3346666666666666,
170,1i,150.0,4,0.8545,3,31.87,False,2,13.8864,31.87,347.91,scenario_heavy_vehicle_OOD,ood,ood,0.25,26.87,-1.2834,0.21246666666666666,0.0,-89.34999999999997,6.0,2.0,False,45,26.666666666666668,82.03200000000001,0.8956666666666667,
175,1i,150.0,3,2.4073,1,1.0,False,2,15.7082,17.76,214.12,scenario_heavy_vehicle_OOD,ood,ood,0.25,-18.05,2.4053000000000004,0.006666666666666667,0.0,-129.01999999999998,7.0,1.0,False,50,20.0,173.3256,-0.6016666666666667,
180,1i,150.0,6,9.9122,3,13.71,False,2,9.7933,13.71,92.5,scenario_heavy_vehicle_OOD,ood,ood,0.25,-5.329999999999998,9.9122,0.09140000000000001,0.0,-157.73,7.0,6.0,False,55,40.0,1427.3568,-0.1776666666666666,
185,1i,150.0,6,5.6562,3,13.71,False,2,3.3418,13.71,31.48,scenario_heavy_vehicle_OOD,ood,ood,0.25,-5.329999999999998,1.2873999999999999,0.09140000000000001,0.0,-125.36,0.0,4.0,True,,40.0,814.4928,-0.1776666666666666,
190,1i,150.0,6,0.3599,5,26.43,False,2,0.0021,13.71,26.43,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.390000000000001,-6.839300000000001,0.1762,0.0,-54.57,0.0,9.0,True,,40.0,51.82560000000001,0.24633333333333335,
195,1i,150.0,6,0.0001,6,26.42,False,2,0.0,13.71,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.25,7.380000000000003,-2.8548999999999998,0.17613333333333334,0.0,-456.88,0.0,14.0,True,,40.0,0.014400000000000001,0.24600000000000008,
200,1i,150.0,6,0.0,6,26.42,False,2,0.0,13.71,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.25,-5.449999999999999,-0.8545,0.17613333333333334,0.0,-321.49,0.0,19.0,True,,40.0,0.0,-0.18166666666666664,
205,1i,150.0,7,2.6594,6,26.42,False,2,0.0,13.71,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.25,25.42,0.2521,0.17613333333333334,0.0,-187.7,0.0,24.0,True,,46.66666666666667,446.77920000000006,0.8473333333333334,
210,1i,150.0,9,5.0995,6,26.42,False,2,0.0,13.71,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.25,12.71,-4.8127,0.17613333333333334,0.0,-66.08,1.0,4.0,False,5,60.0,1101.492,0.4236666666666667,
215,1i,150.0,9,2.0691,6,26.42,False,2,0.0,13.71,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.25,12.71,-3.5871,0.17613333333333334,0.0,-5.059999999999999,2.0,2.0,True,,60.0,446.92560000000003,0.4236666666666667,
220,1i,150.0,9,0.4966,8,30.42,False,3,9.2567,13.71,483.3,scenario_heavy_vehicle_OOD,ood,ood,0.25,3.990000000000002,0.1367,0.2028,1.0,456.87,3.0,1.0,False,5,60.0,107.2656,0.13300000000000006,
225,1i,150.0,9,0.0296,9,30.42,False,3,8.6843,13.71,350.77,scenario_heavy_vehicle_OOD,ood,ood,0.25,4.0,0.029500000000000002,0.2028,1.0,324.34999999999997,3.0,6.0,False,10,60.0,6.3936,0.13333333333333333,
230,1i,150.0,6,1.0334,4,30.42,False,3,9.2156,13.71,215.49,scenario_heavy_vehicle_OOD,ood,ood,0.25,4.0,1.0334,0.2028,1.0,189.07,4.0,4.0,False,15,40.0,148.80960000000002,0.13333333333333333,
235,1i,150.0,7,7.8576,4,30.42,False,3,6.3125,13.71,96.53,scenario_heavy_vehicle_OOD,ood,ood,0.25,4.0,5.1982,0.2028,1.0,70.11,4.0,9.0,False,20,46.66666666666667,1320.0768,0.13333333333333333,
240,1i,150.0,6,3.4163,4,30.42,False,3,2.0622,13.71,42.39,scenario_heavy_vehicle_OOD,ood,ood,0.25,4.0,-1.6831999999999998,0.2028,1.0,15.969999999999999,4.0,14.0,False,25,40.0,491.94720000000007,0.13333333333333333,
245,1i,150.0,5,0.0092,5,37.46,False,3,0.0153,13.71,37.46,scenario_heavy_vehicle_OOD,ood,ood,0.25,11.04,-2.0599000000000003,0.24973333333333333,1.0,11.04,4.0,19.0,False,30,33.333333333333336,1.104,0.368,
