timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,0,0.0,0.0,0.0,0,0.0,False
5,2i,0,0.0,0.0,0.0,0,0.0,False
5,3i,0,0.0,0.0,0.0,0,0.0,False
5,4i,1,18.9545,2.0623,0.0,0,0.0,False
10,1i,0,0.0,0.0,0.0,0,0.0,False
10,2i,0,0.0,0.0,0.0,0,0.0,False
10,3i,0,0.0,0.0,0.0,0,0.0,False
10,4i,1,19.2707,2.0623,0.0,0,0.0,False
15,1i,0,0.0,0.0,0.0,0,0.0,False
15,2i,0,0.0,0.0,0.0,0,0.0,False
15,3i,0,0.0,0.0,0.0,0,0.0,False
15,4i,2,21.6261,4.1246,0.0,0,0.0,False
20,1i,0,0.0,0.0,0.0,0,0.0,False
20,2i,0,0.0,0.0,0.0,0,0.0,False
20,3i,0,0.0,0.0,0.0,0,0.0,False
20,4i,2,22.0182,4.1246,0.0,0,0.0,False
25,1i,0,0.0,0.0,0.0,0,0.0,False
25,2i,0,0.0,0.0,0.0,0,0.0,False
25,3i,0,0.0,0.0,0.0,0,0.0,False
25,4i,3,21.4983,6.1868,0.0,0,0.0,False
30,1i,0,0.0,0.0,0.0,0,0.0,False
30,2i,0,0.0,0.0,0.0,0,0.0,False
30,3i,0,0.0,0.0,0.0,0,0.0,False
30,4i,3,14.6975,6.1868,0.0,0,0.0,False
35,1i,0,0.0,0.0,0.0,0,0.0,False
35,2i,0,0.0,0.0,0.0,0,0.0,False
35,3i,0,0.0,0.0,0.0,0,0.0,False
35,4i,3,18.9708,6.1868,720.0,0,0.0,False
40,1i,0,0.0,0.0,0.0,0,0.0,False
40,2i,0,0.0,0.0,0.0,0,0.0,False
40,3i,0,0.0,0.0,0.0,0,0.0,False
40,4i,2,20.9525,4.1246,720.0,0,0.0,False
45,1i,0,0.0,0.0,0.0,0,0.0,False
45,2i,0,0.0,0.0,0.0,0,0.0,False
45,3i,0,0.0,0.0,0.0,0,0.0,False
45,4i,3,18.6095,6.1868,0.0,0,0.0,False
50,1i,0,0.0,0.0,0.0,0,0.0,False
50,2i,0,0.0,0.0,0.0,0,0.0,False
50,3i,0,0.0,0.0,0.0,0,0.0,False
50,4i,3,13.2499,6.1868,0.0,1,1.0,False
55,1i,0,0.0,0.0,0.0,0,0.0,False
55,2i,0,0.0,0.0,0.0,0,0.0,False
55,3i,0,0.0,0.0,0.0,0,0.0,False
55,4i,4,13.4148,8.2491,0.0,1,1.0,False
60,1i,0,0.0,0.0,0.0,0,0.0,False
60,2i,0,0.0,0.0,0.0,0,0.0,False
60,3i,0,0.0,0.0,0.0,0,0.0,False
60,4i,4,10.1668,8.2491,0.0,2,5.0,False
65,1i,0,0.0,0.0,0.0,0,0.0,False
65,2i,0,0.0,0.0,0.0,0,0.0,False
65,3i,0,0.0,0.0,0.0,0,0.0,False
65,4i,5,10.3058,10.3114,0.0,2,5.0,False
70,1i,0,0.0,0.0,0.0,0,0.0,False
70,2i,0,0.0,0.0,0.0,0,0.0,False
70,3i,0,0.0,0.0,0.0,0,0.0,False
70,4i,5,8.8742,10.3114,0.0,3,9.0,False
75,1i,0,0.0,0.0,0.0,0,0.0,False
75,2i,0,0.0,0.0,0.0,0,0.0,False
75,3i,0,0.0,0.0,0.0,0,0.0,False
75,4i,6,9.6731,12.3737,0.0,3,9.0,False
80,1i,0,0.0,0.0,0.0,0,0.0,False
80,2i,0,0.0,0.0,0.0,0,0.0,False
80,3i,0,0.0,0.0,0.0,0,0.0,False
80,4i,6,7.624,12.3737,0.0,4,13.01,False
85,1i,0,0.0,0.0,0.0,0,0.0,False
85,2i,0,0.0,0.0,0.0,0,0.0,False
85,3i,0,0.0,0.0,0.0,0,0.0,False
85,4i,7,7.3822,14.436,0.0,4,13.0,False
90,1i,0,0.0,0.0,0.0,0,0.0,False
90,2i,0,0.0,0.0,0.0,0,0.0,False
90,3i,0,0.0,0.0,0.0,0,0.0,False
90,4i,7,5.235,14.436,0.0,5,20.01,False
95,1i,0,0.0,0.0,0.0,0,0.0,False
95,2i,0,0.0,0.0,0.0,0,0.0,False
95,3i,0,0.0,0.0,0.0,0,0.0,False
95,4i,8,6.249,16.4982,0.0,5,20.01,False
100,1i,0,0.0,0.0,0.0,0,0.0,False
100,2i,0,0.0,0.0,0.0,0,0.0,False
100,3i,0,0.0,0.0,0.0,0,0.0,False
100,4i,8,5.3407,16.4982,0.0,6,27.01,False
105,1i,0,0.0,0.0,0.0,0,0.0,False
105,2i,0,0.0,0.0,0.0,0,0.0,False
105,3i,0,0.0,0.0,0.0,0,0.0,False
