timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,3,19.0669,6.1868,0.0,0,0.0,False
5,2i,3,25.1721,6.1868,0.0,0,0.0,False
5,3i,3,23.1584,6.1868,0.0,0,0.0,False
5,4i,3,22.2189,6.1868,0.0,0,0.0,False
10,1i,3,18.5816,6.1868,0.0,0,0.0,False
10,2i,3,25.2879,6.1868,0.0,0,0.0,False
10,3i,3,22.6068,6.1868,0.0,0,0.0,False
10,4i,3,22.3952,6.1868,0.0,0,0.0,False
15,1i,3,18.7056,6.1868,0.0,0,0.0,False
15,2i,3,24.5502,6.1868,0.0,0,0.0,False
15,3i,3,22.1697,6.1868,0.0,0,0.0,False
15,4i,3,22.1563,6.1868,0.0,0,0.0,False
20,1i,4,20.254,8.2491,0.0,0,0.0,False
20,2i,4,17.4554,8.2491,0.0,0,0.0,False
20,3i,4,19.6949,8.2491,0.0,0,0.0,False
20,4i,4,19.5472,8.2491,0.0,0,0.0,False
25,1i,4,16.8498,8.2491,0.0,0,0.0,False
25,2i,4,7.1067,8.2491,0.0,1,1.0,False
25,3i,3,14.2989,6.1868,720.0,0,0.0,False
25,4i,3,11.6058,6.1868,720.0,0,0.0,False
30,1i,4,5.9197,8.2491,0.0,0,0.0,False
30,2i,4,6.0494,8.2491,0.0,3,1.0,False
30,3i,2,13.6038,4.1246,720.0,1,1.0,False
30,4i,3,6.3563,6.1868,0.0,1,1.0,False
35,1i,5,10.3073,10.3114,0.0,3,1.0,False
35,2i,5,9.3938,10.3114,0.0,3,1.0,False
35,3i,2,25.5668,4.1246,720.0,0,0.0,False
35,4i,3,14.0833,6.1868,720.0,1,1.0,False
40,1i,6,10.3731,12.3737,0.0,3,1.0,False
40,2i,6,10.5481,12.3737,0.0,3,1.0,False
40,3i,3,20.7096,6.1868,0.0,0,0.0,False
40,4i,4,15.0306,8.2491,0.0,1,1.0,False
45,1i,6,8.4652,12.3737,0.0,4,13.78,False
45,2i,6,8.3807,12.3737,0.0,3,1.0,False
45,3i,3,17.7427,6.1868,0.0,1,1.0,False
45,4i,4,13.3002,8.2491,0.0,1,1.0,False
50,1i,4,16.1239,8.2491,2160.0,1,1.0,False
50,2i,4,17.656,8.2491,2160.0,1,1.0,False
50,3i,4,16.974,8.2491,0.0,1,1.0,False
50,4i,5,13.303,10.3114,0.0,1,1.0,False
55,1i,3,15.7794,6.1868,720.0,1,1.0,False
55,2i,3,15.3921,6.1868,720.0,1,1.0,False
55,3i,4,11.5882,8.2491,0.0,1,1.0,False
55,4i,5,9.4937,10.3114,0.0,2,13.71,False
60,1i,4,15.8271,8.2491,0.0,1,1.0,False
60,2i,3,16.0732,6.1868,720.0,1,1.0,False
60,3i,5,11.0824,10.3114,0.0,2,1.0,False
60,4i,6,10.6082,12.3737,0.0,3,13.71,False
65,1i,4,17.5581,8.2491,720.0,1,1.0,False
65,2i,4,16.9688,8.2491,0.0,1,1.0,False
65,3i,6,10.7318,12.3737,0.0,3,5.0,False
65,4i,7,11.4224,14.436,0.0,3,13.71,False
70,1i,4,14.1703,8.2491,0.0,1,1.0,False
70,2i,4,13.8642,8.2491,0.0,1,1.0,False
70,3i,6,8.5849,12.3737,0.0,3,5.0,False
70,4i,7,8.6137,14.436,0.0,3,13.71,False
75,1i,4,10.2472,8.2491,0.0,2,13.72,False
75,2i,4,11.7138,8.2491,0.0,2,5.0,False
75,3i,6,6.56,12.3737,0.0,4,5.0,False
75,4i,7,5.3035,14.436,0.0,5,26.42,False
80,1i,4,14.2516,8.2491,720.0,0,0.0,False
80,2i,4,14.4368,8.2491,720.0,0,0.0,False
80,3i,7,6.8917,14.436,0.0,4,5.0,False
80,4i,8,5.2143,16.4982,0.0,5,26.42,False
85,1i,3,12.6864,6.1868,720.0,1,1.0,False
85,2i,3,11.3217,6.1868,720.0,1,1.0,False
85,3i,7,5.3881,14.436,0.0,5,9.01,False
85,4i,8,3.5604,16.4982,0.0,6,40.46,False
90,1i,3,9.1636,6.1868,0.0,2,1.0,False
90,2i,3,7.7638,6.1868,0.0,2,1.0,False
90,3i,7,4.6463,14.436,0.0,5,9.0,False
90,4i,8,2.4246,16.4982,0.0,7,40.46,False
95,1i,6,13.8358,12.3737,0.0,2,1.0,False
95,2i,6,16.8217,12.3737,0.0,2,1.0,False
95,3i,7,15.3246,14.436,2160.0,1,1.0,False
95,4i,7,14.1525,14.436,2880.0,1,1.0,False
100,1i,6,11.397,12.3737,0.0,2,1.0,False
100,2i,6,14.1643,12.3737,0.0,2,1.0,False
100,3i,5,16.6961,10.3114,1440.0,1,1.0,False
