timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
2813.0,f_1i_left_9.134,1i,1i,1i_2,10.3973,0.0,473.26
2814.0,f_1i_left_9.134,1i,1i,1i_2,9.884,-0.5133,463.376
2815.0,f_1i_left_9.134,1i,1i,1i_2,9.2583,-0.6257,454.1177
2816.0,f_1i_left_9.134,1i,1i,1i_2,8.5072,-0.7512,445.6105
2817.0,f_1i_left_9.134,1i,1i,1i_2,7.6624,-0.8448,437.9481
2818.0,f_1i_left_9.134,1i,1i,1i_2,6.7624,-0.9,431.1857
2819.0,f_1i_left_9.134,1i,1i,1i_2,5.8624,-0.9,425.3233
2820.0,f_1i_left_9.134,1i,1i,1i_2,4.9624,-0.9,420.3609
2821.0,f_1i_left_9.134,1i,1i,1i_2,4.0624,-0.9,416.2985
2822.0,f_1i_left_9.134,1i,1i,1i_2,3.1624,-0.9,413.1361
2823.0,f_1i_left_9.134,1i,1i,1i_2,2.2624,-0.9,410.8737
2824.0,f_1i_left_9.134,1i,1i,1i_2,1.6887,-0.5737,409.185
2825.0,f_1i_left_9.134,1i,1i,1i_2,0.7887,-0.9,408.3963
2826.0,f_1i_left_9.134,1i,1i,1i_2,0.3671,-0.4216,408.0292
2827.0,f_1i_left_9.134,1i,1i,1i_2,0.0985,-0.2686,407.9307
2828.0,f_1i_left_9.134,1i,1i,1i_2,0.0227,-0.0758,407.9081
2829.0,f_1i_left_9.134,1i,1i,1i_2,0.0085,-0.0141,407.8995
2830.0,f_1i_left_9.134,1i,1i,1i_2,0.0053,-0.0032,407.8942
2831.0,f_1i_left_9.134,1i,1i,1i_2,0.002,-0.0034,407.8923
2832.0,f_1i_left_9.134,1i,1i,1i_2,0.7512,0.7493,407.141
2833.0,f_1i_left_9.134,1i,1i,1i_2,1.0651,0.3139,406.0759
2834.0,f_1i_left_9.134,1i,1i,1i_2,1.0696,0.0045,405.0063
2835.0,f_1i_left_9.134,1i,1i,1i_2,0.8935,-0.1761,404.1128
2836.0,f_1i_left_9.134,1i,1i,1i_2,0.9062,0.0127,403.2066
2837.0,f_1i_left_9.134,1i,1i,1i_2,1.8197,0.9135,401.3869
2838.0,f_1i_left_9.134,1i,1i,1i_2,1.7464,-0.0733,399.6405
2839.0,f_1i_left_9.134,1i,1i,1i_2,0.8464,-0.9,398.7941
2840.0,f_1i_left_9.134,1i,1i,1i_2,0.5531,-0.2934,398.241
2841.0,f_1i_left_9.134,1i,1i,1i_2,0.9694,0.4164,397.2716
2842.0,f_1i_left_9.134,1i,1i,1i_2,0.6595,-0.3099,396.6121
2843.0,f_1i_left_9.134,1i,1i,1i_2,1.6302,0.9707,394.9818
2844.0,f_1i_left_9.134,1i,1i,1i_2,1.2116,-0.4187,393.7703
2845.0,f_1i_left_9.134,1i,1i,1i_2,0.7746,-0.4369,392.9956
2846.0,f_1i_left_9.134,1i,1i,1i_2,0.7113,-0.0634,392.2843
2847.0,f_1i_left_9.134,1i,1i,1i_2,0.7541,0.0428,391.5302
2848.0,f_1i_left_9.134,1i,1i,1i_2,0.7753,0.0212,390.7549
2849.0,f_1i_left_9.134,1i,1i,1i_2,0.2975,-0.4778,390.4574
2850.0,f_1i_left_9.134,1i,1i,1i_2,0.3399,0.0424,390.1175
2851.0,f_1i_left_9.134,1i,1i,1i_2,0.669,0.3291,389.4485
2852.0,f_1i_left_9.134,1i,1i,1i_2,0.8294,0.1604,388.6191
2853.0,f_1i_left_9.134,1i,1i,1i_2,0.9365,0.1071,387.6826
2854.0,f_1i_left_9.134,1i,1i,1i_2,0.5745,-0.3621,387.1081
2855.0,f_1i_left_9.134,1i,1i,1i_2,0.9981,0.4237,386.11
2856.0,f_1i_left_9.134,1i,1i,1i_2,1.1854,0.1872,384.9246
2857.0,f_1i_left_9.134,1i,1i,1i_2,0.8509,-0.3345,384.0737
2858.0,f_1i_left_9.134,1i,1i,1i_2,1.2228,0.3719,382.8509
2859.0,f_1i_left_9.134,1i,1i,1i_2,1.2825,0.0598,381.5684
2860.0,f_1i_left_9.134,1i,1i,1i_2,0.7336,-0.5489,380.8348
2861.0,f_1i_left_9.134,1i,1i,1i_2,1.0115,0.2779,379.8232
2862.0,f_1i_left_9.134,1i,1i,1i_2,0.9307,-0.0808,378.8925
2863.0,f_1i_left_9.134,1i,1i,1i_2,1.2151,0.2844,377.6774
2864.0,f_1i_left_9.134,1i,1i,1i_2,0.8589,-0.3562,376.8185
2865.0,f_1i_left_9.134,1i,1i,1i_2,0.5975,-0.2614,376.221
2866.0,f_1i_left_9.134,1i,1i,1i_2,0.8419,0.2444,375.3791
2867.0,f_1i_left_9.134,1i,1i,1i_2,0.3277,-0.5142,375.0515
2868.0,f_1i_left_9.134,1i,1i,1i_2,0.4981,0.1704,374.5534
2869.0,f_1i_left_9.134,1i,1i,1i_2,0.287,-0.2111,374.2664
2870.0,f_1i_left_9.134,1i,1i,1i_2,0.1612,-0.1258,374.1052
2871.0,f_1i_left_9.134,1i,1i,1i_2,0.0866,-0.0746,374.0186
2872.0,f_1i_left_9.134,1i,1i,1i_2,0.0379,-0.0487,373.9807
2873.0,f_1i_left_9.134,1i,1i,1i_2,0.0495,0.0116,373.9312
2874.0,f_1i_left_9.134,1i,1i,1i_2,0.0174,-0.0321,373.9137
2875.0,f_1i_left_9.134,1i,1i,1i_2,0.0089,-0.0085,373.9048
2876.0,f_1i_left_9.134,1i,1i,1i_2,0.0109,0.002,373.8939
2877.0,f_1i_left_9.134,1i,1i,1i_2,0.0033,-0.0076,373.8906
2878.0,f_1i_left_9.134,1i,1i,1i_2,0.0036,0.0003,373.8869
