timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_high_demand,train,development,0.11
5,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_high_demand,train,development,0.11
10,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_high_demand,train,development,0.11
15,1i,150.0,3,25.079,0,0.0,False,0,,,,scenario_high_demand,train,development,0.11
20,1i,150.0,3,13.5306,0,0.0,False,0,,,,scenario_high_demand,train,development,0.11
25,1i,150.0,3,0.5526,2,1.0,False,0,,,,scenario_high_demand,train,development,0.11
30,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_high_demand,train,development,0.11
35,1i,150.0,5,10.6083,3,1.0,False,0,,,,scenario_high_demand,train,development,0.11
40,1i,150.0,6,7.8864,3,1.0,False,0,,,,scenario_high_demand,train,development,0.11
45,1i,150.0,6,1.2331,3,1.0,False,0,,,,scenario_high_demand,train,development,0.11
50,1i,150.0,2,0.0,2,5.0,False,0,,,,scenario_high_demand,train,development,0.11
55,1i,150.0,3,8.69,2,5.0,False,0,,,,scenario_high_demand,train,development,0.11
60,1i,150.0,5,10.2897,2,5.0,False,0,,,,scenario_high_demand,train,development,0.11
65,1i,150.0,3,1.0281,2,5.0,False,1,24.7533,455.55,455.55,scenario_high_demand,train,development,0.11
70,1i,150.0,3,0.0004,3,9.0,False,1,23.54,334.13,334.13,scenario_high_demand,train,development,0.11
75,1i,150.0,3,0.0,3,9.0,False,1,23.389,215.46,215.46,scenario_high_demand,train,development,0.11
80,1i,150.0,4,14.788,0,0.0,False,1,22.4801,96.05,96.05,scenario_high_demand,train,development,0.11
85,1i,150.0,3,7.7414,0,0.0,False,1,11.0989,16.3,16.3,scenario_high_demand,train,development,0.11
90,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
95,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
100,1i,150.0,4,5.587,3,1.0,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
105,1i,150.0,6,6.2304,3,1.0,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
110,1i,150.0,6,2.9827,4,5.01,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
115,1i,150.0,6,0.6048,5,8.14,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
120,1i,150.0,9,7.192,6,8.0,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
125,1i,150.0,9,3.273,6,8.0,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
130,1i,150.0,9,0.1628,7,19.04,False,2,9.1106,1.0,418.97,scenario_high_demand,train,development,0.11
135,1i,150.0,9,0.0002,9,19.04,False,2,9.355,1.0,324.93,scenario_high_demand,train,development,0.11
140,1i,150.0,6,8.0334,3,9.0,False,1,18.2945,230.41,230.41,scenario_high_demand,train,development,0.11
145,1i,150.0,6,8.2551,3,9.0,False,1,19.1315,136.51,136.51,scenario_high_demand,train,development,0.11
150,1i,150.0,4,3.0825,3,9.0,False,1,12.3301,60.62,60.62,scenario_high_demand,train,development,0.11
155,1i,150.0,4,1.297,3,9.0,False,1,5.1881,19.73,19.73,scenario_high_demand,train,development,0.11
160,1i,150.0,5,4.3207,4,13.01,False,1,0.0183,13.01,13.01,scenario_high_demand,train,development,0.11
165,1i,150.0,7,7.1021,4,13.0,False,1,0.0,13.0,13.0,scenario_high_demand,train,development,0.11
170,1i,150.0,5,2.8402,2,13.0,False,1,0.0,13.0,13.0,scenario_high_demand,train,development,0.11
175,1i,150.0,4,0.9096,2,1.0,False,1,1.2708,1.0,1.0,scenario_high_demand,train,development,0.11
180,1i,150.0,5,4.3933,4,13.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
185,1i,150.0,7,6.6239,4,13.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
190,1i,150.0,7,1.6063,4,13.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
195,1i,150.0,7,0.0022,7,20.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
200,1i,150.0,8,2.5844,7,20.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
205,1i,150.0,10,5.2804,7,20.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
210,1i,150.0,10,1.8346,8,20.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
215,1i,150.0,10,0.0916,9,24.72,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
220,1i,150.0,10,0.0,10,24.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
225,1i,150.0,12,2.9337,10,24.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
230,1i,150.0,9,5.4213,4,24.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
235,1i,150.0,6,2.8402,4,24.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
240,1i,150.0,6,3.7329,4,24.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
245,1i,150.0,8,8.4908,4,24.71,False,1,0.0,1.0,1.0,scenario_high_demand,train,development,0.11
