timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
0,1i,150.0,0,0.0,0,0.0,False
0,2i,150.0,0,0.0,0,0.0,False
0,3i,150.0,0,0.0,0,0.0,False
0,4i,150.0,0,0.0,0,0.0,False
5,1i,150.0,0,0.0,0,0.0,False
5,2i,150.0,0,0.0,0,0.0,False
5,3i,150.0,0,0.0,0,0.0,False
5,4i,150.0,0,0.0,0,0.0,False
10,1i,150.0,0,0.0,0,0.0,False
10,2i,150.0,0,0.0,0,0.0,False
10,3i,150.0,0,0.0,0,0.0,False
10,4i,150.0,0,0.0,0,0.0,False
15,1i,150.0,0,0.0,0,0.0,False
15,2i,150.0,0,0.0,0,0.0,False
15,3i,150.0,0,0.0,0,0.0,False
15,4i,150.0,0,0.0,0,0.0,False
20,1i,150.0,0,0.0,0,0.0,False
20,2i,150.0,0,0.0,0,0.0,False
20,3i,150.0,0,0.0,0,0.0,False
20,4i,150.0,1,19.4031,0,0.0,False
25,1i,150.0,0,0.0,0,0.0,False
25,2i,150.0,0,0.0,0,0.0,False
25,3i,150.0,0,0.0,0,0.0,False
25,4i,150.0,1,13.1688,0,0.0,False
30,1i,150.0,0,0.0,0,0.0,False
30,2i,150.0,0,0.0,0,0.0,False
30,3i,150.0,0,0.0,0,0.0,False
30,4i,150.0,2,8.2713,0,0.0,False
35,1i,150.0,0,0.0,0,0.0,False
35,2i,150.0,0,0.0,0,0.0,False
35,3i,150.0,0,0.0,0,0.0,False
35,4i,150.0,2,15.3814,0,0.0,False
40,1i,150.0,0,0.0,0,0.0,False
40,2i,150.0,0,0.0,0,0.0,False
40,3i,150.0,0,0.0,0,0.0,False
40,4i,150.0,1,15.2574,0,0.0,False
45,1i,150.0,0,0.0,0,0.0,False
45,2i,150.0,0,0.0,0,0.0,False
45,3i,150.0,0,0.0,0,0.0,False
45,4i,150.0,2,14.6689,0,0.0,False
50,1i,150.0,0,0.0,0,0.0,False
50,2i,150.0,0,0.0,0,0.0,False
50,3i,150.0,0,0.0,0,0.0,False
50,4i,150.0,2,6.787,1,1.0,False
55,1i,150.0,0,0.0,0,0.0,False
55,2i,150.0,0,0.0,0,0.0,False
55,3i,150.0,0,0.0,0,0.0,False
55,4i,150.0,2,1.2871,1,1.0,False
60,1i,150.0,0,0.0,0,0.0,False
60,2i,150.0,0,0.0,0,0.0,False
60,3i,150.0,0,0.0,0,0.0,False
60,4i,150.0,3,5.5194,2,5.0,False
65,1i,150.0,0,0.0,0,0.0,False
65,2i,150.0,0,0.0,0,0.0,False
65,3i,150.0,0,0.0,0,0.0,False
65,4i,150.0,3,1.0298,2,5.0,False
70,1i,150.0,0,0.0,0,0.0,False
70,2i,150.0,0,0.0,0,0.0,False
70,3i,150.0,0,0.0,0,0.0,False
70,4i,150.0,4,5.1117,3,9.0,False
75,1i,150.0,0,0.0,0,0.0,False
75,2i,150.0,0,0.0,0,0.0,False
75,3i,150.0,0,0.0,0,0.0,False
75,4i,150.0,4,1.6115,3,9.0,False
80,1i,150.0,0,0.0,0,0.0,False
80,2i,150.0,0,0.0,0,0.0,False
80,3i,150.0,0,0.0,0,0.0,False
80,4i,150.0,5,3.696,4,13.01,False
85,1i,150.0,0,0.0,0,0.0,False
85,2i,150.0,0,0.0,0,0.0,False
85,3i,150.0,0,0.0,0,0.0,False
85,4i,150.0,5,1.0771,4,13.0,False
90,1i,150.0,0,0.0,0,0.0,False
90,2i,150.0,0,0.0,0,0.0,False
90,3i,150.0,0,0.0,0,0.0,False
90,4i,150.0,6,2.9011,5,20.01,False
95,1i,150.0,0,0.0,0,0.0,False
95,2i,150.0,0,0.0,0,0.0,False
95,3i,150.0,0,0.0,0,0.0,False
95,4i,150.0,6,0.5677,5,20.01,False
100,1i,150.0,0,0.0,0,0.0,False
100,2i,150.0,0,0.0,0,0.0,False
100,3i,150.0,0,0.0,0,0.0,False
100,4i,150.0,6,0.0007,6,27.01,False
105,1i,150.0,0,0.0,0,0.0,False
105,2i,150.0,0,0.0,0,0.0,False
105,3i,150.0,0,0.0,0,0.0,False
105,4i,150.0,7,1.7046,6,27.01,False
110,1i,150.0,0,0.0,0,0.0,False
110,2i,150.0,0,0.0,0,0.0,False
110,3i,150.0,0,0.0,0,0.0,False
110,4i,150.0,8,2.8007,6,27.01,False
115,1i,150.0,0,0.0,0,0.0,False
115,2i,150.0,0,0.0,0,0.0,False
115,3i,150.0,0,0.0,0,0.0,False
115,4i,150.0,8,1.1071,6,27.01,False
120,1i,150.0,0,0.0,0,0.0,False
120,2i,150.0,0,0.0,0,0.0,False
120,3i,150.0,0,0.0,0,0.0,False
120,4i,150.0,9,1.7561,7,31.01,False
125,1i,150.0,0,0.0,0,0.0,False
125,2i,150.0,0,0.0,0,0.0,False
125,3i,150.0,0,0.0,0,0.0,False
125,4i,150.0,7,0.5901,5,45.05,False
130,1i,150.0,0,0.0,0,0.0,False
130,2i,150.0,0,0.0,0,0.0,False
130,3i,150.0,0,0.0,0,0.0,False
130,4i,150.0,7,3.5943,2,49.05,False
135,1i,150.0,0,0.0,0,0.0,False
135,2i,150.0,0,0.0,0,0.0,False
135,3i,150.0,0,0.0,0,0.0,False
135,4i,150.0,7,1.654,3,14.6,False
140,1i,150.0,0,0.0,0,0.0,False
140,2i,150.0,0,0.0,0,0.0,False
