timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
5,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
10,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
15,1i,150.0,3,25.469,0,0.0,False,0,,,,0.1
20,1i,150.0,3,13.5218,0,0.0,False,0,,,,0.1
25,1i,150.0,3,0.526,2,1.0,False,0,,,,0.1
30,1i,150.0,4,5.477,3,1.0,False,0,,,,0.1
35,1i,150.0,4,2.3532,3,1.0,False,0,,,,0.1
40,1i,150.0,5,5.2374,4,8.0,False,0,,,,0.1
45,1i,150.0,5,2.578,4,8.0,False,0,,,,0.1
50,1i,150.0,2,2.9139,1,1.0,False,0,,,,0.1
55,1i,150.0,4,18.108,1,1.0,False,0,,,,0.1
60,1i,150.0,4,10.3308,1,1.0,False,0,,,,0.1
65,1i,150.0,3,9.4314,1,1.0,False,0,,,,0.1
70,1i,150.0,3,6.1014,2,5.0,False,0,,,,0.1
75,1i,150.0,2,0.0,2,5.0,False,0,,,,0.1
80,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
85,1i,150.0,1,19.3904,0,0.0,False,0,,,,0.1
90,1i,150.0,1,10.6441,0,0.0,False,0,,,,0.1
95,1i,150.0,3,13.5746,1,1.0,False,0,,,,0.1
100,1i,150.0,4,7.7728,1,1.0,False,0,,,,0.1
105,1i,150.0,5,5.4532,3,15.06,False,0,,,,0.1
110,1i,150.0,5,1.4553,4,15.04,False,0,,,,0.1
115,1i,150.0,5,0.0028,5,22.05,False,0,,,,0.1
120,1i,150.0,5,0.0,5,22.04,False,1,26.8012,376.44,376.44,0.1
125,1i,150.0,6,1.8756,5,22.04,False,1,26.5583,242.76,242.76,0.1
130,1i,150.0,7,4.5484,5,22.04,False,1,25.0851,108.75,108.75,0.1
135,1i,150.0,9,4.6534,5,22.04,False,1,11.1724,25.07,25.07,0.1
140,1i,150.0,7,4.7034,3,24.91,False,1,0.0674,8.02,8.02,0.1
145,1i,150.0,5,4.5227,2,8.0,False,1,0.0,8.0,8.0,0.1
150,1i,150.0,4,3.8848,2,8.0,False,1,0.0,8.0,8.0,0.1
155,1i,150.0,2,0.0,2,8.0,False,1,0.0,8.0,8.0,0.1
