timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
0,1i,150.0,0,0.0,0,0.0,False
0,2i,150.0,0,0.0,0,0.0,False
0,3i,150.0,0,0.0,0,0.0,False
0,4i,150.0,0,0.0,0,0.0,False
5,1i,150.0,0,0.0,0,0.0,False
5,2i,150.0,0,0.0,0,0.0,False
5,3i,150.0,0,0.0,0,0.0,False
5,4i,150.0,0,0.0,0,0.0,False
10,1i,150.0,0,0.0,0,0.0,False
10,2i,150.0,0,0.0,0,0.0,False
10,3i,150.0,0,0.0,0,0.0,False
10,4i,150.0,0,0.0,0,0.0,False
15,1i,150.0,3,25.469,0,0.0,False
15,2i,150.0,2,24.4933,0,0.0,False
15,3i,150.0,2,24.8172,0,0.0,False
15,4i,150.0,2,24.5998,0,0.0,False
20,1i,150.0,3,13.5218,0,0.0,False
20,2i,150.0,3,16.207,0,0.0,False
20,3i,150.0,3,14.8805,0,0.0,False
20,4i,150.0,3,16.1538,0,0.0,False
25,1i,150.0,3,0.526,2,1.0,False
25,2i,150.0,3,5.7893,1,1.0,False
25,3i,150.0,1,0.0,1,1.0,False
25,4i,150.0,2,8.6761,0,0.0,False
30,1i,150.0,4,5.477,3,1.0,False
30,2i,150.0,4,4.8595,2,1.0,False
30,3i,150.0,1,0.0,1,1.0,False
30,4i,150.0,1,0.0,1,1.0,False
35,1i,150.0,4,2.3532,3,1.0,False
35,2i,150.0,4,1.2896,3,1.0,False
35,3i,150.0,0,0.0,0,0.0,False
35,4i,150.0,0,0.0,0,0.0,False
40,1i,150.0,5,5.2374,4,8.0,False
40,2i,150.0,4,0.0022,4,13.72,False
40,3i,150.0,0,0.0,0,0.0,False
40,4i,150.0,0,0.0,0,0.0,False
45,1i,150.0,5,2.578,4,8.0,False
45,2i,150.0,5,3.3131,4,13.71,False
45,3i,150.0,1,24.4512,0,0.0,False
45,4i,150.0,0,0.0,0,0.0,False
50,1i,150.0,2,2.9139,1,1.0,False
50,2i,150.0,2,3.5314,1,1.0,False
50,3i,150.0,1,16.0996,0,0.0,False
50,4i,150.0,1,18.5276,0,0.0,False
55,1i,150.0,4,18.108,1,1.0,False
55,2i,150.0,3,15.5129,1,1.0,False
55,3i,150.0,1,2.1675,0,0.0,False
55,4i,150.0,1,14.1143,0,0.0,False
60,1i,150.0,4,10.3308,1,1.0,False
60,2i,150.0,4,9.0168,1,1.0,False
60,3i,150.0,1,0.0,1,1.0,False
60,4i,150.0,1,0.0,0,0.0,False
65,1i,150.0,3,9.4314,1,1.0,False
65,2i,150.0,4,11.0496,2,5.0,False
65,3i,150.0,1,0.0,1,1.0,False
65,4i,150.0,1,0.0,1,1.0,False
70,1i,150.0,3,6.1014,2,5.0,False
70,2i,150.0,3,4.6342,2,5.0,False
70,3i,150.0,1,0.0,1,1.0,False
70,4i,150.0,1,0.0,1,1.0,False
75,1i,150.0,2,0.0,2,5.0,False
75,2i,150.0,3,0.4106,2,5.0,False
75,3i,150.0,2,12.0422,1,1.0,False
75,4i,150.0,1,0.0,1,1.0,False
80,1i,150.0,0,0.0,0,0.0,False
80,2i,150.0,2,12.0346,1,1.0,False
80,3i,150.0,2,5.4412,1,1.0,False
80,4i,150.0,2,7.2823,1,1.0,False
85,1i,150.0,1,19.3904,0,0.0,False
85,2i,150.0,2,6.6273,1,1.0,False
85,3i,150.0,2,0.0819,2,8.14,False
85,4i,150.0,2,5.0323,1,1.0,False
90,1i,150.0,1,10.6441,0,0.0,False
90,2i,150.0,2,0.0869,1,1.0,False
90,3i,150.0,2,0.0003,2,8.0,False
90,4i,150.0,2,2.7823,1,1.0,False
95,1i,150.0,3,13.5746,1,1.0,False
95,2i,150.0,5,11.6449,2,5.0,False
95,3i,150.0,0,0.0,0,0.0,False
95,4i,150.0,1,5.7072,0,0.0,False
100,1i,150.0,4,7.7728,1,1.0,False
100,2i,150.0,5,8.539,2,5.0,False
100,3i,150.0,0,0.0,0,0.0,False
100,4i,150.0,0,0.0,0,0.0,False
105,1i,150.0,5,5.4532,3,15.06,False
105,2i,150.0,6,4.982,3,12.0,False
105,3i,150.0,3,23.996,0,0.0,False
105,4i,150.0,2,25.8301,0,0.0,False
110,1i,150.0,5,1.4553,4,15.04,False
110,2i,150.0,6,1.1908,5,12.0,False
110,3i,150.0,3,14.7191,0,0.0,False
110,4i,150.0,2,14.3128,0,0.0,False
115,1i,150.0,5,0.0028,5,22.05,False
115,2i,150.0,6,0.0008,6,19.01,False
115,3i,150.0,1,0.0,0,0.0,False
115,4i,150.0,2,5.5689,0,0.0,False
120,1i,150.0,5,0.0,5,22.04,False
120,2i,150.0,7,2.1685,6,19.0,False
120,3i,150.0,1,0.0,1,1.0,False
120,4i,150.0,2,0.7158,1,1.0,False
125,1i,150.0,6,1.8756,5,22.04,False
125,2i,150.0,7,0.2574,6,19.0,False
125,3i,150.0,0,0.0,0,0.0,False
125,4i,150.0,1,0.0,1,1.0,False
130,1i,150.0,7,4.5484,5,22.04,False
130,2i,150.0,7,0.0,7,23.01,False
130,3i,150.0,0,0.0,0,0.0,False
130,4i,150.0,1,0.0,1,1.0,False
135,1i,150.0,9,4.6534,5,22.04,False
135,2i,150.0,10,4.3989,7,23.01,False
135,3i,150.0,1,22.5855,0,0.0,False
135,4i,150.0,1,0.0,1,1.0,False
