timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.25
5,1i,150.0,0,0.0,0,0.0,False,1,26.6773,377.13,377.13,0.25
10,1i,150.0,0,0.0,0,0.0,False,1,26.7757,242.61,242.61,0.25
15,1i,150.0,3,25.469,0,0.0,False,1,26.1207,110.11,110.11,0.25
20,1i,150.0,3,13.5218,0,0.0,False,1,12.1438,19.58,19.58,0.25
25,1i,150.0,3,0.526,2,1.0,False,1,0.0,1.0,1.0,0.25
30,1i,150.0,4,5.477,3,1.0,False,1,0.0,1.0,1.0,0.25
35,1i,150.0,4,2.3532,3,1.0,False,1,0.0,1.0,1.0,0.25
40,1i,150.0,5,5.2374,4,8.0,False,2,12.5,1.0,480.3,0.25
45,1i,150.0,5,2.578,4,8.0,False,2,11.8491,1.0,360.39,0.25
50,1i,150.0,2,2.9139,1,1.0,False,2,12.1135,1.0,240.68,0.25
55,1i,150.0,4,18.108,1,1.0,False,2,11.706,1.0,120.46,0.25
60,1i,150.0,4,10.3308,1,1.0,False,2,6.2217,1.0,30.24,0.25
65,1i,150.0,3,9.4314,1,1.0,False,2,0.3712,1.0,5.31,0.25
70,1i,150.0,3,6.1014,2,5.0,False,2,0.0,1.0,5.0,0.25
75,1i,150.0,2,0.0,2,5.0,False,2,0.0,1.0,5.0,0.25
80,1i,150.0,0,0.0,0,0.0,False,1,24.6854,431.92,431.92,0.25
85,1i,150.0,1,19.3904,0,0.0,False,1,24.6416,311.1,311.1,0.25
90,1i,150.0,1,10.6441,0,0.0,False,1,24.6094,189.93,189.93,0.25
95,1i,150.0,3,13.5746,1,1.0,False,1,21.7265,73.3,73.3,0.25
100,1i,150.0,4,7.7728,1,1.0,False,1,7.4788,6.96,6.96,0.25
105,1i,150.0,5,5.4532,3,15.06,False,1,0.0,1.0,1.0,0.25
110,1i,150.0,5,1.4553,4,15.04,False,1,0.0,1.0,1.0,0.25
