timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
0,1i,150.0,0,0.0,0,0.0,False
0,2i,150.0,0,0.0,0,0.0,False
0,3i,150.0,0,0.0,0,0.0,False
0,4i,150.0,0,0.0,0,0.0,False
5,1i,150.0,0,0.0,0,0.0,False
5,2i,150.0,0,0.0,0,0.0,False
5,3i,150.0,0,0.0,0,0.0,False
5,4i,150.0,0,0.0,0,0.0,False
10,1i,150.0,0,0.0,0,0.0,False
10,2i,150.0,0,0.0,0,0.0,False
10,3i,150.0,0,0.0,0,0.0,False
10,4i,150.0,0,0.0,0,0.0,False
15,1i,150.0,2,24.7752,0,0.0,False
15,2i,150.0,3,24.5607,0,0.0,False
15,3i,150.0,2,26.9761,0,0.0,False
15,4i,150.0,3,24.6191,0,0.0,False
20,1i,150.0,3,15.4031,0,0.0,False
20,2i,150.0,3,13.2939,0,0.0,False
20,3i,150.0,3,14.9883,0,0.0,False
20,4i,150.0,3,15.193,0,0.0,False
25,1i,150.0,3,5.7068,1,1.0,False
25,2i,150.0,3,0.6403,2,1.0,False
25,3i,150.0,2,7.817,1,1.0,False
25,4i,150.0,1,0.0,1,1.0,False
30,1i,150.0,3,0.2612,2,1.0,False
30,2i,150.0,3,0.0,3,1.0,False
30,3i,150.0,1,0.0,1,1.0,False
30,4i,150.0,1,0.0,1,1.0,False
35,1i,150.0,5,10.2048,3,1.0,False
35,2i,150.0,3,0.0,3,1.0,False
35,3i,150.0,1,25.6272,0,0.0,False
35,4i,150.0,2,26.0492,0,0.0,False
40,1i,150.0,6,7.0649,3,1.0,False
40,2i,150.0,6,9.2267,3,1.0,False
40,3i,150.0,3,16.7768,0,0.0,False
40,4i,150.0,3,15.2903,0,0.0,False
45,1i,150.0,6,1.0736,4,8.0,False
45,2i,150.0,6,4.7565,3,1.0,False
45,3i,150.0,3,11.2184,1,1.0,False
45,4i,150.0,2,8.6593,0,0.0,False
50,1i,150.0,2,0.0024,2,5.0,False
50,2i,150.0,3,3.1557,2,5.01,False
50,3i,150.0,3,2.2362,1,1.0,False
50,4i,150.0,2,1.8364,1,1.0,False
55,1i,150.0,4,12.484,2,5.0,False
55,2i,150.0,3,7.9872,2,5.0,False
55,3i,150.0,4,6.0422,3,1.0,False
55,4i,150.0,3,8.1531,2,1.0,False
60,1i,150.0,5,10.5707,2,5.0,False
60,2i,150.0,5,9.4322,2,5.0,False
60,3i,150.0,6,8.0227,3,1.0,False
60,4i,150.0,5,9.9006,2,1.0,False
65,1i,150.0,3,0.1904,2,5.0,False
65,2i,150.0,4,5.0067,2,5.0,False
65,3i,150.0,6,1.5142,3,1.0,False
65,4i,150.0,5,3.5562,3,5.01,False
70,1i,150.0,3,0.0001,3,12.0,False
70,2i,150.0,3,2.2313,2,5.0,False
70,3i,150.0,6,0.002,6,13.71,False
70,4i,150.0,5,1.0253,4,5.0,False
75,1i,150.0,4,5.3351,3,12.0,False
75,2i,150.0,4,6.7472,2,5.0,False
75,3i,150.0,7,3.4584,6,13.71,False
75,4i,150.0,7,7.0309,5,13.72,False
80,1i,150.0,5,10.0448,0,0.0,False
80,2i,150.0,4,11.9983,0,0.0,False
80,3i,150.0,9,4.8424,6,13.71,False
80,4i,150.0,8,4.789,5,13.71,False
85,1i,150.0,3,8.0264,1,1.0,False
85,2i,150.0,4,8.3989,1,1.0,False
85,3i,150.0,9,0.6419,6,13.71,False
85,4i,150.0,8,0.4979,6,13.71,False
90,1i,150.0,3,1.2979,2,1.0,False
90,2i,150.0,4,0.8977,2,15.06,False
90,3i,150.0,9,0.0017,9,20.72,False
90,4i,150.0,8,0.0001,8,26.42,False
95,1i,150.0,4,5.5979,3,1.0,False
95,2i,150.0,6,7.8326,4,15.04,False
95,3i,150.0,4,1.0709,3,20.71,False
95,4i,150.0,4,7.0523,2,8.0,False
100,1i,150.0,6,7.7259,3,1.0,False
100,2i,150.0,7,5.7602,4,15.04,False
100,3i,150.0,6,8.6012,3,20.71,False
100,4i,150.0,5,10.6284,2,8.0,False
105,1i,150.0,6,4.2143,4,5.03,False
105,2i,150.0,7,1.8064,5,15.04,False
105,3i,150.0,6,7.3655,3,20.71,False
105,4i,150.0,4,4.6794,2,8.0,False
110,1i,150.0,6,1.6932,4,5.0,False
110,2i,150.0,7,0.5984,6,15.04,False
110,3i,150.0,4,1.014,3,20.71,False
110,4i,150.0,3,0.0001,3,12.0,False
115,1i,150.0,6,0.0074,6,13.71,False
115,2i,150.0,8,2.4406,7,19.07,False
115,3i,150.0,5,3.7736,4,27.72,False
115,4i,150.0,4,5.8264,3,12.0,False
120,1i,150.0,9,5.6739,6,13.71,False
120,2i,150.0,10,4.1572,7,19.04,False
120,3i,150.0,6,4.7634,4,27.71,False
120,4i,150.0,6,8.0122,3,12.0,False
125,1i,150.0,9,2.6455,6,13.71,False
125,2i,150.0,10,0.6909,8,19.04,False
125,3i,150.0,6,4.0561,3,27.71,False
125,4i,150.0,5,2.4297,0,0.0,False
130,1i,150.0,9,0.3879,7,20.71,False
130,2i,150.0,10,0.0004,10,31.76,False
130,3i,150.0,5,3.395,1,1.0,False
130,4i,150.0,3,1.1945,2,1.0,False
135,1i,150.0,10,2.1495,9,26.42,False
135,2i,150.0,10,0.0,10,31.75,False
135,3i,150.0,6,3.7761,4,8.22,False
