timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.5
5,1i,150.0,0,0.0,0,0.0,False,3,25.3875,376.84,386.17,0.5
10,1i,150.0,0,0.0,0,0.0,False,3,26.3009,241.04,267.38,0.5
15,1i,150.0,3,25.6295,0,0.0,False,3,25.6295,108.92,146.29,0.5
20,1i,150.0,3,13.4115,0,0.0,False,3,13.4115,19.21,41.32,0.5
25,1i,150.0,3,0.719,2,1.0,False,3,0.719,1.0,1.0,0.5
30,1i,150.0,4,5.6565,3,1.0,False,4,5.9192,1.0,432.19,0.5
35,1i,150.0,4,2.1565,3,1.0,False,4,6.115,1.0,310.7,0.5
40,1i,150.0,4,0.0197,4,5.08,False,4,6.0495,1.0,189.7,0.5
45,1i,150.0,5,3.967,4,5.0,False,5,9.1864,1.0,377.57,0.5
50,1i,150.0,2,5.5991,1,1.0,False,3,12.7128,1.0,243.16,0.5
55,1i,150.0,4,18.2129,1,1.0,False,3,16.6922,1.0,455.36,0.5
60,1i,150.0,4,10.4682,1,1.0,False,3,11.9023,1.0,334.98,0.5
65,1i,150.0,2,0.073,1,1.0,False,3,8.0571,1.0,213.93,0.5
70,1i,150.0,3,7.6893,2,5.0,False,3,7.6893,1.0,92.74,0.5
75,1i,150.0,3,3.2904,2,5.0,False,3,3.2904,1.0,17.79,0.5
80,1i,150.0,2,13.4733,0,0.0,False,4,18.9346,1.11,483.3,0.5
85,1i,150.0,2,7.1302,1,1.0,False,4,17.9466,1.0,379.2,0.5
90,1i,150.0,2,0.6189,1,1.0,False,4,17.974,1.0,285.45,0.5
95,1i,150.0,4,10.9141,2,8.0,False,4,15.4668,1.0,191.51,0.5
100,1i,150.0,5,7.2381,2,8.0,False,4,9.0476,1.0,97.75,0.5
105,1i,150.0,5,2.3257,4,12.02,False,4,2.9071,1.0,17.74,0.5
110,1i,150.0,5,0.0,5,12.0,False,5,5.4352,1.0,403.3,0.5
115,1i,150.0,6,2.4908,5,12.0,False,5,5.2068,1.0,271.48,0.5
120,1i,150.0,7,4.483,5,12.0,False,6,8.5703,1.0,483.3,0.5
125,1i,150.0,7,1.9353,5,12.0,False,6,6.7631,1.0,348.23,0.5
130,1i,150.0,7,0.1306,6,16.01,False,6,4.5913,1.0,215.67,0.5
135,1i,150.0,10,6.6675,7,28.72,False,6,3.7232,1.0,86.93,0.5
140,1i,150.0,7,5.308,2,27.92,False,4,4.3835,1.0,27.92,0.5
145,1i,150.0,4,3.8919,2,13.73,False,2,4.401,1.0,2.04,0.5
150,1i,150.0,3,6.391,2,13.71,False,1,0.0,1.0,1.0,0.5
155,1i,150.0,2,0.0,2,13.71,False,1,0.0,1.0,1.0,0.5
160,1i,150.0,3,8.0314,2,13.71,False,2,12.159,1.0,455.98,0.5
165,1i,150.0,3,4.6293,2,13.71,False,2,11.7219,1.0,338.54,0.5
170,1i,150.0,2,1.8519,0,0.0,False,1,24.9217,217.12,217.12,0.5
175,1i,150.0,4,17.0146,1,1.0,False,2,25.9693,97.67,428.83,0.5
180,1i,150.0,4,6.7503,1,1.0,False,2,18.5574,15.98,294.59,0.5
185,1i,150.0,4,0.0107,4,5.0,False,2,13.6549,1.0,159.82,0.5
190,1i,150.0,5,3.2189,4,5.0,False,3,11.7349,1.0,398.66,0.5
195,1i,150.0,5,0.4189,4,5.0,False,3,7.1661,1.0,305.52,0.5
200,1i,150.0,5,0.0014,5,12.0,False,4,9.5334,1.0,454.28,0.5
205,1i,150.0,6,2.9771,5,12.0,False,4,9.3077,1.0,358.18,0.5
210,1i,150.0,6,1.7925,5,12.0,False,4,7.4578,1.0,262.82,0.5
215,1i,150.0,6,0.5528,5,12.0,False,4,4.9592,1.0,172.44,0.5
220,1i,150.0,9,4.717,6,16.0,False,4,3.2745,1.0,98.05,0.5
225,1i,150.0,10,4.9053,6,16.0,False,4,2.1495,1.0,46.06,0.5
230,1i,150.0,7,5.1106,1,1.0,False,3,6.2378,0.02,11.66,0.5
235,1i,150.0,4,4.1863,2,5.0,False,0,,,,0.5
240,1i,150.0,3,7.1447,2,5.0,False,3,22.3607,431.95,437.26,0.5
245,1i,150.0,3,5.8653,2,5.0,False,3,22.9937,297.62,343.09,0.5
250,1i,150.0,2,0.0,2,5.0,False,3,23.1516,162.67,249.25,0.5
255,1i,150.0,4,8.741,2,5.0,False,3,17.8241,55.86,155.56,0.5
260,1i,150.0,4,7.1968,0,0.0,False,3,9.0893,2.89,74.54,0.5
265,1i,150.0,4,8.3856,2,1.0,False,3,2.7899,1.0,24.35,0.5
270,1i,150.0,4,3.488,2,1.0,False,3,0.0,1.0,1.0,0.5
275,1i,150.0,4,0.4043,3,1.0,False,3,0.0,1.0,1.0,0.5
280,1i,150.0,4,0.0,4,5.0,False,6,11.6562,1.0,434.92,0.5
285,1i,150.0,5,2.7641,4,5.0,False,6,12.083,1.0,339.94,0.5
290,1i,150.0,5,1.8641,4,5.0,False,6,11.8305,1.0,244.72,0.5
295,1i,150.0,7,5.0898,4,5.0,False,7,9.409,1.0,398.99,0.5
300,1i,150.0,8,2.552,4,5.0,False,7,5.4723,1.0,304.83,0.5
305,1i,150.0,8,0.8681,7,13.71,False,8,6.2391,1.0,455.69,0.5
310,1i,150.0,9,2.0926,7,13.71,False,8,5.3995,1.0,336.13,0.5
315,1i,150.0,9,1.0524,8,23.05,False,8,4.2906,1.0,215.02,0.5
320,1i,150.0,6,4.2187,2,13.71,False,6,8.1569,1.0,403.7,0.5
325,1i,150.0,4,3.5383,2,13.71,False,5,8.288,1.0,267.35,0.5
330,1i,150.0,5,12.3966,2,13.71,False,5,12.1262,1.0,480.3,0.5
335,1i,150.0,5,8.8088,2,13.71,False,4,9.8458,1.0,359.21,0.5
340,1i,150.0,3,0.3468,2,13.71,False,3,7.8024,1.0,237.91,0.5
345,1i,150.0,4,6.1146,3,17.71,False,4,11.9359,1.0,457.01,0.5
350,1i,150.0,3,5.8338,0,0.0,False,3,13.7119,9.77,334.9,0.5
355,1i,150.0,2,0.7584,0,0.0,False,2,11.9622,1.0,215.13,0.5
360,1i,150.0,3,7.8302,2,1.0,False,4,18.096,1.0,410.05,0.5
365,1i,150.0,3,3.1636,2,1.0,False,4,14.8348,1.0,293.07,0.5
370,1i,150.0,4,6.669,3,8.0,False,5,14.9749,1.0,480.3,0.5
375,1i,150.0,6,7.9795,3,8.0,False,5,11.3202,1.0,358.14,0.5
380,1i,150.0,6,3.3761,3,8.0,False,5,6.6232,1.0,239.22,0.5
385,1i,150.0,7,3.8542,5,8.0,False,6,7.4227,1.0,432.6,0.5
390,1i,150.0,7,1.7761,5,8.0,False,6,5.6379,1.0,313.64,0.5
395,1i,150.0,7,0.0531,6,15.01,False,6,4.1652,1.0,193.6,0.5
400,1i,150.0,8,2.2228,7,29.04,False,8,8.7335,1.0,384.76,0.5
405,1i,150.0,8,0.4724,7,29.04,False,8,6.8784,1.0,264.21,0.5
410,1i,150.0,8,9.3159,3,35.66,False,6,12.0602,5.0,455.35,0.5
415,1i,150.0,7,7.0276,2,5.0,False,6,10.3415,4.21,333.9,0.5
420,1i,150.0,4,3.0318,3,12.06,False,3,12.0367,4.2,214.62,0.5
425,1i,150.0,4,5.6195,3,12.0,False,3,13.9449,5.0,434.71,0.5
430,1i,150.0,4,3.5226,3,12.0,False,3,11.1628,5.0,339.28,0.5
