timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
0,1i,150.0,0,0.0,0,0.0,False
0,2i,150.0,0,0.0,0,0.0,False
0,3i,150.0,0,0.0,0,0.0,False
0,4i,150.0,0,0.0,0,0.0,False
5,1i,150.0,0,0.0,0,0.0,False
5,2i,150.0,0,0.0,0,0.0,False
5,3i,150.0,0,0.0,0,0.0,False
5,4i,150.0,0,0.0,0,0.0,False
10,1i,150.0,0,0.0,0,0.0,False
10,2i,150.0,0,0.0,0,0.0,False
10,3i,150.0,0,0.0,0,0.0,False
10,4i,150.0,0,0.0,0,0.0,False
15,1i,150.0,3,25.6295,0,0.0,False
15,2i,150.0,2,26.3783,0,0.0,False
15,3i,150.0,1,23.827,0,0.0,False
15,4i,150.0,3,24.6616,0,0.0,False
20,1i,150.0,3,13.4115,0,0.0,False
20,2i,150.0,3,13.6562,0,0.0,False
20,3i,150.0,3,17.6748,0,0.0,False
20,4i,150.0,4,16.3642,0,0.0,False
25,1i,150.0,3,0.719,2,1.0,False
25,2i,150.0,3,4.99,2,1.0,False
25,3i,150.0,3,11.3254,0,0.0,False
25,4i,150.0,2,7.7623,1,1.0,False
30,1i,150.0,4,5.6565,3,1.0,False
30,2i,150.0,4,5.5187,2,1.0,False
30,3i,150.0,3,8.3546,1,1.0,False
30,4i,150.0,5,14.7965,1,1.0,False
35,1i,150.0,4,2.1565,3,1.0,False
35,2i,150.0,4,2.2697,3,1.0,False
35,3i,150.0,2,6.3545,1,1.0,False
35,4i,150.0,6,12.4944,0,0.0,False
40,1i,150.0,4,0.0197,4,5.08,False
40,2i,150.0,4,0.0001,4,5.0,False
40,3i,150.0,2,0.2985,1,1.0,False
40,4i,150.0,7,7.3104,1,1.0,False
45,1i,150.0,5,3.967,4,5.0,False
45,2i,150.0,5,3.3464,4,5.0,False
45,3i,150.0,3,5.503,2,1.0,False
45,4i,150.0,10,5.3285,5,27.76,False
50,1i,150.0,2,5.5991,1,1.0,False
50,2i,150.0,2,3.6858,1,1.0,False
50,3i,150.0,3,0.9919,2,1.0,False
50,4i,150.0,14,6.7555,7,31.72,False
55,1i,150.0,4,18.2129,1,1.0,False
55,2i,150.0,2,12.2943,1,1.0,False
55,3i,150.0,5,10.0183,3,8.0,False
55,4i,150.0,15,3.6864,9,42.76,False
60,1i,150.0,4,10.4682,1,1.0,False
60,2i,150.0,4,13.3738,1,1.0,False
60,3i,150.0,6,6.6817,3,8.0,False
60,4i,150.0,18,3.7912,12,46.72,False
65,1i,150.0,2,0.073,1,1.0,False
65,2i,150.0,3,8.6976,1,1.0,False
65,3i,150.0,6,2.0176,4,8.0,False
65,4i,150.0,19,2.0692,15,54.73,False
70,1i,150.0,3,7.6893,2,5.0,False
70,2i,150.0,3,8.5474,1,1.0,False
70,3i,150.0,7,3.3906,5,12.0,False
70,4i,150.0,23,3.2215,16,58.72,False
75,1i,150.0,3,3.2904,2,5.0,False
75,2i,150.0,3,3.706,2,5.0,False
75,3i,150.0,7,0.8978,5,12.0,False
75,4i,150.0,24,1.8143,19,62.72,False
80,1i,150.0,2,13.4733,0,0.0,False
80,2i,150.0,2,13.4965,1,1.0,False
80,3i,150.0,7,0.0001,7,19.0,False
80,4i,150.0,27,1.9952,22,73.75,False
85,1i,150.0,2,7.1302,1,1.0,False
85,2i,150.0,2,6.7755,1,1.0,False
85,3i,150.0,8,1.977,7,19.0,False
85,4i,150.0,28,1.1726,24,77.73,False
90,1i,150.0,2,0.6189,1,1.0,False
90,2i,150.0,2,0.6966,1,1.0,False
90,3i,150.0,8,0.2498,7,19.0,False
90,4i,150.0,28,0.0247,27,85.76,False
95,1i,150.0,4,10.9141,2,8.0,False
95,2i,150.0,5,13.7755,2,8.0,False
95,3i,150.0,7,8.5387,1,1.0,False
95,4i,150.0,28,2.072,20,85.73,False
100,1i,150.0,5,7.2381,2,8.0,False
100,2i,150.0,5,5.2462,2,8.0,False
100,3i,150.0,4,12.6943,1,1.0,False
100,4i,150.0,26,2.4204,14,85.73,False
105,1i,150.0,5,2.3257,4,12.02,False
105,2i,150.0,5,0.0165,5,12.03,False
105,3i,150.0,2,4.9119,1,1.0,False
105,4i,150.0,24,3.2594,13,103.8,False
110,1i,150.0,5,0.0,5,12.0,False
110,2i,150.0,6,3.0102,5,12.0,False
110,3i,150.0,2,1.3478,1,1.0,False
110,4i,150.0,20,3.1333,10,117.81,False
115,1i,150.0,6,2.4908,5,12.0,False
115,2i,150.0,6,0.8934,5,12.0,False
115,3i,150.0,3,5.9841,2,5.0,False
115,4i,150.0,17,3.8192,10,134.28,False
120,1i,150.0,7,4.483,5,12.0,False
120,2i,150.0,6,0.0015,6,16.01,False
120,3i,150.0,3,3.1254,2,5.0,False
120,4i,150.0,18,2.9839,7,40.01,False
125,1i,150.0,7,1.9353,5,12.0,False
125,2i,150.0,7,2.1315,6,16.0,False
125,3i,150.0,3,6.4624,1,1.0,False
125,4i,150.0,19,3.5668,9,44.01,False
130,1i,150.0,7,0.1306,6,16.01,False
130,2i,150.0,7,1.5041,6,16.0,False
130,3i,150.0,2,1.7795,1,1.0,False
130,4i,150.0,20,3.3771,5,43.8,False
135,1i,150.0,10,6.6675,7,28.72,False
135,2i,150.0,10,6.5152,6,16.0,False
135,3i,150.0,5,12.7243,2,13.71,False
