timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
325,1i,150.0,1,0.0,1,1.0,False,0.0,-6.3549,0.006666666666666667
330,1i,150.0,1,0.0,1,1.0,False,0.0,-1.7679,0.006666666666666667
335,1i,150.0,2,9.7424,1,1.0,False,-7.01,2.9732000000000003,0.006666666666666667
340,1i,150.0,1,0.0,1,1.0,False,-7.0,-1.4715,0.006666666666666667
345,1i,150.0,3,14.5478,1,1.0,False,-7.0,14.5477,0.006666666666666667
350,1i,150.0,2,8.4556,0,0.0,False,-1.0,8.4556,0.0
355,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667
360,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667
365,1i,150.0,1,0.0,1,1.0,False,0.0,-9.7424,0.006666666666666667
370,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667
375,1i,150.0,1,0.0,1,1.0,False,0.0,-14.5478,0.006666666666666667
380,1i,150.0,2,9.2971,1,1.0,False,1.0,0.8414999999999999,0.006666666666666667
385,1i,150.0,3,11.0479,1,1.0,False,0.0,11.0479,0.006666666666666667
390,1i,150.0,4,7.9197,2,1.0,False,0.0,7.9197,0.006666666666666667
395,1i,150.0,4,2.5862,2,1.0,False,0.0,2.5862,0.006666666666666667
400,1i,150.0,4,0.0001,4,5.0,False,4.0,0.0001,0.03333333333333333
405,1i,150.0,4,0.0,4,5.0,False,4.0,0.0,0.03333333333333333
410,1i,150.0,1,0.0,1,1.0,False,0.0,-9.2971,0.006666666666666667
415,1i,150.0,1,0.0,1,1.0,False,0.0,-11.0479,0.006666666666666667
420,1i,150.0,2,8.1322,1,1.0,False,0.0,0.21249999999999947,0.006666666666666667
425,1i,150.0,4,16.3238,1,1.0,False,0.0,13.737599999999999,0.006666666666666667
430,1i,150.0,3,10.2045,1,1.0,False,-4.0,10.2044,0.006666666666666667
