timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.25,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,2,25.2912,375.28,384.26,scenario_burst_demand_OOD,ood,ood,0.25,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,2,25.173,241.49,262.58,scenario_burst_demand_OOD,ood,ood,0.25,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,3,25.1361,0,0.0,False,2,25.1334,109.56,142.01,scenario_burst_demand_OOD,ood,ood,0.25,,,0.0,,,0.0,14.0,True,,20.0,1809.7992,,
20,1i,150.0,3,13.133,0,0.0,False,2,13.7193,22.15,41.29,scenario_burst_demand_OOD,ood,ood,0.25,,,0.0,,,0.0,19.0,True,,20.0,945.5759999999999,,
25,1i,150.0,3,0.8378,0,0.0,False,2,1.2395,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.25,,,0.0,,,0.0,24.0,True,,20.0,60.321600000000004,,
30,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.25,1.0,0.0,0.006666666666666667,2.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.25,1.0,0.0,0.006666666666666667,0.0,-383.26,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.25,1.0,0.0,0.006666666666666667,0.0,-261.58,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,3,6.335,1.0,415.73,scenario_burst_demand_OOD,ood,ood,0.25,1.0,-25.1361,0.006666666666666667,1.0,273.72,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,1,0.0,1,1.0,False,1,19.0197,320.19,320.19,scenario_burst_demand_OOD,ood,ood,0.25,1.0,-13.133,0.006666666666666667,-1.0,278.9,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
55,1i,150.0,2,12.2267,1,1.0,False,1,19.1445,224.53,224.53,scenario_burst_demand_OOD,ood,ood,0.25,1.0,11.3889,0.006666666666666667,-1.0,223.53,4.0,9.0,False,20,13.333333333333334,586.8816,0.03333333333333333,
60,1i,150.0,4,12.4528,1,1.0,False,1,17.2487,131.67,131.67,scenario_burst_demand_OOD,ood,ood,0.25,0.0,12.4528,0.006666666666666667,-1.0,130.67,4.0,14.0,False,25,26.666666666666668,1195.4688,0.0,
