timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,1,23.6086,385.17,385.17,scenario_north_extreme_OOD,ood,ood,0.5,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,1,23.323,264.64,264.64,scenario_north_extreme_OOD,ood,ood,0.5,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,3,23.8469,0,0.0,False,1,23.4208,145.61,145.61,scenario_north_extreme_OOD,ood,ood,0.5,,,0.0,,,0.0,14.0,True,,20.0,1716.9768000000001,,
20,1i,150.0,3,16.156,0,0.0,False,1,16.6057,39.03,39.03,scenario_north_extreme_OOD,ood,ood,0.5,,,0.0,,,0.0,19.0,True,,20.0,1163.232,,
25,1i,150.0,3,1.9125,0,0.0,False,1,1.6057,1.0,1.0,scenario_north_extreme_OOD,ood,ood,0.5,,,0.0,,,0.0,24.0,True,,20.0,137.70000000000002,,
30,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,1.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,0.0,-384.17,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,0.0,-263.64,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-23.8469,0.006666666666666667,0.0,-144.61,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-16.156,0.006666666666666667,-1.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
55,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-1.9125,0.006666666666666667,-1.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.03333333333333333,
60,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,-1.0,,4.0,14.0,False,25,6.666666666666667,0.0,0.0,
65,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,-1.0,,4.0,19.0,False,30,6.666666666666667,0.0,0.0,
70,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,-1.0,,4.0,24.0,False,35,6.666666666666667,0.0,0.0,
75,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,-1.0,,5.0,4.0,False,40,6.666666666666667,0.0,0.0,
80,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,0.0,0.0,0.0,,6.0,2.0,False,45,0.0,0.0,-0.03333333333333333,
85,1i,150.0,3,21.4435,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,21.4435,0.0,0.0,,7.0,1.0,False,50,20.0,1543.932,-0.03333333333333333,
90,1i,150.0,3,8.5592,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,8.5592,0.0,0.0,,7.0,6.0,False,55,20.0,616.2624000000001,-0.03333333333333333,
95,1i,150.0,3,0.0,2,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,0.0,4.0,True,,20.0,0.0,0.0,
100,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,0.0,9.0,True,,20.0,0.0,0.0,
105,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,0.0,14.0,True,,20.0,0.0,0.0,
110,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,0.0,,0.0,19.0,True,,20.0,0.0,0.03333333333333333,
115,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-21.4435,0.006666666666666667,0.0,,0.0,24.0,True,,20.0,0.0,0.03333333333333333,
120,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-8.5592,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
125,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,2.0,2.0,True,,20.0,0.0,0.0,
130,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,3.0,1.0,False,5,20.0,0.0,0.0,
135,1i,150.0,3,0.0,3,1.0,False,1,27.0665,456.23,456.23,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,1.0,,3.0,6.0,False,10,20.0,0.0,0.0,
140,1i,150.0,1,0.0,1,1.0,False,2,26.6071,321.54,429.95,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,2.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.0,
145,1i,150.0,1,0.0,1,1.0,False,2,26.9143,186.29,297.26,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,2.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
150,1i,150.0,2,9.6616,1,1.0,False,2,23.4363,65.14,162.72,scenario_north_extreme_OOD,ood,ood,0.5,0.0,9.6616,0.006666666666666667,2.0,,4.0,14.0,False,25,13.333333333333334,463.7568,0.0,
155,1i,150.0,3,12.8853,1,1.0,False,1,16.73,51.82,51.82,scenario_north_extreme_OOD,ood,ood,0.5,0.0,12.8853,0.006666666666666667,1.0,,4.0,19.0,False,30,20.0,927.7416000000001,0.0,
160,1i,150.0,3,4.0232,1,1.0,False,1,2.7481,10.1,10.1,scenario_north_extreme_OOD,ood,ood,0.5,0.0,4.0232,0.006666666666666667,1.0,,4.0,24.0,False,35,20.0,289.67040000000003,0.0,
165,1i,150.0,2,0.0014,2,8.0,False,1,0.0028,8.0,8.0,scenario_north_extreme_OOD,ood,ood,0.5,7.0,0.0014,0.05333333333333334,0.0,-448.23,5.0,4.0,False,40,13.333333333333334,0.06720000000000001,0.23333333333333334,
170,1i,150.0,1,4.7406,0,0.0,False,1,4.7406,1.6,1.6,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,4.7406,0.0,-1.0,-428.34999999999997,6.0,2.0,False,45,6.666666666666667,113.7744,-0.03333333333333333,
175,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,0.0,0.0,-2.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
180,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,-9.6616,0.0,-2.0,,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
185,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,-12.8853,0.0,-1.0,,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
190,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,-4.0232,0.0,-1.0,,0.0,9.0,True,,0.0,0.0,-0.03333333333333333,
195,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-8.0,-0.0014,0.0,-1.0,,0.0,14.0,True,,0.0,0.0,-0.26666666666666666,
200,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-4.7406,0.0,-1.0,,0.0,19.0,True,,0.0,0.0,0.0,
205,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.0,0.0,,0.0,24.0,True,,0.0,0.0,0.0,
210,1i,150.0,0,0.0,0,0.0,False,1,23.8122,384.33,384.33,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.0,1.0,,1.0,4.0,False,5,0.0,0.0,0.0,
215,1i,150.0,1,23.0576,0,0.0,False,1,23.7652,263.91,263.91,scenario_north_extreme_OOD,ood,ood,0.5,0.0,23.0576,0.0,1.0,,2.0,2.0,True,,6.666666666666667,553.3824000000001,0.0,
220,1i,150.0,3,19.8214,0,0.0,False,1,23.7046,144.05,144.05,scenario_north_extreme_OOD,ood,ood,0.5,0.0,19.8214,0.0,1.0,,3.0,1.0,False,5,20.0,1427.1408,0.0,
225,1i,150.0,3,9.2222,1,1.0,False,1,15.5457,40.53,40.53,scenario_north_extreme_OOD,ood,ood,0.5,1.0,9.2222,0.006666666666666667,1.0,,3.0,6.0,False,10,20.0,663.9984000000002,0.03333333333333333,
230,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,0.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
235,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,0.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.03333333333333333,
240,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,-1.0,,4.0,14.0,False,25,6.666666666666667,0.0,0.03333333333333333,
245,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-23.0576,0.006666666666666667,-1.0,,4.0,19.0,False,30,6.666666666666667,0.0,0.03333333333333333,
250,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-19.8214,0.006666666666666667,-1.0,,4.0,24.0,False,35,6.666666666666667,0.0,0.03333333333333333,
255,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-9.2222,0.006666666666666667,-1.0,,5.0,4.0,False,40,6.666666666666667,0.0,0.0,
260,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,0.0,0.0,0.0,,6.0,2.0,False,45,0.0,0.0,-0.03333333333333333,
265,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,0.0,0.0,0.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
270,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,0.0,0.0,0.0,,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
275,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,0.0,0.0,0.0,,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
280,1i,150.0,1,24.9872,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,24.9872,0.0,0.0,,0.0,9.0,True,,6.666666666666667,599.6928000000001,-0.03333333333333333,
285,1i,150.0,1,11.5688,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,11.5688,0.0,0.0,,0.0,14.0,True,,6.666666666666667,277.6512,-0.03333333333333333,
290,1i,150.0,3,14.339,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,14.339,0.006666666666666667,0.0,,0.0,19.0,True,,20.0,1032.4080000000001,0.03333333333333333,
295,1i,150.0,3,5.7931,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,5.7931,0.006666666666666667,0.0,,0.0,24.0,True,,20.0,417.1032,0.03333333333333333,
300,1i,150.0,3,0.0134,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0134,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,0.9648000000000001,0.03333333333333333,
305,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,0.0,0.006666666666666667,0.0,,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
310,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-24.9872,0.006666666666666667,0.0,,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
315,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-11.5688,0.006666666666666667,0.0,,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
320,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-14.339,0.006666666666666667,0.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.0,
325,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-5.7931,0.006666666666666667,0.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
330,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-0.0134,0.006666666666666667,0.0,,4.0,14.0,False,25,6.666666666666667,0.0,0.0,
335,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,4.0,19.0,False,30,6.666666666666667,0.0,0.0,
340,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,4.0,24.0,False,35,6.666666666666667,0.0,0.0,
345,1i,150.0,2,13.4222,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,13.4222,0.006666666666666667,0.0,,5.0,4.0,False,40,13.333333333333334,644.2656000000001,0.0,
350,1i,150.0,1,14.6913,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,14.6913,0.0,0.0,,6.0,2.0,False,45,6.666666666666667,352.5912,-0.03333333333333333,
355,1i,150.0,3,18.7428,0,0.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,-1.0,18.7428,0.0,0.0,,7.0,1.0,False,50,20.0,1349.4816,-0.03333333333333333,
360,1i,150.0,3,9.5457,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,9.5457,0.006666666666666667,0.0,,7.0,6.0,False,55,20.0,687.2904,0.0,
365,1i,150.0,3,0.3707,1,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.3707,0.006666666666666667,0.0,,0.0,4.0,True,,20.0,26.690399999999997,0.0,
370,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,0.0,0.006666666666666667,0.0,,0.0,9.0,True,,20.0,0.0,0.0,
375,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-13.4222,0.006666666666666667,0.0,,0.0,14.0,True,,20.0,0.0,0.0,
380,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-14.6913,0.006666666666666667,0.0,,0.0,19.0,True,,20.0,0.0,0.03333333333333333,
385,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,1.0,-18.7428,0.006666666666666667,0.0,,0.0,24.0,True,,20.0,0.0,0.03333333333333333,
390,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_extreme_OOD,ood,ood,0.5,0.0,-9.5457,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,0.0,0.0,
