design_method,split,scenario_id,timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,true_queue_length_m,true_queue_beyond_camera
development,train,scenario_high_demand,0,1i,150.0,0,0.0,0,0.0,False,,,0.0,0.0,False
development,train,scenario_high_demand,5,1i,150.0,0,0.0,0,0.0,False,,,0.0,0.0,False
development,train,scenario_high_demand,10,1i,150.0,0,0.0,0,0.0,False,,,0.0,0.0,False
development,train,scenario_high_demand,15,1i,150.0,3,25.079,0,0.0,False,,,0.0,0.0,False
development,train,scenario_high_demand,20,1i,150.0,3,13.5306,0,0.0,False,,,0.0,0.0,False
development,train,scenario_high_demand,25,1i,150.0,3,0.5526,2,1.0,False,,,0.0066666666666666,1.0,False
development,train,scenario_high_demand,30,1i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_high_demand,35,1i,150.0,5,10.6083,3,1.0,False,1.0,10.6083,0.0066666666666666,1.0,False
development,train,scenario_high_demand,40,1i,150.0,6,7.8864,3,1.0,False,1.0,7.8864,0.0066666666666666,1.0,False
development,train,scenario_high_demand,45,1i,150.0,6,1.2331,3,1.0,False,1.0,-23.8459,0.0066666666666666,1.0,False
development,train,scenario_high_demand,50,1i,150.0,2,0.0,2,5.0,False,5.0,-13.5306,0.0333333333333333,5.0,False
development,train,scenario_high_demand,55,1i,150.0,3,8.69,2,5.0,False,4.0,8.1374,0.0333333333333333,5.0,False
development,train,scenario_high_demand,60,1i,150.0,5,10.2897,2,5.0,False,4.0,10.2897,0.0333333333333333,5.0,False
development,train,scenario_high_demand,65,1i,150.0,3,1.0281,2,5.0,False,4.0,-9.5802,0.0333333333333333,5.0,False
development,train,scenario_high_demand,70,1i,150.0,3,0.0004,3,9.0,False,8.0,-7.886,0.06,9.0,False
development,train,scenario_high_demand,75,1i,150.0,3,0.0,3,9.0,False,8.0,-1.2331,0.06,9.0,False
development,train,scenario_high_demand,80,1i,150.0,4,14.788,0,0.0,False,-5.0,14.788,0.0,0.0,False
development,train,scenario_high_demand,85,1i,150.0,3,7.7414,0,0.0,False,-5.0,-0.9486,0.0,0.0,False
development,train,scenario_high_demand,90,1i,150.0,3,0.0,3,1.0,False,-4.0,-10.2897,0.0066666666666666,1.0,False
development,train,scenario_high_demand,95,1i,150.0,3,0.0,3,1.0,False,-4.0,-1.0281,0.0066666666666666,1.0,False
development,train,scenario_high_demand,100,1i,150.0,4,5.587,3,1.0,False,-8.0,5.5866,0.0066666666666666,1.0,False
development,train,scenario_high_demand,105,1i,150.0,6,6.2304,3,1.0,False,-8.0,6.2304,0.0066666666666666,1.0,False
development,train,scenario_high_demand,110,1i,150.0,6,2.9827,4,5.01,False,5.01,-11.8053,0.0334,5.01,False
development,train,scenario_high_demand,115,1i,150.0,6,0.6048,5,8.14,False,8.14,-7.1366,0.0542666666666666,8.14,False
development,train,scenario_high_demand,120,1i,150.0,9,7.192,6,8.0,False,7.0,7.192,0.0533333333333333,8.0,False
development,train,scenario_high_demand,125,1i,150.0,9,3.273,6,8.0,False,7.0,3.273,0.0533333333333333,8.0,False
development,train,scenario_high_demand,130,1i,150.0,9,0.1628,7,19.04,False,18.04,-5.4242,0.1269333333333333,19.04,False
development,train,scenario_high_demand,135,1i,150.0,9,0.0002,9,19.04,False,18.04,-6.2302,0.1269333333333333,19.04,False
development,train,scenario_high_demand,140,1i,150.0,6,8.0334,3,9.0,False,3.99,5.050700000000001,0.06,9.0,False
development,train,scenario_high_demand,145,1i,150.0,6,8.2551,3,9.0,False,0.8599999999999994,7.6503,0.06,9.0,False
development,train,scenario_high_demand,150,1i,150.0,4,3.0825,3,9.0,False,1.0,-4.109500000000001,0.06,9.0,False
development,train,scenario_high_demand,155,1i,150.0,4,1.297,3,9.0,False,1.0,-1.976,0.06,9.0,False
development,train,scenario_high_demand,160,1i,150.0,5,4.3207,4,13.01,False,-6.029999999999999,4.157900000000001,0.0867333333333333,13.01,False
development,train,scenario_high_demand,165,1i,150.0,7,7.1021,4,13.0,False,-6.039999999999999,7.1019,0.0866666666666666,13.0,False
development,train,scenario_high_demand,170,1i,150.0,5,2.8402,2,13.0,False,4.0,-5.193200000000001,0.0866666666666666,13.0,False
development,train,scenario_high_demand,175,1i,150.0,4,0.9096,2,1.0,False,-8.0,-7.3455,0.0066666666666666,1.0,False
development,train,scenario_high_demand,180,1i,150.0,5,4.3933,4,13.71,False,4.710000000000001,1.3108,0.0914,13.71,False
development,train,scenario_high_demand,185,1i,150.0,7,6.6239,4,13.71,False,4.710000000000001,5.3269,0.0914,13.71,False
development,train,scenario_high_demand,190,1i,150.0,7,1.6063,4,13.71,False,0.7000000000000011,-2.7144000000000004,0.0914,13.71,False
development,train,scenario_high_demand,195,1i,150.0,7,0.0022,7,20.71,False,7.710000000000001,-7.0999,0.1380666666666666,20.71,False
development,train,scenario_high_demand,200,1i,150.0,8,2.5844,7,20.71,False,7.710000000000001,-0.2557999999999998,0.1380666666666666,20.71,False
development,train,scenario_high_demand,205,1i,150.0,10,5.2804,7,20.71,False,19.71,4.3708,0.1380666666666666,20.71,False
development,train,scenario_high_demand,210,1i,150.0,10,1.8346,8,20.71,False,7.0,-2.5587,0.1380666666666666,20.71,False
development,train,scenario_high_demand,215,1i,150.0,10,0.0916,9,24.72,False,11.009999999999998,-6.5323,0.1648,24.72,False
development,train,scenario_high_demand,220,1i,150.0,10,0.0,10,24.71,False,11.0,-1.6063,0.1647333333333333,24.71,False
development,train,scenario_high_demand,225,1i,150.0,12,2.9337,10,24.71,False,4.0,2.9315,0.1647333333333333,24.71,False
development,train,scenario_high_demand,230,1i,150.0,9,5.4213,4,24.71,False,4.0,2.8368999999999995,0.1647333333333333,24.71,False
development,train,scenario_high_demand,235,1i,150.0,6,2.8402,4,24.71,False,4.0,-2.4402000000000004,0.1647333333333333,24.71,False
development,train,scenario_high_demand,240,1i,150.0,6,3.7329,4,24.71,False,4.0,1.8983,0.1647333333333333,24.71,False
development,train,scenario_high_demand,245,1i,150.0,8,8.4908,4,24.71,False,-0.009999999999998,8.3992,0.1647333333333333,24.71,False
development,train,scenario_high_demand,250,1i,150.0,7,3.7564,5,28.72,False,4.009999999999998,3.7564,0.1914666666666666,28.72,False
development,train,scenario_high_demand,255,1i,150.0,6,0.0023,6,42.77,False,18.06,-2.9314,0.2851333333333333,42.77,False
development,train,scenario_high_demand,260,1i,150.0,6,4.0872,4,42.76,False,18.05,-1.3340999999999994,0.2850666666666666,42.76,False
development,train,scenario_high_demand,265,1i,150.0,5,5.2221,0,0.0,False,-24.71,2.3819000000000004,0.0,0.0,False
development,train,scenario_high_demand,270,1i,150.0,7,5.0207,2,5.01,False,-19.700000000000003,1.2877999999999998,0.0334,5.01,False
development,train,scenario_high_demand,275,1i,150.0,7,1.0968,5,23.05,False,-1.66,-7.394,0.1536666666666666,23.05,False
development,train,scenario_high_demand,280,1i,150.0,8,2.9559,7,27.05,False,-1.6699999999999982,-0.8005,0.1803333333333333,27.05,False
development,train,scenario_high_demand,285,1i,150.0,8,2.0212,7,27.05,False,-15.720000000000002,2.0189,0.1803333333333333,27.05,False
development,train,scenario_high_demand,290,1i,150.0,10,4.3133,7,27.05,False,-15.709999999999996,0.2260999999999997,0.1803333333333333,27.05,False
development,train,scenario_high_demand,295,1i,150.0,10,1.4009,8,27.05,False,27.05,-3.8212,0.1803333333333333,27.05,False
development,train,scenario_high_demand,300,1i,150.0,11,2.2933,10,31.05,False,26.04,-2.7274,0.207,31.05,False
development,train,scenario_high_demand,305,1i,150.0,11,1.2692,10,31.05,False,8.0,0.1724000000000001,0.207,31.05,False
development,train,scenario_high_demand,310,1i,150.0,13,3.3432,10,31.05,False,4.0,0.3872999999999997,0.207,31.05,False
development,train,scenario_high_demand,315,1i,150.0,13,1.0738,11,31.05,False,4.0,-0.9473999999999998,0.207,31.05,False
development,train,scenario_high_demand,320,1i,150.0,10,3.5848,7,35.07,False,8.02,-0.7284999999999999,0.2338,35.07,False
development,train,scenario_high_demand,325,1i,150.0,8,1.9466,7,35.05,False,7.9999999999999964,0.5457000000000001,0.2336666666666666,35.05,False
development,train,scenario_high_demand,330,1i,150.0,8,3.218,7,35.05,False,3.999999999999997,0.9247,0.2336666666666666,35.05,False
development,train,scenario_high_demand,335,1i,150.0,9,2.9182,7,35.05,False,3.999999999999997,1.649,0.2336666666666666,35.05,False
development,train,scenario_high_demand,340,1i,150.0,8,1.1,7,35.05,False,3.999999999999997,-2.2432,0.2336666666666666,35.05,False
development,train,scenario_high_demand,345,1i,150.0,9,2.4807,7,35.05,False,3.999999999999997,1.4069,0.2336666666666666,35.05,False
development,train,scenario_high_demand,350,1i,150.0,8,4.3562,6,39.21,False,4.140000000000001,0.7714000000000003,0.2614,39.21,False
development,train,scenario_high_demand,355,1i,150.0,8,4.4295,3,38.88,False,3.830000000000005,2.4829,0.2592,38.88,False
development,train,scenario_high_demand,360,1i,150.0,8,1.7625,2,1.01,False,-34.04,-1.4555,0.0067333333333333,1.01,False
development,train,scenario_high_demand,365,1i,150.0,9,2.6507,5,9.0,False,-26.05,-0.2675,0.06,9.0,False
development,train,scenario_high_demand,370,1i,150.0,9,0.6893,8,31.1,False,-3.949999999999996,-0.4107,0.2073333333333333,31.1,False
development,train,scenario_high_demand,375,1i,150.0,10,1.3686,9,31.05,False,-3.999999999999997,-1.1121,0.207,31.05,False
development,train,scenario_high_demand,380,1i,150.0,11,1.3978,9,31.05,False,-8.16,-2.9584,0.207,31.05,False
development,train,scenario_high_demand,385,1i,150.0,12,2.087,10,38.05,False,-0.8300000000000054,-2.3425,0.2536666666666666,38.05,False
development,train,scenario_high_demand,390,1i,150.0,12,0.4081,10,38.05,False,37.04,-1.3544,0.2536666666666666,38.05,False
development,train,scenario_high_demand,395,1i,150.0,14,2.4161,12,38.05,False,29.05,-0.2345999999999999,0.2536666666666666,38.05,False
development,train,scenario_high_demand,400,1i,150.0,14,0.5493,12,38.05,False,6.949999999999996,-0.14,0.2536666666666666,38.05,False
development,train,scenario_high_demand,405,1i,150.0,15,1.0971,14,42.05,False,10.999999999999996,-0.2715000000000001,0.2803333333333333,42.05,False
development,train,scenario_high_demand,410,1i,150.0,10,1.4091,8,42.05,False,10.999999999999996,0.0113,0.2803333333333333,42.05,False
development,train,scenario_high_demand,415,1i,150.0,10,4.2251,8,42.05,False,4.0,2.1381,0.2803333333333333,42.05,False
development,train,scenario_high_demand,420,1i,150.0,10,1.6911,8,42.05,False,4.0,1.283,0.2803333333333333,42.05,False
development,train,scenario_high_demand,425,1i,150.0,10,1.5273,9,46.06,False,8.010000000000005,-0.8888,0.3070666666666666,46.06,False
development,train,scenario_high_demand,430,1i,150.0,9,0.0,9,46.05,False,8.0,-0.5493,0.307,46.05,False
development,train,scenario_high_demand,435,1i,150.0,10,2.0434,9,46.05,False,4.0,0.9463,0.307,46.05,False
development,train,scenario_high_demand,440,1i,150.0,9,3.0128,6,46.05,False,4.0,1.6037,0.307,46.05,False
development,train,scenario_high_demand,445,1i,150.0,9,4.2166,3,50.05,False,8.0,-0.0085000000000006,0.3336666666666666,50.05,False
development,train,scenario_high_demand,450,1i,150.0,9,2.4896,3,19.67,False,-22.379999999999995,0.7984999999999998,0.1311333333333333,19.67,False
development,train,scenario_high_demand,455,1i,150.0,11,4.7221,7,34.48,False,-11.580000000000004,3.1948,0.2298666666666666,34.48,False
development,train,scenario_high_demand,460,1i,150.0,11,2.2187,9,38.09,False,-7.959999999999994,2.2187,0.2539333333333333,38.09,False
development,train,scenario_high_demand,465,1i,150.0,12,1.3235,9,38.05,False,-8.0,-0.7199000000000002,0.2536666666666666,38.05,False
development,train,scenario_high_demand,470,1i,150.0,12,0.7042,11,42.05,False,-4.0,-2.3086,0.2803333333333333,42.05,False
development,train,scenario_high_demand,475,1i,150.0,12,0.0102,11,42.05,False,-8.0,-4.2064,0.2803333333333333,42.05,False
development,train,scenario_high_demand,480,1i,150.0,14,2.0125,12,42.05,False,22.379999999999995,-0.4770999999999996,0.2803333333333333,42.05,False
development,train,scenario_high_demand,485,1i,150.0,15,1.706,12,42.05,False,7.57,-3.0161,0.2803333333333333,42.05,False
development,train,scenario_high_demand,490,1i,150.0,15,0.9292,14,46.05,False,7.959999999999994,-1.2895,0.307,46.05,False
development,train,scenario_high_demand,495,1i,150.0,15,0.0282,14,46.05,False,8.0,-1.2953,0.307,46.05,False
development,train,scenario_high_demand,500,1i,150.0,13,3.2312,9,46.05,False,4.0,2.527,0.307,46.05,False
development,train,scenario_high_demand,505,1i,150.0,12,2.7682,9,46.05,False,4.0,2.758,0.307,46.05,False
development,train,scenario_high_demand,510,1i,150.0,11,1.3993,10,50.05,False,8.0,-0.6132000000000002,0.3336666666666666,50.05,False
development,train,scenario_high_demand,515,1i,150.0,10,0.0,10,50.05,False,8.0,-1.706,0.3336666666666666,50.05,False
development,train,scenario_high_demand,520,1i,150.0,12,3.6268,10,50.05,False,4.0,2.6976,0.3336666666666666,50.05,False
development,train,scenario_high_demand,525,1i,150.0,13,3.0046,10,50.05,False,4.0,2.9764,0.3336666666666666,50.05,False
development,train,scenario_high_demand,530,1i,150.0,11,1.5509,9,57.05,False,11.0,-1.6803,0.3803333333333333,57.05,False
development,train,scenario_high_demand,535,1i,150.0,10,1.9572,5,57.05,False,11.0,-0.8110000000000002,0.3803333333333333,57.05,False
development,train,scenario_high_demand,540,1i,150.0,12,4.6806,3,8.03,False,-42.02,3.2813,0.0535333333333333,8.03,False
development,train,scenario_high_demand,545,1i,150.0,13,3.4873,6,20.09,False,-29.96,3.4873,0.1339333333333333,20.09,False
development,train,scenario_high_demand,550,1i,150.0,13,1.3122,10,39.25,False,-10.799999999999995,-2.3145999999999995,0.2616666666666666,39.25,False
development,train,scenario_high_demand,555,1i,150.0,13,0.1353,12,43.06,False,-6.989999999999995,-2.8693,0.2870666666666667,43.06,False
development,train,scenario_high_demand,560,1i,150.0,14,1.9524,13,43.01,False,-14.04,0.4014999999999999,0.2867333333333333,43.01,False
development,train,scenario_high_demand,565,1i,150.0,15,1.8299,13,43.01,False,-14.04,-0.1272999999999999,0.2867333333333333,43.01,False
development,train,scenario_high_demand,570,1i,150.0,16,1.85,13,43.01,False,34.98,-2.8306,0.2867333333333333,43.01,False
development,train,scenario_high_demand,575,1i,150.0,16,0.9015,14,43.01,False,22.92,-2.5858,0.2867333333333333,43.01,False
development,train,scenario_high_demand,580,1i,150.0,16,0.0263,15,43.01,False,3.759999999999998,-1.2859,0.2867333333333333,43.01,False
development,train,scenario_high_demand,585,1i,150.0,19,2.5696,16,47.01,False,3.949999999999996,2.4343,0.3134,47.01,False
development,train,scenario_high_demand,590,1i,150.0,15,1.7377,12,61.07,False,18.06,-0.2146999999999999,0.4071333333333333,61.07,False
development,train,scenario_high_demand,595,1i,150.0,12,0.0,12,61.05,False,18.04,-1.8299,0.407,61.05,False
development,train,scenario_high_demand,600,1i,150.0,12,0.0,12,61.05,False,18.04,-1.85,0.407,61.05,False
development,train,scenario_high_demand,605,1i,150.0,13,1.6549,12,61.05,False,18.04,0.7534000000000001,0.407,61.05,False
development,train,scenario_high_demand,610,1i,150.0,14,2.0181,12,61.05,False,18.04,1.9918,0.407,61.05,False
development,train,scenario_high_demand,615,1i,150.0,14,1.4858,12,61.05,False,14.04,-1.0838,0.407,61.05,False
development,train,scenario_high_demand,620,1i,150.0,12,0.4806,10,65.05,False,3.979999999999997,-1.2571,0.4336666666666666,65.05,False
development,train,scenario_high_demand,625,1i,150.0,13,5.3233,7,65.05,False,4.0,5.3233,0.4336666666666666,65.05,False
development,train,scenario_high_demand,630,1i,150.0,13,3.381,5,64.89,False,3.8400000000000034,3.381,0.4326,64.89,False
development,train,scenario_high_demand,635,1i,150.0,13,1.2326,7,20.3,False,-40.75,-0.4223000000000001,0.1353333333333333,20.3,False
development,train,scenario_high_demand,640,1i,150.0,13,0.369,10,28.04,False,-33.01,-1.6491,0.1869333333333333,28.04,False
development,train,scenario_high_demand,645,1i,150.0,15,2.9652,13,58.79,False,-2.259999999999998,1.4793999999999998,0.3919333333333333,58.79,False
development,train,scenario_high_demand,650,1i,150.0,16,2.0492,13,58.76,False,-6.289999999999999,1.5686,0.3917333333333333,58.76,False
development,train,scenario_high_demand,655,1i,150.0,16,0.4218,14,62.76,False,-2.289999999999999,-4.9015,0.4184,62.76,False
development,train,scenario_high_demand,660,1i,150.0,16,0.0,16,62.76,False,-2.1300000000000026,-3.381,0.4184,62.76,False
development,train,scenario_high_demand,665,1i,150.0,17,1.5526,16,62.76,False,42.46,0.32,0.4184,62.76,False
development,train,scenario_high_demand,670,1i,150.0,17,0.7871,16,62.76,False,34.72,0.4181,0.4184,62.76,False
development,train,scenario_high_demand,675,1i,150.0,19,1.3192,16,62.76,False,3.969999999999999,-1.646,0.4184,62.76,False
development,train,scenario_high_demand,680,1i,150.0,14,1.1692,11,62.76,False,4.0,-0.8799999999999999,0.4184,62.76,False
development,train,scenario_high_demand,685,1i,150.0,12,0.0022,12,66.79,False,4.030000000000008,-0.4196,0.4452666666666667,66.79,False
development,train,scenario_high_demand,690,1i,150.0,14,1.9396,12,66.76,False,4.000000000000007,1.9396,0.4450666666666667,66.76,False
development,train,scenario_high_demand,695,1i,150.0,14,1.2398,12,66.76,False,4.000000000000007,-0.3127999999999999,0.4450666666666667,66.76,False
development,train,scenario_high_demand,700,1i,150.0,14,0.6591,13,80.8,False,18.04,-0.128,0.5386666666666666,80.8,False
development,train,scenario_high_demand,705,1i,150.0,13,0.0,13,80.8,False,18.04,-1.3192,0.5386666666666666,80.8,False
development,train,scenario_high_demand,710,1i,150.0,14,3.5914,10,80.8,False,18.04,2.4222,0.5386666666666666,80.8,False
development,train,scenario_high_demand,715,1i,150.0,12,2.5295,6,80.8,False,14.009999999999993,2.5273,0.5386666666666666,80.8,False
development,train,scenario_high_demand,720,1i,150.0,12,1.0103,7,87.8,False,21.039999999999992,-0.9293,0.5853333333333333,87.8,False
development,train,scenario_high_demand,725,1i,150.0,12,0.8093,6,23.11,False,-43.650000000000006,-0.4305,0.1540666666666666,23.11,False
development,train,scenario_high_demand,730,1i,150.0,13,1.5703,8,39.81,False,-40.99,0.9112,0.2654,39.81,False
development,train,scenario_high_demand,735,1i,150.0,15,2.3505,12,69.28,False,-11.519999999999996,2.3505,0.4618666666666666,69.28,False
development,train,scenario_high_demand,740,1i,150.0,15,1.473,13,72.82,False,-7.980000000000004,-2.1184000000000003,0.4854666666666666,72.82,False
development,train,scenario_high_demand,745,1i,150.0,15,0.174,13,72.8,False,-8.0,-2.3555,0.4853333333333333,72.8,False
development,train,scenario_high_demand,750,1i,150.0,18,2.8707,15,72.8,False,-15.0,1.8604,0.4853333333333333,72.8,False
development,train,scenario_high_demand,755,1i,150.0,18,1.7018,15,72.8,False,49.69,0.8925,0.4853333333333333,72.8,False
development,train,scenario_high_demand,760,1i,150.0,18,0.1609,16,76.8,False,36.99,-1.4094,0.512,76.8,False
development,train,scenario_high_demand,765,1i,150.0,18,0.0002,18,76.8,False,7.519999999999996,-2.3503,0.512,76.8,False
development,train,scenario_high_demand,770,1i,150.0,16,3.022,12,76.8,False,3.980000000000004,1.5489999999999997,0.512,76.8,False
development,train,scenario_high_demand,775,1i,150.0,15,2.7667,12,76.8,False,4.0,2.5927,0.512,76.8,False
development,train,scenario_high_demand,780,1i,150.0,14,0.6239,13,80.81,False,8.010000000000005,-2.2468,0.5387333333333334,80.81,False
development,train,scenario_high_demand,785,1i,150.0,13,0.0,13,80.8,False,8.0,-1.7018,0.5386666666666666,80.8,False
development,train,scenario_high_demand,790,1i,150.0,14,1.2176,13,80.8,False,4.0,1.0567,0.5386666666666666,80.8,False
development,train,scenario_high_demand,795,1i,150.0,16,2.8964,13,80.8,False,4.0,2.8962,0.5386666666666666,80.8,False
development,train,scenario_high_demand,800,1i,150.0,14,1.0282,11,80.8,False,4.0,-1.9938,0.5386666666666666,80.8,False
development,train,scenario_high_demand,805,1i,150.0,14,0.387,10,84.8,False,8.0,-2.3797,0.5653333333333334,84.8,False
development,train,scenario_high_demand,810,1i,150.0,15,1.6477,11,84.8,False,3.989999999999995,1.0238,0.5653333333333334,84.8,False
development,train,scenario_high_demand,815,1i,150.0,17,3.1026,10,61.62,False,-19.18,3.1026,0.4108,61.62,False
development,train,scenario_high_demand,820,1i,150.0,17,1.032,14,78.2,False,-2.5999999999999943,-0.1856,0.5213333333333333,78.2,False
development,train,scenario_high_demand,825,1i,150.0,17,0.0274,17,83.98,False,3.180000000000007,-2.869,0.5598666666666667,83.98,False
development,train,scenario_high_demand,830,1i,150.0,18,0.935,17,83.81,False,3.010000000000005,-0.0931999999999999,0.5587333333333333,83.81,False
development,train,scenario_high_demand,835,1i,150.0,20,2.6766,17,83.8,False,-1.0,2.2896,0.5586666666666666,83.8,False
development,train,scenario_high_demand,840,1i,150.0,20,0.9054,17,83.8,False,-1.0,-0.7423,0.5586666666666666,83.8,False
development,train,scenario_high_demand,845,1i,150.0,20,0.0206,19,87.8,False,26.18,-3.082,0.5853333333333333,87.8,False
development,train,scenario_high_demand,850,1i,150.0,21,0.7708,20,87.8,False,9.599999999999994,-0.2612,0.5853333333333333,87.8,False
development,train,scenario_high_demand,855,1i,150.0,23,2.4276,20,87.8,False,3.819999999999993,2.4002,0.5853333333333333,87.8,False
development,train,scenario_high_demand,860,1i,150.0,19,1.7556,14,87.8,False,3.989999999999995,0.8206,0.5853333333333333,87.8,False
development,train,scenario_high_demand,865,1i,150.0,15,0.0023,15,94.81,False,11.010000000000003,-2.6743,0.6320666666666667,94.81,False
development,train,scenario_high_demand,870,1i,150.0,15,0.0,15,94.81,False,11.010000000000003,-0.9054,0.6320666666666667,94.81,False
development,train,scenario_high_demand,875,1i,150.0,16,1.0557,15,94.81,False,7.010000000000005,1.0351,0.6320666666666667,94.81,False
development,train,scenario_high_demand,880,1i,150.0,18,2.3213,15,94.81,False,7.010000000000005,1.5505,0.6320666666666667,94.81,False
development,train,scenario_high_demand,885,1i,150.0,17,1.0244,16,101.84,False,14.040000000000006,-1.4032,0.6789333333333334,101.84,False
development,train,scenario_high_demand,890,1i,150.0,16,0.2386,14,101.81,False,14.010000000000003,-1.517,0.6787333333333333,101.81,False
development,train,scenario_high_demand,895,1i,150.0,17,1.5797,12,101.81,False,7.0,1.5774,0.6787333333333333,101.81,False
development,train,scenario_high_demand,900,1i,150.0,19,2.3233,12,101.81,False,7.0,2.3233,0.6787333333333333,101.81,False
development,train,scenario_high_demand,905,1i,150.0,19,0.6918,14,105.78,False,10.97,-0.3639000000000001,0.7052,105.78,False
development,train,scenario_high_demand,910,1i,150.0,19,0.541,14,103.96,False,9.149999999999991,-1.7803,0.6930666666666666,103.96,False
development,train,scenario_high_demand,915,1i,150.0,20,1.0835,16,74.1,False,-27.74000000000001,0.0590999999999999,0.4939999999999999,74.1,False
development,train,scenario_high_demand,920,1i,150.0,22,1.8797,19,92.01,False,-9.799999999999995,1.6411,0.6134000000000001,92.01,False
development,train,scenario_high_demand,925,1i,150.0,22,0.3879,21,95.89,False,-5.920000000000002,-1.1918000000000002,0.6392666666666666,95.89,False
development,train,scenario_high_demand,930,1i,150.0,22,0.0053,22,95.77,False,-6.040000000000006,-2.318,0.6384666666666666,95.77,False
development,train,scenario_high_demand,935,1i,150.0,23,0.8302,22,95.77,False,-10.010000000000003,0.1384,0.6384666666666666,95.77,False
development,train,scenario_high_demand,940,1i,150.0,24,1.1503,22,95.77,False,-8.189999999999998,0.6093000000000001,0.6384666666666666,95.77,False
development,train,scenario_high_demand,945,1i,150.0,25,0.68,23,95.77,False,21.67,-0.4034999999999998,0.6384666666666666,95.77,False
development,train,scenario_high_demand,950,1i,150.0,21,0.6636,17,95.77,False,3.759999999999991,-1.2161,0.6384666666666666,95.77,False
development,train,scenario_high_demand,955,1i,150.0,19,0.7907,18,99.77,False,3.879999999999996,0.4027999999999999,0.6651333333333334,99.77,False
development,train,scenario_high_demand,960,1i,150.0,21,2.6413,18,99.77,False,4.0,2.636,0.6651333333333334,99.77,False
development,train,scenario_high_demand,965,1i,150.0,20,0.7129,18,99.77,False,4.0,-0.1173,0.6651333333333334,99.77,False
development,train,scenario_high_demand,970,1i,150.0,19,0.0,19,112.48,False,16.710000000000008,-1.1503,0.7498666666666667,112.48,False
development,train,scenario_high_demand,975,1i,150.0,20,0.962,19,112.48,False,16.710000000000008,0.2819999999999999,0.7498666666666667,112.48,False
development,train,scenario_high_demand,980,1i,150.0,20,2.204,17,112.48,False,16.710000000000008,1.5404000000000002,0.7498666666666667,112.48,False
development,train,scenario_high_demand,985,1i,150.0,20,1.3758,14,112.48,False,12.710000000000008,0.5851,0.7498666666666667,112.48,False
development,train,scenario_high_demand,990,1i,150.0,20,0.6163,14,116.48,False,16.710000000000008,-2.0250000000000004,0.7765333333333334,116.48,False
development,train,scenario_high_demand,995,1i,150.0,20,0.6512,15,116.48,False,16.710000000000008,-0.0616999999999999,0.7765333333333334,116.48,False
development,train,scenario_high_demand,1000,1i,150.0,21,1.2678,13,116.2,False,3.719999999999999,1.2678,0.7746666666666667,116.2,False
development,train,scenario_high_demand,1005,1i,150.0,22,1.262,15,71.66,False,-40.82000000000001,0.3,0.4777333333333333,71.66,False
development,train,scenario_high_demand,1010,1i,150.0,23,0.9854,18,83.48,False,-29.0,-1.2186,0.5565333333333333,83.48,False
development,train,scenario_high_demand,1015,1i,150.0,23,0.3842,22,106.86,False,-5.6200000000000045,-0.9916,0.7124,106.86,False
development,train,scenario_high_demand,1020,1i,150.0,24,0.8036,22,106.32,False,-10.16000000000001,0.1873,0.7088,106.32,False
development,train,scenario_high_demand,1025,1i,150.0,25,1.0817,23,106.31,False,-10.170000000000002,0.4305000000000001,0.7087333333333333,106.31,False
development,train,scenario_high_demand,1030,1i,150.0,26,0.4609,23,106.31,False,-9.89,-0.8069000000000001,0.7087333333333333,106.31,False
development,train,scenario_high_demand,1035,1i,150.0,27,0.5571,26,113.36,False,41.7,-0.7049,0.7557333333333334,113.36,False
development,train,scenario_high_demand,1040,1i,150.0,23,0.8248,20,113.31,False,29.83,-0.1606,0.7554,113.31,False
development,train,scenario_high_demand,1045,1i,150.0,21,0.9374,20,113.31,False,6.450000000000003,0.5532,0.7554,113.31,False
development,train,scenario_high_demand,1050,1i,150.0,21,0.435,20,113.31,False,6.990000000000009,-0.3686,0.7554,113.31,False
development,train,scenario_high_demand,1055,1i,150.0,22,0.9641,20,113.31,False,7.0,-0.1176000000000001,0.7554,113.31,False
development,train,scenario_high_demand,1060,1i,150.0,22,0.7331,21,126.03,False,19.72,0.2722,0.8402000000000001,126.03,False
development,train,scenario_high_demand,1065,1i,150.0,23,1.3201,21,126.02,False,12.659999999999997,0.763,0.8401333333333333,126.02,False
development,train,scenario_high_demand,1070,1i,150.0,22,0.6584,20,140.07,False,26.75999999999999,-0.1664,0.9338,140.07,False
development,train,scenario_high_demand,1075,1i,150.0,21,0.4893,17,140.06,False,26.75,-0.4481,0.9337333333333332,140.06,False
development,train,scenario_high_demand,1080,1i,150.0,22,1.4219,15,140.06,False,26.75,0.9869,0.9337333333333332,140.06,False
development,train,scenario_high_demand,1085,1i,150.0,23,1.9711,16,140.06,False,26.75,1.007,0.9337333333333332,140.06,False
development,train,scenario_high_demand,1090,1i,150.0,24,1.5685,14,140.06,False,14.03,0.8354,0.9337333333333332,140.06,False
development,train,scenario_high_demand,1095,1i,150.0,24,0.6338,15,142.99,False,16.970000000000013,-0.6863,0.9532666666666668,142.99,False
