timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_very_high_demand_OOD,ood,ood,0.05
5,1i,150.0,0,0.0,0,0.0,False,1,27.7079,373.25,373.25,scenario_very_high_demand_OOD,ood,ood,0.05
10,1i,150.0,0,0.0,0,0.0,False,1,27.558,239.16,239.16,scenario_very_high_demand_OOD,ood,ood,0.05
15,1i,150.0,3,25.3402,0,0.0,False,1,24.8476,107.21,107.21,scenario_very_high_demand_OOD,ood,ood,0.05
20,1i,150.0,3,12.2903,0,0.0,False,1,11.9364,18.81,18.81,scenario_very_high_demand_OOD,ood,ood,0.05
25,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_very_high_demand_OOD,ood,ood,0.05
30,1i,150.0,5,9.7895,3,1.0,False,1,0.0,1.0,1.0,scenario_very_high_demand_OOD,ood,ood,0.05
35,1i,150.0,6,7.0337,3,1.0,False,1,0.0,1.0,1.0,scenario_very_high_demand_OOD,ood,ood,0.05
40,1i,150.0,6,2.0469,3,1.0,False,1,0.0,1.0,1.0,scenario_very_high_demand_OOD,ood,ood,0.05
45,1i,150.0,7,3.9133,5,5.0,False,1,0.0,1.0,1.0,scenario_very_high_demand_OOD,ood,ood,0.05
50,1i,150.0,5,7.501,2,5.0,False,0,,,,scenario_very_high_demand_OOD,ood,ood,0.05
55,1i,150.0,5,6.3907,3,12.05,False,0,,,,scenario_very_high_demand_OOD,ood,ood,0.05
60,1i,150.0,6,10.4284,3,12.0,False,0,,,,scenario_very_high_demand_OOD,ood,ood,0.05
65,1i,150.0,5,4.5609,3,12.0,False,0,,,,scenario_very_high_demand_OOD,ood,ood,0.05
70,1i,150.0,5,5.2758,4,16.0,False,0,,,,scenario_very_high_demand_OOD,ood,ood,0.05
75,1i,150.0,7,7.9067,4,16.0,False,1,27.6603,427.96,427.96,scenario_very_high_demand_OOD,ood,ood,0.05
80,1i,150.0,5,3.9586,1,16.0,False,1,27.3633,293.57,293.57,scenario_very_high_demand_OOD,ood,ood,0.05
85,1i,150.0,5,6.3343,2,1.01,False,1,27.6622,157.31,157.31,scenario_very_high_demand_OOD,ood,ood,0.05
90,1i,150.0,7,6.7868,4,5.07,False,1,15.6323,52.42,52.42,scenario_very_high_demand_OOD,ood,ood,0.05
95,1i,150.0,7,1.5561,4,5.0,False,1,4.0323,6.35,6.35,scenario_very_high_demand_OOD,ood,ood,0.05
100,1i,150.0,8,2.6471,7,12.01,False,1,0.0006,5.0,5.0,scenario_very_high_demand_OOD,ood,ood,0.05
105,1i,150.0,8,1.044,7,12.0,False,1,0.0,5.0,5.0,scenario_very_high_demand_OOD,ood,ood,0.05
110,1i,150.0,10,2.3754,8,12.0,False,1,0.0,5.0,5.0,scenario_very_high_demand_OOD,ood,ood,0.05
115,1i,150.0,12,4.6441,8,12.0,False,1,0.0,5.0,5.0,scenario_very_high_demand_OOD,ood,ood,0.05
120,1i,150.0,13,3.4638,8,12.0,False,1,0.0,5.0,5.0,scenario_very_high_demand_OOD,ood,ood,0.05
