timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.25
5,1i,150.0,0,0.0,0,0.0,False,1,19.3056,399.64,399.64,0.25
10,1i,150.0,0,0.0,0,0.0,False,1,18.642,304.62,304.62,0.25
15,1i,150.0,0,0.0,0,0.0,False,1,18.7404,210.15,210.15,0.25
20,1i,150.0,3,18.672,0,0.0,False,1,19.1425,116.61,116.61,0.25
25,1i,150.0,3,14.6274,0,0.0,False,1,14.4649,28.86,28.86,0.25
30,1i,150.0,3,0.0,0,0.0,False,1,0.0,1.0,1.0,0.25
35,1i,150.0,4,5.9575,3,1.0,False,2,13.8533,1.0,428.96,0.25
40,1i,150.0,4,2.9954,3,1.0,False,3,16.7523,1.0,456.68,0.25
45,1i,150.0,4,0.0303,4,13.78,False,3,16.8899,1.0,335.25,0.25
50,1i,150.0,2,8.2707,1,1.0,False,2,20.6053,54.42,215.1,0.25
55,1i,150.0,2,11.7947,1,1.0,False,1,23.5894,95.99,95.99,0.25
60,1i,150.0,2,5.992,1,1.0,False,2,19.6941,11.17,428.58,0.25
65,1i,150.0,2,10.039,1,1.0,False,1,26.9041,293.7,293.7,0.25
70,1i,150.0,2,3.039,1,1.0,False,1,27.1813,159.41,159.41,0.25
75,1i,150.0,3,5.8898,2,13.72,False,1,17.659,44.3,44.3,0.25
80,1i,150.0,3,9.8536,0,0.0,False,1,2.659,1.0,1.0,0.25
85,1i,150.0,2,5.4718,1,1.0,False,1,0.0,1.0,1.0,0.25
90,1i,150.0,3,9.1636,2,1.0,False,1,0.0,1.0,1.0,0.25
95,1i,150.0,3,4.5249,2,1.0,False,2,12.5,1.0,480.3,0.25
100,1i,150.0,3,0.6119,2,1.0,False,2,12.0098,1.0,359.8,0.25
105,1i,150.0,3,0.0003,3,5.0,False,2,12.2177,1.0,238.98,0.25
110,1i,150.0,5,9.8064,3,5.0,False,2,12.4096,1.0,118.2,0.25
115,1i,150.0,6,7.0443,3,5.0,False,3,12.2525,1.0,456.75,0.25
120,1i,150.0,6,1.648,3,5.0,False,3,8.0644,1.0,337.79,0.25
125,1i,150.0,6,0.4332,5,9.0,False,3,7.7971,1.0,216.15,0.25
130,1i,150.0,7,3.1048,6,9.0,False,3,7.2446,1.0,98.45,0.25
135,1i,150.0,7,1.19,6,9.0,False,3,2.7766,1.0,28.9,0.25
140,1i,150.0,2,1.3583,1,1.0,False,2,1.3583,1.0,12.5,0.25
145,1i,150.0,2,8.9482,1,1.0,False,1,0.0,1.0,1.0,0.25
150,1i,150.0,2,9.8268,1,1.0,False,1,0.0,1.0,1.0,0.25
155,1i,150.0,2,13.2501,1,1.0,False,1,0.0,1.0,1.0,0.25
160,1i,150.0,2,7.2554,1,1.0,False,2,11.7063,1.0,433.38,0.25
165,1i,150.0,2,0.2555,1,1.0,False,2,12.1514,1.0,313.86,0.25
170,1i,150.0,2,11.9092,0,0.0,False,2,24.6595,193.64,480.3,0.25
175,1i,150.0,2,13.6939,0,0.0,False,2,22.9077,75.33,358.06,0.25
180,1i,150.0,2,3.8734,1,1.0,False,2,15.7451,7.49,238.12,0.25
185,1i,150.0,3,7.815,2,1.0,False,2,11.7225,1.0,119.47,0.25
190,1i,150.0,3,4.263,2,1.0,False,3,12.5221,1.0,455.52,0.25
195,1i,150.0,3,0.0888,2,1.0,False,3,8.2825,1.0,334.85,0.25
200,1i,150.0,3,0.0,3,8.0,False,3,7.9505,1.0,215.19,0.25
205,1i,150.0,6,10.5963,3,8.0,False,3,7.0676,1.0,98.64,0.25
210,1i,150.0,6,4.1414,3,8.0,False,3,3.0635,1.0,26.2,0.25
215,1i,150.0,6,0.0126,6,15.02,False,3,0.0059,1.0,15.02,0.25
220,1i,150.0,6,0.0,6,15.0,False,3,0.0,1.0,15.0,0.25
225,1i,150.0,7,2.2118,6,15.0,False,3,0.0,1.0,15.0,0.25
230,1i,150.0,3,4.4453,1,1.0,False,1,7.3691,0.09,0.09,0.25
235,1i,150.0,2,11.8971,1,1.0,False,0,,,,0.25
240,1i,150.0,2,8.6623,1,1.0,False,1,18.9056,396.65,396.65,0.25
245,1i,150.0,2,9.6512,1,1.0,False,1,19.1018,300.3,300.3,0.25
250,1i,150.0,1,0.0,1,1.0,False,1,19.3237,203.93,203.93,0.25
255,1i,150.0,2,7.4241,1,1.0,False,2,19.6909,120.71,406.4,0.25
260,1i,150.0,2,17.2972,0,0.0,False,2,17.1738,59.39,284.83,0.25
265,1i,150.0,2,10.2589,0,0.0,False,2,15.4548,6.78,164.75,0.25
270,1i,150.0,3,5.5912,1,1.0,False,2,8.3867,1.0,56.91,0.25
275,1i,150.0,3,1.8854,2,1.0,False,2,2.8281,1.0,4.75,0.25
280,1i,150.0,3,0.0053,3,1.0,False,2,0.0079,1.0,1.0,0.25
285,1i,150.0,4,3.9698,3,1.0,False,3,6.243,1.0,436.89,0.25
290,1i,150.0,4,2.0948,3,1.0,False,3,6.3705,1.0,343.46,0.25
295,1i,150.0,4,0.3384,3,1.0,False,3,6.338,1.0,249.06,0.25
300,1i,150.0,6,6.3907,4,8.0,False,3,6.2667,1.0,154.25,0.25
305,1i,150.0,7,3.6805,4,8.0,False,3,4.796,1.0,71.26,0.25
310,1i,150.0,7,1.0035,6,20.71,False,3,2.3403,1.0,21.29,0.25
315,1i,150.0,8,3.2141,6,20.71,False,4,6.5805,1.0,456.98,0.25
320,1i,150.0,4,4.2073,2,15.04,False,2,13.4826,1.0,323.12,0.25
325,1i,150.0,2,0.0,2,15.04,False,2,13.2369,1.0,187.95,0.25
330,1i,150.0,3,6.0537,2,15.04,False,3,15.3104,1.0,483.3,0.25
335,1i,150.0,3,7.875,2,15.04,False,2,13.171,1.0,349.51,0.25
340,1i,150.0,3,3.645,2,15.04,False,2,13.6982,1.0,216.0,0.25
345,1i,150.0,3,6.869,2,15.04,False,2,10.3034,1.0,93.84,0.25
350,1i,150.0,2,4.3051,0,0.0,False,1,7.3855,31.12,31.12,0.25
355,1i,150.0,3,8.6511,0,0.0,False,1,2.757,7.94,7.94,0.25
360,1i,150.0,4,8.6184,2,7.51,False,1,0.0014,7.51,7.51,0.25
365,1i,150.0,4,3.4135,3,7.51,False,1,0.0,7.51,7.51,0.25
370,1i,150.0,4,0.1234,3,7.51,False,1,0.0,7.51,7.51,0.25
375,1i,150.0,5,3.2776,4,7.51,False,1,0.0,7.51,7.51,0.25
380,1i,150.0,5,0.6009,4,7.51,False,4,17.4633,7.51,417.29,0.25
385,1i,150.0,5,0.0,5,8.0,False,4,17.8099,7.51,324.82,0.25
390,1i,150.0,6,4.4158,5,8.0,False,4,17.2242,7.51,230.94,0.25
395,1i,150.0,8,6.3392,5,8.0,False,4,12.6783,7.51,136.9,0.25
400,1i,150.0,8,2.2477,5,8.0,False,4,4.4954,7.51,59.52,0.25
405,1i,150.0,8,0.6976,7,12.0,False,4,1.3951,7.51,16.62,0.25
410,1i,150.0,4,5.3176,3,11.51,False,3,8.1043,7.51,431.42,0.25
415,1i,150.0,4,2.917,3,11.51,False,3,7.8597,7.51,311.37,0.25
420,1i,150.0,3,0.0,3,11.51,False,3,8.1645,7.51,188.0,0.25
425,1i,150.0,4,4.7852,3,11.51,False,3,6.3802,7.51,74.56,0.25
430,1i,150.0,4,5.9092,3,11.51,False,2,0.0,7.51,11.51,0.25
435,1i,150.0,4,2.4306,3,11.51,False,3,8.2796,7.51,431.56,0.25
440,1i,150.0,3,6.7127,1,1.0,False,2,13.1936,9.88,310.85,0.25
445,1i,150.0,2,4.4905,1,1.0,False,1,23.8311,190.4,190.4,0.25
450,1i,150.0,3,6.5401,2,1.01,False,1,19.6087,76.44,76.44,0.25
455,1i,150.0,4,7.7142,2,1.0,False,1,7.3946,14.41,14.41,0.25
460,1i,150.0,4,2.7458,3,8.0,False,1,0.0006,8.0,8.0,0.25
465,1i,150.0,4,0.0111,4,8.0,False,1,0.0,8.0,8.0,0.25
470,1i,150.0,5,3.3844,4,8.0,False,2,12.5,8.0,480.3,0.25
475,1i,150.0,5,0.6016,4,8.0,False,2,11.9819,8.0,361.05,0.25
480,1i,150.0,5,0.0021,5,15.01,False,2,12.1237,8.0,238.92,0.25
485,1i,150.0,8,8.8593,5,15.0,False,2,11.6592,8.0,118.89,0.25
490,1i,150.0,8,4.4376,5,15.0,False,3,12.3258,8.0,455.64,0.25
495,1i,150.0,8,0.2209,6,22.01,False,3,8.5144,8.0,335.39,0.25
500,1i,150.0,4,2.9905,2,8.0,False,2,12.0679,8.0,214.96,0.25
505,1i,150.0,3,8.0691,2,8.0,False,2,12.1036,8.0,93.21,0.25
510,1i,150.0,3,3.6987,2,8.0,False,2,5.5481,8.0,11.37,0.25
515,1i,150.0,3,8.8526,2,8.0,False,1,0.0,8.0,8.0,0.25
520,1i,150.0,3,6.5135,2,8.0,False,1,0.0,8.0,8.0,0.25
525,1i,150.0,3,6.8886,2,8.0,False,1,0.0,8.0,8.0,0.25
530,1i,150.0,2,6.5164,0,0.0,False,2,12.3109,0.78,418.28,0.25
535,1i,150.0,2,9.1158,1,1.0,False,1,18.7649,323.47,323.47,0.25
540,1i,150.0,2,8.6071,1,1.0,False,1,18.4663,229.19,229.19,0.25
545,1i,150.0,3,7.0503,1,1.0,False,1,18.4837,134.69,134.69,0.25
550,1i,150.0,4,8.1893,2,1.0,False,1,12.7156,56.3,56.3,0.25
555,1i,150.0,4,3.4883,2,1.0,False,1,5.3295,15.11,15.11,0.25
560,1i,150.0,5,4.9352,4,8.01,False,1,0.022,8.01,8.01,0.25
565,1i,150.0,5,2.1319,4,8.0,False,1,0.0,8.0,8.0,0.25
570,1i,150.0,5,0.0467,5,20.78,False,1,0.0,8.0,8.0,0.25
