timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.5
5,1i,150.0,0,0.0,0,0.0,False,3,19.0669,399.05,399.71,0.5
10,1i,150.0,0,0.0,0,0.0,False,3,18.5816,304.62,305.77,0.5
15,1i,150.0,0,0.0,0,0.0,False,3,18.7056,210.15,212.56,0.5
20,1i,150.0,3,18.672,0,0.0,False,4,20.254,116.61,480.3,0.5
25,1i,150.0,3,14.6274,0,0.0,False,4,16.8498,28.86,360.87,0.5
30,1i,150.0,3,0.0,0,0.0,False,4,5.9197,1.0,240.46,0.5
35,1i,150.0,4,5.9575,3,1.0,False,5,10.3073,1.0,428.96,0.5
40,1i,150.0,4,2.9954,3,1.0,False,6,10.3731,1.0,456.68,0.5
45,1i,150.0,4,0.0303,4,13.78,False,6,8.4652,1.0,335.25,0.5
50,1i,150.0,2,8.2707,1,1.0,False,4,16.1239,1.0,432.35,0.5
55,1i,150.0,2,11.7947,1,1.0,False,3,15.7794,1.0,311.29,0.5
60,1i,150.0,2,5.992,1,1.0,False,4,15.8271,1.0,428.58,0.5
65,1i,150.0,2,10.039,1,1.0,False,3,15.6607,1.0,293.7,0.5
70,1i,150.0,2,3.039,1,1.0,False,3,11.0864,1.0,159.41,0.5
75,1i,150.0,3,5.8898,2,13.72,False,3,5.8898,1.0,44.3,0.5
80,1i,150.0,3,9.8536,0,0.0,False,2,3.505,1.0,7.78,0.5
85,1i,150.0,2,5.4718,1,1.0,False,1,0.0,1.0,1.0,0.5
90,1i,150.0,3,9.1636,2,1.0,False,1,0.0,1.0,1.0,0.5
95,1i,150.0,3,4.5249,2,1.0,False,3,14.8133,1.0,480.3,0.5
100,1i,150.0,3,0.6119,2,1.0,False,3,14.2499,1.0,379.12,0.5
105,1i,150.0,3,0.0003,3,5.0,False,3,14.4464,1.0,285.77,0.5
110,1i,150.0,5,9.8064,3,5.0,False,3,14.5529,1.0,191.85,0.5
115,1i,150.0,6,7.0443,3,5.0,False,4,13.3746,1.0,456.75,0.5
120,1i,150.0,6,1.648,3,5.0,False,4,8.5198,1.0,337.79,0.5
