timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
0,1i,150.0,0,0.0,0,0.0,False
0,2i,150.0,0,0.0,0,0.0,False
0,3i,150.0,0,0.0,0,0.0,False
0,4i,150.0,0,0.0,0,0.0,False
5,1i,150.0,0,0.0,0,0.0,False
5,2i,150.0,0,0.0,0,0.0,False
5,3i,150.0,0,0.0,0,0.0,False
5,4i,150.0,0,0.0,0,0.0,False
10,1i,150.0,0,0.0,0,0.0,False
10,2i,150.0,0,0.0,0,0.0,False
10,3i,150.0,0,0.0,0,0.0,False
10,4i,150.0,0,0.0,0,0.0,False
15,1i,150.0,0,0.0,0,0.0,False
15,2i,150.0,3,24.5502,0,0.0,False
15,3i,150.0,2,24.0481,0,0.0,False
15,4i,150.0,2,24.0989,0,0.0,False
20,1i,150.0,3,18.672,0,0.0,False
20,2i,150.0,3,14.9406,0,0.0,False
20,3i,150.0,3,17.0033,0,0.0,False
20,4i,150.0,3,19.5829,0,0.0,False
25,1i,150.0,3,14.6274,0,0.0,False
25,2i,150.0,3,1.2497,1,1.0,False
25,3i,150.0,2,7.7797,0,0.0,False
25,4i,150.0,2,7.7019,0,0.0,False
30,1i,150.0,3,0.0,0,0.0,False
30,2i,150.0,3,0.0,3,1.0,False
30,3i,150.0,1,0.0,1,1.0,False
30,4i,150.0,2,0.2742,1,1.0,False
35,1i,150.0,4,5.9575,3,1.0,False
35,2i,150.0,4,5.9245,3,1.0,False
35,3i,150.0,1,23.5281,0,0.0,False
35,4i,150.0,1,0.0,1,1.0,False
40,1i,150.0,4,2.9954,3,1.0,False
40,2i,150.0,4,2.9517,3,1.0,False
40,3i,150.0,1,8.8088,0,0.0,False
40,4i,150.0,2,8.3738,1,1.0,False
45,1i,150.0,4,0.0303,4,13.78,False
45,2i,150.0,4,0.0016,3,1.0,False
45,3i,150.0,1,0.0,1,1.0,False
45,4i,150.0,2,4.6238,1,1.0,False
50,1i,150.0,2,8.2707,1,1.0,False
50,2i,150.0,2,10.4922,1,1.0,False
50,3i,150.0,2,8.7563,1,1.0,False
50,4i,150.0,3,7.8672,1,1.0,False
55,1i,150.0,2,11.7947,1,1.0,False
55,2i,150.0,2,11.202,1,1.0,False
55,3i,150.0,3,7.4021,1,1.0,False
55,4i,150.0,3,2.5695,2,13.71,False
60,1i,150.0,2,5.992,1,1.0,False
60,2i,150.0,1,0.0,1,1.0,False
60,3i,150.0,3,2.0513,2,1.0,False
60,4i,150.0,4,3.0165,3,13.71,False
65,1i,150.0,2,10.039,1,1.0,False
65,2i,150.0,2,10.0241,1,1.0,False
65,3i,150.0,4,5.4408,3,5.0,False
65,4i,150.0,5,5.8781,3,13.71,False
70,1i,150.0,2,3.039,1,1.0,False
70,2i,150.0,2,3.8628,1,1.0,False
70,3i,150.0,4,1.8502,3,5.0,False
70,4i,150.0,5,2.1821,3,13.71,False
75,1i,150.0,3,5.8898,2,13.72,False
75,2i,150.0,3,7.3928,2,5.0,False
75,3i,150.0,5,4.0645,4,5.0,False
75,4i,150.0,6,2.232,5,26.42,False
80,1i,150.0,3,9.8536,0,0.0,False
80,2i,150.0,3,11.1238,0,0.0,False
80,3i,150.0,5,1.3644,4,5.0,False
80,4i,150.0,7,3.3026,5,26.42,False
85,1i,150.0,2,5.4718,1,1.0,False
85,2i,150.0,2,5.1752,1,1.0,False
85,3i,150.0,6,2.2032,5,9.01,False
85,4i,150.0,7,1.3208,6,40.46,False
90,1i,150.0,3,9.1636,2,1.0,False
90,2i,150.0,2,0.0,2,1.0,False
90,3i,150.0,6,1.4493,5,9.0,False
90,4i,150.0,7,0.0368,7,40.46,False
95,1i,150.0,3,4.5249,2,1.0,False
95,2i,150.0,3,5.8734,2,1.0,False
95,3i,150.0,4,7.3755,1,1.0,False
95,4i,150.0,4,5.3243,1,1.0,False
100,1i,150.0,3,0.6119,2,1.0,False
100,2i,150.0,3,1.6364,2,1.0,False
100,3i,150.0,2,4.8575,1,1.0,False
100,4i,150.0,3,5.9037,1,1.0,False
105,1i,150.0,3,0.0003,3,5.0,False
105,2i,150.0,3,0.0024,3,8.01,False
105,3i,150.0,1,0.0,1,1.0,False
105,4i,150.0,2,4.5195,1,1.0,False
110,1i,150.0,5,9.8064,3,5.0,False
110,2i,150.0,6,11.0634,3,8.0,False
110,3i,150.0,4,17.9176,1,1.0,False
110,4i,150.0,4,17.8326,1,1.0,False
115,1i,150.0,6,7.0443,3,5.0,False
115,2i,150.0,6,4.1448,3,8.0,False
115,3i,150.0,4,11.6063,1,1.0,False
115,4i,150.0,4,10.0701,1,1.0,False
120,1i,150.0,6,1.648,3,5.0,False
120,2i,150.0,6,0.0196,6,15.01,False
120,3i,150.0,2,0.089,1,1.0,False
120,4i,150.0,3,0.125,1,1.0,False
125,1i,150.0,6,0.4332,5,9.0,False
125,2i,150.0,6,0.0,6,15.0,False
125,3i,150.0,1,3.3802,0,0.0,False
125,4i,150.0,2,2.29,1,1.0,False
130,1i,150.0,7,3.1048,6,9.0,False
130,2i,150.0,7,3.0399,6,15.0,False
130,3i,150.0,0,0.0,0,0.0,False
130,4i,150.0,2,9.7063,1,1.0,False
135,1i,150.0,7,1.19,6,9.0,False
135,2i,150.0,7,1.2088,6,15.0,False
135,3i,150.0,1,19.0585,0,0.0,False
