timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_low_demand,train,development,0.11
5,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_low_demand,train,development,0.11
10,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_low_demand,train,development,0.11
15,1i,150.0,3,25.1631,0,0.0,False,0,,,,scenario_low_demand,train,development,0.11
20,1i,150.0,3,13.5338,0,0.0,False,0,,,,scenario_low_demand,train,development,0.11
25,1i,150.0,3,0.5526,2,1.0,False,0,,,,scenario_low_demand,train,development,0.11
30,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_low_demand,train,development,0.11
35,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_low_demand,train,development,0.11
40,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_low_demand,train,development,0.11
45,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_low_demand,train,development,0.11
50,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_low_demand,train,development,0.11
55,1i,150.0,1,0.0,1,1.0,False,1,24.2794,456.02,456.02,scenario_low_demand,train,development,0.11
60,1i,150.0,1,0.0,1,1.0,False,1,23.8927,336.74,336.74,scenario_low_demand,train,development,0.11
65,1i,150.0,1,0.0,1,1.0,False,1,24.2102,217.53,217.53,scenario_low_demand,train,development,0.11
70,1i,150.0,3,16.0553,1,1.0,False,1,23.2953,98.07,98.07,scenario_low_demand,train,development,0.11
75,1i,150.0,4,9.9066,1,1.0,False,1,11.3786,17.41,17.41,scenario_low_demand,train,development,0.11
80,1i,150.0,2,7.7382,1,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.11
85,1i,150.0,2,0.2382,1,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.11
90,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.11
95,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.11
100,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.11
