timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.5
5,1i,150.0,0,0.0,0,0.0,False,1,24.4508,386.35,386.35,scenario_east_west_heavy,test,development,0.5
10,1i,150.0,0,0.0,0,0.0,False,1,24.3173,265.98,265.98,scenario_east_west_heavy,test,development,0.5
15,1i,150.0,2,24.67,0,0.0,False,1,24.4113,144.9,144.9,scenario_east_west_heavy,test,development,0.5
20,1i,150.0,3,15.5407,0,0.0,False,2,22.0351,37.5,483.3,scenario_east_west_heavy,test,development,0.5
25,1i,150.0,3,5.5591,1,1.0,False,4,17.9457,1.0,399.48,scenario_east_west_heavy,test,development,0.5
30,1i,150.0,3,0.2076,2,1.0,False,4,17.5917,1.0,304.42,scenario_east_west_heavy,test,development,0.5
35,1i,150.0,5,8.9131,3,1.0,False,4,15.8202,1.0,210.88,scenario_east_west_heavy,test,development,0.5
40,1i,150.0,6,6.836,3,1.0,False,7,15.9901,1.0,483.3,scenario_east_west_heavy,test,development,0.5
45,1i,150.0,6,2.3628,4,13.71,False,7,11.8804,1.0,377.7,scenario_east_west_heavy,test,development,0.5
50,1i,150.0,2,2.1429,1,1.0,False,4,18.459,9.42,282.56,scenario_east_west_heavy,test,development,0.5
55,1i,150.0,4,11.3278,2,5.0,False,4,16.0581,5.0,187.05,scenario_east_west_heavy,test,development,0.5
60,1i,150.0,5,7.656,2,5.0,False,5,12.3191,5.0,433.55,scenario_east_west_heavy,test,development,0.5
65,1i,150.0,4,2.9336,3,17.71,False,4,8.9969,5.0,310.67,scenario_east_west_heavy,test,development,0.5
70,1i,150.0,3,0.0,3,17.71,False,3,7.8493,5.0,189.44,scenario_east_west_heavy,test,development,0.5
75,1i,150.0,5,8.0157,3,17.71,False,3,6.3173,5.0,76.63,scenario_east_west_heavy,test,development,0.5
80,1i,150.0,5,7.2971,1,16.95,False,6,14.2458,0.88,456.96,scenario_east_west_heavy,test,development,0.5
85,1i,150.0,3,5.6924,1,1.01,False,4,18.8055,1.01,338.29,scenario_east_west_heavy,test,development,0.5
90,1i,150.0,3,0.0083,3,1.02,False,4,18.5044,1.0,216.71,scenario_east_west_heavy,test,development,0.5
95,1i,150.0,6,9.8819,3,1.0,False,4,14.8229,1.0,96.88,scenario_east_west_heavy,test,development,0.5
100,1i,150.0,6,3.2298,3,1.0,False,5,9.4155,1.0,455.6,scenario_east_west_heavy,test,development,0.5
105,1i,150.0,6,0.0068,6,15.07,False,5,5.2333,1.0,321.9,scenario_east_west_heavy,test,development,0.5
110,1i,150.0,7,3.4332,6,15.04,False,5,5.2346,1.0,190.04,scenario_east_west_heavy,test,development,0.5
115,1i,150.0,9,6.0135,6,15.04,False,5,3.7115,1.0,77.92,scenario_east_west_heavy,test,development,0.5
120,1i,150.0,9,1.7803,6,15.04,False,5,0.9906,1.0,25.95,scenario_east_west_heavy,test,development,0.5
125,1i,150.0,9,0.003,9,22.04,False,5,0.0019,1.0,22.04,scenario_east_west_heavy,test,development,0.5
130,1i,150.0,10,2.0834,9,22.04,False,5,0.0,1.0,22.04,scenario_east_west_heavy,test,development,0.5
135,1i,150.0,12,3.0674,9,22.04,False,5,0.0,1.0,22.04,scenario_east_west_heavy,test,development,0.5
140,1i,150.0,9,2.2398,3,9.0,False,5,10.2057,5.0,436.92,scenario_east_west_heavy,test,development,0.5
145,1i,150.0,5,1.3246,4,16.0,False,3,15.1956,5.0,342.74,scenario_east_west_heavy,test,development,0.5
150,1i,150.0,5,3.6959,4,16.0,False,3,15.0463,5.0,247.95,scenario_east_west_heavy,test,development,0.5
155,1i,150.0,5,3.591,4,16.0,False,3,12.1008,5.0,155.5,scenario_east_west_heavy,test,development,0.5
160,1i,150.0,5,2.6532,4,16.0,False,3,13.2001,5.0,401.85,scenario_east_west_heavy,test,development,0.5
165,1i,150.0,5,1.2214,4,16.0,False,3,10.7152,5.0,267.8,scenario_east_west_heavy,test,development,0.5
