timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25
5,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25
10,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25
15,1i,150.0,2,24.67,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25
20,1i,150.0,3,15.5407,0,0.0,False,1,27.77,483.3,483.3,scenario_east_west_heavy,test,development,0.25
25,1i,150.0,3,5.5591,1,1.0,False,3,23.4942,350.72,399.48,scenario_east_west_heavy,test,development,0.25
30,1i,150.0,3,0.2076,2,1.0,False,3,23.4556,215.17,304.42,scenario_east_west_heavy,test,development,0.25
35,1i,150.0,5,8.9131,3,1.0,False,3,21.0936,91.57,210.88,scenario_east_west_heavy,test,development,0.25
40,1i,150.0,6,6.836,3,1.0,False,5,18.4981,24.29,483.3,scenario_east_west_heavy,test,development,0.25
45,1i,150.0,6,2.3628,4,13.71,False,5,12.8511,8.02,350.99,scenario_east_west_heavy,test,development,0.25
50,1i,150.0,2,2.1429,1,1.0,False,3,18.2656,9.42,217.93,scenario_east_west_heavy,test,development,0.25
55,1i,150.0,4,11.3278,2,5.0,False,3,15.1037,5.0,95.2,scenario_east_west_heavy,test,development,0.25
60,1i,150.0,5,7.656,2,5.0,False,3,7.3486,5.0,26.33,scenario_east_west_heavy,test,development,0.25
65,1i,150.0,4,2.9336,3,17.71,False,2,0.0001,5.0,17.71,scenario_east_west_heavy,test,development,0.25
70,1i,150.0,3,0.0,3,17.71,False,2,0.0,5.0,17.71,scenario_east_west_heavy,test,development,0.25
75,1i,150.0,5,8.0157,3,17.71,False,2,0.0,5.0,17.71,scenario_east_west_heavy,test,development,0.25
80,1i,150.0,5,7.2971,1,16.95,False,3,10.015,0.88,456.84,scenario_east_west_heavy,test,development,0.25
85,1i,150.0,3,5.6924,1,1.01,False,1,27.5347,321.59,321.59,scenario_east_west_heavy,test,development,0.25
90,1i,150.0,3,0.0083,3,1.02,False,1,26.1076,186.67,186.67,scenario_east_west_heavy,test,development,0.25
95,1i,150.0,6,9.8819,3,1.0,False,1,19.911,66.38,66.38,scenario_east_west_heavy,test,development,0.25
100,1i,150.0,6,3.2298,3,1.0,False,1,5.911,8.82,8.82,scenario_east_west_heavy,test,development,0.25
105,1i,150.0,6,0.0068,6,15.07,False,1,0.0051,5.0,5.0,scenario_east_west_heavy,test,development,0.25
110,1i,150.0,7,3.4332,6,15.04,False,1,0.0,5.0,5.0,scenario_east_west_heavy,test,development,0.25
115,1i,150.0,9,6.0135,6,15.04,False,1,0.0,5.0,5.0,scenario_east_west_heavy,test,development,0.25
120,1i,150.0,9,1.7803,6,15.04,False,1,0.0,5.0,5.0,scenario_east_west_heavy,test,development,0.25
125,1i,150.0,9,0.003,9,22.04,False,1,0.0,5.0,5.0,scenario_east_west_heavy,test,development,0.25
130,1i,150.0,10,2.0834,9,22.04,False,1,0.0,5.0,5.0,scenario_east_west_heavy,test,development,0.25
135,1i,150.0,12,3.0674,9,22.04,False,1,0.0,5.0,5.0,scenario_east_west_heavy,test,development,0.25
140,1i,150.0,9,2.2398,3,9.0,False,3,15.1505,5.0,436.92,scenario_east_west_heavy,test,development,0.25
145,1i,150.0,5,1.3246,4,16.0,False,3,15.1956,5.0,342.74,scenario_east_west_heavy,test,development,0.25
150,1i,150.0,5,3.6959,4,16.0,False,3,15.0463,5.0,247.95,scenario_east_west_heavy,test,development,0.25
155,1i,150.0,5,3.591,4,16.0,False,3,12.1008,5.0,155.5,scenario_east_west_heavy,test,development,0.25
160,1i,150.0,5,2.6532,4,16.0,False,2,6.6331,5.0,74.17,scenario_east_west_heavy,test,development,0.25
165,1i,150.0,5,1.2214,4,16.0,False,2,3.0535,5.0,30.0,scenario_east_west_heavy,test,development,0.25
170,1i,150.0,5,8.0653,2,20.01,False,1,0.09,20.01,20.01,scenario_east_west_heavy,test,development,0.25
175,1i,150.0,5,7.7856,0,0.0,False,1,3.5963,10.02,10.02,scenario_east_west_heavy,test,development,0.25
180,1i,150.0,5,3.7761,3,4.11,False,2,13.5631,4.11,402.16,scenario_east_west_heavy,test,development,0.25
185,1i,150.0,5,0.8714,4,16.81,False,2,13.7522,4.1,266.88,scenario_east_west_heavy,test,development,0.25
190,1i,150.0,7,5.9168,5,16.81,False,2,12.6097,4.1,132.98,scenario_east_west_heavy,test,development,0.25
195,1i,150.0,8,4.2447,5,16.81,False,3,10.2812,4.1,399.73,scenario_east_west_heavy,test,development,0.25
200,1i,150.0,8,0.4223,6,16.81,False,3,6.1989,4.1,307.2,scenario_east_west_heavy,test,development,0.25
205,1i,150.0,8,0.0002,8,20.82,False,3,6.132,4.1,213.66,scenario_east_west_heavy,test,development,0.25
210,1i,150.0,10,4.1988,8,20.82,False,3,6.1912,4.1,119.6,scenario_east_west_heavy,test,development,0.25
215,1i,150.0,11,3.3947,8,20.82,False,3,3.6912,4.1,49.23,scenario_east_west_heavy,test,development,0.25
220,1i,150.0,11,0.8162,9,24.82,False,3,1.2999,4.1,20.82,scenario_east_west_heavy,test,development,0.25
225,1i,150.0,12,1.4706,11,24.82,False,3,0.0008,4.1,20.82,scenario_east_west_heavy,test,development,0.25
230,1i,150.0,11,5.6568,5,24.82,False,3,1.7849,1.71,20.82,scenario_east_west_heavy,test,development,0.25
235,1i,150.0,7,3.5423,5,24.82,False,2,0.0,4.1,20.82,scenario_east_west_heavy,test,development,0.25
240,1i,150.0,6,0.0161,5,24.82,False,2,0.0,4.1,20.82,scenario_east_west_heavy,test,development,0.25
245,1i,150.0,7,2.0074,6,28.82,False,2,0.0,4.1,20.82,scenario_east_west_heavy,test,development,0.25
250,1i,150.0,8,5.4481,6,28.82,False,2,0.0,4.1,20.82,scenario_east_west_heavy,test,development,0.25
255,1i,150.0,8,2.3186,6,28.82,False,2,0.0,4.1,20.82,scenario_east_west_heavy,test,development,0.25
260,1i,150.0,6,0.2309,4,35.82,False,1,0.0,20.82,20.82,scenario_east_west_heavy,test,development,0.25
265,1i,150.0,7,4.0233,1,1.0,False,1,2.3744,6.22,6.22,scenario_east_west_heavy,test,development,0.25
270,1i,150.0,9,6.9775,5,13.06,False,2,13.1692,4.76,375.94,scenario_east_west_heavy,test,development,0.25
275,1i,150.0,9,3.0433,6,19.76,False,3,17.1765,4.76,456.22,scenario_east_west_heavy,test,development,0.25
280,1i,150.0,10,2.393,8,23.79,False,3,15.3614,4.76,336.42,scenario_east_west_heavy,test,development,0.25
285,1i,150.0,10,1.1933,9,23.76,False,4,16.0896,4.76,483.3,scenario_east_west_heavy,test,development,0.25
290,1i,150.0,12,3.5173,10,23.76,False,4,12.1067,4.76,346.97,scenario_east_west_heavy,test,development,0.25
295,1i,150.0,12,1.3126,10,23.76,False,5,12.1173,4.76,456.35,scenario_east_west_heavy,test,development,0.25
300,1i,150.0,13,1.4596,12,30.76,False,5,9.0456,4.76,321.37,scenario_east_west_heavy,test,development,0.25
305,1i,150.0,13,0.6352,12,30.76,False,5,6.932,4.76,186.29,scenario_east_west_heavy,test,development,0.25
310,1i,150.0,15,2.2753,13,30.76,False,5,3.5516,4.76,74.56,scenario_east_west_heavy,test,development,0.25
315,1i,150.0,15,0.5029,13,30.76,False,5,0.9312,4.76,30.76,scenario_east_west_heavy,test,development,0.25
320,1i,150.0,11,1.2018,8,37.76,False,4,1.7536,4.76,30.76,scenario_east_west_heavy,test,development,0.25
325,1i,150.0,9,1.8216,8,37.76,False,2,0.0,4.76,30.76,scenario_east_west_heavy,test,development,0.25
330,1i,150.0,11,4.2377,8,37.76,False,2,0.0,4.76,30.76,scenario_east_west_heavy,test,development,0.25
335,1i,150.0,10,1.4702,8,37.76,False,2,0.0,4.76,30.76,scenario_east_west_heavy,test,development,0.25
340,1i,150.0,11,2.5632,9,41.76,False,2,0.0,4.76,30.76,scenario_east_west_heavy,test,development,0.25
345,1i,150.0,11,0.5719,10,41.76,False,2,0.0,4.76,30.76,scenario_east_west_heavy,test,development,0.25
350,1i,150.0,11,3.2705,8,41.76,False,1,0.0,30.76,30.76,scenario_east_west_heavy,test,development,0.25
355,1i,150.0,10,1.6738,4,41.76,False,1,1.0879,29.43,29.43,scenario_east_west_heavy,test,development,0.25
360,1i,150.0,11,2.2464,6,14.9,False,1,0.6153,19.45,19.45,scenario_east_west_heavy,test,development,0.25
365,1i,150.0,12,2.7324,9,30.11,False,1,0.0066,19.01,19.01,scenario_east_west_heavy,test,development,0.25
370,1i,150.0,13,2.2505,11,34.01,False,1,0.0,19.0,19.0,scenario_east_west_heavy,test,development,0.25
375,1i,150.0,14,2.2777,11,34.01,False,2,9.589,19.0,416.17,scenario_east_west_heavy,test,development,0.25
380,1i,150.0,14,1.2116,12,34.01,False,2,9.5719,19.0,320.03,scenario_east_west_heavy,test,development,0.25
385,1i,150.0,14,0.3659,13,41.01,False,2,9.6363,19.0,224.25,scenario_east_west_heavy,test,development,0.25
390,1i,150.0,16,1.7717,14,41.01,False,2,7.3863,19.0,141.39,scenario_east_west_heavy,test,development,0.25
395,1i,150.0,17,2.2545,14,41.01,False,2,5.1814,19.0,80.75,scenario_east_west_heavy,test,development,0.25
400,1i,150.0,17,1.4248,14,41.01,False,2,2.9314,19.0,42.44,scenario_east_west_heavy,test,development,0.25
405,1i,150.0,19,2.2995,15,53.75,False,2,0.6814,19.0,26.62,scenario_east_west_heavy,test,development,0.25
410,1i,150.0,15,1.5275,10,53.72,False,2,0.3861,19.0,24.86,scenario_east_west_heavy,test,development,0.25
415,1i,150.0,13,1.8581,10,67.76,False,3,9.8335,9.84,382.14,scenario_east_west_heavy,test,development,0.25
420,1i,150.0,12,1.9394,10,67.76,False,2,12.3626,19.0,262.74,scenario_east_west_heavy,test,development,0.25
425,1i,150.0,11,2.1528,10,67.76,False,2,11.8402,19.0,142.86,scenario_east_west_heavy,test,development,0.25
430,1i,150.0,12,2.4305,10,67.76,False,2,8.7188,19.0,35.76,scenario_east_west_heavy,test,development,0.25
435,1i,150.0,12,1.8582,10,67.76,False,1,0.0,19.0,19.0,scenario_east_west_heavy,test,development,0.25
440,1i,150.0,11,2.0718,7,67.76,False,1,0.0,19.0,19.0,scenario_east_west_heavy,test,development,0.25
445,1i,150.0,11,4.8807,4,71.77,False,1,3.049,1.47,1.47,scenario_east_west_heavy,test,development,0.25
450,1i,150.0,12,3.3138,4,70.26,False,1,0.0016,1.0,1.0,scenario_east_west_heavy,test,development,0.25
455,1i,150.0,12,1.8084,7,23.01,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
460,1i,150.0,12,0.314,10,53.91,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
465,1i,150.0,14,2.6389,12,67.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
470,1i,150.0,15,1.6841,12,67.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
475,1i,150.0,15,0.8109,14,74.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
480,1i,150.0,15,0.0159,14,74.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
485,1i,150.0,17,2.0062,15,74.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
490,1i,150.0,17,0.518,15,74.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
495,1i,150.0,18,0.8849,17,78.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
500,1i,150.0,12,0.7032,11,78.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
505,1i,150.0,12,2.0261,11,78.8,False,1,0.0,1.0,1.0,scenario_east_west_heavy,test,development,0.25
510,1i,150.0,14,2.8609,11,78.8,False,2,13.0774,1.0,431.09,scenario_east_west_heavy,test,development,0.25
515,1i,150.0,13,1.6509,11,78.8,False,2,13.8126,1.0,296.33,scenario_east_west_heavy,test,development,0.25
520,1i,150.0,12,0.055,11,78.8,False,2,13.1898,1.0,163.06,scenario_east_west_heavy,test,development,0.25
525,1i,150.0,14,2.08,12,82.8,False,2,9.0511,1.0,46.61,scenario_east_west_heavy,test,development,0.25
530,1i,150.0,14,1.8686,10,96.88,False,1,3.1021,1.1,1.1,scenario_east_west_heavy,test,development,0.25
535,1i,150.0,12,1.5578,8,96.84,False,2,13.8553,1.0,374.3,scenario_east_west_heavy,test,development,0.25
540,1i,150.0,12,0.8245,7,96.78,False,2,13.5319,1.0,239.72,scenario_east_west_heavy,test,development,0.25
545,1i,150.0,15,3.0896,6,34.8,False,2,7.4187,1.0,139.34,scenario_east_west_heavy,test,development,0.25
550,1i,150.0,15,1.7274,10,64.07,False,4,14.8271,1.0,417.64,scenario_east_west_heavy,test,development,0.25
