timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
5,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
10,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
15,1i,150.0,3,25.1361,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
20,1i,150.0,3,13.133,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
25,1i,150.0,3,0.8378,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
30,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
35,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
40,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
45,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
50,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
55,1i,150.0,2,12.2267,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
60,1i,150.0,4,12.4528,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
65,1i,150.0,3,5.6442,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
70,1i,150.0,3,2.7498,2,5.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
75,1i,150.0,3,0.0,3,5.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
80,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.05
