timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
5,1i,150.0,0,0.0,0,0.0,False,3,26.01,375.28,384.26,scenario_burst_demand_OOD,ood,ood,0.5
10,1i,150.0,0,0.0,0,0.0,False,3,25.9856,241.37,262.58,scenario_burst_demand_OOD,ood,ood,0.5
15,1i,150.0,3,25.1361,0,0.0,False,3,25.1361,106.83,142.01,scenario_burst_demand_OOD,ood,ood,0.5
20,1i,150.0,3,13.133,0,0.0,False,3,13.133,21.34,41.29,scenario_burst_demand_OOD,ood,ood,0.5
25,1i,150.0,3,0.8378,0,0.0,False,3,0.8378,1.0,1.02,scenario_burst_demand_OOD,ood,ood,0.5
30,1i,150.0,3,0.0,3,1.0,False,3,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
35,1i,150.0,3,0.0,3,1.0,False,3,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
40,1i,150.0,3,0.0,3,1.0,False,3,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
45,1i,150.0,3,0.0,3,1.0,False,5,8.6529,1.0,415.73,scenario_burst_demand_OOD,ood,ood,0.5
50,1i,150.0,1,0.0,1,1.0,False,3,14.2811,1.0,320.19,scenario_burst_demand_OOD,ood,ood,0.5
55,1i,150.0,2,12.2267,1,1.0,False,3,14.6329,1.0,224.53,scenario_burst_demand_OOD,ood,ood,0.5
60,1i,150.0,4,12.4528,1,1.0,False,3,11.4711,1.0,131.67,scenario_burst_demand_OOD,ood,ood,0.5
65,1i,150.0,3,5.6442,1,1.0,False,3,5.6442,1.0,58.93,scenario_burst_demand_OOD,ood,ood,0.5
70,1i,150.0,3,2.7498,2,5.0,False,3,2.7498,1.0,8.68,scenario_burst_demand_OOD,ood,ood,0.5
75,1i,150.0,3,0.0,3,5.0,False,3,0.0,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5
80,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
85,1i,150.0,1,0.0,1,1.0,False,3,16.861,1.0,430.39,scenario_burst_demand_OOD,ood,ood,0.5
90,1i,150.0,1,0.0,1,1.0,False,3,16.2421,1.0,301.49,scenario_burst_demand_OOD,ood,ood,0.5
95,1i,150.0,2,12.1811,1,1.0,False,3,16.5293,1.0,178.68,scenario_burst_demand_OOD,ood,ood,0.5
100,1i,150.0,3,11.2292,1,1.0,False,3,11.2292,1.0,68.39,scenario_burst_demand_OOD,ood,ood,0.5
105,1i,150.0,4,6.1233,1,1.0,False,3,1.9883,1.0,17.07,scenario_burst_demand_OOD,ood,ood,0.5
110,1i,150.0,4,1.2383,3,15.04,False,3,0.0004,1.0,15.04,scenario_burst_demand_OOD,ood,ood,0.5
115,1i,150.0,4,0.0,4,15.04,False,3,0.0,1.0,15.04,scenario_burst_demand_OOD,ood,ood,0.5
120,1i,150.0,4,0.0,4,15.04,False,3,0.0,1.0,15.04,scenario_burst_demand_OOD,ood,ood,0.5
125,1i,150.0,4,0.0,4,15.04,False,5,10.078,1.0,456.78,scenario_burst_demand_OOD,ood,ood,0.5
130,1i,150.0,4,0.0,4,15.04,False,5,10.1787,1.0,337.07,scenario_burst_demand_OOD,ood,ood,0.5
135,1i,150.0,5,4.8894,4,15.04,False,5,9.6559,1.0,216.83,scenario_burst_demand_OOD,ood,ood,0.5
140,1i,150.0,5,12.079,1,1.0,False,3,13.9328,8.03,99.17,scenario_burst_demand_OOD,ood,ood,0.5
145,1i,150.0,3,6.3516,1,1.0,False,1,8.8976,27.12,27.12,scenario_burst_demand_OOD,ood,ood,0.5
150,1i,150.0,2,0.007,2,13.71,False,1,0.014,13.71,13.71,scenario_burst_demand_OOD,ood,ood,0.5
155,1i,150.0,2,0.0,2,13.71,False,1,0.0,13.71,13.71,scenario_burst_demand_OOD,ood,ood,0.5
160,1i,150.0,2,0.0,2,13.71,False,1,0.0,13.71,13.71,scenario_burst_demand_OOD,ood,ood,0.5
165,1i,150.0,2,0.0,2,13.71,False,3,15.7367,13.71,483.3,scenario_burst_demand_OOD,ood,ood,0.5
170,1i,150.0,1,3.0016,0,0.0,False,3,15.9897,8.65,378.84,scenario_burst_demand_OOD,ood,ood,0.5
175,1i,150.0,1,22.4273,0,0.0,False,2,23.3611,214.34,283.66,scenario_burst_demand_OOD,ood,ood,0.5
180,1i,150.0,2,16.0491,0,0.0,False,2,20.8539,84.54,190.04,scenario_burst_demand_OOD,ood,ood,0.5
185,1i,150.0,3,8.8265,1,1.0,False,2,13.2367,10.07,97.96,scenario_burst_demand_OOD,ood,ood,0.5
190,1i,150.0,3,4.0714,2,1.0,False,2,6.1071,1.0,19.86,scenario_burst_demand_OOD,ood,ood,0.5
195,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
200,1i,150.0,3,0.0,3,1.0,False,3,6.48,1.0,473.26,scenario_burst_demand_OOD,ood,ood,0.5
205,1i,150.0,3,0.0,3,1.0,False,3,6.4164,1.0,377.76,scenario_burst_demand_OOD,ood,ood,0.5
210,1i,150.0,3,0.0,3,1.0,False,4,11.2586,1.0,375.74,scenario_burst_demand_OOD,ood,ood,0.5
215,1i,150.0,3,0.0,3,1.0,False,4,11.1179,1.0,243.0,scenario_burst_demand_OOD,ood,ood,0.5
220,1i,150.0,5,7.665,3,1.0,False,4,9.5812,1.0,112.84,scenario_burst_demand_OOD,ood,ood,0.5
225,1i,150.0,6,6.2613,3,1.0,False,4,5.3112,1.0,52.68,scenario_burst_demand_OOD,ood,ood,0.5
230,1i,150.0,4,4.9886,1,1.0,False,3,3.2614,1.0,10.78,scenario_burst_demand_OOD,ood,ood,0.5
235,1i,150.0,2,0.0,2,5.0,False,2,0.0,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5
240,1i,150.0,2,0.0,2,5.0,False,3,8.3333,1.0,480.3,scenario_burst_demand_OOD,ood,ood,0.5
245,1i,150.0,2,0.0,2,5.0,False,3,8.2985,1.0,360.08,scenario_burst_demand_OOD,ood,ood,0.5
250,1i,150.0,2,0.0,2,5.0,False,3,7.7999,1.0,239.94,scenario_burst_demand_OOD,ood,ood,0.5
255,1i,150.0,3,8.0124,2,5.0,False,3,8.0124,1.0,119.53,scenario_burst_demand_OOD,ood,ood,0.5
260,1i,150.0,2,20.2706,0,0.0,False,1,12.9365,29.47,29.47,scenario_burst_demand_OOD,ood,ood,0.5
265,1i,150.0,3,12.1446,0,0.0,False,1,1.6976,1.35,1.35,scenario_burst_demand_OOD,ood,ood,0.5
270,1i,150.0,2,2.8004,1,1.0,False,1,0.0018,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
275,1i,150.0,2,0.0037,2,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
280,1i,150.0,2,0.0,2,1.0,False,2,13.4797,1.0,456.34,scenario_burst_demand_OOD,ood,ood,0.5
285,1i,150.0,2,0.0,2,1.0,False,2,13.3493,1.0,321.68,scenario_burst_demand_OOD,ood,ood,0.5
290,1i,150.0,2,0.0,2,1.0,False,2,13.8627,1.0,185.89,scenario_burst_demand_OOD,ood,ood,0.5
295,1i,150.0,3,6.3549,2,1.0,False,2,9.5324,1.0,66.38,scenario_burst_demand_OOD,ood,ood,0.5
300,1i,150.0,3,1.7679,2,1.0,False,2,2.6518,1.0,12.57,scenario_burst_demand_OOD,ood,ood,0.5
305,1i,150.0,5,6.7692,3,8.01,False,2,0.0086,1.0,8.01,scenario_burst_demand_OOD,ood,ood,0.5
310,1i,150.0,5,1.4715,3,8.0,False,2,0.0,1.0,8.0,scenario_burst_demand_OOD,ood,ood,0.5
315,1i,150.0,5,0.0001,5,8.0,False,2,0.0,1.0,8.0,scenario_burst_demand_OOD,ood,ood,0.5
320,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
325,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
330,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
335,1i,150.0,2,9.7424,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
340,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
345,1i,150.0,3,14.5478,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
350,1i,150.0,2,8.4556,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
355,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5
360,1i,150.0,1,0.0,1,1.0,False,1,18.8365,455.75,455.75,scenario_burst_demand_OOD,ood,ood,0.5
365,1i,150.0,1,0.0,1,1.0,False,1,18.6803,362.3,362.3,scenario_burst_demand_OOD,ood,ood,0.5
370,1i,150.0,1,0.0,1,1.0,False,3,21.1194,268.86,480.3,scenario_burst_demand_OOD,ood,ood,0.5
375,1i,150.0,1,0.0,1,1.0,False,3,20.8672,174.83,377.01,scenario_burst_demand_OOD,ood,ood,0.5
380,1i,150.0,2,9.2971,1,1.0,False,3,20.8371,80.93,281.41,scenario_burst_demand_OOD,ood,ood,0.5
385,1i,150.0,3,11.0479,1,1.0,False,3,17.4872,9.51,185.58,scenario_burst_demand_OOD,ood,ood,0.5
390,1i,150.0,4,7.9197,2,1.0,False,3,10.5596,1.0,89.8,scenario_burst_demand_OOD,ood,ood,0.5
395,1i,150.0,4,2.5862,2,1.0,False,3,3.4483,1.0,12.9,scenario_burst_demand_OOD,ood,ood,0.5
400,1i,150.0,4,0.0001,4,5.0,False,3,0.0001,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5
405,1i,150.0,4,0.0,4,5.0,False,3,0.0,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5
410,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
415,1i,150.0,1,0.0,1,1.0,False,2,12.1896,1.0,382.55,scenario_burst_demand_OOD,ood,ood,0.5
420,1i,150.0,2,8.1322,1,1.0,False,2,11.8223,1.0,262.34,scenario_burst_demand_OOD,ood,ood,0.5
425,1i,150.0,4,16.3238,1,1.0,False,2,11.6266,1.0,143.24,scenario_burst_demand_OOD,ood,ood,0.5
430,1i,150.0,3,10.2045,1,1.0,False,2,8.1668,1.0,36.2,scenario_burst_demand_OOD,ood,ood,0.5
435,1i,150.0,2,0.8358,1,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5
440,1i,150.0,1,1.734,0,0.0,False,1,26.981,428.99,428.99,scenario_burst_demand_OOD,ood,ood,0.5
445,1i,150.0,1,0.5373,0,0.0,False,1,27.2252,294.64,294.64,scenario_burst_demand_OOD,ood,ood,0.5
450,1i,150.0,1,0.0042,1,1.0,False,1,27.1442,160.4,160.4,scenario_burst_demand_OOD,ood,ood,0.5
455,1i,150.0,2,8.3986,1,1.0,False,2,17.9353,49.99,399.39,scenario_burst_demand_OOD,ood,ood,0.5
460,1i,150.0,2,2.3975,1,1.0,False,2,11.5272,3.53,305.56,scenario_burst_demand_OOD,ood,ood,0.5
465,1i,150.0,2,0.0021,2,1.0,False,2,9.6856,1.0,211.25,scenario_burst_demand_OOD,ood,ood,0.5
