timestamp,vehicle_id,vehicle_type,edge_id,lane_id,is_internal_edge,is_approach_edge,lane_position_m,lane_length_m,distance_from_stop_line_m,speed_mps,acceleration_mps2,waiting_time_s,x,y,angle_deg
7.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,122.7765,484.9,362.1235,18.616,-0.2809,0.0,885.7235,514.8,270.0
7.0,f_3i_left_3.0,bike,3i,3i_2,0,1,164.174,484.9,320.726,26.9152,-0.1514,0.0,511.6,175.674,0.0
7.0,f_3i_right_5.0,bike,3i,3i_0,0,1,144.4149,484.9,340.4851,21.0458,-1.0136,0.0,518.0,155.9149,0.0
7.0,f_3i_straight_4.0,car,3i,3i_1,0,1,151.4076,484.9,333.4924,24.7539,0.4436,0.0,514.8,162.9076,0.0
7.0,f_4i_left_0.0,car,4i,4i_2,0,1,150.664,484.9,334.236,24.4743,1.0002,0.0,508.4,857.836,180.0
7.0,f_4i_right_2.0,bike,4i,4i_0,0,1,160.4685,484.9,324.4315,26.7764,0.6303,0.0,502.0,848.0315,180.0
7.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,126.6823,484.9,358.2177,19.1097,-0.0468,0.0,505.2,881.8177,180.0
8.0,f_1i_left_9.0,bike,1i,1i_2,0,1,188.578,484.9,296.322,27.3389,0.3037,0.0,200.078,508.4,90.0
8.0,f_1i_right_11.0,bike,1i,1i_0,0,1,189.1184,484.9,295.7816,27.3157,1.1111,0.0,200.6184,502.0,90.0
8.0,f_1i_straight_10.0,car,1i,1i_1,0,1,170.7911,484.9,314.1089,23.3378,-0.6096,0.0,182.2911,505.2,90.0
8.0,f_2i_left_6.0,bike,2i,2i_2,0,1,185.9699,484.9,298.9301,25.6487,-0.3048,0.0,822.5301,511.6,270.0
8.0,f_2i_right_8.0,car,2i,2i_0,0,1,167.2164,484.9,317.6836,23.3743,-0.5258,0.0,841.2836,518.0,270.0
8.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,141.6456,484.9,343.2544,18.869,0.253,0.0,866.8544,514.8,270.0
8.0,f_3i_left_3.0,bike,3i,3i_2,0,1,191.1518,484.9,293.7482,26.9778,0.0626,0.0,511.6,202.6518,0.0
8.0,f_3i_right_5.0,bike,3i,3i_0,0,1,166.3678,484.9,318.5322,21.9529,0.9071,0.0,518.0,177.8678,0.0
8.0,f_3i_straight_4.0,car,3i,3i_1,0,1,176.2288,484.9,308.6712,24.8211,0.0672,0.0,514.8,187.7288,0.0
8.0,f_4i_left_0.0,car,4i,4i_2,0,1,174.2369,484.9,310.6631,23.5729,-0.9013,0.0,508.4,834.2631,180.0
8.0,f_4i_right_2.0,bike,4i,4i_0,0,1,187.3468,484.9,297.5532,26.8784,0.102,0.0,502.0,821.1532,180.0
8.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,146.0886,484.9,338.8114,19.4063,0.2966,0.0,505.2,862.4114,180.0
9.0,f_1i_left_9.0,bike,1i,1i_2,0,1,215.5111,484.9,269.3889,26.9331,-0.4058,0.0,227.0111,508.4,90.0
9.0,f_1i_right_11.0,bike,1i,1i_0,0,1,216.7604,484.9,268.1396,27.642,0.3262,0.0,228.2604,502.0,90.0
9.0,f_1i_straight_10.0,car,1i,1i_1,0,1,195.326,484.9,289.574,24.5348,1.1971,0.0,206.826,505.2,90.0
9.0,f_2i_left_6.0,bike,2i,2i_2,0,1,212.2177,484.9,272.6823,26.2479,0.5992,0.0,796.2823,511.6,270.0
9.0,f_2i_right_8.0,car,2i,2i_0,0,1,190.5586,484.9,294.3414,23.3423,-0.032,0.0,817.9414,518.0,270.0
9.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,160.1386,484.9,324.7614,18.4931,-0.3759,0.0,848.3614,514.8,270.0
9.0,f_3i_left_3.0,bike,3i,3i_2,0,1,217.1782,484.9,267.7218,26.0264,-0.9514,0.0,511.6,228.6782,0.0
9.0,f_3i_right_5.0,bike,3i,3i_0,0,1,188.7464,484.9,296.1536,22.3786,0.4257,0.0,518.0,200.2464,0.0
9.0,f_3i_straight_4.0,car,3i,3i_1,0,1,200.1731,484.9,284.7269,23.9444,-0.8767,0.0,514.8,211.6731,0.0
9.0,f_4i_left_0.0,car,4i,4i_2,0,1,197.7229,484.9,287.1771,23.486,-0.087,0.0,508.4,810.7771,180.0
9.0,f_4i_right_2.0,bike,4i,4i_0,0,1,213.4004,484.9,271.4996,26.0535,-0.8248,0.0,502.0,795.0996,180.0
9.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,165.3115,484.9,319.5885,19.223,-0.1834,0.0,505.2,843.1885,180.0
10.0,f_1i_left_9.0,bike,1i,1i_2,0,1,242.2867,484.9,242.6133,26.7757,-0.1574,0.0,253.7867,508.4,90.0
10.0,f_1i_right_11.0,bike,1i,1i_0,0,1,243.2418,484.9,241.6582,26.4815,-1.1605,0.0,254.7418,502.0,90.0
10.0,f_1i_straight_10.0,car,1i,1i_1,0,1,220.0257,484.9,264.8743,24.6997,0.1649,0.0,231.5257,505.2,90.0
10.0,f_2i_left_6.0,bike,2i,2i_2,0,1,238.7206,484.9,246.1794,26.5029,0.255,0.0,769.7794,511.6,270.0
10.0,f_2i_right_8.0,car,2i,2i_0,0,1,215.1477,484.9,269.7523,24.589,1.2467,0.0,793.3523,518.0,270.0
10.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,179.1669,484.9,305.7331,19.0283,0.5352,0.0,829.3331,514.8,270.0
10.0,f_3i_left_3.0,bike,3i,3i_2,0,1,244.7395,484.9,240.1605,27.5613,1.5349,0.0,511.6,256.2395,0.0
10.0,f_3i_right_5.0,bike,3i,3i_0,0,1,210.444,484.9,274.456,21.6976,-0.681,0.0,518.0,221.944,0.0
10.0,f_3i_straight_4.0,car,3i,3i_1,0,1,224.839,484.9,260.061,24.6659,0.7215,0.0,514.8,236.339,0.0
10.0,f_4i_left_0.0,car,4i,4i_2,0,1,221.0406,484.9,263.8594,23.3177,-0.1682,0.0,508.4,787.4594,180.0
10.0,f_4i_right_2.0,bike,4i,4i_0,0,1,239.736,484.9,245.164,26.3357,0.2821,0.0,502.0,768.764,180.0
10.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,184.2443,484.9,300.6557,18.9328,-0.2902,0.0,505.2,824.2557,180.0
11.0,f_1i_left_9.0,bike,1i,1i_2,0,1,268.792,484.9,216.108,26.5053,-0.2704,0.0,280.292,508.4,90.0
11.0,f_1i_right_11.0,bike,1i,1i_0,0,1,270.8699,484.9,214.0301,27.628,1.1465,0.0,282.3699,502.0,90.0
11.0,f_1i_straight_10.0,car,1i,1i_1,0,1,244.3507,484.9,240.5493,24.325,-0.3747,0.0,255.8507,505.2,90.0
11.0,f_2i_left_6.0,bike,2i,2i_2,0,1,265.124,484.9,219.776,26.4034,-0.0995,0.0,743.376,511.6,270.0
11.0,f_2i_right_8.0,car,2i,2i_0,0,1,239.6183,484.9,245.2817,24.4706,-0.1184,0.0,768.8817,518.0,270.0
11.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,197.3709,484.9,287.5291,18.204,-0.8243,0.0,811.1291,514.8,270.0
11.0,f_3i_left_3.0,bike,3i,3i_2,0,1,270.8463,484.9,214.0537,26.1067,-1.4546,0.0,511.6,282.3463,0.0
11.0,f_3i_right_5.0,bike,3i,3i_0,0,1,233.1908,484.9,251.7092,22.7468,1.0492,0.0,518.0,244.6908,0.0
11.0,f_3i_straight_4.0,car,3i,3i_1,0,1,248.9614,484.9,235.9386,24.1224,-0.5435,0.0,514.8,260.4614,0.0
11.0,f_4i_left_0.0,car,4i,4i_2,0,1,245.1715,484.9,239.7285,24.1308,0.8131,0.0,508.4,763.3285,180.0
11.0,f_4i_right_2.0,bike,4i,4i_0,0,1,266.3202,484.9,218.5798,26.5841,0.2485,0.0,502.0,742.1798,180.0
11.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,203.5198,484.9,281.3802,19.2755,0.3427,0.0,505.2,804.9802,180.0
12.0,f_1i_left_9.0,bike,1i,1i_2,0,1,296.2609,484.9,188.6391,27.4689,0.9636,0.0,307.7609,508.4,90.0
12.0,f_1i_right_11.0,bike,1i,1i_0,0,1,296.9233,484.9,187.9767,26.0534,-1.5746,0.0,308.4233,502.0,90.0
12.0,f_1i_straight_10.0,car,1i,1i_1,0,1,268.8149,484.9,216.0851,24.4641,0.1391,0.0,280.3149,505.2,90.0
12.0,f_2i_left_6.0,bike,2i,2i_2,0,1,290.8931,484.9,194.0069,25.7691,-0.6343,0.0,717.6069,511.6,270.0
12.0,f_2i_right_8.0,car,2i,2i_0,0,1,264.5236,484.9,220.3764,24.9053,0.4347,0.0,743.9764,518.0,270.0
12.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,215.9075,484.9,268.9925,18.5366,0.3327,0.0,792.5925,514.8,270.0
12.0,f_3i_left_3.0,bike,3i,3i_2,0,1,298.5859,484.9,186.3141,27.7397,1.6329,0.0,511.6,310.0859,0.0
12.0,f_3i_right_5.0,bike,3i,3i_0,0,1,255.6073,484.9,229.2927,22.4165,-0.3303,0.0,518.0,267.1073,0.0
12.0,f_3i_straight_4.0,car,3i,3i_1,0,1,273.8752,484.9,211.0248,24.9138,0.7914,0.0,514.8,285.3752,0.0
12.0,f_4i_left_0.0,car,4i,4i_2,0,1,269.8096,484.9,215.0904,24.6381,0.5073,0.0,508.4,738.6904,180.0
12.0,f_4i_right_2.0,bike,4i,4i_0,0,1,293.2507,484.9,191.6493,26.9305,0.3464,0.0,502.0,715.2493,180.0
12.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,222.7701,484.9,262.1299,19.2502,-0.0252,0.0,505.2,785.7299,180.0
13.0,f_1i_left_9.0,bike,1i,1i_2,0,1,322.5837,484.9,162.3163,26.3228,-1.1461,0.0,334.0837,508.4,90.0
13.0,f_1i_right_11.0,bike,1i,1i_0,0,1,322.9496,484.9,161.9504,26.0263,-0.0271,0.0,334.4496,502.0,90.0
13.0,f_1i_straight_10.0,car,1i,1i_1,0,1,292.9204,484.9,191.9796,24.1055,-0.3586,0.0,304.4204,505.2,90.0
13.0,f_2i_left_6.0,bike,2i,2i_2,0,1,316.9702,484.9,167.9298,26.0771,0.308,0.0,691.5298,511.6,270.0
13.0,f_2i_right_8.0,car,2i,2i_0,0,1,288.1593,484.9,196.7407,23.6357,-1.2697,0.0,720.3407,518.0,270.0
13.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,234.4866,484.9,250.4134,18.579,0.0424,0.0,774.0134,514.8,270.0
13.0,f_3i_left_3.0,bike,3i,3i_2,0,1,324.811,484.9,160.089,26.2251,-1.5146,0.0,511.6,336.311,0.0
13.0,f_3i_right_5.0,bike,3i,3i_0,0,1,279.0048,484.9,205.8952,23.3974,0.9809,0.0,518.0,290.5048,0.0
13.0,f_3i_straight_4.0,car,3i,3i_1,0,1,297.9088,484.9,186.9912,24.0337,-0.8801,0.0,514.8,309.4088,0.0
13.0,f_4i_left_0.0,car,4i,4i_2,0,1,294.6093,484.9,190.2907,24.7997,0.1615,0.0,508.4,713.8907,180.0
13.0,f_4i_right_2.0,bike,4i,4i_0,0,1,319.3812,484.9,165.5188,26.1305,-0.8,0.0,502.0,689.1188,180.0
13.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,241.6853,484.9,243.2147,18.9153,-0.335,0.0,505.2,766.8147,180.0
14.0,f_1i_left_9.0,bike,1i,1i_2,0,1,348.6698,484.9,136.2302,26.0861,-0.2366,0.0,360.1698,508.4,90.0
14.0,f_1i_right_11.0,bike,1i,1i_0,0,1,349.3659,484.9,135.5341,26.4164,0.3901,0.0,360.8659,502.0,90.0
14.0,f_1i_straight_10.0,car,1i,1i_1,0,1,316.3249,484.9,168.5751,23.4045,-0.701,0.0,327.8249,505.2,90.0
14.0,f_1i_straight_10.1,car,1i,1i_1,0,1,4.6,484.9,480.3,25.0,0.0,0.0,16.1,505.2,90.0
14.0,f_2i_left_6.0,bike,2i,2i_2,0,1,343.8109,484.9,141.0891,26.8407,0.7635,0.0,664.6891,511.6,270.0
14.0,f_2i_right_8.0,car,2i,2i_0,0,1,312.3305,484.9,172.5695,24.1712,0.5355,0.0,696.1695,518.0,270.0
14.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,253.8448,484.9,231.0552,19.3582,0.7791,0.0,754.6552,514.8,270.0
14.0,f_2i_straight_7.1,bike,2i,2i_1,0,1,1.6,484.9,483.3,27.77,0.0,0.0,1006.9,514.8,270.0
14.0,f_3i_left_3.0,bike,3i,3i_2,0,1,351.2823,484.9,133.6177,26.4713,0.2462,0.0,511.6,362.7823,0.0
14.0,f_3i_right_5.0,bike,3i,3i_0,0,1,301.6906,484.9,183.2094,22.6858,-0.7116,0.0,518.0,313.1906,0.0
14.0,f_3i_straight_4.0,car,3i,3i_1,0,1,322.668,484.9,162.232,24.7591,0.7255,0.0,514.8,334.168,0.0
14.0,f_4i_left_0.0,car,4i,4i_2,0,1,319.0395,484.9,165.8605,24.4302,-0.3695,0.0,508.4,689.4605,180.0
14.0,f_4i_right_2.0,bike,4i,4i_0,0,1,346.6903,484.9,138.2097,27.3091,1.1785,0.0,502.0,661.8097,180.0
14.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,261.115,484.9,223.785,19.4297,0.5144,0.0,505.2,747.385,180.0
15.0,f_1i_left_9.0,bike,1i,1i_2,0,1,374.7905,484.9,110.1095,26.1207,0.0345,0.0,386.2905,508.4,90.0
15.0,f_1i_right_11.0,bike,1i,1i_0,0,1,375.3789,484.9,109.5211,26.013,-0.4034,0.0,386.8789,502.0,90.0
15.0,f_1i_straight_10.0,car,1i,1i_1,0,1,340.5983,484.9,144.3017,24.2734,0.8689,0.0,352.0983,505.2,90.0
15.0,f_1i_straight_10.1,car,1i,1i_1,0,1,29.0853,484.9,455.8147,24.4853,-0.5147,0.0,40.5853,505.2,90.0
15.0,f_2i_left_6.0,bike,2i,2i_2,0,1,369.4175,484.9,115.4825,25.6066,-1.2341,0.0,639.0825,511.6,270.0
15.0,f_2i_right_8.0,car,2i,2i_0,0,1,335.7106,484.9,149.1894,23.3801,-0.7911,0.0,672.7894,518.0,270.0
15.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,272.3411,484.9,212.5589,18.4963,-0.8619,0.0,736.1589,514.8,270.0
15.0,f_2i_straight_7.1,bike,2i,2i_1,0,1,28.1686,484.9,456.7314,26.5686,-1.2014,0.0,980.3314,514.8,270.0
15.0,f_3i_left_3.0,bike,3i,3i_2,0,1,376.381,484.9,108.519,25.0987,-1.3726,0.0,511.6,387.881,0.0
15.0,f_3i_right_5.0,bike,3i,3i_0,0,1,325.2516,484.9,159.6484,23.5611,0.8752,0.0,518.0,336.7516,0.0
15.0,f_3i_straight_4.0,car,3i,3i_1,0,1,347.2036,484.9,137.6964,24.5357,-0.2235,0.0,514.8,358.7036,0.0
15.0,f_4i_left_0.0,car,4i,4i_2,0,1,342.4767,484.9,142.4233,23.4373,-0.9929,0.0,508.4,666.0233,180.0
15.0,f_4i_right_2.0,bike,4i,4i_0,0,1,372.4526,484.9,112.4474,25.7623,-1.5467,0.0,502.0,636.0474,180.0
15.0,f_4i_straight_1.0,bus,4i,4i_1,0,1,280.4792,484.9,204.4208,19.3642,-0.0655,0.0,505.2,728.0208,180.0
16.0,f_1i_left_9.0,bike,1i,1i_2,0,1,398.7482,484.9,86.1518,23.9577,-2.163,0.0,410.2482,508.4,90.0
16.0,f_1i_right_11.0,bike,1i,1i_0,0,1,399.0648,484.9,85.8352,23.6858,-2.3271,0.0,410.5648,502.0,90.0
16.0,f_1i_straight_10.0,car,1i,1i_1,0,1,364.5814,484.9,120.3186,23.9831,-0.2903,0.0,376.0814,505.2,90.0
16.0,f_1i_straight_10.1,car,1i,1i_1,0,1,53.2697,484.9,431.6303,24.1845,-0.3008,0.0,64.7697,505.2,90.0
16.0,f_2i_left_6.0,bike,2i,2i_2,0,1,392.6932,484.9,92.2068,23.2757,-2.3309,0.0,615.8068,511.6,270.0
16.0,f_2i_right_8.0,car,2i,2i_0,0,1,359.8829,484.9,125.0171,24.1723,0.7922,0.0,648.6171,518.0,270.0
16.0,f_2i_straight_7.0,hgv,2i,2i_1,0,1,291.2611,484.9,193.6389,18.92,0.4237,0.0,717.2389,514.8,270.0
16.0,f_2i_straight_7.1,bike,2i,2i_1,0,1,55.3058,484.9,429.5942,27.1372,0.5686,0.0,953.1942,514.8,270.0
16.0,f_3i_left_3.0,bike,3i,3i_2,0,1,399.0987,484.9,85.8013,22.7177,-2.381,0.0,511.6,410.5987,0.0
16.0,f_3i_right_5.0,bike,3i,3i_0,0,1,348.7223,484.9,136.1777,23.4707,-0.0904,0.0,518.0,360.2223,0.0
