timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,3,23.0613,6.1868,0.0,0,0.0,False
5,2i,3,26.3196,6.1868,0.0,0,0.0,False
5,3i,3,24.2598,6.1868,0.0,0,0.0,False
5,4i,3,25.0757,6.1868,0.0,0,0.0,False
10,1i,3,23.4423,6.1868,0.0,0,0.0,False
10,2i,3,26.2153,6.1868,0.0,0,0.0,False
10,3i,3,24.4867,6.1868,0.0,0,0.0,False
10,4i,3,24.552,6.1868,0.0,0,0.0,False
15,1i,3,22.6108,6.1868,0.0,0,0.0,False
15,2i,3,24.5607,6.1868,0.0,0,0.0,False
15,3i,3,24.1283,6.1868,0.0,0,0.0,False
15,4i,3,24.6191,6.1868,0.0,0,0.0,False
20,1i,3,15.4031,6.1868,0.0,0,0.0,False
20,2i,3,13.2939,6.1868,0.0,0,0.0,False
20,3i,3,14.9883,6.1868,0.0,0,0.0,False
20,4i,3,15.193,6.1868,0.0,0,0.0,False
25,1i,6,15.9755,12.3737,0.0,1,1.0,False
25,2i,6,10.5405,12.3737,0.0,2,1.0,False
25,3i,5,16.0381,10.3114,720.0,1,1.0,False
25,4i,4,18.2853,8.2491,1440.0,1,1.0,False
30,1i,6,13.1298,12.3737,0.0,2,1.0,False
30,2i,6,10.0576,12.3737,0.0,3,1.0,False
30,3i,4,15.9695,8.2491,720.0,1,1.0,False
30,4i,4,18.4997,8.2491,0.0,1,1.0,False
35,1i,6,12.5578,12.3737,0.0,3,1.0,False
35,2i,6,10.2635,12.3737,0.0,3,1.0,False
35,3i,3,21.0554,6.1868,720.0,0,0.0,False
35,4i,3,23.8402,6.1868,720.0,0,0.0,False
40,1i,6,7.0649,12.3737,0.0,3,1.0,False
40,2i,6,9.2267,12.3737,0.0,3,1.0,False
40,3i,3,16.7768,6.1868,0.0,0,0.0,False
40,4i,3,15.2903,6.1868,0.0,0,0.0,False
45,1i,9,9.1797,18.5605,0.0,4,8.0,False
45,2i,9,10.6235,18.5605,0.0,3,1.0,False
45,3i,6,17.3571,12.3737,0.0,1,1.0,False
45,4i,5,17.5986,10.3114,720.0,0,0.0,False
50,1i,5,14.9966,10.3114,2880.0,2,5.0,False
50,2i,6,12.8481,12.3737,2160.0,2,5.01,False
50,3i,6,13.227,12.3737,0.0,1,1.0,False
50,4i,5,14.6621,10.3114,0.0,1,1.0,False
55,1i,5,14.8987,10.3114,0.0,2,5.0,False
55,2i,5,13.3376,10.3114,720.0,2,5.0,False
55,3i,6,11.8355,12.3737,0.0,3,1.0,False
55,4i,5,13.4101,10.3114,0.0,2,1.0,False
60,1i,6,13.4372,12.3737,0.0,2,5.0,False
60,2i,6,11.1002,12.3737,0.0,2,5.0,False
60,3i,7,10.448,14.436,0.0,3,1.0,False
60,4i,6,12.8788,12.3737,0.0,2,1.0,False
65,1i,6,11.8466,12.3737,1440.0,2,5.0,False
65,2i,7,12.1085,14.436,720.0,2,5.0,False
65,3i,9,9.105,18.5605,0.0,3,1.0,False
65,4i,8,11.8283,16.4982,0.0,3,5.01,False
70,1i,6,11.7063,12.3737,0.0,3,12.0,False
70,2i,6,11.7537,12.3737,720.0,2,5.0,False
70,3i,9,7.9906,18.5605,0.0,6,13.71,False
70,4i,8,10.3241,16.4982,0.0,4,5.0,False
75,1i,6,10.5892,12.3737,0.0,3,12.0,False
75,2i,6,10.8431,12.3737,0.0,2,5.0,False
75,3i,9,8.0218,18.5605,0.0,6,13.71,False
75,4i,8,9.0742,16.4982,0.0,5,13.72,False
80,1i,6,12.999,12.3737,720.0,0,0.0,False
80,2i,5,15.1527,10.3114,1440.0,0,0.0,False
80,3i,10,6.3022,20.6228,0.0,6,13.71,False
80,4i,9,7.0347,18.5605,0.0,5,13.71,False
85,1i,6,14.7501,12.3737,1440.0,1,1.0,False
85,2i,7,15.2899,14.436,0.0,1,1.0,False
85,3i,12,5.2097,24.7474,0.0,6,13.71,False
85,4i,11,6.5315,22.6851,0.0,6,13.71,False
90,1i,6,11.4918,12.3737,0.0,2,1.0,False
90,2i,7,11.0255,14.436,0.0,2,15.06,False
90,3i,12,4.6843,24.7474,0.0,9,20.72,False
90,4i,11,6.1554,22.6851,0.0,8,26.42,False
95,1i,6,9.9795,12.3737,0.0,3,1.0,False
95,2i,7,9.3309,14.436,0.0,4,15.04,False
95,3i,7,8.5346,14.436,3600.0,3,20.71,False
95,4i,6,11.8822,12.3737,3600.0,2,8.0,False
100,1i,7,9.3994,14.436,0.0,3,1.0,False
100,2i,8,8.5114,16.4982,0.0,4,15.04,False
100,3i,7,11.3396,14.436,720.0,3,20.71,False
