timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
451.0,f_1i_left_9.10,1i,1i,1i_2,25.0,0.0,480.3
452.0,f_1i_left_9.10,1i,1i,1i_2,23.4942,-1.5058,456.8058
453.0,f_1i_left_9.10,1i,1i,1i_2,24.9352,1.4409,431.8706
454.0,f_1i_left_9.10,1i,1i,1i_2,24.4994,-0.4357,407.3712
455.0,f_1i_left_9.10,1i,1i,1i_2,23.6797,-0.8197,383.6915
456.0,f_1i_left_9.10,1i,1i,1i_2,24.6353,0.9556,359.0562
457.0,f_1i_left_9.10,1i,1i,1i_2,23.9528,-0.6825,335.1033
458.0,f_1i_left_9.10,1i,1i,1i_2,24.1743,0.2215,310.929
459.0,f_1i_left_9.10,1i,1i,1i_2,23.6713,-0.503,287.2577
460.0,f_1i_left_9.10,1i,1i,1i_2,24.7631,1.0918,262.4946
461.0,f_1i_left_9.10,1i,1i,1i_2,24.0294,-0.7338,238.4652
462.0,f_1i_left_9.10,1i,1i,1i_2,24.7568,0.7274,213.7084
463.0,f_1i_left_9.10,1i,1i,1i_2,23.3982,-1.3586,190.3102
464.0,f_1i_left_9.10,1i,1i,1i_2,23.3193,-0.0789,166.991
465.0,f_1i_left_9.10,1i,1i,1i_2,23.9839,0.6647,143.0071
466.0,f_1i_left_9.10,1i,1i,1i_2,23.4363,-0.5476,119.5707
467.0,f_1i_left_9.10,1i,1i,1i_2,24.8946,1.4583,94.6761
468.0,f_1i_left_9.10,1i,1i,1i_2,22.0946,-2.8,72.5815
469.0,f_1i_left_9.10,1i,1i,1i_2,19.2258,-2.8688,53.3557
470.0,f_1i_left_9.10,1i,1i,1i_2,16.2258,-3.0,37.1299
471.0,f_1i_left_9.10,1i,1i,1i_2,13.2258,-3.0,23.9042
472.0,f_1i_left_9.10,1i,1i,1i_2,10.2258,-3.0,13.6784
473.0,f_1i_left_9.10,1i,1i,1i_2,7.2258,-3.0,6.4526
474.0,f_1i_left_9.10,1i,1i,1i_2,4.2258,-3.0,2.2268
475.0,f_1i_left_9.10,1i,1i,1i_2,1.2258,-3.0,1.001
476.0,f_1i_left_9.10,1i,1i,1i_2,0.0,-1.2258,1.001
477.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
478.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
479.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
480.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
481.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
482.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
483.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
484.0,f_1i_left_9.10,1i,1i,1i_2,0.0,0.0,1.001
