timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_straight_heavy,val,development,0.25
5,1i,150.0,0,0.0,0,0.0,False,1,19.4187,395.85,395.85,scenario_straight_heavy,val,development,0.25
10,1i,150.0,0,0.0,0,0.0,False,1,19.3673,300.29,300.29,scenario_straight_heavy,val,development,0.25
15,1i,150.0,1,25.3878,0,0.0,False,1,18.8523,205.04,205.04,scenario_straight_heavy,val,development,0.25
20,1i,150.0,3,16.8248,0,0.0,False,1,19.1068,109.32,109.32,scenario_straight_heavy,val,development,0.25
25,1i,150.0,3,9.1784,1,1.0,False,1,13.0337,23.14,23.14,scenario_straight_heavy,val,development,0.25
30,1i,150.0,4,6.0016,1,1.0,False,1,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.25
35,1i,150.0,4,3.5702,3,1.0,False,1,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.25
40,1i,150.0,4,0.1864,3,1.0,False,1,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.25
45,1i,150.0,5,4.7283,4,15.04,False,1,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.25
50,1i,150.0,3,5.3343,1,1.0,False,0,,,,scenario_straight_heavy,val,development,0.25
55,1i,150.0,2,4.4761,1,1.0,False,0,,,,scenario_straight_heavy,val,development,0.25
60,1i,150.0,2,12.0312,1,1.0,False,0,,,,scenario_straight_heavy,val,development,0.25
65,1i,150.0,4,11.8016,1,1.0,False,1,26.9291,376.55,376.55,scenario_straight_heavy,val,development,0.25
70,1i,150.0,4,7.8464,2,13.77,False,1,27.2184,241.03,241.03,scenario_straight_heavy,val,development,0.25
75,1i,150.0,4,6.5333,2,13.71,False,1,23.9874,108.81,108.81,scenario_straight_heavy,val,development,0.25
80,1i,150.0,3,5.5515,1,1.0,False,1,12.6961,26.22,26.22,scenario_straight_heavy,val,development,0.25
85,1i,150.0,2,0.0629,1,1.0,False,1,0.1258,1.02,1.02,scenario_straight_heavy,val,development,0.25
