timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,0,0.0,0.0,0.0,0,0.0,False
5,2i,0,0.0,0.0,0.0,0,0.0,False
5,3i,0,0.0,0.0,0.0,0,0.0,False
5,4i,1,26.9116,2.0623,0.0,0,0.0,False
10,1i,0,0.0,0.0,0.0,0,0.0,False
10,2i,0,0.0,0.0,0.0,0,0.0,False
10,3i,0,0.0,0.0,0.0,0,0.0,False
10,4i,1,26.4748,2.0623,0.0,0,0.0,False
15,1i,0,0.0,0.0,0.0,0,0.0,False
15,2i,0,0.0,0.0,0.0,0,0.0,False
15,3i,0,0.0,0.0,0.0,0,0.0,False
15,4i,1,25.0991,2.0623,0.0,0,0.0,False
20,1i,0,0.0,0.0,0.0,0,0.0,False
20,2i,0,0.0,0.0,0.0,0,0.0,False
20,3i,0,0.0,0.0,0.0,0,0.0,False
20,4i,1,12.1782,2.0623,0.0,0,0.0,False
25,1i,0,0.0,0.0,0.0,0,0.0,False
25,2i,0,0.0,0.0,0.0,0,0.0,False
25,3i,0,0.0,0.0,0.0,0,0.0,False
25,4i,1,0.0,2.0623,0.0,1,1.0,False
30,1i,0,0.0,0.0,0.0,0,0.0,False
30,2i,0,0.0,0.0,0.0,0,0.0,False
30,3i,0,0.0,0.0,0.0,0,0.0,False
30,4i,1,0.0,2.0623,0.0,1,1.0,False
35,1i,0,0.0,0.0,0.0,0,0.0,False
35,2i,0,0.0,0.0,0.0,0,0.0,False
35,3i,0,0.0,0.0,0.0,0,0.0,False
35,4i,0,0.0,0.0,720.0,0,0.0,False
40,1i,0,0.0,0.0,0.0,0,0.0,False
40,2i,0,0.0,0.0,0.0,0,0.0,False
40,3i,0,0.0,0.0,0.0,0,0.0,False
40,4i,1,26.3526,2.0623,0.0,0,0.0,False
45,1i,0,0.0,0.0,0.0,0,0.0,False
45,2i,0,0.0,0.0,0.0,0,0.0,False
45,3i,0,0.0,0.0,0.0,0,0.0,False
45,4i,1,26.2996,2.0623,0.0,0,0.0,False
50,1i,0,0.0,0.0,0.0,0,0.0,False
50,2i,0,0.0,0.0,0.0,0,0.0,False
50,3i,0,0.0,0.0,0.0,0,0.0,False
50,4i,1,26.2201,2.0623,0.0,0,0.0,False
55,1i,0,0.0,0.0,0.0,0,0.0,False
55,2i,0,0.0,0.0,0.0,0,0.0,False
55,3i,0,0.0,0.0,0.0,0,0.0,False
55,4i,1,15.1019,2.0623,0.0,0,0.0,False
60,1i,0,0.0,0.0,0.0,0,0.0,False
60,2i,0,0.0,0.0,0.0,0,0.0,False
60,3i,0,0.0,0.0,0.0,0,0.0,False
60,4i,1,0.1019,2.0623,0.0,0,0.0,False
65,1i,0,0.0,0.0,0.0,0,0.0,False
65,2i,0,0.0,0.0,0.0,0,0.0,False
65,3i,0,0.0,0.0,0.0,0,0.0,False
65,4i,1,0.0,2.0623,0.0,1,1.0,False
70,1i,0,0.0,0.0,0.0,0,0.0,False
70,2i,0,0.0,0.0,0.0,0,0.0,False
70,3i,0,0.0,0.0,0.0,0,0.0,False
70,4i,1,0.0,2.0623,0.0,1,1.0,False
75,1i,0,0.0,0.0,0.0,0,0.0,False
75,2i,0,0.0,0.0,0.0,0,0.0,False
75,3i,0,0.0,0.0,0.0,0,0.0,False
75,4i,2,13.4526,4.1246,0.0,1,1.0,False
80,1i,0,0.0,0.0,0.0,0,0.0,False
80,2i,0,0.0,0.0,0.0,0,0.0,False
80,3i,0,0.0,0.0,0.0,0,0.0,False
80,4i,2,13.6608,4.1246,0.0,1,1.0,False
85,1i,0,0.0,0.0,0.0,0,0.0,False
85,2i,0,0.0,0.0,0.0,0,0.0,False
85,3i,0,0.0,0.0,0.0,0,0.0,False
85,4i,2,13.3947,4.1246,0.0,1,1.0,False
90,1i,0,0.0,0.0,0.0,0,0.0,False
90,2i,0,0.0,0.0,0.0,0,0.0,False
90,3i,0,0.0,0.0,0.0,0,0.0,False
90,4i,2,7.0609,4.1246,0.0,1,1.0,False
95,1i,0,0.0,0.0,0.0,0,0.0,False
95,2i,0,0.0,0.0,0.0,0,0.0,False
95,3i,0,0.0,0.0,0.0,0,0.0,False
95,4i,2,0.647,4.1246,0.0,1,1.0,False
100,1i,0,0.0,0.0,0.0,0,0.0,False
100,2i,0,0.0,0.0,0.0,0,0.0,False
100,3i,0,0.0,0.0,0.0,0,0.0,False
100,4i,2,0.0001,4.1246,0.0,2,5.0,False
105,1i,0,0.0,0.0,0.0,0,0.0,False
105,2i,0,0.0,0.0,0.0,0,0.0,False
105,3i,0,0.0,0.0,0.0,0,0.0,False
105,4i,2,0.0,4.1246,0.0,2,5.0,False
