timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m,true_queue_length_m,true_queue_beyond_camera
205,1i,150.0,3,0.0,3,1.0,False,3,6.4164,1.0,377.76,scenario_burst_demand_OOD,ood,ood,0.5,1.0,-22.4273,0.0066666666666666,1.0,94.09999999999997,0.0,24.0,True,,20.0,0.0,0.0333333333333333,,1.0,False
210,1i,150.0,3,0.0,3,1.0,False,4,11.2586,1.0,375.74,scenario_burst_demand_OOD,ood,ood,0.5,1.0,-16.0491,0.0066666666666666,2.0,185.7,1.0,4.0,False,5.0,20.0,0.0,0.0333333333333333,,1.0,False
215,1i,150.0,3,0.0,3,1.0,False,4,11.1179,1.0,243.0,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-8.8265,0.0066666666666666,2.0,145.04000000000002,2.0,2.0,True,,20.0,0.0,0.0,,1.0,False
220,1i,150.0,5,7.665,3,1.0,False,4,9.5812,1.0,112.84,scenario_burst_demand_OOD,ood,ood,0.5,0.0,3.5936000000000003,0.0066666666666666,2.0,92.98,3.0,1.0,False,5.0,33.333333333333336,919.8,0.0,,1.0,False
225,1i,150.0,6,6.2613,3,1.0,False,4,5.3112,1.0,52.68,scenario_burst_demand_OOD,ood,ood,0.5,0.0,6.2613,0.0066666666666666,2.0,51.68,3.0,6.0,False,10.0,40.0,901.6272,0.0,,1.0,False
230,1i,150.0,4,4.9886,1,1.0,False,3,3.2614,1.0,10.78,scenario_burst_demand_OOD,ood,ood,0.5,0.0,4.9886,0.0066666666666666,0.0,-462.48,4.0,4.0,False,15.0,26.666666666666668,478.9056000000001,0.0,,1.0,False
235,1i,150.0,2,0.0,2,5.0,False,2,0.0,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5,4.0,0.0,0.0333333333333333,-1.0,-372.76,4.0,9.0,False,20.0,13.333333333333334,0.0,0.1333333333333333,,5.0,False
240,1i,150.0,2,0.0,2,5.0,False,3,8.3333,1.0,480.3,scenario_burst_demand_OOD,ood,ood,0.5,4.0,0.0,0.0333333333333333,-1.0,104.56,4.0,14.0,False,25.0,13.333333333333334,0.0,0.1333333333333333,,5.0,False
245,1i,150.0,2,0.0,2,5.0,False,3,8.2985,1.0,360.08,scenario_burst_demand_OOD,ood,ood,0.5,4.0,0.0,0.0333333333333333,-1.0,117.07999999999998,4.0,19.0,False,30.0,13.333333333333334,0.0,0.1333333333333333,,5.0,False
250,1i,150.0,2,0.0,2,5.0,False,3,7.7999,1.0,239.94,scenario_burst_demand_OOD,ood,ood,0.5,4.0,-7.665,0.0333333333333333,-1.0,127.1,4.0,24.0,False,35.0,13.333333333333334,0.0,0.1333333333333333,,5.0,False
255,1i,150.0,3,8.0124,2,5.0,False,3,8.0124,1.0,119.53,scenario_burst_demand_OOD,ood,ood,0.5,4.0,1.7510999999999992,0.0333333333333333,-1.0,66.85,5.0,4.0,False,40.0,20.0,576.8928,0.1333333333333333,,5.0,False
260,1i,150.0,2,20.2706,0,0.0,False,1,12.9365,29.47,29.47,scenario_burst_demand_OOD,ood,ood,0.5,-1.0,15.282000000000002,0.0,-2.0,18.69,6.0,2.0,False,45.0,13.333333333333334,972.9888000000002,-0.0333333333333333,,0.0,False
265,1i,150.0,3,12.1446,0,0.0,False,1,1.6976,1.35,1.35,scenario_burst_demand_OOD,ood,ood,0.5,-5.0,12.1446,0.0,-1.0,-3.65,7.0,1.0,False,50.0,20.0,874.4112000000001,-0.1666666666666666,,0.0,False
270,1i,150.0,2,2.8004,1,1.0,False,1,0.0018,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,-4.0,2.8004,0.0066666666666666,-2.0,-479.3,7.0,6.0,False,55.0,13.333333333333334,134.4192,-0.1333333333333333,,1.0,False
275,1i,150.0,2,0.0037,2,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,-4.0,0.0037,0.0066666666666666,-2.0,-359.08,0.0,4.0,True,,13.333333333333334,0.1776,-0.1333333333333333,,1.0,False
280,1i,150.0,2,0.0,2,1.0,False,2,13.4797,1.0,456.34,scenario_burst_demand_OOD,ood,ood,0.5,-4.0,0.0,0.0066666666666666,-1.0,216.4,0.0,9.0,True,,13.333333333333334,0.0,-0.1333333333333333,,1.0,False
285,1i,150.0,2,0.0,2,1.0,False,2,13.3493,1.0,321.68,scenario_burst_demand_OOD,ood,ood,0.5,-4.0,-8.0124,0.0066666666666666,-1.0,202.15,0.0,14.0,True,,13.333333333333334,0.0,-0.1333333333333333,,1.0,False
290,1i,150.0,2,0.0,2,1.0,False,2,13.8627,1.0,185.89,scenario_burst_demand_OOD,ood,ood,0.5,1.0,-20.2706,0.0066666666666666,1.0,156.42,0.0,19.0,True,,13.333333333333334,0.0,0.0333333333333333,,1.0,False
295,1i,150.0,3,6.3549,2,1.0,False,2,9.5324,1.0,66.38,scenario_burst_demand_OOD,ood,ood,0.5,1.0,-5.789700000000001,0.0066666666666666,1.0,65.03,0.0,24.0,True,,20.0,457.5528,0.0333333333333333,,1.0,False
300,1i,150.0,3,1.7679,2,1.0,False,2,2.6518,1.0,12.57,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-1.0324999999999998,0.0066666666666666,1.0,11.57,1.0,4.0,False,5.0,20.0,127.2888,0.0,,1.0,False
305,1i,150.0,5,6.7692,3,8.01,False,2,0.0086,1.0,8.01,scenario_burst_demand_OOD,ood,ood,0.5,7.01,6.765499999999999,0.0533999999999999,1.0,7.01,2.0,2.0,True,,33.333333333333336,812.304,0.2336666666666666,,8.01,False
310,1i,150.0,5,1.4715,3,8.0,False,2,0.0,1.0,8.0,scenario_burst_demand_OOD,ood,ood,0.5,7.0,1.4715,0.0533333333333333,0.0,-448.34,3.0,1.0,False,5.0,33.333333333333336,176.58000000000004,0.2333333333333333,,8.0,False
315,1i,150.0,5,0.0001,5,8.0,False,2,0.0,1.0,8.0,scenario_burst_demand_OOD,ood,ood,0.5,7.0,0.0001,0.0533333333333333,0.0,-313.68,3.0,6.0,False,10.0,33.333333333333336,0.012,0.2333333333333333,,8.0,False
320,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,0.0,0.0,0.0066666666666666,-2.0,,4.0,4.0,False,15.0,6.666666666666667,0.0,0.0,,1.0,False
325,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-6.3549,0.0066666666666666,-2.0,,4.0,9.0,False,20.0,6.666666666666667,0.0,0.0,,1.0,False
330,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-1.7679,0.0066666666666666,-2.0,,4.0,14.0,False,25.0,6.666666666666667,0.0,0.0,,1.0,False
335,1i,150.0,2,9.7424,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,-7.01,2.9732000000000003,0.0066666666666666,-2.0,,4.0,19.0,False,30.0,13.333333333333334,467.6352,-0.2336666666666666,,1.0,False
340,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,-7.0,-1.4715,0.0066666666666666,-2.0,,4.0,24.0,False,35.0,6.666666666666667,0.0,-0.2333333333333333,,1.0,False
345,1i,150.0,3,14.5478,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,-7.0,14.5477,0.0066666666666666,-2.0,,5.0,4.0,False,40.0,20.0,1047.4416,-0.2333333333333333,,1.0,False
350,1i,150.0,2,8.4556,0,0.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,-1.0,8.4556,0.0,0.0,,6.0,2.0,False,45.0,13.333333333333334,405.8688,-0.0333333333333333,,0.0,False
355,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_burst_demand_OOD,ood,ood,0.5,0.0,0.0,0.0066666666666666,0.0,,7.0,1.0,False,50.0,6.666666666666667,0.0,0.0,,1.0,False
360,1i,150.0,1,0.0,1,1.0,False,1,18.8365,455.75,455.75,scenario_burst_demand_OOD,ood,ood,0.5,0.0,0.0,0.0066666666666666,1.0,,7.0,6.0,False,55.0,6.666666666666667,0.0,0.0,,1.0,False
365,1i,150.0,1,0.0,1,1.0,False,1,18.6803,362.3,362.3,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-9.7424,0.0066666666666666,1.0,,0.0,4.0,True,,6.666666666666667,0.0,0.0,,1.0,False
370,1i,150.0,1,0.0,1,1.0,False,3,21.1194,268.86,480.3,scenario_burst_demand_OOD,ood,ood,0.5,0.0,0.0,0.0066666666666666,3.0,,0.0,9.0,True,,6.666666666666667,0.0,0.0,,1.0,False
375,1i,150.0,1,0.0,1,1.0,False,3,20.8672,174.83,377.01,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-14.5478,0.0066666666666666,3.0,,0.0,14.0,True,,6.666666666666667,0.0,0.0,,1.0,False
380,1i,150.0,2,9.2971,1,1.0,False,3,20.8371,80.93,281.41,scenario_burst_demand_OOD,ood,ood,0.5,1.0,0.8414999999999999,0.0066666666666666,3.0,,0.0,19.0,True,,13.333333333333334,446.2608,0.0333333333333333,,1.0,False
385,1i,150.0,3,11.0479,1,1.0,False,3,17.4872,9.51,185.58,scenario_burst_demand_OOD,ood,ood,0.5,0.0,11.0479,0.0066666666666666,3.0,,0.0,24.0,True,,20.0,795.4488000000001,0.0,,1.0,False
390,1i,150.0,4,7.9197,2,1.0,False,3,10.5596,1.0,89.8,scenario_burst_demand_OOD,ood,ood,0.5,0.0,7.9197,0.0066666666666666,2.0,-365.95,1.0,4.0,False,5.0,26.666666666666668,760.2912,0.0,,1.0,False
395,1i,150.0,4,2.5862,2,1.0,False,3,3.4483,1.0,12.9,scenario_burst_demand_OOD,ood,ood,0.5,0.0,2.5862,0.0066666666666666,2.0,-349.40000000000003,2.0,2.0,True,,26.666666666666668,248.2752,0.0,,1.0,False
400,1i,150.0,4,0.0001,4,5.0,False,3,0.0001,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5,4.0,0.0001,0.0333333333333333,0.0,-475.3,3.0,1.0,False,5.0,26.666666666666668,0.0096,0.1333333333333333,,5.0,False
405,1i,150.0,4,0.0,4,5.0,False,3,0.0,1.0,5.0,scenario_burst_demand_OOD,ood,ood,0.5,4.0,0.0,0.0333333333333333,0.0,-372.01,3.0,6.0,False,10.0,26.666666666666668,0.0,0.1333333333333333,,5.0,False
410,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-9.2971,0.0066666666666666,-2.0,-280.41,4.0,4.0,False,15.0,6.666666666666667,0.0,0.0,,1.0,False
415,1i,150.0,1,0.0,1,1.0,False,2,12.1896,1.0,382.55,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-11.0479,0.0066666666666666,-1.0,196.97,4.0,9.0,False,20.0,6.666666666666667,0.0,0.0,,1.0,False
420,1i,150.0,2,8.1322,1,1.0,False,2,11.8223,1.0,262.34,scenario_burst_demand_OOD,ood,ood,0.5,0.0,0.2124999999999994,0.0066666666666666,-1.0,172.53999999999996,4.0,14.0,False,25.0,13.333333333333334,390.3456,0.0,,1.0,False
425,1i,150.0,4,16.3238,1,1.0,False,2,11.6266,1.0,143.24,scenario_burst_demand_OOD,ood,ood,0.5,0.0,13.7376,0.0066666666666666,-1.0,130.34,4.0,19.0,False,30.0,26.666666666666668,1567.0848,0.0,,1.0,False
430,1i,150.0,3,10.2045,1,1.0,False,2,8.1668,1.0,36.2,scenario_burst_demand_OOD,ood,ood,0.5,-4.0,10.2044,0.0066666666666666,-1.0,31.200000000000003,4.0,24.0,False,35.0,20.0,734.7239999999999,-0.1333333333333333,,1.0,False
435,1i,150.0,2,0.8358,1,1.0,False,1,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,-4.0,0.8358,0.0066666666666666,-2.0,-4.0,5.0,4.0,False,40.0,13.333333333333334,40.1184,-0.1333333333333333,,1.0,False
440,1i,150.0,1,1.734,0,0.0,False,1,26.981,428.99,428.99,scenario_burst_demand_OOD,ood,ood,0.5,-1.0,1.734,0.0,0.0,427.99,6.0,2.0,False,45.0,6.666666666666667,41.616,-0.0333333333333333,,0.0,False
445,1i,150.0,1,0.5373,0,0.0,False,1,27.2252,294.64,294.64,scenario_burst_demand_OOD,ood,ood,0.5,-1.0,0.5373,0.0,-1.0,-87.91000000000003,7.0,1.0,False,50.0,6.666666666666667,12.8952,-0.0333333333333333,,0.0,False
450,1i,150.0,1,0.0042,1,1.0,False,1,27.1442,160.4,160.4,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-8.127999999999998,0.0066666666666666,-1.0,-101.93999999999996,7.0,6.0,False,55.0,6.666666666666667,0.1008,0.0,,1.0,False
455,1i,150.0,2,8.3986,1,1.0,False,2,17.9353,49.99,399.39,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-7.9251999999999985,0.0066666666666666,0.0,256.15,0.0,4.0,True,,13.333333333333334,403.1328,0.0,,1.0,False
460,1i,150.0,2,2.3975,1,1.0,False,2,11.5272,3.53,305.56,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-7.806999999999999,0.0066666666666666,0.0,269.36,0.0,9.0,True,,13.333333333333334,115.08,0.0,,1.0,False
465,1i,150.0,2,0.0021,2,1.0,False,2,9.6856,1.0,211.25,scenario_burst_demand_OOD,ood,ood,0.5,0.0,-0.8337,0.0066666666666666,1.0,210.25,0.0,14.0,True,,13.333333333333334,0.1008,0.0,,1.0,False
470,1i,150.0,4,9.4562,2,1.0,False,2,9.5458,1.0,117.1,scenario_burst_demand_OOD,ood,ood,0.5,1.0,7.722200000000001,0.0066666666666666,1.0,-311.89,0.0,19.0,True,,26.666666666666668,907.7952,0.0333333333333333,,1.0,False
475,1i,150.0,4,6.6313,2,1.0,False,2,7.5432,1.0,33.66,scenario_burst_demand_OOD,ood,ood,0.5,1.0,6.094,0.0066666666666666,1.0,-260.98,0.0,24.0,True,,26.666666666666668,636.6048000000001,0.0333333333333333,,1.0,False
480,1i,150.0,4,1.1649,2,1.0,False,2,0.2658,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,0.0,1.1607,0.0066666666666666,1.0,-159.4,1.0,4.0,False,5.0,26.666666666666668,111.8304,0.0,,1.0,False
485,1i,150.0,4,0.0001,4,8.0,False,2,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,7.0,-8.3985,0.0533333333333333,0.0,-398.39,2.0,2.0,True,,26.666666666666668,0.0096,0.2333333333333333,,8.0,False
490,1i,150.0,4,0.0,4,8.0,False,2,0.0,1.0,1.0,scenario_burst_demand_OOD,ood,ood,0.5,7.0,-2.3975,0.0533333333333333,0.0,-304.56,3.0,1.0,False,5.0,26.666666666666668,0.0,0.2333333333333333,,8.0,False
495,1i,150.0,5,3.8301,4,8.0,False,3,9.0766,1.0,402.67,scenario_burst_demand_OOD,ood,ood,0.5,7.0,3.828,0.0533333333333333,1.0,191.42,3.0,6.0,False,10.0,33.333333333333336,459.612,0.2333333333333333,,8.0,False
500,1i,150.0,2,0.0,2,8.0,False,1,27.091,267.94,267.94,scenario_burst_demand_OOD,ood,ood,0.5,7.0,-9.4562,0.0533333333333333,-1.0,150.84,4.0,4.0,False,15.0,13.333333333333334,0.0,0.2333333333333333,,8.0,False
505,1i,150.0,4,13.1851,2,8.0,False,1,25.2867,134.96,134.96,scenario_burst_demand_OOD,ood,ood,0.5,7.0,6.5538,0.0533333333333333,-1.0,101.3,4.0,9.0,False,20.0,26.666666666666668,1265.7696,0.2333333333333333,,8.0,False
510,1i,150.0,4,7.0629,2,8.0,False,1,12.4266,45.92,45.92,scenario_burst_demand_OOD,ood,ood,0.5,7.0,5.898,0.0533333333333333,-1.0,44.92,4.0,14.0,False,25.0,26.666666666666668,678.0384,0.2333333333333333,,8.0,False
515,1i,150.0,3,0.0508,2,8.0,False,1,0.1523,20.8,20.8,scenario_burst_demand_OOD,ood,ood,0.5,0.0,0.0506999999999999,0.0533333333333333,-1.0,19.8,4.0,19.0,False,30.0,20.0,3.6576,0.0,,8.0,False
520,1i,150.0,3,0.0,3,20.71,False,2,13.7388,20.71,428.43,scenario_burst_demand_OOD,ood,ood,0.5,12.71,0.0,0.1380666666666666,0.0,427.43,4.0,24.0,False,35.0,20.0,0.0,0.4236666666666667,,20.71,False
