timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m,true_queue_length_m,true_queue_beyond_camera
3390,1i,150.0,30,0.7899,25,149.56,True,36,0.498,1.0,476.06,scenario_high_demand,train,development,0.5,3.4099999999999966,0.1267,0.9970666666666668,-4.0,-0.8899999999999864,4.0,14.0,False,25.0,200.0,568.7280000000001,,0.0,480.06,True
3395,1i,150.0,28,1.481,24,149.56,True,34,0.2215,1.0,476.06,scenario_high_demand,train,development,0.5,-0.1200000000000045,1.2505000000000002,0.9970666666666668,-7.0,0.0,4.0,19.0,False,30.0,186.66666666666669,995.2320000000002,,0.0,480.06,True
3400,1i,150.0,25,0.5189,24,149.56,True,34,0.9178,1.0,483.3,scenario_high_demand,train,development,0.5,-0.0099999999999909,0.5183,0.9970666666666668,-7.0,7.240000000000009,4.0,24.0,False,35.0,166.66666666666669,311.34000000000003,,0.0,480.03,True
3405,1i,150.0,25,0.7374,24,149.56,True,35,1.5177,1.0,475.35,scenario_high_demand,train,development,0.5,0.0,0.3408,0.9970666666666668,-6.0,-0.7099999999999795,5.0,4.0,False,40.0,166.66666666666669,442.44000000000005,,0.0,479.59,True
3410,1i,150.0,23,0.4669,21,149.56,True,34,1.4065,25.72,473.43,scenario_high_demand,train,development,0.5,0.0,-0.4883,0.9970666666666668,-6.0,-2.6299999999999955,6.0,2.0,False,45.0,153.33333333333334,257.7288,,0.0,478.06,True
3415,1i,150.0,23,1.5451,19,149.56,True,34,1.5749,12.44,470.77,scenario_high_demand,train,development,0.5,0.0,0.7853999999999999,0.9970666666666668,-3.0,-5.2900000000000205,7.0,1.0,False,50.0,153.33333333333334,852.8952,,0.0,475.57,True
3420,1i,150.0,23,1.0177,17,149.56,True,35,0.9034,5.12,479.86,scenario_high_demand,train,development,0.5,0.0,0.2278,0.9970666666666668,-1.0,3.8000000000000114,7.0,6.0,False,55.0,153.33333333333334,561.7704,,0.0,472.2,True
3425,1i,150.0,24,1.2943,17,149.56,True,35,0.5953,1.0,477.96,scenario_high_demand,train,development,0.5,0.0,-0.1867000000000001,0.9970666666666668,1.0,1.8999999999999773,0.0,4.0,True,,160.0,745.5168000000001,,,477.96,True
3430,1i,150.0,24,0.9636,15,149.56,True,35,0.321,1.0,477.25,scenario_high_demand,train,development,0.5,0.0,0.4447,0.9970666666666668,1.0,-6.050000000000011,0.0,9.0,True,,160.0,555.0336,,,477.25,True
3435,1i,150.0,25,1.5868,17,149.09,True,35,0.1406,1.0,477.07,scenario_high_demand,train,development,0.5,-0.4699999999999988,0.8493999999999999,0.9939333333333332,0.0,1.7199999999999704,0.0,14.0,True,,166.66666666666669,952.0800000000002,,,477.07,True
3440,1i,150.0,25,0.9645,17,69.22,False,35,0.1874,1.0,477.03,scenario_high_demand,train,development,0.5,-80.34,0.4976,0.4614666666666666,1.0,3.599999999999966,0.0,19.0,True,,166.66666666666669,578.7,-2.678,,477.03,True
3445,1i,150.0,27,0.9228,20,94.4,False,35,1.0141,1.0,477.03,scenario_high_demand,train,development,0.5,-55.16,-0.6223,0.6293333333333334,1.0,6.259999999999991,0.0,24.0,True,,180.0,597.9744,-1.8386666666666664,,477.03,True
3450,1i,150.0,27,0.3698,24,125.38,False,35,3.0005,1.0,469.23,scenario_high_demand,train,development,0.5,-24.180000000000007,-0.6479,0.8358666666666666,0.0,-10.629999999999995,1.0,4.0,False,5.0,180.0,239.6304,-0.8060000000000003,,430.33,True
3455,1i,150.0,30,1.2358,28,147.2,True,36,4.0962,1.0,471.05,scenario_high_demand,train,development,0.5,-2.3600000000000136,-0.0584999999999999,0.9813333333333332,1.0,-6.909999999999968,2.0,2.0,True,,200.0,889.776,,,471.05,True
3460,1i,150.0,33,2.0536,28,146.89,True,36,4.4439,1.0,467.16,scenario_high_demand,train,development,0.5,-2.670000000000016,1.09,0.9792666666666666,1.0,-10.089999999999977,3.0,1.0,False,5.0,220.0,1626.4512,,0.0,467.16,True
3465,1i,150.0,36,2.0728,29,146.89,True,37,3.3368,1.0,462.62,scenario_high_demand,train,development,0.5,-2.200000000000017,0.486,0.9792666666666666,2.0,-14.449999999999989,3.0,6.0,False,10.0,240.0,1790.8992,,0.0,408.18,True
3470,1i,150.0,34,1.687,26,146.89,True,36,2.5982,5.0,472.08,scenario_high_demand,train,development,0.5,77.66999999999999,0.7225,0.9792666666666666,1.0,-4.949999999999989,4.0,4.0,False,15.0,226.66666666666669,1376.592,,0.0,419.52,True
3475,1i,150.0,34,1.2275,27,146.89,True,36,1.9787,5.0,465.85,scenario_high_demand,train,development,0.5,52.48999999999998,0.3047000000000001,0.9792666666666666,1.0,-11.17999999999995,4.0,9.0,False,20.0,226.66666666666669,1001.6400000000002,,0.0,380.7,True
3480,1i,150.0,35,0.8385,29,146.89,True,36,1.048,5.0,461.04,scenario_high_demand,train,development,0.5,21.50999999999999,0.4687,0.9792666666666666,1.0,-8.189999999999998,4.0,14.0,False,25.0,233.33333333333331,704.34,,0.0,294.55,True
3485,1i,150.0,36,0.9111,32,146.89,True,37,1.3398,5.0,455.73,scenario_high_demand,train,development,0.5,-0.3100000000000023,-0.3247,0.9792666666666666,1.0,-15.319999999999991,4.0,19.0,False,30.0,240.0,787.1904,,0.0,349.11,True
3490,1i,150.0,35,0.1949,34,146.89,True,37,0.9073,5.0,449.06,scenario_high_demand,train,development,0.5,0.0,-1.8587,0.9792666666666666,1.0,-18.100000000000023,4.0,24.0,False,35.0,233.33333333333331,163.71599999999998,,0.0,424.93,True
3495,1i,150.0,35,0.0108,35,146.89,True,37,0.6129,5.0,442.82,scenario_high_demand,train,development,0.5,0.0,-2.062,0.9792666666666666,0.0,-19.80000000000001,5.0,4.0,False,40.0,233.33333333333331,9.072,,0.0,390.22,True
3500,1i,150.0,33,0.1446,31,146.89,True,36,0.6848,5.02,437.53,scenario_high_demand,train,development,0.5,0.0,-1.5424,0.9792666666666666,0.0,-34.55000000000001,6.0,2.0,False,45.0,220.0,114.5232,,0.0,391.45,True
3505,1i,150.0,34,0.9026,30,146.89,True,37,1.4011,0.22,483.3,scenario_high_demand,train,development,0.5,0.0,-0.3249000000000001,0.9792666666666666,1.0,17.44999999999999,7.0,1.0,False,50.0,226.66666666666669,736.5216,,0.0,418.08,True
3510,1i,150.0,34,0.5531,32,146.89,True,37,0.6974,0.22,453.5,scenario_high_demand,train,development,0.5,0.0,-0.2854,0.9792666666666666,1.0,-7.54000000000002,7.0,6.0,False,55.0,226.66666666666669,451.3296000000001,,0.0,448.6,True
3515,1i,150.0,34,0.2019,29,146.89,True,37,0.5341,0.22,452.14,scenario_high_demand,train,development,0.5,0.0,-0.7092,0.9792666666666666,0.0,-3.590000000000032,0.0,4.0,True,,226.66666666666669,164.7504,,,452.14,True
3520,1i,150.0,34,0.0193,34,146.89,True,37,0.4695,0.22,452.07,scenario_high_demand,train,development,0.5,0.0,-0.1755999999999999,0.9792666666666666,0.0,3.009999999999991,0.0,9.0,True,,226.66666666666669,15.7488,,,452.07,True
3525,1i,150.0,36,0.8669,33,146.89,True,38,1.0884,0.22,455.81,scenario_high_demand,train,development,0.5,0.0,0.8561,0.9792666666666666,1.0,12.990000000000007,0.0,14.0,True,,240.0,749.0016,,,452.06,True
3530,1i,150.0,36,0.5544,31,146.89,True,39,0.7326,0.22,457.3,scenario_high_demand,train,development,0.5,0.0,0.4098,0.9792666666666666,3.0,19.77000000000004,0.0,19.0,True,,240.0,479.0016,,,452.06,True
3535,1i,150.0,36,0.3128,31,146.89,True,39,0.5389,0.22,456.07,scenario_high_demand,train,development,0.5,0.0,-0.5897999999999999,0.9792666666666666,2.0,-27.230000000000015,0.0,24.0,True,,240.0,270.2592,,,456.07,True
3540,1i,150.0,36,0.0326,35,146.5,True,39,0.4658,0.22,456.07,scenario_high_demand,train,development,0.5,-0.3899999999999863,-0.5205000000000001,0.9766666666666668,2.0,2.569999999999993,1.0,4.0,False,5.0,240.0,28.1664,,0.0,456.07,True
3545,1i,150.0,38,0.8645,36,146.15,True,40,0.962,0.22,456.51,scenario_high_demand,train,development,0.5,-0.7399999999999807,0.6626000000000001,0.9743333333333334,3.0,4.3700000000000045,2.0,2.0,True,,253.33333333333331,788.4240000000001,,,456.07,True
3550,1i,150.0,38,0.398,36,146.11,True,41,0.9314,0.22,456.07,scenario_high_demand,train,development,0.5,-0.7799999999999727,0.3787,0.9740666666666667,4.0,4.0,3.0,1.0,False,5.0,253.33333333333331,362.97600000000006,,0.0,456.07,True
3555,1i,150.0,38,0.0015,37,146.11,True,41,0.8047,0.22,456.07,scenario_high_demand,train,development,0.5,-0.7799999999999727,-0.8654000000000001,0.9740666666666667,3.0,0.2599999999999909,3.0,6.0,False,10.0,253.33333333333331,1.368,,0.0,460.07,True
3560,1i,150.0,36,0.118,35,146.11,True,41,0.8915,0.22,456.07,scenario_high_demand,train,development,0.5,-0.7799999999999727,-0.4364,0.9740666666666667,2.0,-1.2300000000000182,4.0,4.0,False,15.0,240.0,101.952,,0.0,460.07,True
3565,1i,150.0,37,0.9497,35,146.11,True,42,1.4376,0.22,480.3,scenario_high_demand,train,development,0.5,-0.7799999999999727,0.6369,0.9740666666666667,3.0,24.230000000000015,4.0,9.0,False,20.0,246.66666666666669,843.3336,,0.0,460.07,True
3570,1i,150.0,37,0.5084,35,146.11,True,43,0.9156,0.22,474.45,scenario_high_demand,train,development,0.5,-0.3899999999999863,0.4757999999999999,0.9740666666666667,4.0,18.379999999999995,4.0,14.0,False,25.0,246.66666666666669,451.4592,,0.0,460.07,True
3575,1i,150.0,36,0.0,36,146.11,True,42,0.4486,0.22,474.11,scenario_high_demand,train,development,0.5,-0.039999999999992,-0.8645,0.9740666666666667,2.0,17.600000000000023,4.0,19.0,False,30.0,240.0,0.0,,0.0,474.11,True
3580,1i,150.0,36,0.0,36,146.11,True,42,0.3413,0.22,474.11,scenario_high_demand,train,development,0.5,0.0,-0.398,0.9740666666666667,1.0,18.04000000000002,4.0,24.0,False,35.0,240.0,0.0,,0.0,474.11,True
3585,1i,150.0,37,0.469,36,146.11,True,43,1.0564,0.22,483.3,scenario_high_demand,train,development,0.5,0.0,0.4674999999999999,0.9740666666666667,2.0,27.230000000000015,5.0,4.0,False,40.0,246.66666666666669,416.472,,0.0,474.1,True
3590,1i,150.0,36,0.7275,32,146.11,True,41,0.5411,0.08,474.05,scenario_high_demand,train,development,0.5,0.0,0.6095,0.9740666666666667,0.0,17.980000000000018,6.0,2.0,False,45.0,240.0,628.5600000000001,,0.0,474.05,True
3595,1i,150.0,35,0.426,31,146.11,True,40,0.4934,8.38,473.82,scenario_high_demand,train,development,0.5,0.0,-0.5237,0.9740666666666667,-2.0,-6.480000000000018,7.0,1.0,False,50.0,233.33333333333331,357.84000000000003,,0.0,480.87,True
3600,1i,150.0,35,0.0947,34,146.11,True,40,0.4035,8.01,473.53,scenario_high_demand,train,development,0.5,0.0,-0.4136999999999999,0.9740666666666667,-3.0,-0.920000000000016,7.0,6.0,False,55.0,233.33333333333331,79.54800000000002,,0.0,480.59,True
0,2i,150.0,0,0.0,0,0.0,False,0,,,,scenario_high_demand,train,development,0.5,,,0.0,,,,,,,0.0,0.0,,,0.0,False
5,2i,150.0,0,0.0,0,0.0,False,1,24.2829,382.76,382.76,scenario_high_demand,train,development,0.5,,,0.0,,,0.0,4.0,True,,0.0,0.0,,,0.0,False
10,2i,150.0,0,0.0,0,0.0,False,1,21.4943,276.03,276.03,scenario_high_demand,train,development,0.5,,,0.0,,,0.0,9.0,True,,0.0,0.0,,,0.0,False
15,2i,150.0,2,24.9579,0,0.0,False,1,22.1669,162.8,162.8,scenario_high_demand,train,development,0.5,,,0.0,,,0.0,14.0,True,,13.333333333333334,1197.9792,,,0.0,False
20,2i,150.0,3,15.4972,0,0.0,False,1,18.4981,53.62,53.62,scenario_high_demand,train,development,0.5,,,0.0,,,0.0,19.0,True,,20.0,1115.7984,,,0.0,False
25,2i,150.0,3,1.829,1,1.0,False,4,19.1176,3.13,417.55,scenario_high_demand,train,development,0.5,,,0.0066666666666666,,,0.0,24.0,True,,20.0,131.688,,,1.0,False
30,2i,150.0,3,0.0,3,1.0,False,4,17.2482,1.0,322.75,scenario_high_demand,train,development,0.5,1.0,0.0,0.0066666666666666,4.0,,1.0,4.0,False,5.0,20.0,0.0,0.0333333333333333,,1.0,False
35,2i,150.0,5,10.6638,3,1.0,False,4,18.0483,1.0,229.46,scenario_high_demand,train,development,0.5,1.0,10.6638,0.0066666666666666,3.0,-153.29999999999998,2.0,2.0,True,,33.333333333333336,1279.656,0.0333333333333333,,1.0,False
40,2i,150.0,6,7.7052,3,1.0,False,4,11.5578,1.0,136.83,scenario_high_demand,train,development,0.5,1.0,7.7052,0.0066666666666666,3.0,-139.19999999999996,3.0,1.0,False,5.0,40.0,1109.5488,0.0333333333333333,,1.0,False
45,2i,150.0,6,2.7585,3,1.0,False,4,4.1378,1.0,57.89,scenario_high_demand,train,development,0.5,1.0,-22.1994,0.0066666666666666,3.0,-104.91,3.0,6.0,False,10.0,40.0,397.224,0.0333333333333333,,1.0,False
50,2i,150.0,2,2.7068,1,1.0,False,1,5.4136,15.82,15.82,scenario_high_demand,train,development,0.5,1.0,-12.7904,0.0066666666666666,0.0,-37.8,4.0,4.0,False,15.0,13.333333333333334,129.9264,0.0333333333333333,,1.0,False
55,2i,150.0,3,8.9514,2,8.07,False,1,0.1233,8.07,8.07,scenario_high_demand,train,development,0.5,7.07,7.1224,0.0538,-3.0,-409.48,4.0,9.0,False,20.0,20.0,644.5008,0.2356666666666666,,8.07,False
60,2i,150.0,4,8.5526,2,8.0,False,1,0.0011,8.0,8.0,scenario_high_demand,train,development,0.5,7.0,8.5526,0.0533333333333333,-3.0,-314.75,4.0,14.0,False,25.0,26.666666666666668,821.0496,0.2333333333333333,,8.0,False
65,2i,150.0,3,3.8452,2,8.0,False,3,16.9167,8.0,456.88,scenario_high_demand,train,development,0.5,7.0,-6.8186,0.0533333333333333,-1.0,227.42,4.0,19.0,False,30.0,20.0,276.85440000000006,0.2333333333333333,,8.0,False
70,2i,150.0,3,2.3452,2,8.0,False,3,15.2308,8.0,365.13,scenario_high_demand,train,development,0.5,7.0,-5.359999999999999,0.0533333333333333,-1.0,228.3,4.0,24.0,False,35.0,20.0,168.85440000000003,0.2333333333333333,,8.0,False
75,2i,150.0,3,0.8452,2,8.0,False,3,15.0516,8.0,272.57,scenario_high_demand,train,development,0.5,7.0,-1.9133,0.0533333333333333,-1.0,214.68,5.0,4.0,False,40.0,20.0,60.8544,0.2333333333333333,,8.0,False
80,2i,150.0,4,10.015,1,19.84,False,3,13.01,3.0,178.36,scenario_high_demand,train,development,0.5,18.84,7.308200000000001,0.1322666666666666,2.0,162.54000000000002,6.0,2.0,False,45.0,26.666666666666668,961.44,0.628,,19.84,False
85,2i,150.0,4,11.8271,0,0.0,False,3,18.3266,25.83,483.3,scenario_high_demand,train,development,0.5,-8.07,2.8757,0.0,2.0,475.23,7.0,1.0,False,50.0,26.666666666666668,1135.4016,-0.269,,0.0,False
90,2i,150.0,4,4.1732,2,15.1,False,3,12.3729,15.1,352.33,scenario_high_demand,train,development,0.5,7.1,-4.3794,0.1006666666666666,2.0,344.33,7.0,6.0,False,55.0,26.666666666666668,400.6272,0.2366666666666666,,15.1,False
95,2i,150.0,4,0.0001,4,15.04,False,3,8.5027,1.0,225.8,scenario_high_demand,train,development,0.5,7.039999999999999,-3.8451,0.1002666666666666,0.0,-231.08,0.0,4.0,True,,26.666666666666668,0.0096,0.2346666666666666,,15.04,False
100,2i,150.0,7,8.7261,4,15.04,False,3,7.3092,1.0,103.93,scenario_high_demand,train,development,0.5,7.039999999999999,6.3809000000000005,0.1002666666666666,0.0,-261.2,0.0,9.0,True,,46.66666666666667,1465.9848000000002,0.2346666666666666,,15.04,False
105,2i,150.0,7,3.5588,4,15.04,False,4,9.5532,1.0,429.67,scenario_high_demand,train,development,0.5,7.039999999999999,2.7136000000000005,0.1002666666666666,1.0,157.10000000000002,0.0,14.0,True,,46.66666666666667,597.8784,0.2346666666666666,,15.04,False
110,2i,150.0,7,0.0075,7,19.04,False,5,9.0242,1.0,400.01,scenario_high_demand,train,development,0.5,-0.8000000000000007,-10.0075,0.1269333333333333,2.0,221.65,0.0,19.0,True,,46.66666666666667,1.26,-0.0266666666666666,,19.04,False
115,2i,150.0,7,0.0,7,19.04,False,5,9.0943,1.0,305.78,scenario_high_demand,train,development,0.5,19.04,-11.8271,0.1269333333333333,2.0,-177.52000000000004,0.0,24.0,True,,46.66666666666667,0.0,0.6346666666666666,,19.04,False
120,2i,150.0,9,4.3577,7,19.04,False,5,7.0226,1.0,211.16,scenario_high_demand,train,development,0.5,3.94,0.1845000000000007,0.1269333333333333,2.0,-141.17,1.0,4.0,False,5.0,60.0,941.2632,0.1313333333333333,,19.04,False
125,2i,150.0,10,3.0958,7,19.04,False,6,7.2178,1.0,456.71,scenario_high_demand,train,development,0.5,4.0,3.0957,0.1269333333333333,3.0,230.91,2.0,2.0,True,,66.66666666666667,742.9920000000001,0.1333333333333333,,19.04,False
130,2i,150.0,10,1.1779,8,22.04,False,8,10.4596,1.0,408.16,scenario_high_demand,train,development,0.5,7.0,-7.5482,0.1469333333333333,5.0,304.23,3.0,1.0,False,5.0,66.66666666666667,282.696,0.2333333333333333,,22.04,False
135,2i,150.0,10,0.2733,9,22.04,False,8,9.4272,1.0,288.38,scenario_high_demand,train,development,0.5,7.0,-3.2855000000000003,0.1469333333333333,4.0,-141.29000000000002,3.0,6.0,False,10.0,66.66666666666667,65.592,0.2333333333333333,,22.04,False
140,2i,150.0,8,3.7106,4,23.04,False,6,11.812,15.04,168.21,scenario_high_demand,train,development,0.5,4.0,3.7031,0.1536,1.0,-231.8,4.0,4.0,False,15.0,53.333333333333336,712.4352,0.1333333333333333,,23.04,False
145,2i,150.0,7,6.1614,4,23.04,False,5,8.6259,15.04,69.82,scenario_high_demand,train,development,0.5,4.0,6.1614,0.1536,0.0,-235.96,4.0,9.0,False,20.0,46.66666666666667,1035.1152000000002,0.1333333333333333,,23.04,False
150,2i,150.0,6,1.5848,4,23.04,False,5,7.2591,1.48,429.59,scenario_high_demand,train,development,0.5,4.0,-2.7729000000000004,0.1536,0.0,218.43,4.0,14.0,False,25.0,40.0,228.2112,0.1333333333333333,,23.04,False
155,2i,150.0,5,0.0004,5,35.76,False,4,6.594,15.04,294.61,scenario_high_demand,train,development,0.5,16.72,-3.0954,0.2383999999999999,-2.0,-162.09999999999997,4.0,19.0,False,30.0,33.333333333333336,0.048,0.5573333333333333,,35.76,False
160,2i,150.0,5,0.0,5,35.76,False,4,6.5998,15.04,160.68,scenario_high_demand,train,development,0.5,13.72,-1.1779,0.2383999999999999,-4.0,-247.48,4.0,24.0,False,35.0,33.333333333333336,0.0,0.4573333333333333,,35.76,False
165,2i,150.0,7,4.2929,5,35.76,False,4,3.1647,15.04,69.38,scenario_high_demand,train,development,0.5,13.72,4.0196000000000005,0.2383999999999999,-4.0,-219.0,5.0,4.0,False,40.0,46.66666666666667,721.2072000000002,0.4573333333333333,,35.76,False
170,2i,150.0,7,4.0883,3,35.76,False,5,5.1795,13.3,456.74,scenario_high_demand,train,development,0.5,12.72,0.3777000000000003,0.2383999999999999,-1.0,288.53,6.0,2.0,False,45.0,46.66666666666667,686.8344000000001,0.424,,35.76,False
175,2i,150.0,7,2.125,2,41.3,False,5,5.872,1.07,336.8,scenario_high_demand,train,development,0.5,18.26,-4.0364,0.2753333333333333,0.0,266.98,7.0,1.0,False,50.0,46.66666666666667,357.00000000000006,0.6086666666666666,,41.3,False
180,2i,150.0,8,2.4122,5,9.04,False,5,5.2989,1.0,216.67,scenario_high_demand,train,development,0.5,-14.0,0.8273999999999999,0.0602666666666666,0.0,-212.92,7.0,6.0,False,55.0,53.333333333333336,463.14240000000007,-0.4666666666666667,,9.04,False
185,2i,150.0,10,4.8821,7,28.73,False,5,4.3536,1.0,99.66,scenario_high_demand,train,development,0.5,-7.029999999999998,4.8817,0.1915333333333333,1.0,-194.95,0.0,4.0,True,,66.66666666666667,1171.7040000000002,-0.2343333333333332,,28.73,False
190,2i,150.0,10,1.6602,8,28.72,False,5,1.9966,1.0,28.72,scenario_high_demand,train,development,0.5,-7.039999999999999,1.6602,0.1914666666666666,1.0,-131.96,0.0,9.0,True,,66.66666666666667,398.448,-0.2346666666666666,,28.72,False
195,2i,150.0,10,0.0024,10,32.72,False,5,0.0042,1.0,28.72,scenario_high_demand,train,development,0.5,-3.039999999999999,-4.290500000000001,0.2181333333333333,1.0,-40.66,0.0,14.0,True,,66.66666666666667,0.5760000000000001,-0.1013333333333333,,32.72,False
200,2i,150.0,11,1.7212,10,32.72,False,5,0.0,1.0,28.72,scenario_high_demand,train,development,0.5,-3.039999999999999,-2.3671,0.2181333333333333,0.0,-428.02,0.0,19.0,True,,73.33333333333334,454.3968,-0.1013333333333333,,32.72,False
205,2i,150.0,12,2.649,10,32.72,False,5,0.0,1.0,28.72,scenario_high_demand,train,development,0.5,-8.579999999999998,0.524,0.2181333333333333,0.0,-308.08000000000004,0.0,24.0,True,,80.0,762.912,-0.2859999999999999,,32.72,False
210,2i,150.0,13,1.779,11,32.72,False,5,0.0,1.0,28.72,scenario_high_demand,train,development,0.5,23.68,-0.6332,0.2181333333333333,0.0,-187.95,1.0,4.0,False,5.0,86.66666666666667,555.048,0.7893333333333333,,32.72,False
215,2i,150.0,13,0.6693,12,32.72,False,7,7.6444,1.0,375.59,scenario_high_demand,train,development,0.5,3.9899999999999984,-4.2128000000000005,0.2181333333333333,2.0,275.92999999999995,2.0,2.0,True,,86.66666666666667,208.82160000000005,0.1329999999999999,,32.72,False
220,2i,150.0,14,1.4646,12,32.72,False,7,7.6948,1.0,242.43,scenario_high_demand,train,development,0.5,4.0,-0.1956,0.2181333333333333,2.0,213.71,3.0,1.0,False,5.0,93.33333333333334,492.1056,0.1333333333333333,,32.72,False
225,2i,150.0,16,3.2571,13,39.72,False,8,8.4872,1.0,480.3,scenario_high_demand,train,development,0.5,7.0,3.2547,0.2648,3.0,451.58,3.0,6.0,False,10.0,106.66666666666669,1250.7264,0.2333333333333333,,39.72,False
230,2i,150.0,13,2.0445,8,39.72,False,7,5.6729,1.0,360.98,scenario_high_demand,train,development,0.5,7.0,0.3233000000000001,0.2648,2.0,332.26,4.0,4.0,False,15.0,86.66666666666667,637.8840000000001,0.2333333333333333,,39.72,False
235,2i,150.0,10,1.3395,8,53.78,False,7,4.3385,0.77,240.16,scenario_high_demand,train,development,0.5,21.06,-1.3095,0.3585333333333333,2.0,211.44,4.0,9.0,False,20.0,66.66666666666667,321.48,0.7020000000000001,,53.78,False
240,2i,150.0,9,2.2838,8,53.76,False,6,3.4258,1.0,123.24,scenario_high_demand,train,development,0.5,21.04,0.5047999999999999,0.3584,1.0,94.52,4.0,14.0,False,25.0,60.0,493.3008,0.7013333333333333,,53.76,False
245,2i,150.0,9,1.9055,8,53.76,False,6,2.8583,1.0,53.76,scenario_high_demand,train,development,0.5,21.04,1.2362,0.3584,-1.0,-321.83,4.0,19.0,False,30.0,60.0,411.588,0.7013333333333333,,53.76,False
250,2i,150.0,10,3.1838,8,53.76,False,5,0.0,1.0,53.76,scenario_high_demand,train,development,0.5,21.04,1.7192000000000005,0.3584,-2.0,-188.67,4.0,24.0,False,35.0,66.66666666666667,764.1120000000001,0.7013333333333333,,53.76,False
255,2i,150.0,9,0.03,9,57.85,False,7,6.2067,1.0,436.67,scenario_high_demand,train,development,0.5,18.130000000000003,-3.2271,0.3856666666666666,-1.0,-43.63,5.0,4.0,False,40.0,60.0,6.48,0.6043333333333334,,57.85,False
260,2i,150.0,8,2.5823,6,57.76,False,6,7.3305,7.58,340.96,scenario_high_demand,train,development,0.5,18.04,0.5377999999999998,0.3850666666666666,-1.0,-20.02000000000004,6.0,2.0,False,45.0,53.333333333333336,495.80160000000006,0.6013333333333333,,57.76,False
265,2i,150.0,7,3.9356,3,57.76,False,5,10.0935,4.75,246.34,scenario_high_demand,train,development,0.5,3.979999999999997,2.5961,0.3850666666666666,-2.0,6.180000000000007,7.0,1.0,False,50.0,46.66666666666667,661.1808000000001,0.1326666666666665,,57.76,False
270,2i,150.0,8,4.1255,2,8.21,False,6,10.7202,1.0,384.11,scenario_high_demand,train,development,0.5,-45.55,1.8417,0.0547333333333333,0.0,260.87,7.0,6.0,False,55.0,53.333333333333336,792.096,-1.518333333333333,,8.21,False
275,2i,150.0,9,2.441,5,19.21,False,7,9.9486,1.0,456.93,scenario_high_demand,train,development,0.5,-34.55,0.5354999999999999,0.1280666666666666,1.0,403.17,0.0,4.0,True,,60.0,527.256,-1.1516666666666666,,19.21,False
280,2i,150.0,10,2.665,8,37.06,False,7,7.673,1.0,321.31,scenario_high_demand,train,development,0.5,-16.699999999999996,-0.5188000000000001,0.2470666666666666,2.0,267.55,0.0,9.0,True,,66.66666666666667,639.6000000000001,-0.5566666666666665,,37.06,False
285,2i,150.0,10,1.429,9,44.35,False,7,5.9818,1.0,185.85,scenario_high_demand,train,development,0.5,-13.5,1.399,0.2956666666666667,0.0,-250.82,0.0,14.0,True,,66.66666666666667,342.96000000000004,-0.45,,44.35,False
290,2i,150.0,12,3.17,9,44.05,False,8,4.6981,1.0,415.74,scenario_high_demand,train,development,0.5,-13.71,0.5876999999999999,0.2936666666666666,2.0,74.78000000000003,0.0,19.0,True,,80.0,912.96,-0.457,,44.05,False
295,2i,150.0,12,0.6493,10,44.05,False,9,5.0523,1.0,480.3,scenario_high_demand,train,development,0.5,-13.71,-3.2863,0.2936666666666666,4.0,233.96,0.0,24.0,True,,80.0,186.9984,-0.457,,44.05,False
300,2i,150.0,12,0.0001,12,56.76,False,9,4.6704,1.0,359.98,scenario_high_demand,train,development,0.5,48.55,-4.1254,0.3784,3.0,-24.129999999999995,1.0,4.0,False,5.0,80.0,0.0288,1.6183333333333332,,56.76,False
305,2i,150.0,13,1.2035,12,56.76,False,9,4.3964,1.0,239.89,scenario_high_demand,train,development,0.5,37.55,-1.2374999999999998,0.3784,2.0,-217.04,2.0,2.0,True,,86.66666666666667,375.492,1.2516666666666665,,56.76,False
310,2i,150.0,15,3.1329,12,56.76,False,9,3.383,1.0,127.0,scenario_high_demand,train,development,0.5,19.7,0.4678999999999997,0.3784,2.0,-194.31,3.0,1.0,False,5.0,100.0,1127.844,0.6566666666666665,,56.76,False
315,2i,150.0,15,1.8185,12,56.76,False,9,1.5464,1.0,66.78,scenario_high_demand,train,development,0.5,12.409999999999997,0.3894999999999999,0.3784,2.0,-119.07,3.0,6.0,False,10.0,100.0,654.66,0.4136666666666665,,56.76,False
320,2i,150.0,12,2.9349,9,60.78,False,8,2.9868,1.0,399.74,scenario_high_demand,train,development,0.5,16.730000000000004,-0.2351000000000001,0.4052,0.0,-16.0,4.0,4.0,False,15.0,80.0,845.2512,0.5576666666666668,,60.78,False
325,2i,150.0,10,1.7461,9,60.76,False,7,2.7171,1.0,306.36,scenario_high_demand,train,development,0.5,16.71,1.0968,0.4050666666666666,-2.0,-173.94,4.0,9.0,False,20.0,66.66666666666667,419.064,0.557,,60.76,False
