timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,3,26.0979,6.1868,0.0,0,0.0,False
5,2i,3,23.1625,6.1868,0.0,0,0.0,False
5,3i,3,24.8288,6.1868,0.0,0,0.0,False
5,4i,3,22.742,6.1868,0.0,0,0.0,False
10,1i,4,24.1435,8.2491,0.0,0,0.0,False
10,2i,4,23.9184,8.2491,0.0,0,0.0,False
10,3i,3,24.2508,6.1868,0.0,0,0.0,False
10,4i,3,23.5476,6.1868,0.0,0,0.0,False
15,1i,5,23.6581,10.3114,0.0,0,0.0,False
15,2i,5,23.9424,10.3114,0.0,0,0.0,False
15,3i,4,22.6529,8.2491,0.0,0,0.0,False
15,4i,4,21.8252,8.2491,0.0,0,0.0,False
20,1i,8,19.4309,16.4982,0.0,0,0.0,False
20,2i,8,20.7452,16.4982,0.0,0,0.0,False
20,3i,4,15.9017,8.2491,0.0,0,0.0,False
20,4i,4,16.4304,8.2491,0.0,0,0.0,False
25,1i,9,15.2422,18.5605,0.0,2,1.0,False
25,2i,9,17.3141,18.5605,0.0,1,1.0,False
25,3i,3,11.3138,6.1868,720.0,1,1.0,False
25,4i,3,10.9045,6.1868,720.0,1,1.0,False
30,1i,10,14.6987,20.6228,0.0,3,1.0,False
30,2i,10,14.6297,20.6228,0.0,2,1.0,False
30,3i,3,14.9316,6.1868,720.0,1,1.0,False
30,4i,4,11.5199,8.2491,0.0,1,1.0,False
35,1i,10,11.8031,20.6228,0.0,3,1.0,False
35,2i,10,10.6468,20.6228,0.0,4,15.04,False
35,3i,2,22.7202,4.1246,720.0,0,0.0,False
35,4i,3,14.577,6.1868,720.0,1,1.0,False
40,1i,13,10.5488,26.8097,0.0,3,1.0,False
40,2i,13,10.9958,26.8097,0.0,5,19.04,False
40,3i,2,19.2468,4.1246,0.0,0,0.0,False
40,4i,3,13.1887,6.1868,0.0,1,1.0,False
45,1i,14,9.0051,28.8719,0.0,5,8.02,False
45,2i,14,9.6097,28.8719,0.0,7,23.04,False
45,3i,5,18.6729,10.3114,0.0,1,1.0,False
45,4i,6,14.6243,12.3737,0.0,2,1.0,False
50,1i,12,10.769,24.7474,2160.0,3,29.65,False
50,2i,12,10.3371,24.7474,2160.0,2,26.84,False
50,3i,5,16.0168,10.3114,0.0,1,1.0,False
50,4i,6,12.565,12.3737,0.0,2,1.0,False
55,1i,13,13.6732,26.8097,1440.0,2,8.0,False
55,2i,13,12.6896,26.8097,1440.0,2,5.0,False
55,3i,6,16.5685,12.3737,0.0,2,13.71,False
55,4i,7,13.6444,14.436,0.0,3,15.04,False
60,1i,11,14.3955,22.6851,2160.0,2,8.0,False
60,2i,11,14.2564,22.6851,2160.0,2,5.0,False
60,3i,6,10.6715,12.3737,0.0,2,13.71,False
60,4i,7,9.639,14.436,0.0,3,15.04,False
65,1i,10,14.9779,20.6228,1440.0,2,8.0,False
65,2i,10,14.846,20.6228,1440.0,2,5.0,False
65,3i,6,4.3774,12.3737,0.0,4,17.72,False
65,4i,7,5.471,14.436,0.0,4,15.04,False
70,1i,11,16.5832,22.6851,1440.0,3,12.03,False
70,2i,11,16.0105,22.6851,1440.0,3,17.71,False
70,3i,7,7.2928,14.436,0.0,5,17.71,False
70,4i,8,6.0968,16.4982,0.0,5,15.04,False
75,1i,11,13.3435,22.6851,0.0,3,12.0,False
75,2i,11,12.0255,22.6851,0.0,3,17.71,False
75,3i,7,5.4315,14.436,0.0,5,17.71,False
75,4i,8,3.9645,16.4982,0.0,6,19.09,False
80,1i,11,12.0356,22.6851,720.0,1,24.77,False
80,2i,11,11.3028,22.6851,720.0,3,16.93,False
80,3i,7,3.9609,14.436,0.0,6,21.72,False
80,4i,8,3.1986,16.4982,0.0,7,31.76,False
85,1i,10,12.2375,20.6228,1440.0,2,1.0,False
85,2i,11,10.5457,22.6851,720.0,2,1.0,False
85,3i,10,8.9521,20.6228,0.0,6,21.71,False
85,4i,11,8.0148,22.6851,0.0,7,31.75,False
90,1i,13,12.1295,26.8097,0.0,5,12.28,False
90,2i,14,11.4235,28.8719,0.0,6,15.01,False
90,3i,10,7.5802,20.6228,0.0,6,21.71,False
90,4i,11,6.7418,22.6851,0.0,7,31.75,False
95,1i,14,10.5887,28.8719,0.0,7,19.01,False
95,2i,15,10.5428,30.9342,0.0,6,15.0,False
95,3i,8,12.2637,16.4982,2160.0,1,1.0,False
95,4i,9,11.1814,18.5605,2160.0,3,35.11,False
100,1i,15,9.4,30.9342,0.0,7,19.0,False
100,2i,16,8.6122,32.9965,0.0,7,15.0,False
100,3i,5,12.3553,10.3114,2160.0,1,1.0,False
