timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
820.0,f_1i_left_9.18,1i,1i,1i_2,25.0,0.0,480.3
821.0,f_1i_left_9.18,1i,1i,1i_2,23.6254,-1.3746,456.6746
822.0,f_1i_left_9.18,1i,1i,1i_2,23.9005,0.275,432.7741
823.0,f_1i_left_9.18,1i,1i,1i_2,24.3439,0.4435,408.4302
824.0,f_1i_left_9.18,1i,1i,1i_2,24.2428,-0.1012,384.1874
825.0,f_1i_left_9.18,1i,1i,1i_2,24.6772,0.4345,359.5102
826.0,f_1i_left_9.18,1i,1i,1i_2,24.8257,0.1484,334.6845
827.0,f_1i_left_9.18,1i,1i,1i_2,23.6994,-1.1263,310.9851
828.0,f_1i_left_9.18,1i,1i,1i_2,24.4652,0.7658,286.5199
829.0,f_1i_left_9.18,1i,1i,1i_2,24.6762,0.211,261.8437
830.0,f_1i_left_9.18,1i,1i,1i_2,24.1747,-0.5015,237.669
831.0,f_1i_left_9.18,1i,1i,1i_2,24.1795,0.0048,213.4896
832.0,f_1i_left_9.18,1i,1i,1i_2,24.4884,0.3089,189.0012
833.0,f_1i_left_9.18,1i,1i,1i_2,24.7426,0.2542,164.2585
834.0,f_1i_left_9.18,1i,1i,1i_2,24.5297,-0.2129,139.7288
835.0,f_1i_left_9.18,1i,1i,1i_2,23.4014,-1.1284,116.3274
836.0,f_1i_left_9.18,1i,1i,1i_2,24.4187,1.0173,91.9088
837.0,f_1i_left_9.18,1i,1i,1i_2,21.6187,-2.8,70.2901
838.0,f_1i_left_9.18,1i,1i,1i_2,18.8187,-2.8,51.4714
839.0,f_1i_left_9.18,1i,1i,1i_2,15.9117,-2.9069,35.5597
840.0,f_1i_left_9.18,1i,1i,1i_2,12.9117,-3.0,22.648
841.0,f_1i_left_9.18,1i,1i,1i_2,9.9117,-3.0,12.7362
842.0,f_1i_left_9.18,1i,1i,1i_2,6.9117,-3.0,5.8245
843.0,f_1i_left_9.18,1i,1i,1i_2,3.9117,-3.0,1.9127
844.0,f_1i_left_9.18,1i,1i,1i_2,0.9117,-3.0,1.001
845.0,f_1i_left_9.18,1i,1i,1i_2,0.0,-0.9117,1.001
846.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
847.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
848.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
849.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
850.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
851.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
852.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
853.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
854.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
855.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
856.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
857.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
858.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
859.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
860.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
861.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
862.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
863.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
864.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
865.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
866.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
867.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
868.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
869.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
870.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
871.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
872.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
873.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
874.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
875.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
876.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
877.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
878.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
879.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
880.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
881.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
882.0,f_1i_left_9.18,1i,1i,1i_2,0.0,0.0,1.001
