timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
5,1i,150.0,0,0.0,0,0.0,False,1,18.892,396.87,396.87,scenario_south_heavy,test,development,0.05
10,1i,150.0,0,0.0,0,0.0,False,1,19.2851,300.45,300.45,scenario_south_heavy,test,development,0.05
15,1i,150.0,2,26.3783,0,0.0,False,1,18.8994,205.06,205.06,scenario_south_heavy,test,development,0.05
20,1i,150.0,3,13.6562,0,0.0,False,1,17.154,112.59,112.59,scenario_south_heavy,test,development,0.05
25,1i,150.0,3,4.99,2,1.0,False,1,14.97,30.88,30.88,scenario_south_heavy,test,development,0.05
30,1i,150.0,3,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.05
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.05
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.05
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.05
50,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
55,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
60,1i,150.0,3,17.6743,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
65,1i,150.0,4,12.2038,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
70,1i,150.0,2,0.663,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
75,1i,150.0,2,0.0001,2,5.0,False,0,,,,scenario_south_heavy,test,development,0.05
80,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
85,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
90,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
95,1i,150.0,0,0.0,0,0.0,False,1,21.9179,409.15,409.15,scenario_south_heavy,test,development,0.05
100,1i,150.0,0,0.0,0,0.0,False,1,18.7626,314.03,314.03,scenario_south_heavy,test,development,0.05
105,1i,150.0,0,0.0,0,0.0,False,1,18.8996,218.85,218.85,scenario_south_heavy,test,development,0.05
110,1i,150.0,3,19.0779,0,0.0,False,1,19.0365,123.83,123.83,scenario_south_heavy,test,development,0.05
115,1i,150.0,3,9.9417,0,0.0,False,1,15.1783,36.35,36.35,scenario_south_heavy,test,development,0.05
120,1i,150.0,3,0.8602,2,1.0,False,1,2.5807,1.05,1.05,scenario_south_heavy,test,development,0.05
125,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.05
130,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.05
135,1i,150.0,3,0.0,3,1.0,False,2,13.1031,1.0,457.09,scenario_south_heavy,test,development,0.05
140,1i,150.0,1,0.0,1,1.0,False,1,26.3186,322.53,322.53,scenario_south_heavy,test,development,0.05
145,1i,150.0,1,0.0,1,1.0,False,1,26.5134,188.12,188.12,scenario_south_heavy,test,development,0.05
150,1i,150.0,2,9.813,1,1.0,False,1,19.6259,66.98,66.98,scenario_south_heavy,test,development,0.05
155,1i,150.0,3,11.7608,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
160,1i,150.0,2,1.3505,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
165,1i,150.0,2,0.0014,2,8.0,False,0,,,,scenario_south_heavy,test,development,0.05
170,1i,150.0,1,3.5907,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
175,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
180,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
185,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
190,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
195,1i,150.0,1,17.5447,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
200,1i,150.0,3,12.99,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.05
205,1i,150.0,3,7.5176,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.05
