timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,1,27.2208,375.41,375.41,scenario_north_heavy,val,development,0.25,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,1,27.0873,241.19,241.19,scenario_north_heavy,val,development,0.25,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,3,25.182,0,0.0,False,1,26.127,107.31,107.31,scenario_north_heavy,val,development,0.25,,,0.0,,,0.0,14.0,True,,20.0,1813.1039999999998,,
20,1i,150.0,3,13.4799,0,0.0,False,1,11.8099,18.43,18.43,scenario_north_heavy,val,development,0.25,,,0.0,,,0.0,19.0,True,,20.0,970.5528000000002,,
25,1i,150.0,3,0.6078,2,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,,,0.006666666666666667,,,0.0,24.0,True,,20.0,43.7616,,
30,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,1.0,0.0,0.006666666666666667,1.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,1.0,0.0,0.006666666666666667,0.0,-374.41,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,1.0,0.0,0.006666666666666667,0.0,-240.19,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,1.0,-25.182,0.006666666666666667,0.0,-106.31,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,1.0,-13.4799,0.006666666666666667,0.0,-17.43,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
55,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,0.0,-0.6078,0.006666666666666667,0.0,0.0,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
60,1i,150.0,2,12.6813,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,0.0,12.6813,0.006666666666666667,0.0,0.0,4.0,14.0,False,25,13.333333333333334,608.7024000000001,0.0,
65,1i,150.0,4,13.0493,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,0.0,13.0493,0.006666666666666667,0.0,0.0,4.0,19.0,False,30,26.666666666666668,1252.7328,0.0,
70,1i,150.0,2,2.3674,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,0.0,2.3674,0.006666666666666667,0.0,0.0,4.0,24.0,False,35,13.333333333333334,113.63520000000001,0.0,
75,1i,150.0,2,0.0006,2,5.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25,4.0,0.0006,0.03333333333333333,0.0,0.0,5.0,4.0,False,40,13.333333333333334,0.028800000000000003,0.13333333333333333,
80,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,-1.0,0.0,0.0,-1.0,,6.0,2.0,False,45,0.0,0.0,-0.03333333333333333,
85,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,-1.0,0.0,0.0,-1.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
90,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,-1.0,-12.6813,0.0,-1.0,,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
95,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,-1.0,-13.0493,0.0,-1.0,,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
100,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,-1.0,-2.3674,0.0,-1.0,,0.0,9.0,True,,0.0,0.0,-0.03333333333333333,
105,1i,150.0,2,25.2957,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,-5.0,25.2951,0.0,-1.0,,0.0,14.0,True,,13.333333333333334,1214.1936,-0.16666666666666666,
110,1i,150.0,3,15.8358,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,0.0,15.8358,0.0,0.0,,0.0,19.0,True,,20.0,1140.1776,0.0,
115,1i,150.0,3,5.3137,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25,0.0,5.3137,0.0,0.0,,0.0,24.0,True,,20.0,382.5864,0.0,
120,1i,150.0,3,1.1993,2,1.0,False,0,,,,scenario_north_heavy,val,development,0.25,1.0,1.1993,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,86.34960000000001,0.03333333333333333,
125,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25,1.0,0.0,0.006666666666666667,0.0,,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
130,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25,1.0,0.0,0.006666666666666667,0.0,,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
135,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25,1.0,-25.2957,0.006666666666666667,0.0,,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
140,1i,150.0,1,0.0,1,1.0,False,1,26.1274,429.78,429.78,scenario_north_heavy,val,development,0.25,1.0,-15.8358,0.006666666666666667,1.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
145,1i,150.0,1,0.0,1,1.0,False,1,26.8466,293.19,293.19,scenario_north_heavy,val,development,0.25,1.0,-5.3137,0.006666666666666667,1.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.03333333333333333,
150,1i,150.0,2,9.8637,1,1.0,False,1,26.9669,157.9,157.9,scenario_north_heavy,val,development,0.25,0.0,8.6644,0.006666666666666667,1.0,,4.0,14.0,False,25,13.333333333333334,473.45760000000007,0.0,
155,1i,150.0,3,11.3918,1,1.0,False,1,16.3352,49.13,49.13,scenario_north_heavy,val,development,0.25,0.0,11.3918,0.006666666666666667,1.0,,4.0,19.0,False,30,20.0,820.2096,0.0,
160,1i,150.0,2,1.3369,1,1.0,False,1,2.6738,7.76,7.76,scenario_north_heavy,val,development,0.25,0.0,1.3369,0.006666666666666667,1.0,,4.0,24.0,False,35,13.333333333333334,64.17120000000001,0.0,
