timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.5
5,1i,150.0,0,0.0,0,0.0,False,1,26.1393,376.65,376.65,scenario_left_turn_heavy,train,development,0.5
10,1i,150.0,0,0.0,0,0.0,False,1,26.0862,241.94,241.94,scenario_left_turn_heavy,train,development,0.5
15,1i,150.0,3,24.4235,0,0.0,False,1,26.6297,108.87,108.87,scenario_left_turn_heavy,train,development,0.5
20,1i,150.0,3,14.6513,0,0.0,False,2,15.4808,19.02,454.3,scenario_left_turn_heavy,train,development,0.5
25,1i,150.0,3,0.9853,1,1.0,False,2,9.4793,1.0,358.69,scenario_left_turn_heavy,train,development,0.5
30,1i,150.0,3,0.0001,3,1.0,False,2,9.5218,1.0,262.99,scenario_left_turn_heavy,train,development,0.5
35,1i,150.0,3,0.0,3,1.0,False,2,8.6587,1.0,170.22,scenario_left_turn_heavy,train,development,0.5
40,1i,150.0,4,3.2448,3,1.0,False,2,6.4896,1.0,96.53,scenario_left_turn_heavy,train,development,0.5
45,1i,150.0,5,6.3771,3,1.0,False,2,4.2518,1.0,45.01,scenario_left_turn_heavy,train,development,0.5
50,1i,150.0,4,11.7101,1,1.0,False,1,4.0247,15.91,15.91,scenario_left_turn_heavy,train,development,0.5
55,1i,150.0,3,4.46,2,8.27,False,1,0.3085,8.27,8.27,scenario_left_turn_heavy,train,development,0.5
60,1i,150.0,4,6.4314,2,8.0,False,1,0.0004,8.0,8.0,scenario_left_turn_heavy,train,development,0.5
65,1i,150.0,4,3.234,3,22.04,False,2,13.7727,8.0,375.82,scenario_left_turn_heavy,train,development,0.5
70,1i,150.0,4,5.983,3,22.04,False,2,13.0194,8.0,242.05,scenario_left_turn_heavy,train,development,0.5
75,1i,150.0,5,6.5176,3,22.04,False,2,11.3037,8.0,113.69,scenario_left_turn_heavy,train,development,0.5
80,1i,150.0,4,4.1158,2,26.05,False,2,7.7674,5.18,32.76,scenario_left_turn_heavy,train,development,0.5
85,1i,150.0,3,3.3382,0,0.0,False,1,2.2269,1.02,1.02,scenario_left_turn_heavy,train,development,0.5
90,1i,150.0,4,5.0627,2,1.0,False,1,0.0,1.0,1.0,scenario_left_turn_heavy,train,development,0.5
95,1i,150.0,4,1.47,3,5.0,False,3,15.9648,1.0,385.48,scenario_left_turn_heavy,train,development,0.5
100,1i,150.0,4,0.0018,4,12.01,False,3,15.7625,1.0,266.29,scenario_left_turn_heavy,train,development,0.5
105,1i,150.0,7,10.269,4,12.0,False,3,15.8783,1.0,147.7,scenario_left_turn_heavy,train,development,0.5
110,1i,150.0,7,6.6087,4,12.0,False,4,12.2353,1.0,455.96,scenario_left_turn_heavy,train,development,0.5
115,1i,150.0,7,0.812,4,12.0,False,4,5.7859,1.0,360.68,scenario_left_turn_heavy,train,development,0.5
120,1i,150.0,7,0.0,7,19.0,False,4,4.5538,1.0,267.65,scenario_left_turn_heavy,train,development,0.5
125,1i,150.0,7,0.0,7,19.0,False,4,4.6303,1.0,174.04,scenario_left_turn_heavy,train,development,0.5
130,1i,150.0,8,1.7761,7,19.0,False,4,3.5522,1.0,90.87,scenario_left_turn_heavy,train,development,0.5
135,1i,150.0,9,3.1614,7,19.0,False,4,1.8054,1.0,40.2,scenario_left_turn_heavy,train,development,0.5
140,1i,150.0,7,5.7759,4,19.0,False,2,0.1417,19.0,26.03,scenario_left_turn_heavy,train,development,0.5
145,1i,150.0,6,1.7255,5,26.01,False,3,9.2567,19.0,483.3,scenario_left_turn_heavy,train,development,0.5
150,1i,150.0,7,3.8366,5,26.01,False,3,8.907,19.0,348.04,scenario_left_turn_heavy,train,development,0.5
155,1i,150.0,7,1.7798,6,38.72,False,4,12.761,19.0,384.97,scenario_left_turn_heavy,train,development,0.5
160,1i,150.0,7,2.6401,6,38.72,False,4,10.4758,19.0,264.32,scenario_left_turn_heavy,train,development,0.5
165,1i,150.0,8,3.5888,6,38.72,False,4,7.1775,19.0,145.92,scenario_left_turn_heavy,train,development,0.5
170,1i,150.0,7,3.06,4,42.72,False,4,4.3147,19.0,50.42,scenario_left_turn_heavy,train,development,0.5
175,1i,150.0,5,3.1926,0,0.0,False,4,3.198,2.02,41.09,scenario_left_turn_heavy,train,development,0.5
