timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.25
5,1i,150.0,0,0.0,0,0.0,False,1,26.1393,376.65,376.65,scenario_left_turn_heavy,train,development,0.25
10,1i,150.0,0,0.0,0,0.0,False,1,26.0862,241.94,241.94,scenario_left_turn_heavy,train,development,0.25
15,1i,150.0,3,24.4235,0,0.0,False,1,26.6297,108.87,108.87,scenario_left_turn_heavy,train,development,0.25
20,1i,150.0,3,14.6513,0,0.0,False,2,15.4808,19.02,454.3,scenario_left_turn_heavy,train,development,0.25
25,1i,150.0,3,0.9853,1,1.0,False,2,9.4793,1.0,358.69,scenario_left_turn_heavy,train,development,0.25
30,1i,150.0,3,0.0001,3,1.0,False,2,9.5218,1.0,262.99,scenario_left_turn_heavy,train,development,0.25
35,1i,150.0,3,0.0,3,1.0,False,2,8.6587,1.0,170.22,scenario_left_turn_heavy,train,development,0.25
40,1i,150.0,4,3.2448,3,1.0,False,2,6.4896,1.0,96.53,scenario_left_turn_heavy,train,development,0.25
45,1i,150.0,5,6.3771,3,1.0,False,2,4.2518,1.0,45.01,scenario_left_turn_heavy,train,development,0.25
50,1i,150.0,4,11.7101,1,1.0,False,1,4.0247,15.91,15.91,scenario_left_turn_heavy,train,development,0.25
55,1i,150.0,3,4.46,2,8.27,False,1,0.3085,8.27,8.27,scenario_left_turn_heavy,train,development,0.25
60,1i,150.0,4,6.4314,2,8.0,False,1,0.0004,8.0,8.0,scenario_left_turn_heavy,train,development,0.25
65,1i,150.0,4,3.234,3,22.04,False,2,13.7727,8.0,375.82,scenario_left_turn_heavy,train,development,0.25
70,1i,150.0,4,5.983,3,22.04,False,2,13.0194,8.0,242.05,scenario_left_turn_heavy,train,development,0.25
75,1i,150.0,5,6.5176,3,22.04,False,2,11.3037,8.0,113.69,scenario_left_turn_heavy,train,development,0.25
80,1i,150.0,4,4.1158,2,26.05,False,2,7.7674,5.18,32.76,scenario_left_turn_heavy,train,development,0.25
85,1i,150.0,3,3.3382,0,0.0,False,1,2.2269,1.02,1.02,scenario_left_turn_heavy,train,development,0.25
90,1i,150.0,4,5.0627,2,1.0,False,1,0.0,1.0,1.0,scenario_left_turn_heavy,train,development,0.25
95,1i,150.0,4,1.47,3,5.0,False,3,15.9648,1.0,385.48,scenario_left_turn_heavy,train,development,0.25
100,1i,150.0,4,0.0018,4,12.01,False,3,15.7625,1.0,266.29,scenario_left_turn_heavy,train,development,0.25
105,1i,150.0,7,10.269,4,12.0,False,3,15.8783,1.0,147.7,scenario_left_turn_heavy,train,development,0.25
110,1i,150.0,7,6.6087,4,12.0,False,3,10.1032,1.0,51.34,scenario_left_turn_heavy,train,development,0.25
115,1i,150.0,7,0.812,4,12.0,False,3,1.2442,1.0,19.1,scenario_left_turn_heavy,train,development,0.25
120,1i,150.0,7,0.0,7,19.0,False,3,0.0,1.0,19.0,scenario_left_turn_heavy,train,development,0.25
125,1i,150.0,7,0.0,7,19.0,False,3,0.0,1.0,19.0,scenario_left_turn_heavy,train,development,0.25
130,1i,150.0,8,1.7761,7,19.0,False,3,0.0,1.0,19.0,scenario_left_turn_heavy,train,development,0.25
135,1i,150.0,9,3.1614,7,19.0,False,3,0.0,1.0,19.0,scenario_left_turn_heavy,train,development,0.25
140,1i,150.0,7,5.7759,4,19.0,False,1,0.0,19.0,19.0,scenario_left_turn_heavy,train,development,0.25
145,1i,150.0,6,1.7255,5,26.01,False,2,13.885,19.0,483.3,scenario_left_turn_heavy,train,development,0.25
150,1i,150.0,7,3.8366,5,26.01,False,2,13.3605,19.0,348.04,scenario_left_turn_heavy,train,development,0.25
155,1i,150.0,7,1.7798,6,38.72,False,3,17.0146,19.0,384.97,scenario_left_turn_heavy,train,development,0.25
160,1i,150.0,7,2.6401,6,38.72,False,3,13.9677,19.0,264.32,scenario_left_turn_heavy,train,development,0.25
165,1i,150.0,8,3.5888,6,38.72,False,3,9.57,19.0,145.92,scenario_left_turn_heavy,train,development,0.25
170,1i,150.0,7,3.06,4,42.72,False,3,5.7529,19.0,50.42,scenario_left_turn_heavy,train,development,0.25
175,1i,150.0,5,3.1926,0,0.0,False,3,3.131,2.02,41.09,scenario_left_turn_heavy,train,development,0.25
180,1i,150.0,5,0.9776,2,1.0,False,3,1.1146,1.0,27.07,scenario_left_turn_heavy,train,development,0.25
185,1i,150.0,6,2.1073,5,24.72,False,4,6.5925,1.0,377.93,scenario_left_turn_heavy,train,development,0.25
190,1i,150.0,6,0.8521,5,24.71,False,4,6.6648,1.0,244.97,scenario_left_turn_heavy,train,development,0.25
195,1i,150.0,9,7.5002,6,28.75,False,4,6.0168,1.0,114.92,scenario_left_turn_heavy,train,development,0.25
200,1i,150.0,9,3.7015,6,28.72,False,4,3.1529,1.0,27.89,scenario_left_turn_heavy,train,development,0.25
205,1i,150.0,9,0.0168,7,41.43,False,4,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
210,1i,150.0,9,0.0,9,41.43,False,4,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
215,1i,150.0,10,1.8424,9,41.43,False,4,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
220,1i,150.0,10,0.5364,9,41.43,False,4,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
225,1i,150.0,11,2.1536,10,45.43,False,4,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
230,1i,150.0,8,1.925,7,45.43,False,3,8.1281,1.0,383.47,scenario_left_turn_heavy,train,development,0.25
235,1i,150.0,8,1.6983,7,45.43,False,3,8.3126,1.0,262.66,scenario_left_turn_heavy,train,development,0.25
240,1i,150.0,9,3.598,7,45.43,False,3,7.7571,1.0,143.86,scenario_left_turn_heavy,train,development,0.25
245,1i,150.0,9,2.462,7,45.43,False,3,5.8491,1.0,36.01,scenario_left_turn_heavy,train,development,0.25
250,1i,150.0,9,1.7479,7,45.43,False,2,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
255,1i,150.0,10,2.468,8,52.43,False,2,0.0,1.0,24.71,scenario_left_turn_heavy,train,development,0.25
260,1i,150.0,9,2.5262,6,66.47,False,1,0.0,24.71,24.71,scenario_left_turn_heavy,train,development,0.25
265,1i,150.0,8,2.2381,2,66.47,False,1,4.9442,7.47,7.47,scenario_left_turn_heavy,train,development,0.25
270,1i,150.0,9,2.614,3,5.0,False,1,0.0017,5.0,5.0,scenario_left_turn_heavy,train,development,0.25
275,1i,150.0,9,0.8371,6,25.74,False,3,16.0088,5.0,386.64,scenario_left_turn_heavy,train,development,0.25
280,1i,150.0,9,0.0158,9,50.82,False,3,16.5987,5.0,273.18,scenario_left_turn_heavy,train,development,0.25
285,1i,150.0,10,2.1773,9,50.76,False,3,15.1042,5.0,153.21,scenario_left_turn_heavy,train,development,0.25
290,1i,150.0,12,3.5072,9,50.76,False,4,13.3913,5.0,455.67,scenario_left_turn_heavy,train,development,0.25
295,1i,150.0,12,0.8672,10,57.76,False,4,7.7473,4.23,320.35,scenario_left_turn_heavy,train,development,0.25
300,1i,150.0,12,0.0007,12,57.76,False,4,6.6553,1.0,186.13,scenario_left_turn_heavy,train,development,0.25
