timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
5,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
10,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
15,1i,150.0,3,24.4235,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
20,1i,150.0,3,14.6513,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
25,1i,150.0,3,0.9853,1,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
30,1i,150.0,3,0.0001,3,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
35,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
40,1i,150.0,4,3.2448,3,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
45,1i,150.0,5,6.3771,3,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
50,1i,150.0,4,11.7101,1,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
55,1i,150.0,3,4.46,2,8.27,False,0,,,,scenario_left_turn_heavy,train,development,0.05
60,1i,150.0,4,6.4314,2,8.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
65,1i,150.0,4,3.234,3,22.04,False,0,,,,scenario_left_turn_heavy,train,development,0.05
70,1i,150.0,4,5.983,3,22.04,False,0,,,,scenario_left_turn_heavy,train,development,0.05
75,1i,150.0,5,6.5176,3,22.04,False,0,,,,scenario_left_turn_heavy,train,development,0.05
80,1i,150.0,4,4.1158,2,26.05,False,0,,,,scenario_left_turn_heavy,train,development,0.05
85,1i,150.0,3,3.3382,0,0.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
90,1i,150.0,4,5.0627,2,1.0,False,0,,,,scenario_left_turn_heavy,train,development,0.05
95,1i,150.0,4,1.47,3,5.0,False,1,23.892,383.74,383.74,scenario_left_turn_heavy,train,development,0.05
100,1i,150.0,4,0.0018,4,12.01,False,1,23.7672,265.18,265.18,scenario_left_turn_heavy,train,development,0.05
105,1i,150.0,7,10.269,4,12.0,False,1,23.8662,145.59,145.59,scenario_left_turn_heavy,train,development,0.05
110,1i,150.0,7,6.6087,4,12.0,False,1,16.358,40.45,40.45,scenario_left_turn_heavy,train,development,0.05
115,1i,150.0,7,0.812,4,12.0,False,1,2.0885,1.0,1.0,scenario_left_turn_heavy,train,development,0.05
120,1i,150.0,7,0.0,7,19.0,False,1,0.0,1.0,1.0,scenario_left_turn_heavy,train,development,0.05
125,1i,150.0,7,0.0,7,19.0,False,1,0.0,1.0,1.0,scenario_left_turn_heavy,train,development,0.05
130,1i,150.0,8,1.7761,7,19.0,False,1,0.0,1.0,1.0,scenario_left_turn_heavy,train,development,0.05
135,1i,150.0,9,3.1614,7,19.0,False,1,0.0,1.0,1.0,scenario_left_turn_heavy,train,development,0.05
