timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
5,1i,150.0,0,0.0,0,0.0,False,1,27.5818,379.51,379.51,0.1
10,1i,150.0,0,0.0,0,0.0,False,1,26.6528,243.71,243.71,0.1
15,1i,150.0,2,25.0136,0,0.0,False,1,25.9624,109.52,109.52,0.1
20,1i,150.0,3,15.6429,0,0.0,False,1,12.0752,21.38,21.38,0.1
25,1i,150.0,3,5.6989,1,1.01,False,1,0.0449,1.01,1.01,0.1
30,1i,150.0,3,0.0012,2,1.0,False,2,13.885,1.0,483.3,0.1
35,1i,150.0,3,0.0,3,1.0,False,2,8.2237,1.0,373.06,0.1
40,1i,150.0,3,0.0,3,1.0,False,2,8.6365,1.0,283.49,0.1
45,1i,150.0,3,0.0,3,1.0,False,2,8.5613,1.0,196.1,0.1
50,1i,150.0,4,12.1383,1,1.0,False,1,16.9891,107.47,107.47,0.1
55,1i,150.0,4,10.6658,1,1.0,False,1,16.2632,28.4,28.4,0.1
60,1i,150.0,2,1.0782,1,1.0,False,0,,,,0.1
65,1i,150.0,2,0.0015,2,13.71,False,0,,,,0.1
70,1i,150.0,2,0.0,2,13.71,False,0,,,,0.1
75,1i,150.0,4,9.0265,2,13.71,False,0,,,,0.1
80,1i,150.0,4,10.1637,0,0.0,False,0,,,,0.1
85,1i,150.0,3,5.5151,0,0.0,False,1,19.44,474.59,474.59,0.1
90,1i,150.0,3,0.0111,3,1.03,False,1,19.1033,380.27,380.27,0.1
95,1i,150.0,3,0.0,3,1.0,False,1,18.6503,285.79,285.79,0.1
100,1i,150.0,3,0.0,3,1.0,False,1,18.9819,190.38,190.38,0.1
105,1i,150.0,6,8.7331,3,1.0,False,1,16.406,101.02,101.02,0.1
110,1i,150.0,6,6.1238,3,1.0,False,1,9.3254,40.41,40.41,0.1
115,1i,150.0,6,1.7674,3,1.0,False,1,2.2841,14.9,14.9,0.1
120,1i,150.0,6,0.004,6,13.71,False,1,0.0005,13.71,13.71,0.1
125,1i,150.0,7,3.6798,6,13.71,False,1,0.0,13.71,13.71,0.1
