timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_straight_heavy,val,development,0.5,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,2,18.9325,395.85,399.84,scenario_straight_heavy,val,development,0.5,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,2,18.8047,300.29,305.8,scenario_straight_heavy,val,development,0.5,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,1,25.3878,0,0.0,False,2,18.5821,205.04,212.86,scenario_straight_heavy,val,development,0.5,,,0.0,,,0.0,14.0,True,,6.666666666666667,609.3072,,
20,1i,150.0,3,16.8248,0,0.0,False,2,19.1485,109.32,117.41,scenario_straight_heavy,val,development,0.5,,,0.0,,,0.0,19.0,True,,20.0,1211.3856,,
25,1i,150.0,3,9.1784,1,1.0,False,2,13.7676,23.14,29.01,scenario_straight_heavy,val,development,0.5,,,0.006666666666666667,,,0.0,24.0,True,,20.0,660.8448,,
30,1i,150.0,4,6.0016,1,1.0,False,2,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.5,1.0,6.0016,0.006666666666666667,2.0,,1.0,4.0,False,5,26.666666666666668,576.1536,0.03333333333333333,
35,1i,150.0,4,3.5702,3,1.0,False,2,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.5,1.0,3.5702,0.006666666666666667,0.0,-398.84,2.0,2.0,True,,26.666666666666668,342.7392,0.03333333333333333,
40,1i,150.0,4,0.1864,3,1.0,False,2,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.5,1.0,0.1864,0.006666666666666667,0.0,-304.8,3.0,1.0,False,5,26.666666666666668,17.894400000000005,0.03333333333333333,
45,1i,150.0,5,4.7283,4,15.04,False,2,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.5,15.04,-20.659499999999998,0.10026666666666666,0.0,-211.86,3.0,6.0,False,10,33.333333333333336,567.3960000000001,0.5013333333333333,
50,1i,150.0,3,5.3343,1,1.0,False,3,15.282,1.0,398.91,scenario_straight_heavy,val,development,0.5,1.0,-11.4905,0.006666666666666667,1.0,281.5,4.0,4.0,False,15,20.0,384.0696,0.03333333333333333,
55,1i,150.0,2,4.4761,1,1.0,False,3,15.4265,1.0,304.08,scenario_straight_heavy,val,development,0.5,0.0,-4.7023,0.006666666666666667,1.0,275.07,4.0,9.0,False,20,13.333333333333334,214.8528,0.0,
60,1i,150.0,2,12.0312,1,1.0,False,3,14.1305,1.0,211.09,scenario_straight_heavy,val,development,0.5,0.0,6.0296,0.006666666666666667,1.0,210.09,4.0,14.0,False,25,13.333333333333334,577.4976,0.0,
65,1i,150.0,4,11.8016,1,1.0,False,4,13.8875,1.0,376.55,scenario_straight_heavy,val,development,0.5,0.0,8.2314,0.006666666666666667,2.0,375.55,4.0,19.0,False,30,26.666666666666668,1132.9536000000003,0.0,
70,1i,150.0,4,7.8464,2,13.77,False,4,11.1204,1.0,241.03,scenario_straight_heavy,val,development,0.5,12.77,7.66,0.09179999999999999,2.0,240.03,4.0,24.0,False,35,26.666666666666668,753.2544,0.42566666666666664,
75,1i,150.0,4,6.5333,2,13.71,False,3,7.9958,1.0,108.81,scenario_straight_heavy,val,development,0.5,-1.3299999999999983,1.8049999999999997,0.09140000000000001,1.0,107.81,5.0,4.0,False,40,26.666666666666668,627.1968,-0.04433333333333327,
80,1i,150.0,3,5.5515,1,1.0,False,2,8.3272,7.93,26.22,scenario_straight_heavy,val,development,0.5,0.0,0.21720000000000006,0.006666666666666667,-1.0,-372.69000000000005,6.0,2.0,False,45,20.0,399.70799999999997,0.0,
85,1i,150.0,2,0.0629,1,1.0,False,1,0.1258,1.02,1.02,scenario_straight_heavy,val,development,0.5,0.0,-4.4132,0.006666666666666667,-2.0,-303.06,7.0,1.0,False,50,13.333333333333334,3.0192,0.0,
90,1i,150.0,3,8.2849,2,1.0,False,1,0.0,1.0,1.0,scenario_straight_heavy,val,development,0.5,0.0,-3.7462999999999997,0.006666666666666667,-2.0,-210.09,7.0,6.0,False,55,20.0,596.5128000000001,0.0,
95,1i,150.0,3,3.8461,2,1.0,False,2,13.6655,1.0,377.06,scenario_straight_heavy,val,development,0.5,0.0,-7.955500000000001,0.006666666666666667,-2.0,0.5099999999999909,0.0,4.0,True,,20.0,276.9192,0.0,
100,1i,150.0,3,0.0215,3,5.05,False,2,13.6227,1.0,240.89,scenario_straight_heavy,val,development,0.5,-8.719999999999999,-7.8249,0.033666666666666664,-2.0,-0.14000000000001478,0.0,9.0,True,,20.0,1.548,-0.29066666666666663,
105,1i,150.0,6,12.369,3,5.0,False,2,11.973,1.0,110.83,scenario_straight_heavy,val,development,0.5,-8.71,5.8357,0.03333333333333333,-1.0,2.019999999999996,0.0,14.0,True,,40.0,1781.136,-0.2903333333333334,
110,1i,150.0,6,6.5007,3,5.0,False,2,5.2309,1.0,30.52,scenario_straight_heavy,val,development,0.5,4.0,0.9492000000000003,0.03333333333333333,0.0,4.300000000000001,0.0,19.0,True,,40.0,936.1008000000002,0.13333333333333333,
115,1i,150.0,6,0.2609,4,13.71,False,2,0.0022,1.0,13.71,scenario_straight_heavy,val,development,0.5,12.71,0.198,0.09140000000000001,1.0,12.690000000000001,0.0,24.0,True,,40.0,37.5696,0.4236666666666667,
120,1i,150.0,7,3.3511,6,13.71,False,2,0.0,1.0,13.71,scenario_straight_heavy,val,development,0.5,12.71,-4.9338,0.09140000000000001,1.0,12.71,1.0,4.0,False,5,46.66666666666667,562.9848000000002,0.4236666666666667,
125,1i,150.0,7,1.616,6,13.71,False,2,0.0,1.0,13.71,scenario_straight_heavy,val,development,0.5,12.71,-2.2300999999999997,0.09140000000000001,0.0,-363.35,2.0,2.0,True,,46.66666666666667,271.48800000000006,0.4236666666666667,
130,1i,150.0,7,0.0272,7,16.18,False,2,0.0,1.0,13.71,scenario_straight_heavy,val,development,0.5,11.129999999999999,0.0057,0.10786666666666667,0.0,-227.17999999999998,3.0,1.0,False,5,46.66666666666667,4.5696,0.37099999999999994,
135,1i,150.0,8,2.9268,7,16.0,False,2,0.0,1.0,13.71,scenario_straight_heavy,val,development,0.5,11.0,-9.4422,0.10666666666666667,0.0,-97.12,3.0,6.0,False,10,53.333333333333336,561.9456000000001,0.36666666666666664,
140,1i,150.0,5,4.3976,1,1.0,False,4,20.1675,0.21,384.07,scenario_straight_heavy,val,development,0.5,-4.0,-2.1031000000000004,0.006666666666666667,2.0,353.55,4.0,4.0,False,15,33.333333333333336,527.712,-0.13333333333333333,
145,1i,150.0,1,0.0,1,1.0,False,3,24.472,243.38,274.21,scenario_straight_heavy,val,development,0.5,-12.71,-0.2609,0.006666666666666667,1.0,260.5,4.0,9.0,False,20,6.666666666666667,0.0,-0.4236666666666667,
150,1i,150.0,3,17.1125,1,1.0,False,3,24.7209,110.38,161.47,scenario_straight_heavy,val,development,0.5,-12.71,13.7614,0.006666666666666667,1.0,147.76,4.0,14.0,False,25,20.0,1232.1000000000001,-0.4236666666666667,
155,1i,150.0,4,11.2633,1,1.0,False,4,16.0235,13.94,396.82,scenario_straight_heavy,val,development,0.5,-12.71,9.6473,0.006666666666666667,2.0,383.11,4.0,19.0,False,30,26.666666666666668,1081.2768,-0.4236666666666667,
160,1i,150.0,2,0.7431,1,1.0,False,2,10.1971,5.03,300.82,scenario_straight_heavy,val,development,0.5,-15.18,0.7159,0.006666666666666667,0.0,287.11,4.0,24.0,False,35,13.333333333333334,35.668800000000005,-0.506,
