timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,queue_length_change_30s,speed_change_30s,visible_occupancy_fraction,visible_bike_frac,visible_car_frac,visible_hgv_frac,visible_bus_frac
120,1i,150.0,6,1.648,3,5.0,False,4.0,-7.515600000000001,0.03333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.0
125,1i,150.0,6,0.4332,5,9.0,False,8.0,-4.0916999999999994,0.06,0.3333333333333333,0.5,0.16666666666666666,0.0
130,1i,150.0,7,3.1048,6,9.0,False,8.0,2.4929,0.06,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0
135,1i,150.0,7,1.19,6,9.0,False,4.0,1.1897,0.06,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0
140,1i,150.0,2,1.3583,1,1.0,False,-4.0,-8.4481,0.006666666666666667,0.0,1.0,0.0,0.0
145,1i,150.0,2,8.9482,1,1.0,False,-4.0,1.9039000000000001,0.006666666666666667,0.0,1.0,0.0,0.0
150,1i,150.0,2,9.8268,1,1.0,False,-4.0,8.1788,0.006666666666666667,0.5,0.5,0.0,0.0
155,1i,150.0,2,13.2501,1,1.0,False,-8.0,12.8169,0.006666666666666667,0.5,0.5,0.0,0.0
160,1i,150.0,2,7.2554,1,1.0,False,-8.0,4.1506,0.006666666666666667,0.5,0.5,0.0,0.0
165,1i,150.0,2,0.2555,1,1.0,False,-8.0,-0.9344999999999999,0.006666666666666667,0.5,0.5,0.0,0.0
170,1i,150.0,2,11.9092,0,0.0,False,-1.0,10.5509,0.0,0.5,0.5,0.0,0.0
175,1i,150.0,2,13.6939,0,0.0,False,-1.0,4.745699999999999,0.0,0.0,1.0,0.0,0.0
180,1i,150.0,2,3.8734,1,1.0,False,0.0,-5.9534,0.006666666666666667,0.0,1.0,0.0,0.0
185,1i,150.0,3,7.815,2,1.0,False,0.0,-5.435099999999999,0.006666666666666667,0.0,1.0,0.0,0.0
190,1i,150.0,3,4.263,2,1.0,False,0.0,-2.9924,0.006666666666666667,0.0,1.0,0.0,0.0
195,1i,150.0,3,0.0888,2,1.0,False,0.0,-0.16670000000000001,0.006666666666666667,0.0,1.0,0.0,0.0
200,1i,150.0,3,0.0,3,8.0,False,8.0,-11.9092,0.05333333333333334,0.0,1.0,0.0,0.0
205,1i,150.0,6,10.5963,3,8.0,False,8.0,-3.0976,0.05333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.0
210,1i,150.0,6,4.1414,3,8.0,False,7.0,0.2679999999999998,0.05333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.0
215,1i,150.0,6,0.0126,6,15.02,False,14.02,-7.8024000000000004,0.10013333333333332,0.16666666666666666,0.8333333333333334,0.0,0.0
220,1i,150.0,6,0.0,6,15.0,False,14.0,-4.263,0.1,0.16666666666666666,0.8333333333333334,0.0,0.0
225,1i,150.0,7,2.2118,6,15.0,False,14.0,2.123,0.1,0.2857142857142857,0.7142857142857143,0.0,0.0
230,1i,150.0,3,4.4453,1,1.0,False,-7.0,4.4453,0.006666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0
235,1i,150.0,2,11.8971,1,1.0,False,-7.0,1.3008000000000006,0.006666666666666667,0.5,0.5,0.0,0.0
240,1i,150.0,2,8.6623,1,1.0,False,-7.0,4.5209,0.006666666666666667,0.5,0.5,0.0,0.0
245,1i,150.0,2,9.6512,1,1.0,False,-14.02,9.638599999999999,0.006666666666666667,0.5,0.5,0.0,0.0
250,1i,150.0,1,0.0,1,1.0,False,-14.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
255,1i,150.0,2,7.4241,1,1.0,False,-14.0,5.2123,0.006666666666666667,0.5,0.0,0.0,0.5
260,1i,150.0,2,17.2972,0,0.0,False,-1.0,12.8519,0.0,0.0,0.5,0.0,0.5
265,1i,150.0,2,10.2589,0,0.0,False,-1.0,-1.6381999999999994,0.0,0.0,0.5,0.0,0.5
270,1i,150.0,3,5.5912,1,1.0,False,0.0,-3.0711000000000004,0.006666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333
275,1i,150.0,3,1.8854,2,1.0,False,0.0,-7.7658,0.006666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333
280,1i,150.0,3,0.0053,3,1.0,False,0.0,0.0053,0.006666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333
285,1i,150.0,4,3.9698,3,1.0,False,0.0,-3.4543,0.006666666666666667,0.0,0.5,0.25,0.25
290,1i,150.0,4,2.0948,3,1.0,False,1.0,-15.2024,0.006666666666666667,0.0,0.5,0.25,0.25
295,1i,150.0,4,0.3384,3,1.0,False,1.0,-9.9205,0.006666666666666667,0.0,0.5,0.25,0.25
300,1i,150.0,6,6.3907,4,8.0,False,7.0,0.7995000000000001,0.05333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
305,1i,150.0,7,3.6805,4,8.0,False,7.0,1.7951,0.05333333333333334,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
310,1i,150.0,7,1.0035,6,20.71,False,19.71,0.9982000000000001,0.13806666666666667,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
315,1i,150.0,8,3.2141,6,20.71,False,19.71,-0.7557,0.13806666666666667,0.125,0.5,0.25,0.125
320,1i,150.0,4,4.2073,2,15.04,False,14.04,2.1125,0.10026666666666666,0.25,0.5,0.0,0.25
325,1i,150.0,2,0.0,2,15.04,False,14.04,-0.3384,0.10026666666666666,0.0,0.5,0.0,0.5
330,1i,150.0,3,6.0537,2,15.04,False,7.039999999999999,-0.33699999999999974,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
335,1i,150.0,3,7.875,2,15.04,False,7.039999999999999,4.1945,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
340,1i,150.0,3,3.645,2,15.04,False,-5.670000000000002,2.6414999999999997,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
345,1i,150.0,3,6.869,2,15.04,False,-5.670000000000002,3.6548999999999996,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
350,1i,150.0,2,4.3051,0,0.0,False,-15.04,0.09780000000000033,0.0,0.5,0.5,0.0,0.0
355,1i,150.0,3,8.6511,0,0.0,False,-15.04,8.6511,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
360,1i,150.0,4,8.6184,2,7.51,False,-7.529999999999999,2.5646999999999993,0.05006666666666666,0.25,0.75,0.0,0.0
365,1i,150.0,4,3.4135,3,7.51,False,-7.529999999999999,-4.4615,0.05006666666666666,0.25,0.75,0.0,0.0
370,1i,150.0,4,0.1234,3,7.51,False,-7.529999999999999,-3.5216,0.05006666666666666,0.25,0.75,0.0,0.0
375,1i,150.0,5,3.2776,4,7.51,False,-7.529999999999999,-3.5913999999999997,0.05006666666666666,0.4,0.6,0.0,0.0
380,1i,150.0,5,0.6009,4,7.51,False,7.51,-3.7042,0.05006666666666666,0.4,0.6,0.0,0.0
385,1i,150.0,5,0.0,5,8.0,False,8.0,-8.6511,0.05333333333333334,0.4,0.6,0.0,0.0
390,1i,150.0,6,4.4158,5,8.0,False,0.4900000000000002,-4.2025999999999994,0.05333333333333334,0.5,0.5,0.0,0.0
395,1i,150.0,8,6.3392,5,8.0,False,0.4900000000000002,2.9257,0.05333333333333334,0.375,0.5,0.125,0.0
400,1i,150.0,8,2.2477,5,8.0,False,0.4900000000000002,2.1243,0.05333333333333334,0.375,0.5,0.125,0.0
405,1i,150.0,8,0.6976,7,12.0,False,4.49,-2.58,0.08,0.375,0.5,0.125,0.0
410,1i,150.0,4,5.3176,3,11.51,False,4.0,4.7166999999999994,0.07673333333333333,0.5,0.5,0.0,0.0
415,1i,150.0,4,2.917,3,11.51,False,3.51,2.917,0.07673333333333333,0.5,0.5,0.0,0.0
420,1i,150.0,3,0.0,3,11.51,False,3.51,-4.4158,0.07673333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
425,1i,150.0,4,4.7852,3,11.51,False,3.51,-1.5540000000000003,0.07673333333333333,0.25,0.75,0.0,0.0
430,1i,150.0,4,5.9092,3,11.51,False,3.51,3.6615,0.07673333333333333,0.25,0.75,0.0,0.0
435,1i,150.0,4,2.4306,3,11.51,False,-0.4900000000000002,1.733,0.07673333333333333,0.25,0.75,0.0,0.0
440,1i,150.0,3,6.7127,1,1.0,False,-10.51,1.3951000000000002,0.006666666666666667,0.0,1.0,0.0,0.0
445,1i,150.0,2,4.4905,1,1.0,False,-10.51,1.5735000000000001,0.006666666666666667,0.0,1.0,0.0,0.0
450,1i,150.0,3,6.5401,2,1.01,False,-10.5,6.5401,0.006733333333333333,0.0,1.0,0.0,0.0
455,1i,150.0,4,7.7142,2,1.0,False,-10.51,2.9290000000000003,0.006666666666666667,0.0,1.0,0.0,0.0
460,1i,150.0,4,2.7458,3,8.0,False,-3.51,-3.1634,0.05333333333333334,0.0,1.0,0.0,0.0
465,1i,150.0,4,0.0111,4,8.0,False,-3.51,-2.4195,0.05333333333333334,0.0,1.0,0.0,0.0
470,1i,150.0,5,3.3844,4,8.0,False,7.0,-3.3283,0.05333333333333334,0.0,1.0,0.0,0.0
475,1i,150.0,5,0.6016,4,8.0,False,7.0,-3.8889,0.05333333333333334,0.0,1.0,0.0,0.0
480,1i,150.0,5,0.0021,5,15.01,False,14.0,-6.537999999999999,0.10006666666666666,0.0,1.0,0.0,0.0
485,1i,150.0,8,8.8593,5,15.0,False,14.0,1.1450999999999993,0.1,0.0,1.0,0.0,0.0
490,1i,150.0,8,4.4376,5,15.0,False,7.0,1.6917999999999997,0.1,0.0,1.0,0.0,0.0
495,1i,150.0,8,0.2209,6,22.01,False,14.010000000000002,0.20980000000000001,0.14673333333333335,0.0,1.0,0.0,0.0
500,1i,150.0,4,2.9905,2,8.0,False,0.0,-0.3938999999999999,0.05333333333333334,0.0,1.0,0.0,0.0
505,1i,150.0,3,8.0691,2,8.0,False,0.0,7.4675,0.05333333333333334,0.0,1.0,0.0,0.0
510,1i,150.0,3,3.6987,2,8.0,False,-7.01,3.6966,0.05333333333333334,0.0,1.0,0.0,0.0
515,1i,150.0,3,8.8526,2,8.0,False,-7.0,-0.006699999999998596,0.05333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.0
520,1i,150.0,3,6.5135,2,8.0,False,-7.0,2.0759,0.05333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.0
525,1i,150.0,3,6.8886,2,8.0,False,-14.010000000000002,6.6677,0.05333333333333334,0.0,1.0,0.0,0.0
530,1i,150.0,2,6.5164,0,0.0,False,-8.0,3.5259,0.0,0.0,1.0,0.0,0.0
535,1i,150.0,2,9.1158,1,1.0,False,-7.0,1.0466999999999995,0.006666666666666667,0.0,0.5,0.5,0.0
540,1i,150.0,2,8.6071,1,1.0,False,-7.0,4.9084,0.006666666666666667,0.0,0.5,0.5,0.0
545,1i,150.0,3,7.0503,1,1.0,False,-7.0,-1.8023000000000007,0.006666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0
550,1i,150.0,4,8.1893,2,1.0,False,-7.0,1.6757999999999997,0.006666666666666667,0.0,0.5,0.5,0.0
555,1i,150.0,4,3.4883,2,1.0,False,-7.0,-3.4003,0.006666666666666667,0.0,0.5,0.5,0.0
560,1i,150.0,5,4.9352,4,8.01,False,8.01,-1.5812,0.053399999999999996,0.0,0.6,0.4,0.0
565,1i,150.0,5,2.1319,4,8.0,False,7.0,-6.9839,0.05333333333333334,0.0,0.6,0.4,0.0
570,1i,150.0,5,0.0467,5,20.78,False,19.78,-8.560400000000001,0.13853333333333334,0.0,0.6,0.4,0.0
575,1i,150.0,5,0.0,5,20.71,False,19.71,-7.0503,0.13806666666666667,0.0,0.6,0.4,0.0
580,1i,150.0,8,7.6202,5,20.71,False,19.71,-0.5690999999999997,0.13806666666666667,0.125,0.625,0.25,0.0
585,1i,150.0,8,2.9509,5,20.71,False,19.71,-0.5374000000000003,0.13806666666666667,0.125,0.625,0.25,0.0
590,1i,150.0,4,2.1086,2,13.71,False,5.700000000000001,-2.8266,0.09140000000000001,0.25,0.5,0.25,0.0
595,1i,150.0,2,0.0,2,13.71,False,5.710000000000001,-2.1319,0.09140000000000001,0.0,0.5,0.5,0.0
600,1i,150.0,3,7.3218,2,13.71,False,-7.07,7.275099999999999,0.09140000000000001,0.0,0.6666666666666666,0.3333333333333333,0.0
605,1i,150.0,2,0.0,2,13.71,False,-7.0,0.0,0.09140000000000001,0.0,0.5,0.5,0.0
610,1i,150.0,3,6.955,2,13.71,False,-7.0,-0.6651999999999996,0.09140000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
615,1i,150.0,3,3.4072,2,13.71,False,-7.0,0.45630000000000015,0.09140000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
620,1i,150.0,3,7.5601,1,1.0,False,-12.71,5.4515,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
625,1i,150.0,2,8.4244,1,1.0,False,-12.71,8.4244,0.006666666666666667,0.5,0.0,0.5,0.0
630,1i,150.0,3,7.5284,1,1.0,False,-12.71,0.20660000000000078,0.006666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0
635,1i,150.0,3,4.8321,2,1.0,False,-12.71,4.8321,0.006666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0
640,1i,150.0,4,4.0895,2,1.0,False,-12.71,-2.8655,0.006666666666666667,0.25,0.0,0.75,0.0
645,1i,150.0,5,5.2921,3,1.0,False,-12.71,1.8848999999999996,0.006666666666666667,0.2,0.2,0.6,0.0
650,1i,150.0,5,1.4947,3,1.0,False,0.0,-6.0654,0.006666666666666667,0.2,0.2,0.6,0.0
655,1i,150.0,5,0.0014,5,13.71,False,12.71,-8.423,0.09140000000000001,0.2,0.2,0.6,0.0
660,1i,150.0,6,2.0138,5,13.71,False,12.71,-5.514600000000001,0.09140000000000001,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
665,1i,150.0,6,1.2772,5,13.71,False,12.71,-3.5549,0.09140000000000001,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
670,1i,150.0,6,0.5313,5,13.71,False,12.71,-3.5582000000000003,0.09140000000000001,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
675,1i,150.0,9,6.3838,6,26.42,False,25.42,1.0917000000000003,0.17613333333333334,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111
680,1i,150.0,5,4.7581,1,1.0,False,0.0,3.2634,0.006666666666666667,0.0,0.6,0.2,0.2
685,1i,150.0,3,2.2699,2,13.72,False,0.009999999999999787,2.2685,0.09146666666666667,0.0,0.6666666666666666,0.3333333333333333,0.0
690,1i,150.0,2,0.0,2,13.71,False,0.0,-2.0138,0.09140000000000001,0.0,0.5,0.5,0.0
695,1i,150.0,3,5.9991,2,13.71,False,0.0,4.721900000000001,0.09140000000000001,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
700,1i,150.0,3,4.5028,2,13.71,False,0.0,3.9715,0.09140000000000001,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
705,1i,150.0,4,6.7924,2,13.71,False,-12.71,0.40859999999999985,0.09140000000000001,0.0,0.5,0.25,0.25
710,1i,150.0,4,9.9979,1,1.0,False,0.0,5.2398,0.006666666666666667,0.0,0.75,0.0,0.25
715,1i,150.0,3,3.89,2,1.0,False,-12.72,1.6201000000000003,0.006666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333
720,1i,150.0,3,0.0025,3,15.04,False,1.3299999999999983,0.0025,0.10026666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333
725,1i,150.0,4,4.755,3,15.04,False,1.3299999999999983,-1.2441000000000004,0.10026666666666666,0.0,0.5,0.25,0.25
730,1i,150.0,5,5.9116,3,15.04,False,1.3299999999999983,1.4088000000000003,0.10026666666666666,0.2,0.4,0.2,0.2
735,1i,150.0,6,4.2715,4,15.04,False,1.3299999999999983,-2.5209,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
740,1i,150.0,6,1.5309,5,22.04,False,21.04,-8.466999999999999,0.14693333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
745,1i,150.0,6,0.0005,6,22.04,False,21.04,-3.8895,0.14693333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
750,1i,150.0,7,2.6814,6,22.04,False,7.0,2.6789,0.14693333333333333,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
755,1i,150.0,7,0.755,6,22.04,False,7.0,-4.0,0.14693333333333333,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
760,1i,150.0,7,0.0005,7,26.04,False,11.0,-5.9111,0.1736,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
765,1i,150.0,7,0.0,7,26.04,False,11.0,-4.2715,0.1736,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
770,1i,150.0,7,8.1618,2,24.94,False,2.900000000000002,6.6309,0.16626666666666667,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0
775,1i,150.0,4,3.9867,1,1.0,False,-21.04,3.9861999999999997,0.006666666666666667,0.0,0.75,0.25,0.0
780,1i,150.0,2,0.0016,2,13.71,False,-8.329999999999998,-2.6798,0.09140000000000001,0.0,0.5,0.5,0.0
785,1i,150.0,3,7.7558,2,13.71,False,-8.329999999999998,7.0008,0.09140000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
790,1i,150.0,3,3.5614,2,13.71,False,-12.329999999999998,3.5608999999999997,0.09140000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
795,1i,150.0,2,0.0,2,13.71,False,-12.329999999999998,0.0,0.09140000000000001,0.0,0.5,0.5,0.0
800,1i,150.0,1,2.0546,0,0.0,False,-24.94,-6.107199999999999,0.0,0.0,1.0,0.0,0.0
805,1i,150.0,1,19.2487,0,0.0,False,-1.0,15.262,0.0,0.0,0.0,0.0,1.0
810,1i,150.0,2,11.7834,0,0.0,False,-13.71,11.7818,0.0,0.0,0.0,0.0,1.0
815,1i,150.0,3,10.5729,1,1.0,False,-12.71,2.817100000000001,0.006666666666666667,0.0,0.3333333333333333,0.0,0.6666666666666666
820,1i,150.0,3,3.3463,2,1.0,False,-12.71,-0.21510000000000007,0.006666666666666667,0.0,0.3333333333333333,0.0,0.6666666666666666
825,1i,150.0,4,4.8418,3,1.0,False,-12.71,4.8418,0.006666666666666667,0.0,0.5,0.0,0.5
830,1i,150.0,5,5.6288,3,1.0,False,1.0,3.5742,0.006666666666666667,0.0,0.6,0.0,0.4
835,1i,150.0,5,1.767,4,15.04,False,15.04,-17.4817,0.10026666666666666,0.0,0.6,0.0,0.4
840,1i,150.0,6,4.2546,5,15.04,False,15.04,-7.5288,0.10026666666666666,0.16666666666666666,0.5,0.0,0.3333333333333333
845,1i,150.0,6,2.0841,5,15.04,False,14.04,-8.488800000000001,0.10026666666666666,0.16666666666666666,0.5,0.0,0.3333333333333333
850,1i,150.0,6,0.0796,5,15.04,False,14.04,-3.2666999999999997,0.10026666666666666,0.16666666666666666,0.5,0.0,0.3333333333333333
855,1i,150.0,6,0.0,6,22.04,False,21.04,-4.8418,0.14693333333333333,0.16666666666666666,0.5,0.0,0.3333333333333333
860,1i,150.0,6,8.5534,1,1.0,False,0.0,2.9246,0.006666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0
865,1i,150.0,4,10.3974,1,1.0,False,-14.04,8.6304,0.006666666666666667,0.25,0.5,0.25,0.0
870,1i,150.0,3,4.5002,1,1.0,False,-14.04,0.24560000000000048,0.006666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.0
875,1i,150.0,2,0.0,2,8.0,False,-7.039999999999999,-2.0841,0.05333333333333334,0.0,1.0,0.0,0.0
880,1i,150.0,3,7.8641,2,8.0,False,-7.039999999999999,7.7844999999999995,0.05333333333333334,0.0,1.0,0.0,0.0
885,1i,150.0,3,3.5966,2,8.0,False,-14.04,3.5966,0.05333333333333334,0.0,1.0,0.0,0.0
890,1i,150.0,2,2.0233,1,1.0,False,0.0,-6.5301,0.006666666666666667,0.0,1.0,0.0,0.0
895,1i,150.0,2,9.5973,1,1.0,False,0.0,-0.8000999999999987,0.006666666666666667,0.0,1.0,0.0,0.0
900,1i,150.0,3,8.3269,1,1.0,False,0.0,3.8266999999999998,0.006666666666666667,0.0,1.0,0.0,0.0
905,1i,150.0,4,8.4671,2,1.0,False,-7.0,8.4671,0.006666666666666667,0.25,0.75,0.0,0.0
910,1i,150.0,4,3.7542,3,8.0,False,0.0,-4.1099,0.05333333333333334,0.25,0.75,0.0,0.0
915,1i,150.0,4,0.0393,3,8.0,False,0.0,-3.5573,0.05333333333333334,0.25,0.75,0.0,0.0
920,1i,150.0,5,3.4159,4,8.0,False,7.0,1.3926000000000003,0.05333333333333334,0.2,0.8,0.0,0.0
925,1i,150.0,6,4.0641,4,8.0,False,7.0,-5.533200000000001,0.05333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.0
930,1i,150.0,6,1.1179,5,15.0,False,14.0,-7.2090000000000005,0.1,0.16666666666666666,0.8333333333333334,0.0,0.0
935,1i,150.0,7,3.2815,6,15.0,False,14.0,-5.185600000000001,0.1,0.2857142857142857,0.7142857142857143,0.0,0.0
940,1i,150.0,7,1.4961,6,15.0,False,7.0,-2.2580999999999998,0.1,0.2857142857142857,0.7142857142857143,0.0,0.0
945,1i,150.0,7,0.088,6,15.0,False,7.0,0.04869999999999999,0.1,0.2857142857142857,0.7142857142857143,0.0,0.0
950,1i,150.0,3,2.3906,1,1.0,False,-7.0,-1.0253,0.006666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0
955,1i,150.0,4,17.4359,1,1.0,False,-7.0,13.3718,0.006666666666666667,0.5,0.5,0.0,0.0
960,1i,150.0,4,9.3381,1,1.0,False,-14.0,8.2202,0.006666666666666667,0.5,0.5,0.0,0.0
965,1i,150.0,2,0.0003,2,5.0,False,-10.0,-3.2811999999999997,0.03333333333333333,0.5,0.5,0.0,0.0
970,1i,150.0,2,0.0,2,5.0,False,-10.0,-1.4961,0.03333333333333333,0.5,0.5,0.0,0.0
975,1i,150.0,3,7.1235,2,5.0,False,-10.0,7.0355,0.03333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
980,1i,150.0,1,7.4011,0,0.0,False,-1.0,5.0104999999999995,0.0,0.0,1.0,0.0,0.0
985,1i,150.0,2,11.6735,1,1.02,False,0.020000000000000018,-5.7623999999999995,0.0068000000000000005,0.0,1.0,0.0,0.0
990,1i,150.0,2,6.6515,1,1.0,False,0.0,-2.6866000000000003,0.006666666666666667,0.0,1.0,0.0,0.0
995,1i,150.0,3,6.0238,1,1.0,False,-4.0,6.023499999999999,0.006666666666666667,0.0,1.0,0.0,0.0
1000,1i,150.0,4,7.0715,2,1.0,False,-4.0,7.0715,0.006666666666666667,0.0,1.0,0.0,0.0
1005,1i,150.0,4,4.0976,3,8.0,False,3.0,-3.0259,0.05333333333333334,0.0,1.0,0.0,0.0
1010,1i,150.0,5,5.0418,3,8.0,False,8.0,-2.3592999999999993,0.05333333333333334,0.0,1.0,0.0,0.0
1015,1i,150.0,5,2.8297,4,8.0,False,6.98,-8.843800000000002,0.05333333333333334,0.0,1.0,0.0,0.0
1020,1i,150.0,6,3.2006,4,8.0,False,7.0,-3.4509000000000003,0.05333333333333334,0.0,1.0,0.0,0.0
1025,1i,150.0,6,0.7254,5,15.0,False,14.0,-5.298399999999999,0.1,0.0,1.0,0.0,0.0
1030,1i,150.0,7,2.9399,6,15.0,False,14.0,-4.131600000000001,0.1,0.0,1.0,0.0,0.0
1035,1i,150.0,7,1.3454,6,15.0,False,7.0,-2.7522,0.1,0.0,1.0,0.0,0.0
1040,1i,150.0,3,3.1274,1,1.0,False,-7.0,-1.9144,0.006666666666666667,0.0,1.0,0.0,0.0
1045,1i,150.0,1,0.0,1,1.0,False,-7.0,-2.8297,0.006666666666666667,0.0,1.0,0.0,0.0
1050,1i,150.0,4,15.2267,1,1.0,False,-7.0,12.0261,0.006666666666666667,0.0,0.75,0.0,0.25
1055,1i,150.0,4,8.3102,1,1.0,False,-14.0,7.5847999999999995,0.006666666666666667,0.0,0.75,0.0,0.25
1060,1i,150.0,2,0.0024,2,8.0,False,-7.0,-2.9375,0.05333333333333334,0.0,1.0,0.0,0.0
1065,1i,150.0,2,0.0,2,8.0,False,-7.0,-1.3454,0.05333333333333334,0.0,1.0,0.0,0.0
