timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,3,25.8067,6.1868,0.0,0,0.0,False
5,2i,3,23.3452,6.1868,0.0,0,0.0,False
5,3i,3,25.3033,6.1868,0.0,0,0.0,False
5,4i,3,23.2421,6.1868,0.0,0,0.0,False
10,1i,3,25.9856,6.1868,0.0,0,0.0,False
10,2i,3,23.3734,6.1868,0.0,0,0.0,False
10,3i,3,24.6416,6.1868,0.0,0,0.0,False
10,4i,3,22.8621,6.1868,0.0,0,0.0,False
15,1i,4,25.2231,8.2491,0.0,0,0.0,False
15,2i,4,23.5129,8.2491,0.0,0,0.0,False
15,3i,3,24.3985,6.1868,0.0,0,0.0,False
15,4i,3,22.8546,6.1868,0.0,0,0.0,False
20,1i,4,16.27,8.2491,0.0,0,0.0,False
20,2i,4,18.7163,8.2491,0.0,0,0.0,False
20,3i,3,14.8805,6.1868,0.0,0,0.0,False
20,4i,3,16.1538,6.1868,0.0,0,0.0,False
25,1i,4,6.6231,8.2491,0.0,2,1.0,False
25,2i,4,11.1893,8.2491,0.0,1,1.0,False
25,3i,1,0.0,2.0623,1440.0,1,1.0,False
25,4i,2,8.6761,4.1246,720.0,0,0.0,False
30,1i,5,9.8799,10.3114,0.0,3,1.0,False
30,2i,5,8.7606,10.3114,0.0,2,1.0,False
30,3i,1,0.0,2.0623,0.0,1,1.0,False
30,4i,1,0.0,2.0623,720.0,1,1.0,False
35,1i,5,7.258,10.3114,0.0,3,1.0,False
35,2i,5,5.9431,10.3114,0.0,3,1.0,False
35,3i,1,23.821,2.0623,720.0,0,0.0,False
35,4i,1,19.0309,2.0623,720.0,0,0.0,False
40,1i,8,12.6484,16.4982,0.0,4,8.0,False
40,2i,8,12.3526,16.4982,0.0,4,13.72,False
40,3i,1,24.1551,2.0623,0.0,0,0.0,False
40,4i,1,18.8735,2.0623,0.0,0,0.0,False
45,1i,8,10.6198,16.4982,0.0,4,8.0,False
45,2i,8,11.1412,16.4982,0.0,4,13.71,False
45,3i,1,24.4512,2.0623,0.0,0,0.0,False
45,4i,1,19.3401,2.0623,0.0,0,0.0,False
50,1i,5,15.578,10.3114,2160.0,1,1.0,False
50,2i,5,16.1218,10.3114,2160.0,1,1.0,False
50,3i,1,16.0996,2.0623,0.0,0,0.0,False
50,4i,1,18.5276,2.0623,0.0,0,0.0,False
55,1i,5,19.7388,10.3114,720.0,1,1.0,False
55,2i,5,18.4421,10.3114,720.0,1,1.0,False
55,3i,1,2.1675,2.0623,0.0,0,0.0,False
55,4i,1,14.1143,2.0623,0.0,0,0.0,False
60,1i,5,13.4755,10.3114,0.0,1,1.0,False
60,2i,5,12.5967,10.3114,0.0,1,1.0,False
60,3i,1,0.0,2.0623,0.0,1,1.0,False
60,4i,1,0.0,2.0623,0.0,0,0.0,False
65,1i,4,11.9336,8.2491,1440.0,1,1.0,False
65,2i,5,13.8397,10.3114,720.0,2,5.0,False
65,3i,2,13.0456,4.1246,0.0,1,1.0,False
65,4i,2,9.5826,4.1246,0.0,1,1.0,False
70,1i,4,9.428,8.2491,0.0,2,5.0,False
70,2i,4,9.4239,8.2491,720.0,2,5.0,False
70,3i,2,13.8594,4.1246,0.0,1,1.0,False
70,4i,2,9.4466,4.1246,0.0,1,1.0,False
75,1i,3,6.3418,6.1868,720.0,2,5.0,False
75,2i,4,6.3623,8.2491,0.0,2,5.0,False
75,3i,2,12.0422,4.1246,0.0,1,1.0,False
75,4i,2,9.3876,4.1246,0.0,1,1.0,False
80,1i,4,21.2432,8.2491,1440.0,0,0.0,False
80,2i,5,16.8938,10.3114,1440.0,1,1.0,False
80,3i,2,5.4412,4.1246,0.0,1,1.0,False
80,4i,2,7.2823,4.1246,0.0,1,1.0,False
85,1i,4,21.4264,8.2491,0.0,0,0.0,False
85,2i,5,15.0837,10.3114,0.0,1,1.0,False
85,3i,2,0.0819,4.1246,0.0,2,8.14,False
85,4i,2,5.0323,4.1246,0.0,1,1.0,False
90,1i,5,21.1032,10.3114,0.0,0,0.0,False
90,2i,6,15.0035,12.3737,0.0,1,1.0,False
90,3i,5,15.5541,10.3114,0.0,2,8.0,False
90,4i,5,15.5549,10.3114,0.0,1,1.0,False
95,1i,5,17.5122,10.3114,0.0,1,1.0,False
95,2i,6,14.3069,12.3737,0.0,2,5.0,False
95,3i,3,22.3535,6.1868,1440.0,0,0.0,False
95,4i,4,18.8916,8.2491,720.0,0,0.0,False
100,1i,5,11.5125,10.3114,0.0,1,1.0,False
100,2i,6,11.5878,12.3737,0.0,2,5.0,False
100,3i,3,23.0777,6.1868,0.0,0,0.0,False
