timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
300,1i,150.0,21,0.656,20,79.47,False,-5.909999999999997,-1.6140999999999996,0.5297999999999999
305,1i,150.0,23,1.2456,20,79.47,False,49.64,-1.8758,0.5297999999999999
310,1i,150.0,23,0.1688,21,79.47,False,25.939999999999998,-1.6452,0.5297999999999999
315,1i,150.0,24,0.5097,23,83.48,False,7.810000000000002,-0.2672,0.5565333333333333
320,1i,150.0,24,1.9515,16,83.47,False,8.0,0.4509000000000001,0.5564666666666667
325,1i,150.0,22,1.9972,15,87.48,False,12.010000000000005,1.0028000000000001,0.5832
330,1i,150.0,19,2.1276,15,87.48,False,8.010000000000005,1.4716,0.5832
335,1i,150.0,17,1.2407,15,87.48,False,8.010000000000005,-0.0049000000000001265,0.5832
340,1i,150.0,18,1.6662,16,94.48,False,15.010000000000005,1.4973999999999998,0.6298666666666667
345,1i,150.0,18,1.2269,16,94.48,False,11.0,0.7172000000000001,0.6298666666666667
350,1i,150.0,19,2.3408,14,94.48,False,11.010000000000005,0.3893000000000002,0.6298666666666667
355,1i,150.0,18,2.2271,13,98.48,False,11.0,0.2299,0.6565333333333334
360,1i,150.0,18,1.1678,11,98.48,False,11.0,-0.9598000000000002,0.6565333333333334
365,1i,150.0,20,1.9247,11,98.38,False,10.899999999999991,0.6840000000000002,0.6558666666666666
370,1i,150.0,21,2.2333,10,32.73,False,-61.75000000000001,0.5670999999999999,0.21819999999999998
375,1i,150.0,23,2.2245,14,59.1,False,-35.38,0.9975999999999998,0.394
380,1i,150.0,24,1.234,19,78.76,False,-15.719999999999999,-1.1068000000000002,0.5250666666666667
385,1i,150.0,24,0.455,23,94.66,False,-3.8200000000000074,-1.7721,0.6310666666666667
390,1i,150.0,26,1.2367,24,94.48,False,-4.0,0.06889999999999996,0.6298666666666667
395,1i,150.0,26,0.1933,24,94.48,False,-3.8999999999999915,-1.7314,0.6298666666666667
400,1i,150.0,27,0.4991,26,101.48,False,68.75,-1.7342,0.6765333333333333
405,1i,150.0,29,1.0606,26,101.48,False,42.38,-1.1639,0.6765333333333333
410,1i,150.0,27,1.2257,20,105.49,False,26.72999999999999,-0.008299999999999974,0.7032666666666666
415,1i,150.0,24,1.3038,18,105.48,False,10.820000000000007,0.8488,0.7032
420,1i,150.0,21,1.535,18,105.48,False,11.0,0.2983,0.7032
425,1i,150.0,21,1.6873,18,105.48,False,11.0,1.494,0.7032
430,1i,150.0,20,0.8625,18,105.48,False,4.0,0.36340000000000006,0.7032
435,1i,150.0,23,1.7664,19,109.49,False,8.009999999999991,0.7058,0.7299333333333333
440,1i,150.0,21,1.0799,18,123.52,False,18.03,-0.14579999999999993,0.8234666666666667
445,1i,150.0,20,0.5927,15,123.52,False,18.039999999999992,-0.7111000000000001,0.8234666666666667
450,1i,150.0,23,1.8874,14,123.52,False,18.039999999999992,0.35240000000000005,0.8234666666666667
455,1i,150.0,23,1.1443,14,130.53,False,25.049999999999997,-0.5429999999999999,0.8702
460,1i,150.0,23,0.4732,16,130.37,False,24.89,-0.38930000000000003,0.8691333333333333
465,1i,150.0,26,1.6388,17,67.24,False,-42.25,-0.12759999999999994,0.44826666666666665
470,1i,150.0,26,0.9522,21,95.22,False,-28.299999999999997,-0.12770000000000004,0.6348
475,1i,150.0,27,0.7406,25,119.96,False,-3.5600000000000023,0.14790000000000003,0.7997333333333333
480,1i,150.0,28,1.107,26,119.54,False,-3.9799999999999898,-0.7804,0.7969333333333334
485,1i,150.0,29,0.671,26,119.52,False,-11.010000000000005,-0.47330000000000005,0.7968
490,1i,150.0,30,0.9101,27,119.52,False,-10.850000000000009,0.4369,0.7968
495,1i,150.0,32,0.873,29,123.52,False,56.28,-0.7658,0.8234666666666667
500,1i,150.0,27,0.4887,22,137.56,False,42.34,-0.4635,0.9170666666666667
505,1i,150.0,25,1.8738,21,137.56,False,17.60000000000001,1.1332,0.9170666666666667
510,1i,150.0,24,1.4491,22,141.57,False,22.029999999999987,0.34210000000000007,0.9438
515,1i,150.0,22,0.0,22,141.56,False,22.040000000000006,-0.671,0.9437333333333333
520,1i,150.0,24,1.4246,22,141.56,False,22.040000000000006,0.5145000000000001,0.9437333333333333
525,1i,150.0,24,1.1224,22,141.56,False,18.040000000000006,0.24940000000000007,0.9437333333333333
530,1i,150.0,23,0.1028,21,145.56,True,8.0,-0.3859,0.9704
535,1i,150.0,25,1.8118,18,145.56,True,8.0,-0.06199999999999983,0.9704
540,1i,150.0,25,1.3767,18,145.56,True,3.990000000000009,-0.07240000000000002,0.9704
545,1i,150.0,25,0.5156,18,145.56,True,4.0,0.5156,0.9704
550,1i,150.0,26,1.0543,19,145.56,True,4.0,-0.3703000000000001,0.9704
555,1i,150.0,27,1.5304,20,144.72,False,3.1599999999999966,0.4079999999999999,0.9648
560,1i,150.0,27,0.7735,19,91.93,False,-53.629999999999995,0.6707,0.6128666666666667
565,1i,150.0,30,1.2406,25,121.39,False,-24.17,-0.5712000000000002,0.8092666666666667
570,1i,150.0,30,0.6192,28,141.93,False,-3.6299999999999955,-0.7575000000000001,0.9462
575,1i,150.0,31,0.0027,31,148.57,True,3.009999999999991,-0.5128999999999999,0.9904666666666666
580,1i,150.0,33,1.0454,31,148.56,True,3.0,-0.008899999999999908,0.9904000000000001
585,1i,150.0,33,0.6802,31,148.56,True,3.8400000000000034,-0.8502,0.9904000000000001
590,1i,150.0,28,1.0154,23,148.56,True,56.629999999999995,0.24190000000000011,0.9904000000000001
595,1i,150.0,26,1.4075,23,148.56,True,27.17,0.16690000000000005,0.9904000000000001
600,1i,150.0,24,0.492,23,148.56,True,6.6299999999999955,-0.12719999999999998,0.9904000000000001
605,1i,150.0,23,0.0,23,148.56,True,-0.009999999999990905,-0.0027,0.9904000000000001
610,1i,150.0,25,1.4002,23,148.56,True,0.0,0.3547999999999998,0.9904000000000001
615,1i,150.0,25,0.7712,23,148.56,True,0.0,0.09099999999999997,0.9904000000000001
620,1i,150.0,25,0.7184,23,148.56,True,0.0,-0.29700000000000004,0.9904000000000001
625,1i,150.0,26,1.4307,19,148.56,True,0.0,0.02320000000000011,0.9904000000000001
630,1i,150.0,26,0.9015,19,148.56,True,0.0,0.4095,0.9904000000000001
