timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
1638.0,f_1i_left_9.36,1i,1i,1i_2,27.6509,0.0,483.3
1639.0,f_1i_left_9.36,1i,1i,1i_2,26.1841,-1.4667,457.1159
1640.0,f_1i_left_9.36,1i,1i,1i_2,26.6615,0.4774,430.4544
1641.0,f_1i_left_9.36,1i,1i,1i_2,27.2457,0.5842,403.2087
1642.0,f_1i_left_9.36,1i,1i,1i_2,26.1356,-1.11,377.073
1643.0,f_1i_left_9.36,1i,1i,1i_2,26.7806,0.645,350.2924
1644.0,f_1i_left_9.36,1i,1i,1i_2,26.9451,0.1645,323.3473
1645.0,f_1i_left_9.36,1i,1i,1i_2,27.4568,0.5117,295.8904
1646.0,f_1i_left_9.36,1i,1i,1i_2,26.4982,-0.9587,269.3923
1647.0,f_1i_left_9.36,1i,1i,1i_2,27.5138,1.0156,241.8784
1648.0,f_1i_left_9.36,1i,1i,1i_2,27.4673,-0.0465,214.4111
1649.0,f_1i_left_9.36,1i,1i,1i_2,26.5016,-0.9658,187.9095
1650.0,f_1i_left_9.36,1i,1i,1i_2,26.2835,-0.218,161.626
1651.0,f_1i_left_9.36,1i,1i,1i_2,27.1352,0.8517,134.4908
1652.0,f_1i_left_9.36,1i,1i,1i_2,24.3352,-2.8,110.1556
1653.0,f_1i_left_9.36,1i,1i,1i_2,21.6128,-2.7224,88.5428
1654.0,f_1i_left_9.36,1i,1i,1i_2,18.8128,-2.8,69.73
1655.0,f_1i_left_9.36,1i,1i,1i_2,16.0128,-2.8,53.7172
1656.0,f_1i_left_9.36,1i,1i,1i_2,13.2128,-2.8,40.5043
1657.0,f_1i_left_9.36,1i,1i,1i_2,10.4128,-2.8,30.0915
1658.0,f_1i_left_9.36,1i,1i,1i_2,7.6128,-2.8,22.4787
1659.0,f_1i_left_9.36,1i,1i,1i_2,4.8128,-2.8,17.6659
1660.0,f_1i_left_9.36,1i,1i,1i_2,2.0128,-2.8,15.6531
1661.0,f_1i_left_9.36,1i,1i,1i_2,0.3181,-1.6947,15.335
1662.0,f_1i_left_9.36,1i,1i,1i_2,0.2066,-0.1115,15.1284
1663.0,f_1i_left_9.36,1i,1i,1i_2,0.0803,-0.1263,15.0481
1664.0,f_1i_left_9.36,1i,1i,1i_2,0.005,-0.0753,15.0431
1665.0,f_1i_left_9.36,1i,1i,1i_2,0.0007,-0.0043,15.0424
1666.0,f_1i_left_9.36,1i,1i,1i_2,0.0002,-0.0005,15.0422
1667.0,f_1i_left_9.36,1i,1i,1i_2,0.0001,-0.0001,15.042
1668.0,f_1i_left_9.36,1i,1i,1i_2,0.0,-0.0001,15.042
1669.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1670.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1671.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1672.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1673.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1674.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1675.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1676.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1677.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1678.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1679.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1680.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1681.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1682.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1683.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1684.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1685.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1686.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1687.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1688.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1689.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1690.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1691.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1692.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1693.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1694.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1695.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1696.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1697.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1698.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,15.042
1699.0,f_1i_left_9.36,1i,1i,1i_2,0.594,0.594,14.448
1700.0,f_1i_left_9.36,1i,1i,1i_2,1.6724,1.0784,12.7756
1701.0,f_1i_left_9.36,1i,1i,1i_2,2.28,0.6076,10.4956
1702.0,f_1i_left_9.36,1i,1i,1i_2,2.1794,-0.1006,8.3162
1703.0,f_1i_left_9.36,1i,1i,1i_2,4.4085,2.2292,3.9077
1704.0,f_1i_left_9.36,1i,1i,1i_2,2.4616,-1.947,1.4461
1705.0,f_1i_left_9.36,1i,1i,1i_2,0.2486,-2.213,1.1975
1706.0,f_1i_left_9.36,1i,1i,1i_2,0.1654,-0.0832,1.032
1707.0,f_1i_left_9.36,1i,1i,1i_2,0.0237,-0.1418,1.0084
1708.0,f_1i_left_9.36,1i,1i,1i_2,0.005,-0.0186,1.0033
1709.0,f_1i_left_9.36,1i,1i,1i_2,0.0021,-0.003,1.0013
1710.0,f_1i_left_9.36,1i,1i,1i_2,0.0002,-0.0019,1.0011
1711.0,f_1i_left_9.36,1i,1i,1i_2,0.0,-0.0002,1.0011
1712.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1713.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1714.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1715.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1716.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1717.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1718.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1719.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1720.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1721.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1722.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1723.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1724.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1725.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1726.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1727.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1728.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1729.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1730.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1731.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1732.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1733.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1734.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1735.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
1736.0,f_1i_left_9.36,1i,1i,1i_2,0.0,0.0,1.0011
