timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
5,1i,150.0,0,0.0,0,0.0,False,1,27.2208,375.41,375.41,scenario_north_heavy,val,development,0.25
10,1i,150.0,0,0.0,0,0.0,False,1,27.0873,241.19,241.19,scenario_north_heavy,val,development,0.25
15,1i,150.0,3,25.182,0,0.0,False,1,26.127,107.31,107.31,scenario_north_heavy,val,development,0.25
20,1i,150.0,3,13.4799,0,0.0,False,1,11.8099,18.43,18.43,scenario_north_heavy,val,development,0.25
25,1i,150.0,3,0.6078,2,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
30,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
50,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
55,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
60,1i,150.0,2,12.6813,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
65,1i,150.0,4,13.0493,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
70,1i,150.0,2,2.3674,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
75,1i,150.0,2,0.0006,2,5.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
80,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
85,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
90,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
95,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
100,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
105,1i,150.0,2,25.2957,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
110,1i,150.0,3,15.8358,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
115,1i,150.0,3,5.3137,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
120,1i,150.0,3,1.1993,2,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
125,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
130,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
135,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
140,1i,150.0,1,0.0,1,1.0,False,1,26.1274,429.78,429.78,scenario_north_heavy,val,development,0.25
145,1i,150.0,1,0.0,1,1.0,False,1,26.8466,293.19,293.19,scenario_north_heavy,val,development,0.25
150,1i,150.0,2,9.8637,1,1.0,False,1,26.9669,157.9,157.9,scenario_north_heavy,val,development,0.25
155,1i,150.0,3,11.3918,1,1.0,False,1,16.3352,49.13,49.13,scenario_north_heavy,val,development,0.25
160,1i,150.0,2,1.3369,1,1.0,False,1,2.6738,7.76,7.76,scenario_north_heavy,val,development,0.25
165,1i,150.0,2,0.0009,2,5.0,False,1,0.0018,5.0,5.0,scenario_north_heavy,val,development,0.25
170,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
175,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
180,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
185,1i,150.0,0,0.0,0,0.0,False,1,26.8534,429.49,429.49,scenario_north_heavy,val,development,0.25
190,1i,150.0,0,0.0,0,0.0,False,1,26.65,295.11,295.11,scenario_north_heavy,val,development,0.25
195,1i,150.0,1,21.4172,0,0.0,False,1,26.451,159.37,159.37,scenario_north_heavy,val,development,0.25
200,1i,150.0,3,13.8319,0,0.0,False,1,17.5481,47.47,47.47,scenario_north_heavy,val,development,0.25
205,1i,150.0,3,2.4279,1,1.0,False,1,3.5481,1.73,1.73,scenario_north_heavy,val,development,0.25
210,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
215,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
220,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
225,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
230,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
235,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
240,1i,150.0,2,9.0255,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
245,1i,150.0,3,15.1027,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
250,1i,150.0,2,4.7927,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
255,1i,150.0,2,0.0814,2,5.07,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
260,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
265,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
270,1i,150.0,0,0.0,0,0.0,False,1,26.4204,376.6,376.6,scenario_north_heavy,val,development,0.25
275,1i,150.0,0,0.0,0,0.0,False,2,25.0871,242.81,456.96,scenario_north_heavy,val,development,0.25
280,1i,150.0,1,25.1796,0,0.0,False,2,24.6055,108.85,337.2,scenario_north_heavy,val,development,0.25
285,1i,150.0,1,12.209,0,0.0,False,2,18.2086,19.84,217.89,scenario_north_heavy,val,development,0.25
290,1i,150.0,3,14.7958,1,1.0,False,2,12.2193,1.0,97.08,scenario_north_heavy,val,development,0.25
295,1i,150.0,3,5.8323,1,1.0,False,2,5.2975,1.0,16.11,scenario_north_heavy,val,development,0.25
300,1i,150.0,3,0.0086,3,1.01,False,2,0.007,1.0,1.01,scenario_north_heavy,val,development,0.25
305,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
310,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
315,1i,150.0,3,0.0,3,1.0,False,2,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
320,1i,150.0,1,0.0,1,1.0,False,3,17.59,1.0,483.3,scenario_north_heavy,val,development,0.25
325,1i,150.0,2,11.2704,1,1.0,False,3,17.2247,1.0,359.97,scenario_north_heavy,val,development,0.25
330,1i,150.0,2,7.3905,1,1.0,False,3,16.8724,1.0,237.54,scenario_north_heavy,val,development,0.25
335,1i,150.0,3,16.0979,1,1.0,False,3,16.0979,1.0,116.31,scenario_north_heavy,val,development,0.25
340,1i,150.0,3,7.6184,1,1.0,False,3,7.6184,1.0,29.18,scenario_north_heavy,val,development,0.25
345,1i,150.0,2,0.1131,1,1.0,False,2,0.1131,1.0,8.21,scenario_north_heavy,val,development,0.25
350,1i,150.0,1,3.4049,0,0.0,False,1,3.4049,3.08,3.08,scenario_north_heavy,val,development,0.25
355,1i,150.0,0,0.0,0,0.0,False,1,27.3143,455.99,455.99,scenario_north_heavy,val,development,0.25
360,1i,150.0,0,0.0,0,0.0,False,1,26.89,322.89,322.89,scenario_north_heavy,val,development,0.25
365,1i,150.0,0,0.0,0,0.0,False,1,27.5013,188.04,188.04,scenario_north_heavy,val,development,0.25
370,1i,150.0,1,20.7469,0,0.0,False,1,20.7469,64.46,64.46,scenario_north_heavy,val,development,0.25
375,1i,150.0,1,6.0853,0,0.0,False,1,6.0853,4.17,4.17,scenario_north_heavy,val,development,0.25
380,1i,150.0,3,15.3601,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
385,1i,150.0,3,6.1143,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
390,1i,150.0,3,0.0253,3,1.07,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
395,1i,150.0,3,0.0002,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
400,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
405,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
410,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
415,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
420,1i,150.0,2,8.0732,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
425,1i,150.0,2,11.6313,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
430,1i,150.0,3,10.63,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
435,1i,150.0,2,5.2113,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
440,1i,150.0,1,7.1101,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
445,1i,150.0,0,0.0,0,0.0,False,1,18.2303,437.24,437.24,scenario_north_heavy,val,development,0.25
450,1i,150.0,0,0.0,0,0.0,False,1,18.4578,344.14,344.14,scenario_north_heavy,val,development,0.25
455,1i,150.0,0,0.0,0,0.0,False,1,19.2045,251.27,251.27,scenario_north_heavy,val,development,0.25
460,1i,150.0,0,0.0,0,0.0,False,1,18.6983,157.74,157.74,scenario_north_heavy,val,development,0.25
465,1i,150.0,1,18.2264,0,0.0,False,1,18.2264,62.26,62.26,scenario_north_heavy,val,development,0.25
470,1i,150.0,2,15.4799,0,0.0,False,1,5.9055,3.91,3.91,scenario_north_heavy,val,development,0.25
475,1i,150.0,3,10.5035,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
480,1i,150.0,3,4.9486,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
485,1i,150.0,3,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
490,1i,150.0,3,0.0,3,1.0,False,2,13.4832,1.0,401.33,scenario_north_heavy,val,development,0.25
495,1i,150.0,3,0.0,3,1.0,False,2,13.1555,1.0,266.32,scenario_north_heavy,val,development,0.25
500,1i,150.0,2,13.5318,1,1.0,False,1,27.0635,131.96,131.96,scenario_north_heavy,val,development,0.25
505,1i,150.0,2,9.5501,1,1.0,False,1,19.1002,32.3,32.3,scenario_north_heavy,val,development,0.25
510,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
515,1i,150.0,2,12.9981,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
520,1i,150.0,3,10.9788,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
525,1i,150.0,2,0.9734,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
530,1i,150.0,1,4.7721,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
535,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
540,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
545,1i,150.0,1,25.7896,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
550,1i,150.0,1,11.334,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
555,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
560,1i,150.0,2,13.8057,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
565,1i,150.0,3,10.9165,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
570,1i,150.0,3,1.9511,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
575,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
580,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
585,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
590,1i,150.0,2,11.2799,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
595,1i,150.0,2,6.9535,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
600,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
605,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
610,1i,150.0,3,12.5778,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
615,1i,150.0,3,10.0752,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
620,1i,150.0,2,4.682,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
625,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
630,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
635,1i,150.0,2,10.2425,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
640,1i,150.0,2,3.0943,1,1.0,False,2,27.1836,428.1,429.93,scenario_north_heavy,val,development,0.25
645,1i,150.0,2,0.0,2,1.0,False,2,27.4753,292.48,293.8,scenario_north_heavy,val,development,0.25
650,1i,150.0,2,0.0,2,1.0,False,2,26.5147,158.28,161.05,scenario_north_heavy,val,development,0.25
655,1i,150.0,4,8.4845,2,1.0,False,2,16.9689,44.56,53.24,scenario_north_heavy,val,development,0.25
660,1i,150.0,4,1.2538,2,1.0,False,2,2.5076,1.0,13.73,scenario_north_heavy,val,development,0.25
665,1i,150.0,4,0.0,4,13.71,False,3,8.2913,1.0,431.71,scenario_north_heavy,val,development,0.25
670,1i,150.0,4,0.0,4,13.71,False,3,7.7677,1.0,311.0,scenario_north_heavy,val,development,0.25
675,1i,150.0,4,0.0,4,13.71,False,3,8.0112,1.0,188.19,scenario_north_heavy,val,development,0.25
680,1i,150.0,2,10.3013,1,1.0,False,2,10.3013,1.0,70.82,scenario_north_heavy,val,development,0.25
685,1i,150.0,1,0.0,1,1.0,False,2,13.0442,1.0,430.36,scenario_north_heavy,val,development,0.25
690,1i,150.0,1,0.0,1,1.0,False,2,13.4856,1.0,295.33,scenario_north_heavy,val,development,0.25
695,1i,150.0,1,0.0,1,1.0,False,2,13.1006,1.0,163.72,scenario_north_heavy,val,development,0.25
700,1i,150.0,3,11.903,1,1.0,False,2,9.3977,1.0,45.71,scenario_north_heavy,val,development,0.25
705,1i,150.0,2,1.5088,1,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
710,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
715,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
720,1i,150.0,1,26.1365,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
725,1i,150.0,1,14.9246,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
730,1i,150.0,1,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
735,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
740,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
745,1i,150.0,2,11.7601,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
750,1i,150.0,3,9.6088,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
755,1i,150.0,3,2.8817,2,1.0,False,1,26.047,403.18,403.18,scenario_north_heavy,val,development,0.25
760,1i,150.0,3,0.0,3,1.0,False,1,26.5561,268.62,268.62,scenario_north_heavy,val,development,0.25
765,1i,150.0,4,6.5169,3,1.0,False,1,26.0678,135.77,135.77,scenario_north_heavy,val,development,0.25
770,1i,150.0,2,9.747,1,1.0,False,1,19.494,34.09,34.09,scenario_north_heavy,val,development,0.25
775,1i,150.0,1,0.0,1,1.0,False,1,26.2203,457.08,457.08,scenario_north_heavy,val,development,0.25
780,1i,150.0,1,0.0,1,1.0,False,1,26.1961,323.35,323.35,scenario_north_heavy,val,development,0.25
785,1i,150.0,1,0.0,1,1.0,False,1,27.5456,189.51,189.51,scenario_north_heavy,val,development,0.25
790,1i,150.0,3,14.7431,1,1.0,False,1,21.6985,62.09,62.09,scenario_north_heavy,val,development,0.25
795,1i,150.0,2,4.2655,1,1.0,False,0,,,,scenario_north_heavy,val,development,0.25
800,1i,150.0,1,1.8623,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
805,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
810,1i,150.0,1,24.9935,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
815,1i,150.0,1,16.4662,0,0.0,False,0,,,,scenario_north_heavy,val,development,0.25
820,1i,150.0,1,1.5247,0,0.0,False,1,25.0,480.3,480.3,scenario_north_heavy,val,development,0.25
825,1i,150.0,1,0.0,1,1.0,False,1,23.7977,360.49,360.49,scenario_north_heavy,val,development,0.25
830,1i,150.0,1,0.0,1,1.0,False,1,24.9084,239.07,239.07,scenario_north_heavy,val,development,0.25
835,1i,150.0,3,15.42,1,1.0,False,1,23.4264,118.94,118.94,scenario_north_heavy,val,development,0.25
840,1i,150.0,3,7.488,1,1.0,False,1,13.2491,28.44,28.44,scenario_north_heavy,val,development,0.25
845,1i,150.0,3,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
850,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_north_heavy,val,development,0.25
