timestamp,approach_edge,vehicle_count,mean_speed_mps,density_veh_per_km,flow_veh_per_hour,queue_count,queue_length_m,queue_beyond_camera
0,1i,0,0.0,0.0,0.0,0,0.0,False
0,2i,0,0.0,0.0,0.0,0,0.0,False
0,3i,0,0.0,0.0,0.0,0,0.0,False
0,4i,0,0.0,0.0,0.0,0,0.0,False
5,1i,3,23.2286,6.1868,0.0,0,0.0,False
5,2i,3,26.73,6.1868,0.0,0,0.0,False
5,3i,3,25.2552,6.1868,0.0,0,0.0,False
5,4i,3,20.8666,6.1868,0.0,0,0.0,False
10,1i,4,22.4475,8.2491,0.0,0,0.0,False
10,2i,4,26.7664,8.2491,0.0,0,0.0,False
10,3i,3,25.3415,6.1868,0.0,0,0.0,False
10,4i,3,20.9175,6.1868,0.0,0,0.0,False
15,1i,5,22.6393,10.3114,0.0,0,0.0,False
15,2i,5,26.4075,10.3114,0.0,0,0.0,False
15,3i,4,22.9186,8.2491,0.0,0,0.0,False
15,4i,4,21.7122,8.2491,0.0,0,0.0,False
20,1i,8,20.4885,16.4982,0.0,0,0.0,False
20,2i,8,21.6361,16.4982,0.0,0,0.0,False
20,3i,4,16.2283,8.2491,0.0,0,0.0,False
20,4i,4,17.5304,8.2491,0.0,0,0.0,False
25,1i,9,17.2591,18.5605,0.0,1,1.0,False
25,2i,9,16.5204,18.5605,0.0,3,1.0,False
25,3i,2,9.3745,4.1246,1440.0,1,1.0,False
25,4i,4,14.3055,8.2491,0.0,1,1.0,False
30,1i,10,15.2058,20.6228,0.0,2,1.0,False
30,2i,10,14.9511,20.6228,0.0,3,1.0,False
30,3i,3,12.7971,6.1868,0.0,1,1.0,False
30,4i,4,14.0344,8.2491,720.0,1,1.0,False
35,1i,10,11.8332,20.6228,0.0,3,1.0,False
35,2i,10,11.141,20.6228,0.0,4,5.0,False
35,3i,2,18.5932,4.1246,720.0,0,0.0,False
35,4i,3,13.6867,6.1868,720.0,1,1.0,False
40,1i,13,11.6789,26.8097,0.0,4,8.01,False
40,2i,13,10.8154,26.8097,0.0,5,9.0,False
40,3i,2,15.4115,4.1246,0.0,0,0.0,False
40,4i,3,9.1176,6.1868,0.0,1,1.0,False
45,1i,14,9.6739,28.8719,0.0,7,27.76,False
45,2i,14,8.9336,28.8719,0.0,8,13.01,False
45,3i,5,19.9177,10.3114,0.0,1,1.0,False
45,4i,6,14.9156,12.3737,0.0,2,1.0,False
50,1i,11,12.1191,22.6851,2880.0,3,30.87,False
50,2i,10,13.0791,20.6228,3600.0,3,16.28,False
50,3i,5,18.8256,10.3114,0.0,1,1.0,False
50,4i,6,12.3647,12.3737,0.0,2,1.0,False
55,1i,12,14.9795,24.7474,1440.0,2,13.71,False
55,2i,10,15.2482,20.6228,2160.0,2,5.0,False
55,3i,6,17.8341,12.3737,0.0,1,1.0,False
55,4i,7,14.056,14.436,0.0,3,8.0,False
60,1i,9,14.7636,18.5605,2880.0,3,17.74,False
60,2i,9,14.2107,18.5605,1440.0,3,9.01,False
60,3i,6,10.2775,12.3737,0.0,2,13.72,False
60,4i,7,9.2707,14.436,0.0,3,8.0,False
65,1i,9,15.3921,18.5605,720.0,3,17.71,False
65,2i,10,14.7205,20.6228,0.0,3,9.0,False
65,3i,6,4.615,12.3737,0.0,4,26.42,False
65,4i,7,5.499,14.436,0.0,4,8.0,False
70,1i,11,16.6226,22.6851,720.0,3,17.71,False
70,2i,11,15.4543,22.6851,1440.0,3,9.0,False
70,3i,7,6.7308,14.436,0.0,5,26.42,False
70,4i,8,5.9597,16.4982,0.0,5,8.0,False
75,1i,10,12.6582,20.6228,720.0,3,17.71,False
75,2i,11,13.0497,22.6851,0.0,3,9.0,False
75,3i,7,4.6652,14.436,0.0,5,26.42,False
75,4i,8,4.169,16.4982,0.0,5,8.0,False
80,1i,10,13.1293,20.6228,720.0,2,21.72,False
80,2i,10,14.8211,20.6228,1440.0,1,0.99,False
80,3i,7,3.8283,14.436,0.0,6,30.43,False
80,4i,8,3.0254,16.4982,0.0,7,26.11,False
85,1i,10,13.1223,20.6228,720.0,1,1.0,False
85,2i,10,13.3579,20.6228,720.0,1,0.99,False
85,3i,10,8.9954,20.6228,0.0,6,30.42,False
85,4i,11,8.1373,22.6851,0.0,7,26.04,False
90,1i,13,12.4125,26.8097,0.0,3,5.0,False
90,2i,13,12.6342,26.8097,0.0,4,8.01,False
90,3i,10,7.8684,20.6228,0.0,6,30.42,False
90,4i,11,7.0965,22.6851,0.0,7,26.04,False
95,1i,14,9.2757,28.8719,0.0,4,8.0,False
95,2i,14,11.0615,28.8719,0.0,6,16.02,False
95,3i,8,11.7332,16.4982,2160.0,2,33.61,False
95,4i,8,11.0885,16.4982,2880.0,2,29.33,False
100,1i,15,7.8336,30.9342,0.0,8,26.05,False
100,2i,15,9.6782,30.9342,0.0,7,16.0,False
100,3i,6,11.6839,12.3737,1440.0,1,1.0,False
