timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
3405,1i,479.59,True
3410,1i,478.06,True
3415,1i,475.57,True
3420,1i,472.2,True
3425,1i,477.96,True
3430,1i,477.25,True
3435,1i,477.07,True
3440,1i,477.03,True
3445,1i,477.03,True
3450,1i,430.33,True
3455,1i,471.05,True
3460,1i,467.16,True
3465,1i,408.18,True
3470,1i,419.52,True
3475,1i,380.7,True
3480,1i,294.55,True
3485,1i,349.11,True
3490,1i,424.93,True
3495,1i,390.22,True
3500,1i,391.45,True
3505,1i,418.08,True
3510,1i,448.6,True
3515,1i,452.14,True
3520,1i,452.07,True
3525,1i,452.06,True
3530,1i,452.06,True
3535,1i,456.07,True
3540,1i,456.07,True
3545,1i,456.07,True
3550,1i,456.07,True
3555,1i,460.07,True
3560,1i,460.07,True
3565,1i,460.07,True
3570,1i,460.07,True
3575,1i,474.11,True
3580,1i,474.11,True
3585,1i,474.1,True
3590,1i,474.05,True
3595,1i,480.87,True
3600,1i,480.59,True
0,2i,0.0,False
5,2i,0.0,False
10,2i,0.0,False
15,2i,0.0,False
20,2i,0.0,False
25,2i,1.0,False
30,2i,1.0,False
35,2i,1.0,False
40,2i,1.0,False
45,2i,1.0,False
50,2i,1.0,False
55,2i,8.07,False
60,2i,8.0,False
65,2i,8.0,False
70,2i,8.0,False
75,2i,8.0,False
80,2i,19.84,False
85,2i,0.0,False
90,2i,15.1,False
95,2i,15.04,False
100,2i,15.04,False
105,2i,15.04,False
110,2i,19.04,False
115,2i,19.04,False
120,2i,19.04,False
125,2i,19.04,False
130,2i,22.04,False
135,2i,22.04,False
140,2i,23.04,False
145,2i,23.04,False
150,2i,23.04,False
155,2i,35.76,False
160,2i,35.76,False
165,2i,35.76,False
170,2i,35.76,False
175,2i,41.3,False
180,2i,9.04,False
185,2i,28.73,False
190,2i,28.72,False
195,2i,32.72,False
200,2i,32.72,False
205,2i,32.72,False
210,2i,32.72,False
215,2i,32.72,False
220,2i,32.72,False
225,2i,39.72,False
230,2i,39.72,False
235,2i,53.78,False
240,2i,53.76,False
245,2i,53.76,False
250,2i,53.76,False
255,2i,57.85,False
260,2i,57.76,False
265,2i,57.76,False
270,2i,8.21,False
275,2i,19.21,False
280,2i,37.06,False
285,2i,44.35,False
290,2i,44.05,False
295,2i,44.05,False
300,2i,56.76,False
305,2i,56.76,False
310,2i,56.76,False
315,2i,56.76,False
320,2i,60.78,False
325,2i,60.76,False
330,2i,60.76,False
335,2i,60.76,False
340,2i,60.76,False
345,2i,60.76,False
350,2i,67.76,False
355,2i,67.76,False
360,2i,79.18,False
365,2i,39.06,False
370,2i,49.85,False
375,2i,62.47,False
380,2i,62.47,False
385,2i,66.47,False
390,2i,66.47,False
395,2i,66.47,False
400,2i,66.47,False
405,2i,73.47,False
410,2i,73.47,False
415,2i,73.47,False
420,2i,73.47,False
425,2i,80.47,False
430,2i,80.47,False
435,2i,80.47,False
440,2i,80.47,False
445,2i,84.5,False
450,2i,84.37,False
455,2i,35.73,False
460,2i,71.56,False
465,2i,77.47,False
470,2i,77.43,False
475,2i,77.43,False
480,2i,77.43,False
485,2i,77.43,False
490,2i,81.43,False
495,2i,81.43,False
500,2i,81.43,False
505,2i,81.43,False
510,2i,88.43,False
515,2i,88.43,False
520,2i,88.43,False
525,2i,88.43,False
530,2i,95.44,False
535,2i,95.44,False
540,2i,95.44,False
545,2i,24.72,False
550,2i,47.06,False
555,2i,64.87,False
560,2i,71.73,False
565,2i,75.72,False
570,2i,75.72,False
575,2i,75.72,False
580,2i,89.76,False
585,2i,89.76,False
590,2i,89.76,False
595,2i,89.76,False
600,2i,102.48,False
605,2i,102.48,False
610,2i,116.52,False
615,2i,116.52,False
620,2i,116.52,False
625,2i,116.52,False
630,2i,120.52,False
635,2i,120.5,False
640,2i,34.05,False
645,2i,52.03,False
650,2i,97.61,False
655,2i,96.81,False
660,2i,100.84,False
665,2i,100.81,False
670,2i,100.81,False
675,2i,100.81,False
680,2i,113.52,False
685,2i,113.52,False
690,2i,113.52,False
695,2i,126.23,False
700,2i,126.23,False
705,2i,126.23,False
710,2i,126.23,False
715,2i,133.25,False
720,2i,133.23,False
725,2i,133.21,False
730,2i,130.38,False
735,2i,78.97,False
740,2i,108.5,False
745,2i,122.31,False
750,2i,122.23,False
755,2i,122.23,False
760,2i,129.23,False
765,2i,129.23,False
770,2i,129.23,False
775,2i,129.23,False
780,2i,136.23,False
785,2i,136.23,False
790,2i,136.23,False
795,2i,136.23,False
800,2i,143.23,False
805,2i,143.23,False
810,2i,143.23,False
815,2i,143.23,False
820,2i,146.71,False
825,2i,100.8,False
830,2i,129.03,False
835,2i,132.35,False
840,2i,136.26,False
845,2i,136.23,False
850,2i,136.23,False
855,2i,136.23,False
860,2i,136.23,False
865,2i,136.23,False
870,2i,143.23,False
875,2i,143.23,False
880,2i,143.23,False
885,2i,155.94,True
890,2i,155.94,True
895,2i,155.94,True
900,2i,155.94,True
905,2i,155.94,True
910,2i,155.51,True
915,2i,96.86,False
920,2i,119.03,False
925,2i,145.82,False
930,2i,159.04,True
935,2i,158.98,True
940,2i,158.98,True
945,2i,165.98,True
950,2i,165.98,True
955,2i,165.98,True
960,2i,165.98,True
965,2i,165.98,True
970,2i,169.98,True
975,2i,169.98,True
980,2i,169.98,True
985,2i,169.98,True
990,2i,173.98,True
995,2i,173.98,True
1000,2i,173.97,True
1005,2i,172.88,True
1010,2i,123.98,False
1015,2i,156.36,True
1020,2i,167.06,True
1025,2i,166.95,True
1030,2i,170.95,True
1035,2i,170.94,True
1040,2i,170.94,True
1045,2i,170.94,True
1050,2i,170.94,True
1055,2i,170.94,True
1060,2i,174.95,True
1065,2i,174.95,True
1070,2i,188.99,True
1075,2i,188.99,True
1080,2i,188.99,True
1085,2i,188.99,True
1090,2i,192.99,True
1095,2i,192.96,True
1100,2i,191.04,True
1105,2i,118.48,False
1110,2i,133.47,False
1115,2i,148.38,False
1120,2i,170.36,True
1125,2i,170.24,True
