timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
5,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
10,1i,150.0,0,0.0,0,0.0,False,0,,,,0.1
15,1i,150.0,3,25.0035,0,0.0,False,0,,,,0.1
20,1i,150.0,3,13.5027,0,0.0,False,0,,,,0.1
25,1i,150.0,4,4.2232,2,1.0,False,0,,,,0.1
30,1i,150.0,5,5.0342,3,1.0,False,0,,,,0.1
35,1i,150.0,7,7.0786,3,1.0,False,0,,,,0.1
40,1i,150.0,9,5.4607,3,1.0,False,0,,,,0.1
45,1i,150.0,10,3.8137,5,8.02,False,1,24.0284,382.62,382.62,0.1
50,1i,150.0,8,5.5167,3,29.65,False,1,21.5426,270.18,270.18,0.1
55,1i,150.0,8,7.7657,2,8.0,False,1,19.1066,166.81,166.81,0.1
60,1i,150.0,6,7.2193,2,8.0,False,1,13.4774,88.9,88.9,0.1
65,1i,150.0,5,6.6788,2,8.0,False,1,12.7236,26.29,26.29,0.1
70,1i,150.0,6,9.7,3,12.03,False,0,,,,0.1
75,1i,150.0,7,7.2842,3,12.0,False,0,,,,0.1
80,1i,150.0,7,5.1914,1,24.77,False,0,,,,0.1
85,1i,150.0,7,8.0276,2,1.0,False,0,,,,0.1
90,1i,150.0,8,4.0979,5,12.28,False,0,,,,0.1
95,1i,150.0,10,4.8377,7,19.01,False,0,,,,0.1
100,1i,150.0,11,3.7618,7,19.0,False,0,,,,0.1
105,1i,150.0,13,3.5061,9,23.01,False,1,23.3375,456.96,456.96,0.1
110,1i,150.0,14,1.5414,11,37.04,False,2,25.5861,336.65,483.3,0.1
115,1i,150.0,15,1.2933,13,37.01,False,2,25.5226,216.42,348.91,0.1
120,1i,150.0,18,3.2506,14,41.01,False,2,21.6711,109.1,215.53,0.1
125,1i,150.0,19,2.0407,15,45.01,False,2,13.5965,39.78,105.53,0.1
130,1i,150.0,20,1.1636,18,52.01,False,2,2.0871,24.71,57.85,0.1
135,1i,150.0,22,2.3491,19,56.01,False,2,0.0074,24.71,56.01,0.1
140,1i,150.0,19,3.7107,11,60.01,False,2,0.5727,22.76,56.01,0.1
145,1i,150.0,16,2.9687,8,64.02,False,2,3.1808,0.37,56.01,0.1
