timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
140,3i,150.0,5,7.7509,2,13.71,False
140,4i,150.0,4,9.9134,1,1.0,False
145,1i,150.0,16,2.9687,8,64.02,False
145,2i,150.0,16,2.2636,9,67.72,False
145,3i,150.0,5,0.874,3,13.71,False
145,4i,150.0,4,3.8359,3,15.18,False
150,1i,150.0,13,3.6096,5,26.01,False
150,2i,150.0,13,2.3146,7,93.17,False
150,3i,150.0,6,3.475,5,17.71,False
150,4i,150.0,4,0.0295,3,15.04,False
155,1i,150.0,12,6.9183,5,26.01,False
155,2i,150.0,12,3.4194,6,47.87,False
155,3i,150.0,6,1.1806,5,17.71,False
155,4i,150.0,5,2.6598,4,15.04,False
160,1i,150.0,9,5.6509,5,26.01,False
160,2i,150.0,13,4.7056,6,47.87,False
160,3i,150.0,6,0.0131,6,21.71,False
160,4i,150.0,5,1.7723,4,15.04,False
165,1i,150.0,8,2.5133,6,33.01,False
165,2i,150.0,15,3.4994,8,54.87,False
165,3i,150.0,7,2.1521,6,21.71,False
165,4i,150.0,6,3.4528,4,15.04,False
170,1i,150.0,10,7.1416,4,33.01,False
170,2i,150.0,15,3.1246,9,54.87,False
170,3i,150.0,7,0.1775,6,21.71,False
170,4i,150.0,6,0.8775,4,15.04,False
175,1i,150.0,9,6.8313,1,1.0,False
175,2i,150.0,17,4.0356,7,54.32,False
175,3i,150.0,9,5.3005,7,25.72,False
175,4i,150.0,8,6.0014,6,33.09,False
180,1i,150.0,10,3.3026,4,8.0,False
180,2i,150.0,18,3.0144,10,52.96,False
180,3i,150.0,10,4.3566,7,25.72,False
180,4i,150.0,9,4.7914,6,33.08,False
185,1i,150.0,11,1.7718,8,20.71,False
185,2i,150.0,18,0.9353,15,63.77,False
185,3i,150.0,7,2.3989,2,25.06,False
185,4i,150.0,7,2.8439,2,32.16,False
190,1i,150.0,12,1.4943,10,46.15,False
190,2i,150.0,21,2.0741,17,67.76,False
190,3i,150.0,5,7.4736,2,5.0,False
190,4i,150.0,6,5.9189,2,5.0,False
195,1i,150.0,15,3.1231,11,50.14,False
195,2i,150.0,21,0.2555,19,71.77,False
195,3i,150.0,3,5.9957,2,5.0,False
195,4i,150.0,4,3.9451,2,5.0,False
200,1i,150.0,16,2.0838,11,50.14,False
200,2i,150.0,22,0.4441,21,71.76,False
200,3i,150.0,2,0.0,2,5.0,False
200,4i,150.0,2,0.0,2,5.0,False
205,1i,150.0,18,2.1899,14,69.86,False
205,2i,150.0,24,1.3621,21,71.76,False
