timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.25
5,1i,150.0,0,0.0,0,0.0,False,1,26.3382,375.64,375.64,0.25
10,1i,150.0,0,0.0,0,0.0,False,1,26.419,242.1,242.1,0.25
15,1i,150.0,3,25.0035,0,0.0,False,1,26.1187,109.83,109.83,0.25
20,1i,150.0,3,13.5027,0,0.0,False,1,12.1187,21.24,21.24,0.25
25,1i,150.0,4,4.2232,2,1.0,False,1,0.0,1.0,1.0,0.25
30,1i,150.0,5,5.0342,3,1.0,False,1,0.0,1.0,1.0,0.25
35,1i,150.0,7,7.0786,3,1.0,False,1,0.0,1.0,1.0,0.25
40,1i,150.0,9,5.4607,3,1.0,False,1,0.0,1.0,1.0,0.25
45,1i,150.0,10,3.8137,5,8.02,False,2,12.0142,1.0,382.62,0.25
50,1i,150.0,8,5.5167,3,29.65,False,2,24.1043,270.18,403.72,0.25
55,1i,150.0,8,7.7657,2,8.0,False,5,23.1252,166.81,437.22,0.25
60,1i,150.0,6,7.2193,2,8.0,False,5,20.7764,88.9,325.97,0.25
65,1i,150.0,5,6.6788,2,8.0,False,6,20.2053,26.29,455.49,0.25
70,1i,150.0,6,9.7,3,12.03,False,4,20.7586,83.25,334.42,0.25
75,1i,150.0,7,7.2842,3,12.0,False,4,13.6606,23.05,213.36,0.25
80,1i,150.0,7,5.1914,1,24.77,False,4,5.1772,1.0,97.33,0.25
85,1i,150.0,7,8.0276,2,1.0,False,4,3.6894,1.0,27.74,0.25
90,1i,150.0,8,4.0979,5,12.28,False,4,0.099,1.0,12.28,0.25
95,1i,150.0,10,4.8377,7,19.01,False,4,0.0007,1.0,12.0,0.25
100,1i,150.0,11,3.7618,7,19.0,False,5,4.9179,1.0,455.71,0.25
105,1i,150.0,13,3.5061,9,23.01,False,7,10.1257,1.0,456.96,0.25
110,1i,150.0,14,1.5414,11,37.04,False,8,12.44,1.0,483.3,0.25
115,1i,150.0,15,1.2933,13,37.01,False,8,11.674,1.0,348.91,0.25
