timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.5
5,1i,150.0,0,0.0,0,0.0,False,3,26.0979,374.77,382.0,0.5
10,1i,150.0,0,0.0,0,0.0,False,4,24.1435,238.8,416.1,0.5
15,1i,150.0,3,25.0035,0,0.0,False,4,23.5887,106.64,320.87,0.5
20,1i,150.0,3,13.5027,0,0.0,False,4,14.8618,21.23,225.02,0.5
25,1i,150.0,4,4.2232,2,1.0,False,5,8.8701,1.0,455.84,0.5
30,1i,150.0,5,5.0342,3,1.0,False,5,7.5845,1.0,320.24,0.5
35,1i,150.0,7,7.0786,3,1.0,False,5,6.6142,1.0,186.6,0.5
40,1i,150.0,9,5.4607,3,1.0,False,5,3.6796,1.0,89.55,0.5
45,1i,150.0,10,3.8137,5,8.02,False,6,4.9629,1.0,382.62,0.5
50,1i,150.0,8,5.5167,3,29.65,False,4,12.2254,1.0,403.72,0.5
55,1i,150.0,8,7.7657,2,8.0,False,7,16.9821,1.0,437.22,0.5
60,1i,150.0,6,7.2193,2,8.0,False,6,17.3137,1.0,325.97,0.5
65,1i,150.0,5,6.6788,2,8.0,False,7,17.3188,1.0,455.49,0.5
70,1i,150.0,6,9.7,3,12.03,False,5,16.6069,1.0,334.42,0.5
75,1i,150.0,7,7.2842,3,12.0,False,5,10.9285,1.0,213.36,0.5
80,1i,150.0,7,5.1914,1,24.77,False,4,5.1772,1.0,97.33,0.5
85,1i,150.0,7,8.0276,2,1.0,False,5,7.773,1.0,383.37,0.5
90,1i,150.0,8,4.0979,5,12.28,False,6,8.2016,1.0,408.65,0.5
95,1i,150.0,10,4.8377,7,19.01,False,6,7.9651,1.0,287.82,0.5
100,1i,150.0,11,3.7618,7,19.0,False,7,8.7115,1.0,455.71,0.5
105,1i,150.0,13,3.5061,9,23.01,False,9,9.7849,1.0,456.96,0.5
110,1i,150.0,14,1.5414,11,37.04,False,10,10.3436,1.0,483.3,0.5
115,1i,150.0,15,1.2933,13,37.01,False,10,9.3397,1.0,348.91,0.5
120,1i,150.0,18,3.2506,14,41.01,False,11,8.7646,1.0,374.66,0.5
125,1i,150.0,19,2.0407,15,45.01,False,14,9.298,1.0,398.91,0.5
130,1i,150.0,20,1.1636,18,52.01,False,15,7.725,1.0,404.42,0.5
135,1i,150.0,22,2.3491,19,56.01,False,15,6.4964,1.0,268.51,0.5
140,1i,150.0,19,3.7107,11,60.01,False,13,6.5153,1.0,456.95,0.5
145,1i,150.0,16,2.9687,8,64.02,False,13,4.8597,0.37,336.09,0.5
150,1i,150.0,13,3.6096,5,26.01,False,11,4.8542,1.0,215.45,0.5
155,1i,150.0,12,6.9183,5,26.01,False,8,5.7934,1.0,113.39,0.5
160,1i,150.0,9,5.6509,5,26.01,False,5,3.1958,1.0,45.95,0.5
165,1i,150.0,8,2.5133,6,33.01,False,6,4.8894,1.0,383.97,0.5
170,1i,150.0,10,7.1416,4,33.01,False,6,7.8613,1.0,407.79,0.5
175,1i,150.0,9,6.8313,1,1.0,False,6,12.0348,1.0,434.11,0.5
180,1i,150.0,10,3.3026,4,8.0,False,6,9.9774,1.0,311.83,0.5
185,1i,150.0,11,1.7718,8,20.71,False,6,6.8113,1.0,194.2,0.5
190,1i,150.0,12,1.4943,10,46.15,False,8,9.1837,1.0,483.3,0.5
195,1i,150.0,15,3.1231,11,50.14,False,8,8.1484,1.0,351.02,0.5
200,1i,150.0,16,2.0838,11,50.14,False,9,8.6699,1.0,378.89,0.5
205,1i,150.0,18,2.1899,14,69.86,False,9,5.9047,1.0,265.92,0.5
210,1i,150.0,19,1.491,16,73.85,False,10,5.7292,1.0,405.91,0.5
215,1i,150.0,20,0.7885,17,73.85,False,11,5.4732,1.0,429.88,0.5
