timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,0.15
5,1i,150.0,0,0.0,0,0.0,False,0,,,,0.15
10,1i,150.0,0,0.0,0,0.0,False,0,,,,0.15
15,1i,150.0,3,25.7732,0,0.0,False,0,,,,0.15
20,1i,150.0,3,12.0987,0,0.0,False,0,,,,0.15
25,1i,150.0,3,0.0,3,1.0,False,0,,,,0.15
30,1i,150.0,4,5.6581,3,1.0,False,0,,,,0.15
35,1i,150.0,4,2.3954,3,1.0,False,0,,,,0.15
40,1i,150.0,5,5.3176,4,5.0,False,0,,,,0.15
45,1i,150.0,6,4.7097,4,5.0,False,0,,,,0.15
50,1i,150.0,5,6.1726,2,5.0,False,0,,,,0.15
55,1i,150.0,4,2.3444,3,12.0,False,0,,,,0.15
60,1i,150.0,5,6.6194,3,12.0,False,0,,,,0.15
65,1i,150.0,5,4.9713,3,12.0,False,0,,,,0.15
70,1i,150.0,5,3.6933,3,12.0,False,0,,,,0.15
75,1i,150.0,5,0.8729,4,16.01,False,0,,,,0.15
80,1i,150.0,6,8.5082,2,30.05,False,1,23.386,456.91,456.91,0.15
85,1i,150.0,5,9.284,0,0.0,False,1,24.4709,335.14,335.14,0.15
90,1i,150.0,5,3.5762,2,15.06,False,1,23.391,214.69,214.69,0.15
95,1i,150.0,6,3.6287,4,19.04,False,2,24.2239,98.29,376.52,0.15
100,1i,150.0,6,1.3882,5,19.04,False,3,19.8171,31.49,433.41,0.15
105,1i,150.0,8,4.6805,6,23.05,False,3,15.7095,23.05,311.84,0.15
110,1i,150.0,8,1.8329,6,23.04,False,3,10.7658,23.04,191.73,0.15
115,1i,150.0,9,2.1388,8,30.05,False,3,6.4161,23.04,77.02,0.15
120,1i,150.0,10,2.3207,8,30.05,False,3,2.1585,21.34,30.05,0.15
125,1i,150.0,11,1.7405,9,30.05,False,3,0.0004,15.04,30.05,0.15
130,1i,150.0,12,2.6007,10,34.05,False,3,0.0,15.04,30.05,0.15
135,1i,150.0,12,0.9075,11,34.05,False,3,0.0,15.04,30.05,0.15
140,1i,150.0,9,0.9838,7,38.06,False,3,1.1741,6.44,30.05,0.15
145,1i,150.0,10,6.904,7,38.05,False,2,0.0,23.04,30.05,0.15
150,1i,150.0,10,3.8952,7,38.05,False,2,0.0,23.04,30.05,0.15
155,1i,150.0,8,0.0049,8,42.08,False,2,0.0,23.04,30.05,0.15
160,1i,150.0,9,1.4547,8,42.05,False,2,0.0,23.04,30.05,0.15
165,1i,150.0,9,0.0424,8,42.05,False,2,0.0,23.04,30.05,0.15
170,1i,150.0,10,4.0531,7,49.05,False,2,0.0,23.04,30.05,0.15
175,1i,150.0,10,2.424,3,49.05,False,2,2.5118,14.62,26.45,0.15
180,1i,150.0,11,2.5109,5,51.34,False,2,0.1406,9.03,16.19,0.15
