timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
345,1i,150.0,11,0.5719,10,41.76,False,10.999999999999996,0.06899999999999995,0.2784
350,1i,150.0,11,3.2705,8,41.76,False,4.0,2.0687,0.2784
355,1i,150.0,10,1.6738,4,41.76,False,4.0,-0.14780000000000015,0.2784
360,1i,150.0,11,2.2464,6,14.9,False,-22.86,-1.9913000000000003,0.09933333333333333
365,1i,150.0,12,2.7324,9,30.11,False,-7.649999999999999,1.2622000000000002,0.20073333333333332
370,1i,150.0,13,2.2505,11,34.01,False,-7.75,-0.3127,0.22673333333333331
375,1i,150.0,14,2.2777,11,34.01,False,-7.75,1.7058,0.22673333333333331
380,1i,150.0,14,1.2116,12,34.01,False,-7.75,-2.0589000000000004,0.22673333333333331
385,1i,150.0,14,0.3659,13,41.01,False,-0.75,-1.3079,0.2734
390,1i,150.0,16,1.7717,14,41.01,False,26.11,-0.4746999999999999,0.2734
395,1i,150.0,17,2.2545,14,41.01,False,10.899999999999999,-0.4779,0.2734
400,1i,150.0,17,1.4248,14,41.01,False,7.0,-0.8257000000000001,0.2734
405,1i,150.0,19,2.2995,15,53.75,False,19.740000000000002,0.021800000000000264,0.35833333333333334
410,1i,150.0,15,1.5275,10,53.72,False,19.71,0.31590000000000007,0.3581333333333333
415,1i,150.0,13,1.8581,10,67.76,False,26.750000000000007,1.4922,0.4517333333333334
420,1i,150.0,12,1.9394,10,67.76,False,26.750000000000007,0.16769999999999996,0.4517333333333334
425,1i,150.0,11,2.1528,10,67.76,False,26.750000000000007,-0.10170000000000012,0.4517333333333334
430,1i,150.0,12,2.4305,10,67.76,False,26.750000000000007,1.0056999999999998,0.4517333333333334
435,1i,150.0,12,1.8582,10,67.76,False,14.010000000000005,-0.4413,0.4517333333333334
440,1i,150.0,11,2.0718,7,67.76,False,14.040000000000006,0.5443,0.4517333333333334
445,1i,150.0,11,4.8807,4,71.77,False,4.009999999999991,3.0225999999999997,0.47846666666666665
450,1i,150.0,12,3.3138,4,70.26,False,2.5,1.3744,0.46840000000000004
455,1i,150.0,12,1.8084,7,23.01,False,-44.75,-0.34440000000000004,0.1534
460,1i,150.0,12,0.314,10,53.91,False,-13.850000000000009,-2.1165,0.3594
465,1i,150.0,14,2.6389,12,67.8,False,0.03999999999999204,0.7807,0.45199999999999996
470,1i,150.0,15,1.6841,12,67.8,False,0.03999999999999204,-0.38770000000000016,0.45199999999999996
475,1i,150.0,15,0.8109,14,74.8,False,3.030000000000001,-4.0698,0.49866666666666665
480,1i,150.0,15,0.0159,14,74.8,False,4.539999999999992,-3.2979000000000003,0.49866666666666665
485,1i,150.0,17,2.0062,15,74.8,False,51.78999999999999,0.1978000000000002,0.49866666666666665
490,1i,150.0,17,0.518,15,74.8,False,20.89,0.20400000000000001,0.49866666666666665
495,1i,150.0,18,0.8849,17,78.8,False,11.0,-1.754,0.5253333333333333
500,1i,150.0,12,0.7032,11,78.8,False,11.0,-0.9808999999999999,0.5253333333333333
505,1i,150.0,12,2.0261,11,78.8,False,4.0,1.2152,0.5253333333333333
510,1i,150.0,14,2.8609,11,78.8,False,4.0,2.845,0.5253333333333333
515,1i,150.0,13,1.6509,11,78.8,False,4.0,-0.35530000000000017,0.5253333333333333
520,1i,150.0,12,0.055,11,78.8,False,4.0,-0.463,0.5253333333333333
525,1i,150.0,14,2.08,12,82.8,False,4.0,1.1951,0.5519999999999999
530,1i,150.0,14,1.8686,10,96.88,False,18.08,1.1654,0.6458666666666666
535,1i,150.0,12,1.5578,8,96.84,False,18.040000000000006,-0.46829999999999994,0.6456000000000001
540,1i,150.0,12,0.8245,7,96.78,False,17.980000000000004,-2.0364,0.6452
545,1i,150.0,15,3.0896,6,34.8,False,-44.0,1.4386999999999999,0.23199999999999998
550,1i,150.0,15,1.7274,10,64.07,False,-14.730000000000004,1.6724,0.4271333333333333
555,1i,150.0,15,0.3286,14,89.0,False,6.200000000000003,-1.7514,0.5933333333333334
560,1i,150.0,15,0.0005,15,88.84,False,-8.039999999999992,-1.8681,0.5922666666666667
565,1i,150.0,17,1.8098,15,88.84,False,-8.0,0.252,0.5922666666666667
570,1i,150.0,18,1.4269,15,88.84,False,-7.939999999999998,0.6024,0.5922666666666667
575,1i,150.0,18,0.4957,17,92.91,False,58.11,-2.5939,0.6194
580,1i,150.0,19,0.7741,18,92.84,False,28.77000000000001,-0.9533,0.6189333333333333
585,1i,150.0,21,1.5979,18,92.84,False,3.8400000000000034,1.2693,0.6189333333333333
590,1i,150.0,17,1.8776,13,105.55,False,16.709999999999994,1.8771,0.7036666666666667
595,1i,150.0,14,0.7068,13,105.55,False,16.709999999999994,-1.1030000000000002,0.7036666666666667
600,1i,150.0,15,2.7038,13,105.55,False,16.709999999999994,1.2769000000000001,0.7036666666666667
605,1i,150.0,15,0.9058,13,105.55,False,12.64,0.4101000000000001,0.7036666666666667
610,1i,150.0,15,1.106,14,109.55,False,16.709999999999994,0.3319000000000001,0.7303333333333333
615,1i,150.0,15,0.5491,14,109.55,False,16.709999999999994,-1.0488,0.7303333333333333
620,1i,150.0,16,2.6635,12,109.55,False,4.0,0.7859,0.7303333333333333
625,1i,150.0,16,2.9017,9,109.55,False,4.0,2.1949,0.7303333333333333
630,1i,150.0,16,1.6538,8,113.56,False,8.010000000000005,-1.0500000000000003,0.7570666666666667
635,1i,150.0,16,1.1829,9,112.35,False,6.799999999999997,0.2771,0.749
640,1i,150.0,18,2.7368,10,48.16,False,-61.39,1.6308,0.32106666666666667
645,1i,150.0,19,1.7494,14,86.19,False,-23.36,1.2003,0.5746
650,1i,150.0,19,0.0727,17,101.2,False,-8.349999999999994,-2.5907999999999998,0.6746666666666666
655,1i,150.0,19,0.0007,19,100.85,False,-8.700000000000003,-2.901,0.6723333333333333
660,1i,150.0,20,0.612,19,100.84,False,-12.719999999999999,-1.0417999999999998,0.6722666666666667
