timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,2,24.67,0,0.0,False,0,,,,scenario_east_west_heavy,test,development,0.25,,,0.0,,,0.0,14.0,True,,13.333333333333334,1184.1600000000003,,
20,1i,150.0,3,15.5407,0,0.0,False,1,27.77,483.3,483.3,scenario_east_west_heavy,test,development,0.25,,,0.0,,,0.0,19.0,True,,20.0,1118.9304,,
25,1i,150.0,3,5.5591,1,1.0,False,3,23.4942,350.72,399.48,scenario_east_west_heavy,test,development,0.25,,,0.006666666666666667,,,0.0,24.0,True,,20.0,400.2552,,
30,1i,150.0,3,0.2076,2,1.0,False,3,23.4556,215.17,304.42,scenario_east_west_heavy,test,development,0.25,1.0,0.2076,0.006666666666666667,3.0,,1.0,4.0,False,5,20.0,14.9472,0.03333333333333333,
35,1i,150.0,5,8.9131,3,1.0,False,3,21.0936,91.57,210.88,scenario_east_west_heavy,test,development,0.25,1.0,8.9131,0.006666666666666667,3.0,,2.0,2.0,True,,33.333333333333336,1069.5720000000001,0.03333333333333333,
40,1i,150.0,6,6.836,3,1.0,False,5,18.4981,24.29,483.3,scenario_east_west_heavy,test,development,0.25,1.0,6.836,0.006666666666666667,5.0,,3.0,1.0,False,5,40.0,984.384,0.03333333333333333,
45,1i,150.0,6,2.3628,4,13.71,False,5,12.8511,8.02,350.99,scenario_east_west_heavy,test,development,0.25,13.71,-22.3072,0.09140000000000001,5.0,,3.0,6.0,False,10,40.0,340.2432,0.457,
