timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
450,4i,124.44,False
455,1i,1.0,False
455,2i,1.0,False
455,3i,1.0,False
455,4i,128.46,False
460,1i,1.0,False
460,2i,1.0,False
460,3i,1.0,False
460,4i,128.44,False
465,1i,1.0,False
465,2i,1.0,False
465,3i,1.0,False
465,4i,128.44,False
470,1i,1.0,False
470,2i,1.0,False
470,3i,5.02,False
470,4i,135.45,False
475,1i,1.0,False
475,2i,1.0,False
475,3i,5.0,False
475,4i,135.45,False
480,1i,1.0,False
480,2i,1.0,False
480,3i,5.0,False
480,4i,139.46,False
485,1i,1.0,False
485,2i,1.0,False
485,3i,0.0,False
485,4i,139.45,False
490,1i,1.0,False
490,2i,1.0,False
490,3i,0.0,False
490,4i,139.45,False
495,1i,1.0,False
495,2i,1.0,False
495,3i,0.0,False
495,4i,143.46,False
500,1i,1.0,False
500,2i,1.0,False
500,3i,0.0,False
500,4i,143.45,False
505,1i,1.0,False
505,2i,1.0,False
505,3i,0.0,False
505,4i,143.45,False
510,1i,1.0,False
510,2i,1.0,False
510,3i,0.0,False
510,4i,147.45,False
515,1i,1.0,False
515,2i,1.0,False
515,3i,0.0,False
515,4i,146.67,False
520,1i,15.04,False
520,2i,1.0,False
520,3i,1.0,False
520,4i,108.85,False
525,1i,15.04,False
525,2i,5.0,False
525,3i,1.0,False
525,4i,123.73,False
530,1i,0.0,False
530,2i,0.0,False
530,3i,1.0,False
530,4i,135.55,False
535,1i,0.0,False
535,2i,0.0,False
535,3i,1.0,False
535,4i,142.47,False
540,1i,0.87,False
540,2i,0.0,False
540,3i,1.0,False
540,4i,142.45,False
545,1i,0.87,False
545,2i,0.0,False
545,3i,1.0,False
545,4i,142.45,False
550,1i,0.87,False
550,2i,0.0,False
550,3i,1.0,False
550,4i,146.45,False
555,1i,0.87,False
555,2i,0.0,False
555,3i,1.0,False
555,4i,146.45,False
560,1i,0.87,False
560,2i,0.0,False
560,3i,1.0,False
560,4i,146.45,False
565,1i,0.87,False
565,2i,0.0,False
565,3i,1.0,False
565,4i,150.46,True
570,1i,4.91,False
570,2i,1.0,False
570,3i,1.0,False
570,4i,150.45,True
575,1i,4.87,False
575,2i,1.0,False
575,3i,0.0,False
575,4i,150.45,True
580,1i,4.87,False
580,2i,1.0,False
580,3i,0.0,False
580,4i,150.45,True
585,1i,4.87,False
585,2i,1.0,False
585,3i,0.0,False
585,4i,163.16,True
590,1i,4.87,False
590,2i,1.0,False
590,3i,0.0,False
590,4i,177.2,True
595,1i,4.87,False
