timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,queue_length_change_30s,speed_change_30s,visible_occupancy_fraction,visible_bike_frac,visible_car_frac,visible_hgv_frac,visible_bus_frac
130,1i,150.0,2,0.0,2,1.0,False,1.0,-20.6316,0.006666666666666667,1.0,0.0,0.0,0.0
135,1i,150.0,2,0.0,2,1.0,False,1.0,-5.7061,0.006666666666666667,1.0,0.0,0.0,0.0
140,1i,150.0,2,11.8435,1,1.0,False,0.0,11.8435,0.006666666666666667,1.0,0.0,0.0,0.0
145,1i,150.0,2,4.9166,1,1.0,False,0.0,-6.7213,0.006666666666666667,1.0,0.0,0.0,0.0
150,1i,150.0,1,0.0,1,1.0,False,0.0,-4.6379,0.006666666666666667,1.0,0.0,0.0,0.0
155,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
160,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
165,1i,150.0,2,10.9552,1,1.0,False,0.0,10.9552,0.006666666666666667,1.0,0.0,0.0,0.0
170,1i,150.0,1,10.2712,0,0.0,False,-1.0,-1.5723000000000003,0.0,1.0,0.0,0.0,0.0
175,1i,150.0,0,0.0,0,0.0,False,-1.0,-4.9166,0.0,0.0,0.0,0.0,0.0
180,1i,150.0,1,24.9914,0,0.0,False,-1.0,24.9914,0.0,0.0,1.0,0.0,0.0
185,1i,150.0,1,16.1383,0,0.0,False,-1.0,16.1383,0.0,0.0,1.0,0.0,0.0
190,1i,150.0,1,2.3418,0,0.0,False,-1.0,2.3418,0.0,0.0,1.0,0.0,0.0
195,1i,150.0,1,0.0003,1,1.0,False,0.0,-10.9549,0.006666666666666667,0.0,1.0,0.0,0.0
200,1i,150.0,1,0.0,1,1.0,False,1.0,-10.2712,0.006666666666666667,0.0,1.0,0.0,0.0
205,1i,150.0,1,0.0,1,1.0,False,1.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
210,1i,150.0,1,0.0,1,1.0,False,1.0,-24.9914,0.006666666666666667,0.0,1.0,0.0,0.0
215,1i,150.0,2,12.3377,1,1.0,False,1.0,-3.800600000000001,0.006666666666666667,0.0,1.0,0.0,0.0
220,1i,150.0,2,5.3377,1,1.0,False,1.0,2.9959,0.006666666666666667,0.0,1.0,0.0,0.0
225,1i,150.0,2,0.0,2,1.0,False,0.0,-0.0003,0.006666666666666667,0.0,1.0,0.0,0.0
230,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
235,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
240,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
245,1i,150.0,1,0.0,1,1.0,False,0.0,-12.3377,0.006666666666666667,0.0,1.0,0.0,0.0
250,1i,150.0,1,0.0,1,1.0,False,0.0,-5.3377,0.006666666666666667,0.0,1.0,0.0,0.0
255,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
260,1i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1i,150.0,3,21.4229,0,0.0,False,-1.0,21.4229,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
270,1i,150.0,2,7.64,0,0.0,False,-1.0,7.64,0.0,0.0,1.0,0.0,0.0
275,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
280,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
285,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
290,1i,150.0,2,0.0,2,1.0,False,1.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
295,1i,150.0,2,0.0,2,1.0,False,1.0,-21.4229,0.006666666666666667,0.0,1.0,0.0,0.0
300,1i,150.0,2,0.0,2,1.0,False,1.0,-7.64,0.006666666666666667,0.0,1.0,0.0,0.0
305,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
310,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
315,1i,150.0,3,7.3633,2,1.0,False,0.0,7.3633,0.006666666666666667,0.0,1.0,0.0,0.0
320,1i,150.0,1,7.1956,0,0.0,False,-1.0,7.1956,0.0,0.0,1.0,0.0,0.0
325,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
330,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
335,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
340,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
345,1i,150.0,2,12.5453,1,1.0,False,0.0,5.1819999999999995,0.006666666666666667,0.5,0.5,0.0,0.0
350,1i,150.0,1,12.7038,0,0.0,False,0.0,5.5081999999999995,0.0,1.0,0.0,0.0,0.0
355,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
360,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
365,1i,150.0,2,9.63,1,1.0,False,0.0,9.63,0.006666666666666667,0.5,0.0,0.0,0.5
370,1i,150.0,2,7.9995,1,1.0,False,0.0,7.9995,0.006666666666666667,0.5,0.0,0.0,0.5
375,1i,150.0,2,0.4995,1,1.0,False,0.0,-12.0458,0.006666666666666667,0.5,0.0,0.0,0.5
380,1i,150.0,2,0.0,2,1.0,False,1.0,-12.7038,0.006666666666666667,0.5,0.0,0.0,0.5
385,1i,150.0,3,8.933,2,1.0,False,0.0,8.933,0.006666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333
390,1i,150.0,3,4.7318,2,1.0,False,0.0,4.7318,0.006666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333
395,1i,150.0,3,0.2072,2,1.0,False,0.0,-9.4228,0.006666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333
400,1i,150.0,3,0.0,3,1.0,False,0.0,-7.9995,0.006666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333
405,1i,150.0,3,0.0,3,1.0,False,0.0,-0.4995,0.006666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333
410,1i,150.0,2,13.0968,1,1.0,False,0.0,13.0968,0.006666666666666667,0.5,0.0,0.0,0.5
415,1i,150.0,2,7.3916,1,1.0,False,0.0,-1.5413999999999994,0.006666666666666667,0.5,0.0,0.0,0.5
420,1i,150.0,2,0.498,1,1.0,False,0.0,-4.2338,0.006666666666666667,0.5,0.0,0.0,0.5
425,1i,150.0,2,0.0,2,15.04,False,14.04,-0.2072,0.10026666666666666,0.5,0.0,0.0,0.5
430,1i,150.0,3,6.3888,2,15.04,False,14.04,6.3888,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
435,1i,150.0,3,2.7535,2,15.04,False,14.04,2.7535,0.10026666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
440,1i,150.0,2,0.5584,1,1.0,False,0.0,-12.5384,0.006666666666666667,0.5,0.5,0.0,0.0
445,1i,150.0,1,0.0,1,1.0,False,0.0,-7.3916,0.006666666666666667,0.0,1.0,0.0,0.0
450,1i,150.0,1,0.0,1,1.0,False,0.0,-0.498,0.006666666666666667,0.0,1.0,0.0,0.0
455,1i,150.0,1,0.0,1,1.0,False,-14.04,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
460,1i,150.0,1,0.0,1,1.0,False,-14.04,-6.3888,0.006666666666666667,0.0,1.0,0.0,0.0
465,1i,150.0,2,9.4912,1,1.0,False,-14.04,6.737699999999999,0.006666666666666667,0.0,0.5,0.0,0.5
470,1i,150.0,2,6.5188,1,1.0,False,0.0,5.9604,0.006666666666666667,0.0,0.5,0.0,0.5
475,1i,150.0,2,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,0.5,0.0,0.5
480,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,0.5,0.0,0.5
485,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,0.5,0.0,0.5
490,1i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.006666666666666667,0.0,0.5,0.0,0.5
495,1i,150.0,2,0.0,2,1.0,False,0.0,-9.4912,0.006666666666666667,0.0,0.5,0.0,0.5
500,1i,150.0,1,0.0,1,1.0,False,0.0,-6.5188,0.006666666666666667,0.0,0.0,0.0,1.0
505,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,1.0
510,1i,150.0,4,17.1263,1,1.0,False,0.0,17.1263,0.006666666666666667,0.75,0.0,0.0,0.25
515,1i,150.0,3,6.2216,1,1.0,False,0.0,6.2216,0.006666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333
520,1i,150.0,2,0.0002,2,15.04,False,14.04,0.0002,0.10026666666666666,0.5,0.0,0.0,0.5
525,1i,150.0,2,0.0001,2,15.04,False,14.04,0.0001,0.10026666666666666,0.5,0.0,0.0,0.5
530,1i,150.0,1,1.2577,0,0.0,False,-1.0,1.2577,0.0,1.0,0.0,0.0,0.0
535,1i,150.0,1,0.0,0,0.0,False,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
540,1i,150.0,1,0.0,1,0.87,False,-0.13,-17.1263,0.0058,1.0,0.0,0.0,0.0
545,1i,150.0,1,0.0,1,0.87,False,-0.13,-6.2216,0.0058,1.0,0.0,0.0,0.0
550,1i,150.0,1,0.0,1,0.87,False,-14.17,-0.0002,0.0058,1.0,0.0,0.0,0.0
555,1i,150.0,1,0.0,1,0.87,False,-14.17,-0.0001,0.0058,1.0,0.0,0.0,0.0
560,1i,150.0,2,11.2339,1,0.87,False,0.87,9.9762,0.0058,1.0,0.0,0.0,0.0
565,1i,150.0,2,4.4247,1,0.87,False,0.87,4.4247,0.0058,1.0,0.0,0.0,0.0
570,1i,150.0,2,0.0927,2,4.91,False,4.04,0.0927,0.032733333333333337,1.0,0.0,0.0,0.0
575,1i,150.0,2,0.0,2,4.87,False,4.0,0.0,0.032466666666666665,1.0,0.0,0.0,0.0
580,1i,150.0,2,0.0,2,4.87,False,4.0,0.0,0.032466666666666665,1.0,0.0,0.0,0.0
585,1i,150.0,2,0.0,2,4.87,False,4.0,0.0,0.032466666666666665,1.0,0.0,0.0,0.0
590,1i,150.0,2,0.0,2,4.87,False,4.0,-11.2339,0.032466666666666665,1.0,0.0,0.0,0.0
595,1i,150.0,3,5.5099,2,4.87,False,4.0,1.0852000000000004,0.032466666666666665,1.0,0.0,0.0,0.0
600,1i,150.0,2,0.0,2,4.87,False,-0.040000000000000036,-0.0927,0.032466666666666665,1.0,0.0,0.0,0.0
605,1i,150.0,2,0.0,2,4.87,False,0.0,0.0,0.032466666666666665,1.0,0.0,0.0,0.0
610,1i,150.0,3,6.2959,2,4.87,False,0.0,6.2959,0.032466666666666665,1.0,0.0,0.0,0.0
615,1i,150.0,3,2.0211,2,4.87,False,0.0,2.0211,0.032466666666666665,1.0,0.0,0.0,0.0
620,1i,150.0,1,0.98,1,7.9,False,3.0300000000000002,0.98,0.05266666666666667,1.0,0.0,0.0,0.0
625,1i,150.0,0,0.0,0,0.0,False,-4.87,-5.5099,0.0,0.0,0.0,0.0,0.0
630,1i,150.0,0,0.0,0,0.0,False,-4.87,0.0,0.0,0.0,0.0,0.0,0.0
635,1i,150.0,1,20.3713,0,0.0,False,-4.87,20.3713,0.0,1.0,0.0,0.0,0.0
640,1i,150.0,1,6.2711,0,0.0,False,-4.87,-0.024799999999999933,0.0,1.0,0.0,0.0,0.0
645,1i,150.0,1,0.0,1,1.0,False,-3.87,-2.0211,0.006666666666666667,1.0,0.0,0.0,0.0
650,1i,150.0,1,0.0,1,1.0,False,-6.9,-0.98,0.006666666666666667,1.0,0.0,0.0,0.0
655,1i,150.0,1,0.0,1,1.0,False,1.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
660,1i,150.0,2,10.3131,1,1.0,False,1.0,10.3131,0.006666666666666667,1.0,0.0,0.0,0.0
665,1i,150.0,2,3.056,1,1.0,False,1.0,-17.3153,0.006666666666666667,1.0,0.0,0.0,0.0
670,1i,150.0,2,0.0,2,1.0,False,1.0,-6.2711,0.006666666666666667,1.0,0.0,0.0,0.0
675,1i,150.0,3,7.8774,2,1.0,False,0.0,7.8774,0.006666666666666667,1.0,0.0,0.0,0.0
680,1i,150.0,2,7.8844,1,1.0,False,0.0,7.8844,0.006666666666666667,1.0,0.0,0.0,0.0
685,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
690,1i,150.0,1,0.0,1,1.0,False,0.0,-10.3131,0.006666666666666667,1.0,0.0,0.0,0.0
695,1i,150.0,1,0.0,1,1.0,False,0.0,-3.056,0.006666666666666667,1.0,0.0,0.0,0.0
700,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
705,1i,150.0,1,0.0,1,1.0,False,0.0,-7.8774,0.006666666666666667,1.0,0.0,0.0,0.0
710,1i,150.0,1,20.555,0,0.0,False,-1.0,12.6706,0.0,0.0,1.0,0.0,0.0
715,1i,150.0,1,9.9121,0,0.0,False,-1.0,9.9121,0.0,0.0,1.0,0.0,0.0
720,1i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
725,1i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
730,1i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
735,1i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
740,1i,150.0,0,0.0,0,0.0,False,0.0,-20.555,0.0,0.0,0.0,0.0,0.0
745,1i,150.0,0,0.0,0,0.0,False,0.0,-9.9121,0.0,0.0,0.0,0.0,0.0
750,1i,150.0,0,0.0,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,1i,150.0,2,26.4759,0,0.0,False,0.0,26.4759,0.0,1.0,0.0,0.0,0.0
760,1i,150.0,3,15.9474,0,0.0,False,0.0,15.9474,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
765,1i,150.0,3,5.6722,0,0.0,False,0.0,5.6722,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
770,1i,150.0,1,0.0,1,1.0,False,1.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
775,1i,150.0,1,0.0,1,1.0,False,1.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
780,1i,150.0,1,0.0,1,1.0,False,1.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
785,1i,150.0,1,0.0,1,1.0,False,1.0,-26.4759,0.006666666666666667,1.0,0.0,0.0,0.0
790,1i,150.0,1,0.0,1,1.0,False,1.0,-15.9474,0.006666666666666667,1.0,0.0,0.0,0.0
795,1i,150.0,1,0.0,1,1.0,False,1.0,-5.6722,0.006666666666666667,1.0,0.0,0.0,0.0
800,1i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
805,1i,150.0,1,26.7537,0,0.0,False,-1.0,26.7537,0.0,1.0,0.0,0.0,0.0
810,1i,150.0,1,15.2498,0,0.0,False,-1.0,15.2498,0.0,1.0,0.0,0.0,0.0
815,1i,150.0,1,0.2498,0,0.0,False,-1.0,0.2498,0.0,1.0,0.0,0.0,0.0
820,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
825,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
830,1i,150.0,1,0.0,1,1.0,False,1.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
835,1i,150.0,1,0.0,1,1.0,False,1.0,-26.7537,0.006666666666666667,1.0,0.0,0.0,0.0
840,1i,150.0,2,11.3446,1,1.0,False,1.0,-3.9052000000000007,0.006666666666666667,1.0,0.0,0.0,0.0
845,1i,150.0,2,4.6558,1,1.0,False,1.0,4.406000000000001,0.006666666666666667,1.0,0.0,0.0,0.0
850,1i,150.0,2,0.0029,2,1.0,False,0.0,0.0029,0.006666666666666667,1.0,0.0,0.0,0.0
855,1i,150.0,3,8.4135,2,1.0,False,0.0,8.4135,0.006666666666666667,1.0,0.0,0.0,0.0
860,1i,150.0,2,5.6627,1,1.0,False,0.0,5.6627,0.006666666666666667,1.0,0.0,0.0,0.0
865,1i,150.0,2,0.0964,1,1.0,False,0.0,0.0964,0.006666666666666667,1.0,0.0,0.0,0.0
870,1i,150.0,2,0.0,2,5.0,False,4.0,-11.3446,0.03333333333333333,1.0,0.0,0.0,0.0
875,1i,150.0,2,0.0,2,5.0,False,4.0,-4.6558,0.03333333333333333,1.0,0.0,0.0,0.0
880,1i,150.0,3,7.9905,2,5.0,False,4.0,7.9876,0.03333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0
885,1i,150.0,3,5.4192,2,5.0,False,4.0,-2.994300000000001,0.03333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0
890,1i,150.0,1,1.2575,0,0.0,False,-1.0,-4.4052,0.0,0.0,1.0,0.0,0.0
895,1i,150.0,1,0.0,1,1.0,False,0.0,-0.0964,0.006666666666666667,0.0,1.0,0.0,0.0
900,1i,150.0,1,0.0,1,1.0,False,-4.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
905,1i,150.0,1,0.0,1,1.0,False,-4.0,0.0,0.006666666666666667,0.0,1.0,0.0,0.0
910,1i,150.0,2,9.7192,1,1.0,False,-4.0,1.7287000000000008,0.006666666666666667,0.0,0.5,0.0,0.5
915,1i,150.0,2,6.4475,1,1.0,False,-4.0,1.0282999999999998,0.006666666666666667,0.0,0.5,0.0,0.5
920,1i,150.0,3,8.8781,2,1.0,False,1.0,7.6206,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
925,1i,150.0,3,5.087,2,1.0,False,0.0,5.087,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
930,1i,150.0,3,0.5866,2,1.0,False,0.0,0.5866,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
935,1i,150.0,3,0.0,3,1.0,False,0.0,0.0,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
940,1i,150.0,3,0.0,3,1.0,False,0.0,-9.7192,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
945,1i,150.0,3,0.0,3,1.0,False,0.0,-6.4475,0.006666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
950,1i,150.0,1,0.0,1,1.0,False,0.0,-8.8781,0.006666666666666667,0.0,0.0,0.0,1.0
955,1i,150.0,2,10.4492,1,1.0,False,0.0,5.3622,0.006666666666666667,0.5,0.0,0.0,0.5
960,1i,150.0,2,3.9794,1,1.0,False,0.0,3.3928000000000003,0.006666666666666667,0.5,0.0,0.0,0.5
965,1i,150.0,2,0.0014,2,15.04,False,14.04,0.0014,0.10026666666666666,0.5,0.0,0.0,0.5
970,1i,150.0,2,0.0,2,15.04,False,14.04,0.0,0.10026666666666666,0.5,0.0,0.0,0.5
975,1i,150.0,2,0.0,2,15.04,False,14.04,0.0,0.10026666666666666,0.5,0.0,0.0,0.5
980,1i,150.0,1,1.2159,0,0.0,False,-1.0,1.2159,0.0,1.0,0.0,0.0,0.0
985,1i,150.0,1,0.0487,0,0.0,False,-1.0,-10.4005,0.0,1.0,0.0,0.0,0.0
990,1i,150.0,1,0.0,1,1.0,False,0.0,-3.9794,0.006666666666666667,1.0,0.0,0.0,0.0
995,1i,150.0,1,0.0,1,1.0,False,-14.04,-0.0014,0.006666666666666667,1.0,0.0,0.0,0.0
1000,1i,150.0,1,0.0,1,1.0,False,-14.04,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
1005,1i,150.0,4,15.6701,1,1.0,False,-14.04,15.6701,0.006666666666666667,0.75,0.25,0.0,0.0
1010,1i,150.0,4,5.867,1,1.0,False,1.0,4.6511,0.006666666666666667,0.75,0.25,0.0,0.0
1015,1i,150.0,4,0.0006,4,5.0,False,5.0,-0.0481,0.03333333333333333,0.75,0.25,0.0,0.0
1020,1i,150.0,4,0.0,4,5.0,False,4.0,0.0,0.03333333333333333,0.75,0.25,0.0,0.0
1025,1i,150.0,4,0.0,4,5.0,False,4.0,0.0,0.03333333333333333,0.75,0.25,0.0,0.0
1030,1i,150.0,4,0.0,4,5.0,False,4.0,0.0,0.03333333333333333,0.75,0.25,0.0,0.0
1035,1i,150.0,4,0.0,4,5.0,False,4.0,-15.6701,0.03333333333333333,0.75,0.25,0.0,0.0
1040,1i,150.0,2,0.0,2,5.0,False,4.0,-5.867,0.03333333333333333,1.0,0.0,0.0,0.0
1045,1i,150.0,2,0.0,2,5.0,False,0.0,-0.0006,0.03333333333333333,1.0,0.0,0.0,0.0
1050,1i,150.0,2,0.0,2,5.0,False,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0
1055,1i,150.0,3,6.3408,2,5.0,False,0.0,6.3408,0.03333333333333333,1.0,0.0,0.0,0.0
1060,1i,150.0,3,2.1239,2,5.0,False,0.0,2.1239,0.03333333333333333,1.0,0.0,0.0,0.0
1065,1i,150.0,3,0.0046,3,9.01,False,4.01,0.0046,0.060066666666666664,1.0,0.0,0.0,0.0
1070,1i,150.0,1,1.8424,0,0.0,False,-5.0,1.8424,0.0,1.0,0.0,0.0,0.0
1075,1i,150.0,0,0.0,0,0.0,False,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,1i,150.0,0,0.0,0,0.0,False,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1i,150.0,0,0.0,0,0.0,False,-5.0,-6.3408,0.0,0.0,0.0,0.0,0.0
1090,1i,150.0,1,18.7423,0,0.0,False,-5.0,16.6184,0.0,0.0,1.0,0.0,0.0
1095,1i,150.0,1,4.8125,0,0.0,False,-9.01,4.8079,0.0,0.0,1.0,0.0,0.0
1100,1i,150.0,1,0.0,1,1.0,False,1.0,-1.8424,0.006666666666666667,0.0,1.0,0.0,0.0
1105,1i,150.0,2,8.8974,1,1.0,False,1.0,8.8974,0.006666666666666667,0.5,0.5,0.0,0.0
1110,1i,150.0,2,1.5521,1,1.0,False,1.0,1.5521,0.006666666666666667,0.5,0.5,0.0,0.0
1115,1i,150.0,2,0.0,2,1.0,False,1.0,0.0,0.006666666666666667,0.5,0.5,0.0,0.0
1120,1i,150.0,2,0.0,2,1.0,False,1.0,-18.7423,0.006666666666666667,0.5,0.5,0.0,0.0
1125,1i,150.0,2,0.0,2,1.0,False,1.0,-4.8125,0.006666666666666667,0.5,0.5,0.0,0.0
1130,1i,150.0,2,9.5905,1,1.0,False,0.0,9.5905,0.006666666666666667,1.0,0.0,0.0,0.0
1135,1i,150.0,1,0.0,1,1.0,False,0.0,-8.8974,0.006666666666666667,1.0,0.0,0.0,0.0
1140,1i,150.0,1,0.0,1,1.0,False,0.0,-1.5521,0.006666666666666667,1.0,0.0,0.0,0.0
1145,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
1150,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
1155,1i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.006666666666666667,1.0,0.0,0.0,0.0
1160,1i,150.0,1,12.6935,0,0.0,False,-1.0,3.1029999999999998,0.0,0.0,0.0,0.0,1.0
1165,1i,150.0,1,11.6743,0,0.0,False,-1.0,11.6743,0.0,0.0,0.0,0.0,1.0
1170,1i,150.0,2,11.3859,1,1.0,False,0.0,11.3859,0.006666666666666667,0.0,0.5,0.0,0.5
1175,1i,150.0,2,5.3385,1,1.0,False,0.0,5.3385,0.006666666666666667,0.0,0.5,0.0,0.5
1180,1i,150.0,2,0.0379,1,1.0,False,0.0,0.0379,0.006666666666666667,0.0,0.5,0.0,0.5
