timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
5,1i,150.0,0,0.0,0,0.0,False,1,18.6931,399.7,399.7,scenario_heavy_vehicle_OOD,ood,ood,0.11
10,1i,150.0,0,0.0,0,0.0,False,1,19.2033,305.84,305.84,scenario_heavy_vehicle_OOD,ood,ood,0.11
15,1i,150.0,1,23.5897,0,0.0,False,1,19.3333,211.14,211.14,scenario_heavy_vehicle_OOD,ood,ood,0.11
20,1i,150.0,3,17.7152,0,0.0,False,1,18.3875,116.82,116.82,scenario_heavy_vehicle_OOD,ood,ood,0.11
25,1i,150.0,3,10.154,0,0.0,False,1,14.3382,28.35,28.35,scenario_heavy_vehicle_OOD,ood,ood,0.11
30,1i,150.0,3,0.0,1,1.0,False,2,9.4207,1.0,455.75,scenario_heavy_vehicle_OOD,ood,ood,0.11
35,1i,150.0,3,0.0,3,1.0,False,2,9.4865,1.0,362.99,scenario_heavy_vehicle_OOD,ood,ood,0.11
40,1i,150.0,3,0.0,3,1.0,False,2,9.1048,1.0,270.45,scenario_heavy_vehicle_OOD,ood,ood,0.11
45,1i,150.0,3,0.0,3,1.0,False,2,8.6099,1.0,178.74,scenario_heavy_vehicle_OOD,ood,ood,0.11
50,1i,150.0,4,11.458,1,1.0,False,2,7.8925,1.0,94.63,scenario_heavy_vehicle_OOD,ood,ood,0.11
55,1i,150.0,4,8.8483,1,1.0,False,2,5.7299,1.0,25.63,scenario_heavy_vehicle_OOD,ood,ood,0.11
60,1i,150.0,2,0.1945,1,1.0,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
65,1i,150.0,2,0.0,2,13.71,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
70,1i,150.0,5,12.6584,2,13.71,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
75,1i,150.0,5,6.5961,2,13.71,False,1,0.0,1.0,1.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
80,1i,150.0,4,1.9079,1,1.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
85,1i,150.0,3,0.6424,2,1.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
90,1i,150.0,3,0.0003,3,1.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
95,1i,150.0,4,6.2043,3,1.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
100,1i,150.0,5,6.1563,3,1.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
105,1i,150.0,6,3.2791,3,1.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
110,1i,150.0,6,1.2993,5,8.01,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
115,1i,150.0,6,0.5484,5,8.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
120,1i,150.0,6,0.0051,6,8.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
125,1i,150.0,8,5.0078,6,8.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
130,1i,150.0,9,4.1781,6,8.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
135,1i,150.0,9,1.3225,7,9.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
140,1i,150.0,4,2.1379,2,5.0,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
145,1i,150.0,3,0.002,3,19.05,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
150,1i,150.0,3,0.0,3,19.04,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
155,1i,150.0,4,4.3688,3,19.04,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
160,1i,150.0,6,7.1992,3,19.04,False,0,,,,scenario_heavy_vehicle_OOD,ood,ood,0.11
165,1i,150.0,5,2.855,3,19.04,False,1,27.77,483.3,483.3,scenario_heavy_vehicle_OOD,ood,ood,0.11
170,1i,150.0,4,0.8545,3,31.87,False,1,27.6284,347.91,347.91,scenario_heavy_vehicle_OOD,ood,ood,0.11
175,1i,150.0,3,2.4073,1,1.0,False,1,26.7215,214.12,214.12,scenario_heavy_vehicle_OOD,ood,ood,0.11
180,1i,150.0,6,9.9122,3,13.71,False,1,19.5865,92.5,92.5,scenario_heavy_vehicle_OOD,ood,ood,0.11
185,1i,150.0,6,5.6562,3,13.71,False,1,6.6837,31.48,31.48,scenario_heavy_vehicle_OOD,ood,ood,0.11
190,1i,150.0,6,0.3599,5,26.43,False,1,0.0041,26.43,26.43,scenario_heavy_vehicle_OOD,ood,ood,0.11
195,1i,150.0,6,0.0001,6,26.42,False,1,0.0,26.42,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.11
200,1i,150.0,6,0.0,6,26.42,False,1,0.0,26.42,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.11
205,1i,150.0,7,2.6594,6,26.42,False,1,0.0,26.42,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.11
210,1i,150.0,9,5.0995,6,26.42,False,1,0.0,26.42,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.11
215,1i,150.0,9,2.0691,6,26.42,False,1,0.0,26.42,26.42,scenario_heavy_vehicle_OOD,ood,ood,0.11
220,1i,150.0,9,0.4966,8,30.42,False,2,13.885,26.42,483.3,scenario_heavy_vehicle_OOD,ood,ood,0.11
225,1i,150.0,9,0.0296,9,30.42,False,2,13.0264,26.42,350.77,scenario_heavy_vehicle_OOD,ood,ood,0.11
230,1i,150.0,6,1.0334,4,30.42,False,2,13.8234,26.42,215.49,scenario_heavy_vehicle_OOD,ood,ood,0.11
235,1i,150.0,7,7.8576,4,30.42,False,2,9.4688,26.42,96.53,scenario_heavy_vehicle_OOD,ood,ood,0.11
240,1i,150.0,6,3.4163,4,30.42,False,2,3.0933,26.42,42.39,scenario_heavy_vehicle_OOD,ood,ood,0.11
245,1i,150.0,5,0.0092,5,37.46,False,2,0.023,26.42,37.46,scenario_heavy_vehicle_OOD,ood,ood,0.11
250,1i,150.0,5,0.0,5,37.43,False,3,6.2928,26.42,416.26,scenario_heavy_vehicle_OOD,ood,ood,0.11
255,1i,150.0,5,0.0,5,37.43,False,3,6.2871,26.42,320.94,scenario_heavy_vehicle_OOD,ood,ood,0.11
260,1i,150.0,5,4.2362,2,37.43,False,3,6.8694,24.79,224.98,scenario_heavy_vehicle_OOD,ood,ood,0.11
265,1i,150.0,6,10.8714,0,0.0,False,3,9.8705,2.2,129.54,scenario_heavy_vehicle_OOD,ood,ood,0.11
270,1i,150.0,6,4.874,2,5.01,False,3,5.6921,1.0,42.79,scenario_heavy_vehicle_OOD,ood,ood,0.11
275,1i,150.0,6,1.2637,4,12.0,False,3,0.7858,1.0,12.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
280,1i,150.0,6,0.0005,6,16.0,False,3,0.0,1.0,12.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
285,1i,150.0,7,2.4845,6,16.0,False,3,0.0,1.0,12.0,scenario_heavy_vehicle_OOD,ood,ood,0.11
