timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_low_demand,train,development,0.5,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,1,26.5405,376.84,376.84,scenario_low_demand,train,development,0.5,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,1,27.7332,241.04,241.04,scenario_low_demand,train,development,0.5,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,3,25.1631,0,0.0,False,1,25.4337,108.92,108.92,scenario_low_demand,train,development,0.5,,,0.0,,,0.0,14.0,True,,20.0,1811.7432,,
20,1i,150.0,3,13.5338,0,0.0,False,1,12.1793,20.03,20.03,scenario_low_demand,train,development,0.5,,,0.0,,,0.0,19.0,True,,20.0,974.4336,,
25,1i,150.0,3,0.5526,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,,,0.006666666666666667,,,0.0,24.0,True,,20.0,39.7872,,
30,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,1.0,0.0,0.006666666666666667,1.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,1.0,0.0,0.006666666666666667,0.0,-375.84,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,1.0,0.0,0.006666666666666667,0.0,-240.04,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,1.0,-25.1631,0.006666666666666667,0.0,-107.92,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_low_demand,train,development,0.5,1.0,-13.5338,0.006666666666666667,-1.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
55,1i,150.0,1,0.0,1,1.0,False,1,24.2794,456.02,456.02,scenario_low_demand,train,development,0.5,0.0,-0.5526,0.006666666666666667,0.0,455.02,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
60,1i,150.0,1,0.0,1,1.0,False,2,25.2574,336.74,375.52,scenario_low_demand,train,development,0.5,0.0,0.0,0.006666666666666667,1.0,374.52,4.0,14.0,False,25,6.666666666666667,0.0,0.0,
65,1i,150.0,1,0.0,1,1.0,False,2,25.7649,217.53,241.42,scenario_low_demand,train,development,0.5,0.0,0.0,0.006666666666666667,1.0,240.42,4.0,19.0,False,30,6.666666666666667,0.0,0.0,
70,1i,150.0,3,16.0553,1,1.0,False,2,24.083,98.07,108.23,scenario_low_demand,train,development,0.5,0.0,16.0553,0.006666666666666667,1.0,107.23,4.0,24.0,False,35,20.0,1155.9815999999998,0.0,
75,1i,150.0,4,9.9066,1,1.0,False,2,11.5358,17.41,24.46,scenario_low_demand,train,development,0.5,0.0,9.9066,0.006666666666666667,1.0,23.46,5.0,4.0,False,40,26.666666666666668,951.0336,0.0,
80,1i,150.0,2,7.7382,1,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,0.0,7.7382,0.006666666666666667,1.0,,6.0,2.0,False,45,13.333333333333334,371.4336,0.0,
85,1i,150.0,2,0.2382,1,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,0.0,0.2382,0.006666666666666667,0.0,-455.02,7.0,1.0,False,50,13.333333333333334,11.4336,0.0,
90,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,0.0,0.0,0.006666666666666667,-1.0,-374.52,7.0,6.0,False,55,13.333333333333334,0.0,0.0,
95,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,0.0,0.0,0.006666666666666667,-1.0,-240.42,0.0,4.0,True,,13.333333333333334,0.0,0.0,
100,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,0.0,-16.0553,0.006666666666666667,-1.0,-107.23,0.0,9.0,True,,13.333333333333334,0.0,0.0,
105,1i,150.0,2,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_low_demand,train,development,0.5,0.0,-9.9066,0.006666666666666667,-1.0,-23.46,0.0,14.0,True,,13.333333333333334,0.0,0.0,
110,1i,150.0,2,0.0,2,1.0,False,2,13.1146,1.0,404.56,scenario_low_demand,train,development,0.5,0.0,-7.7382,0.006666666666666667,1.0,403.56,0.0,19.0,True,,13.333333333333334,0.0,0.0,
115,1i,150.0,2,0.0,2,1.0,False,2,13.8153,1.0,269.14,scenario_low_demand,train,development,0.5,0.0,-0.2382,0.006666666666666667,1.0,268.14,0.0,24.0,True,,13.333333333333334,0.0,0.0,
