timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,1,18.892,396.87,396.87,scenario_south_heavy,test,development,0.11,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,1,19.2851,300.45,300.45,scenario_south_heavy,test,development,0.11,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,2,26.3783,0,0.0,False,1,18.8994,205.06,205.06,scenario_south_heavy,test,development,0.11,,,0.0,,,0.0,14.0,True,,13.333333333333334,1266.1584,,
20,1i,150.0,3,13.6562,0,0.0,False,1,17.154,112.59,112.59,scenario_south_heavy,test,development,0.11,,,0.0,,,0.0,19.0,True,,20.0,983.2464,,
25,1i,150.0,3,4.99,2,1.0,False,1,14.97,30.88,30.88,scenario_south_heavy,test,development,0.11,,,0.006666666666666667,,,0.0,24.0,True,,20.0,359.28000000000003,,
30,1i,150.0,3,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,1.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,-395.87,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,-299.45,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,-26.3783,0.006666666666666667,0.0,-204.06,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,-13.6562,0.006666666666666667,-1.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
55,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,-4.99,0.006666666666666667,-1.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
60,1i,150.0,3,17.6743,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,17.6743,0.006666666666666667,-1.0,,4.0,14.0,False,25,20.0,1272.5496,0.0,
65,1i,150.0,4,12.2038,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,12.2038,0.006666666666666667,-1.0,,4.0,19.0,False,30,26.666666666666668,1171.5647999999999,0.0,
70,1i,150.0,2,0.663,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,0.663,0.006666666666666667,-1.0,,4.0,24.0,False,35,13.333333333333334,31.824,0.0,
75,1i,150.0,2,0.0001,2,5.0,False,0,,,,scenario_south_heavy,test,development,0.11,4.0,0.0001,0.03333333333333333,-1.0,,5.0,4.0,False,40,13.333333333333334,0.0048000000000000004,0.13333333333333333,
80,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,0.0,0.0,0.0,,6.0,2.0,False,45,0.0,0.0,-0.03333333333333333,
85,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,0.0,0.0,0.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
90,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,-17.6743,0.0,0.0,,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
95,1i,150.0,0,0.0,0,0.0,False,1,21.9179,409.15,409.15,scenario_south_heavy,test,development,0.11,-1.0,-12.2038,0.0,1.0,,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
100,1i,150.0,0,0.0,0,0.0,False,1,18.7626,314.03,314.03,scenario_south_heavy,test,development,0.11,-1.0,-0.663,0.0,1.0,,0.0,9.0,True,,0.0,0.0,-0.03333333333333333,
105,1i,150.0,0,0.0,0,0.0,False,1,18.8996,218.85,218.85,scenario_south_heavy,test,development,0.11,-5.0,-0.0001,0.0,1.0,,0.0,14.0,True,,0.0,0.0,-0.16666666666666666,
110,1i,150.0,3,19.0779,0,0.0,False,1,19.0365,123.83,123.83,scenario_south_heavy,test,development,0.11,0.0,19.0779,0.0,1.0,,0.0,19.0,True,,20.0,1373.6088,0.0,
115,1i,150.0,3,9.9417,0,0.0,False,1,15.1783,36.35,36.35,scenario_south_heavy,test,development,0.11,0.0,9.9417,0.0,1.0,,0.0,24.0,True,,20.0,715.8024,0.0,
120,1i,150.0,3,0.8602,2,1.0,False,1,2.5807,1.05,1.05,scenario_south_heavy,test,development,0.11,1.0,0.8602,0.006666666666666667,1.0,,1.0,4.0,False,5,20.0,61.9344,0.03333333333333333,
125,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,-408.15,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
130,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,-313.03,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
135,1i,150.0,3,0.0,3,1.0,False,2,13.1031,1.0,457.09,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,1.0,238.23999999999998,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
140,1i,150.0,1,0.0,1,1.0,False,1,26.3186,322.53,322.53,scenario_south_heavy,test,development,0.11,1.0,-19.0779,0.006666666666666667,0.0,198.7,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
145,1i,150.0,1,0.0,1,1.0,False,1,26.5134,188.12,188.12,scenario_south_heavy,test,development,0.11,1.0,-9.9417,0.006666666666666667,0.0,151.77,4.0,9.0,False,20,6.666666666666667,0.0,0.03333333333333333,
150,1i,150.0,2,9.813,1,1.0,False,1,19.6259,66.98,66.98,scenario_south_heavy,test,development,0.11,0.0,8.9528,0.006666666666666667,0.0,65.93,4.0,14.0,False,25,13.333333333333334,471.0240000000001,0.0,
155,1i,150.0,3,11.7608,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,11.7608,0.006666666666666667,-1.0,,4.0,19.0,False,30,20.0,846.7776000000001,0.0,
160,1i,150.0,2,1.3505,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,1.3505,0.006666666666666667,-1.0,,4.0,24.0,False,35,13.333333333333334,64.82400000000001,0.0,
165,1i,150.0,2,0.0014,2,8.0,False,0,,,,scenario_south_heavy,test,development,0.11,7.0,0.0014,0.05333333333333334,-2.0,,5.0,4.0,False,40,13.333333333333334,0.06720000000000001,0.23333333333333334,
170,1i,150.0,1,3.5907,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,3.5907,0.0,-1.0,,6.0,2.0,False,45,6.666666666666667,86.1768,-0.03333333333333333,
175,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,0.0,0.0,-1.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
180,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,-9.813,0.0,-1.0,,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
185,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,-11.7608,0.0,0.0,,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
190,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,-1.3505,0.0,0.0,,0.0,9.0,True,,0.0,0.0,-0.03333333333333333,
195,1i,150.0,1,17.5447,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-8.0,17.5433,0.0,0.0,,0.0,14.0,True,,6.666666666666667,421.0728,-0.26666666666666666,
200,1i,150.0,3,12.99,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,9.3993,0.0,0.0,,0.0,19.0,True,,20.0,935.2800000000001,0.0,
205,1i,150.0,3,7.5176,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,7.5176,0.006666666666666667,0.0,,0.0,24.0,True,,20.0,541.2672,0.03333333333333333,
210,1i,150.0,3,1.4537,2,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,1.4537,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,104.6664,0.03333333333333333,
215,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
220,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
225,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,-17.5447,0.006666666666666667,0.0,,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
230,1i,150.0,1,0.0,1,1.0,False,1,27.638,455.66,455.66,scenario_south_heavy,test,development,0.11,1.0,-12.99,0.006666666666666667,1.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
235,1i,150.0,1,0.0,1,1.0,False,1,26.8275,320.78,320.78,scenario_south_heavy,test,development,0.11,0.0,-7.5176,0.006666666666666667,1.0,,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
240,1i,150.0,2,8.5614,1,1.0,False,1,26.1866,188.82,188.82,scenario_south_heavy,test,development,0.11,0.0,7.107700000000001,0.006666666666666667,1.0,,4.0,14.0,False,25,13.333333333333334,410.94720000000007,0.0,
245,1i,150.0,3,12.8799,1,1.0,False,1,18.2965,72.73,72.73,scenario_south_heavy,test,development,0.11,0.0,12.8799,0.006666666666666667,1.0,,4.0,19.0,False,30,20.0,927.3528,0.0,
250,1i,150.0,3,4.1106,1,1.0,False,1,5.4192,18.32,18.32,scenario_south_heavy,test,development,0.11,0.0,4.1106,0.006666666666666667,1.0,,4.0,24.0,False,35,20.0,295.9632,0.0,
255,1i,150.0,2,0.0009,2,15.04,False,1,0.0019,15.04,15.04,scenario_south_heavy,test,development,0.11,14.04,0.0009,0.10026666666666666,1.0,,5.0,4.0,False,40,13.333333333333334,0.0432,0.46799999999999997,
260,1i,150.0,1,1.1981,0,0.0,False,1,1.1981,13.29,13.29,scenario_south_heavy,test,development,0.11,-1.0,1.1981,0.0,0.0,-442.37,6.0,2.0,False,45,6.666666666666667,28.7544,-0.03333333333333333,
265,1i,150.0,1,1.2627,0,0.0,False,1,1.2627,1.12,1.12,scenario_south_heavy,test,development,0.11,-1.0,1.2627,0.0,0.0,-319.65999999999997,7.0,1.0,False,50,6.666666666666667,30.304800000000004,-0.03333333333333333,
270,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,0.0,-8.5614,0.006666666666666667,0.0,-187.82,7.0,6.0,False,55,6.666666666666667,0.0,0.0,
275,1i,150.0,1,0.0,1,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,0.0,-12.8799,0.006666666666666667,0.0,-71.73,0.0,4.0,True,,6.666666666666667,0.0,0.0,
280,1i,150.0,2,12.2812,1,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,0.0,8.1706,0.006666666666666667,0.0,-17.32,0.0,9.0,True,,13.333333333333334,589.4976,0.0,
285,1i,150.0,2,7.6292,1,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,-14.04,7.6283,0.006666666666666667,0.0,-14.04,0.0,14.0,True,,13.333333333333334,366.2016,-0.46799999999999997,
290,1i,150.0,4,10.3,1,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,9.1019,0.006666666666666667,0.0,-12.29,0.0,19.0,True,,26.666666666666668,988.8000000000002,0.03333333333333333,
295,1i,150.0,4,3.21,2,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,1.0,1.9473,0.006666666666666667,0.0,-0.1200000000000001,0.0,24.0,True,,26.666666666666668,308.16,0.03333333333333333,
300,1i,150.0,4,0.0012,4,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,0.0012,0.03333333333333333,0.0,0.0,1.0,4.0,False,5,26.666666666666668,0.11520000000000001,0.13333333333333333,
305,1i,150.0,4,0.0,4,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,0.0,0.03333333333333333,0.0,0.0,2.0,2.0,True,,26.666666666666668,0.0,0.13333333333333333,
310,1i,150.0,4,0.0,4,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,-12.2812,0.03333333333333333,0.0,0.0,3.0,1.0,False,5,26.666666666666668,0.0,0.13333333333333333,
315,1i,150.0,4,0.0,4,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,-7.6292,0.03333333333333333,0.0,0.0,3.0,6.0,False,10,26.666666666666668,0.0,0.13333333333333333,
320,1i,150.0,2,0.0,2,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,-10.3,0.03333333333333333,0.0,0.0,4.0,4.0,False,15,13.333333333333334,0.0,0.13333333333333333,
325,1i,150.0,3,8.2847,2,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,5.074700000000001,0.03333333333333333,0.0,0.0,4.0,9.0,False,20,20.0,596.4984000000001,0.13333333333333333,
330,1i,150.0,3,6.0244,2,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,0.0,6.0232,0.03333333333333333,0.0,0.0,4.0,14.0,False,25,20.0,433.7568,0.0,
335,1i,150.0,4,11.7978,2,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,0.0,11.7978,0.03333333333333333,0.0,0.0,4.0,19.0,False,30,26.666666666666668,1132.5888000000002,0.0,
340,1i,150.0,4,5.5661,2,5.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,0.0,5.5661,0.03333333333333333,0.0,0.0,4.0,24.0,False,35,26.666666666666668,534.3456,0.0,
345,1i,150.0,3,0.0017,3,9.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.11,4.0,0.0017,0.06,0.0,0.0,5.0,4.0,False,40,20.0,0.1224,0.13333333333333333,
350,1i,150.0,1,1.7439,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-5.0,1.7439,0.0,-1.0,,6.0,2.0,False,45,6.666666666666667,41.8536,-0.16666666666666666,
355,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-5.0,-8.2847,0.0,-1.0,,7.0,1.0,False,50,0.0,0.0,-0.16666666666666666,
360,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-5.0,-6.0244,0.0,-1.0,,7.0,6.0,False,55,0.0,0.0,-0.16666666666666666,
365,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-5.0,-11.7978,0.0,-1.0,,0.0,4.0,True,,0.0,0.0,-0.16666666666666666,
370,1i,150.0,1,20.9571,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-5.0,15.391000000000002,0.0,-1.0,,0.0,9.0,True,,6.666666666666667,502.97040000000004,-0.16666666666666666,
375,1i,150.0,1,6.1265,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-9.0,6.1248000000000005,0.0,-1.0,,0.0,14.0,True,,6.666666666666667,147.03600000000003,-0.3,
380,1i,150.0,3,15.1878,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,13.4439,0.006666666666666667,0.0,,0.0,19.0,True,,20.0,1093.5216,0.03333333333333333,
385,1i,150.0,3,6.5103,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,6.5103,0.006666666666666667,0.0,,0.0,24.0,True,,20.0,468.74160000000006,0.03333333333333333,
390,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
395,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
400,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,-20.9571,0.006666666666666667,0.0,,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
405,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,-6.1265,0.006666666666666667,0.0,,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
410,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,-15.1878,0.006666666666666667,0.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.0,
415,1i,150.0,2,9.974,1,1.0,False,1,19.3499,396.08,396.08,scenario_south_heavy,test,development,0.11,0.0,3.4637000000000002,0.006666666666666667,1.0,,4.0,9.0,False,20,13.333333333333334,478.75200000000007,0.0,
420,1i,150.0,1,0.0,1,1.0,False,1,18.9832,300.19,300.19,scenario_south_heavy,test,development,0.11,0.0,0.0,0.006666666666666667,1.0,,4.0,14.0,False,25,6.666666666666667,0.0,0.0,
425,1i,150.0,2,13.7088,1,1.0,False,1,19.0558,203.94,203.94,scenario_south_heavy,test,development,0.11,0.0,13.7088,0.006666666666666667,1.0,,4.0,19.0,False,30,13.333333333333334,658.0224000000001,0.0,
430,1i,150.0,3,9.5053,1,1.0,False,1,14.9056,121.3,121.3,scenario_south_heavy,test,development,0.11,0.0,9.5053,0.006666666666666667,1.0,,4.0,24.0,False,35,20.0,684.3815999999999,0.0,
435,1i,150.0,2,5.2028,1,1.0,False,1,10.4056,60.27,60.27,scenario_south_heavy,test,development,0.11,0.0,5.2028,0.006666666666666667,1.0,,5.0,4.0,False,40,13.333333333333334,249.73440000000002,0.0,
440,1i,150.0,1,7.3705,0,0.0,False,1,7.3705,19.81,19.81,scenario_south_heavy,test,development,0.11,-1.0,7.3705,0.0,1.0,,6.0,2.0,False,45,6.666666666666667,176.892,-0.03333333333333333,
445,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,-9.974,0.0,-1.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
450,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,0.0,0.0,-1.0,,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
455,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,-13.7088,0.0,-1.0,,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
460,1i,150.0,1,21.6931,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,12.187800000000001,0.0,-1.0,,0.0,9.0,True,,6.666666666666667,520.6344,-0.03333333333333333,
465,1i,150.0,1,7.9107,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.11,-1.0,2.7079000000000004,0.0,-1.0,,0.0,14.0,True,,6.666666666666667,189.85680000000002,-0.03333333333333333,
470,1i,150.0,3,17.1667,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,9.796199999999999,0.006666666666666667,-1.0,,0.0,19.0,True,,20.0,1236.0024,0.03333333333333333,
475,1i,150.0,3,8.1276,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,8.1276,0.006666666666666667,0.0,,0.0,24.0,True,,20.0,585.1872,0.03333333333333333,
480,1i,150.0,3,0.0,2,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
485,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,0.0,0.006666666666666667,0.0,,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
490,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,-21.6931,0.006666666666666667,0.0,,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
495,1i,150.0,3,0.0,3,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,1.0,-7.9107,0.006666666666666667,0.0,,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
500,1i,150.0,1,0.0,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.11,0.0,-17.1667,0.006666666666666667,0.0,,4.0,4.0,False,15,6.666666666666667,0.0,0.0,
