timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m
0,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.5,,,0.0,,,,,,,0.0,0.0,,
5,1i,150.0,0,0.0,0,0.0,False,1,18.892,396.87,396.87,scenario_south_heavy,test,development,0.5,,,0.0,,,0.0,4.0,True,,0.0,0.0,,
10,1i,150.0,0,0.0,0,0.0,False,1,19.2851,300.45,300.45,scenario_south_heavy,test,development,0.5,,,0.0,,,0.0,9.0,True,,0.0,0.0,,
15,1i,150.0,2,26.3783,0,0.0,False,1,18.8994,205.06,205.06,scenario_south_heavy,test,development,0.5,,,0.0,,,0.0,14.0,True,,13.333333333333334,1266.1584,,
20,1i,150.0,3,13.6562,0,0.0,False,1,17.154,112.59,112.59,scenario_south_heavy,test,development,0.5,,,0.0,,,0.0,19.0,True,,20.0,983.2464,,
25,1i,150.0,3,4.99,2,1.0,False,1,14.97,30.88,30.88,scenario_south_heavy,test,development,0.5,,,0.006666666666666667,,,0.0,24.0,True,,20.0,359.28000000000003,,
30,1i,150.0,3,0.0,2,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.5,1.0,0.0,0.006666666666666667,1.0,,1.0,4.0,False,5,20.0,0.0,0.03333333333333333,
35,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.5,1.0,0.0,0.006666666666666667,0.0,-395.87,2.0,2.0,True,,20.0,0.0,0.03333333333333333,
40,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.5,1.0,0.0,0.006666666666666667,0.0,-299.45,3.0,1.0,False,5,20.0,0.0,0.03333333333333333,
45,1i,150.0,3,0.0,3,1.0,False,1,0.0,1.0,1.0,scenario_south_heavy,test,development,0.5,1.0,-26.3783,0.006666666666666667,0.0,-204.06,3.0,6.0,False,10,20.0,0.0,0.03333333333333333,
50,1i,150.0,1,0.0,1,1.0,False,2,25.0822,376.86,409.15,scenario_south_heavy,test,development,0.5,1.0,-13.6562,0.006666666666666667,1.0,296.55999999999995,4.0,4.0,False,15,6.666666666666667,0.0,0.03333333333333333,
55,1i,150.0,1,0.0,1,1.0,False,2,25.6486,242.71,286.85,scenario_south_heavy,test,development,0.5,0.0,-4.99,0.006666666666666667,1.0,255.97000000000003,4.0,9.0,False,20,6.666666666666667,0.0,0.0,
60,1i,150.0,3,17.6743,1,1.0,False,2,24.4472,109.78,167.23,scenario_south_heavy,test,development,0.5,0.0,17.6743,0.006666666666666667,1.0,166.23,4.0,14.0,False,25,20.0,1272.5496,0.0,
65,1i,150.0,4,12.2038,1,1.0,False,2,17.5547,17.98,57.46,scenario_south_heavy,test,development,0.5,0.0,12.2038,0.006666666666666667,1.0,56.46,4.0,19.0,False,30,26.666666666666668,1171.5647999999999,0.0,
70,1i,150.0,2,0.663,1,1.0,False,0,,,,scenario_south_heavy,test,development,0.5,0.0,0.663,0.006666666666666667,-1.0,,4.0,24.0,False,35,13.333333333333334,31.824,0.0,
75,1i,150.0,2,0.0001,2,5.0,False,0,,,,scenario_south_heavy,test,development,0.5,4.0,0.0001,0.03333333333333333,-1.0,,5.0,4.0,False,40,13.333333333333334,0.0048000000000000004,0.13333333333333333,
80,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.5,-1.0,0.0,0.0,-2.0,,6.0,2.0,False,45,0.0,0.0,-0.03333333333333333,
85,1i,150.0,0,0.0,0,0.0,False,0,,,,scenario_south_heavy,test,development,0.5,-1.0,0.0,0.0,-2.0,,7.0,1.0,False,50,0.0,0.0,-0.03333333333333333,
90,1i,150.0,0,0.0,0,0.0,False,1,19.44,473.26,473.26,scenario_south_heavy,test,development,0.5,-1.0,-17.6743,0.0,-1.0,306.03,7.0,6.0,False,55,0.0,0.0,-0.03333333333333333,
95,1i,150.0,0,0.0,0,0.0,False,2,20.4919,377.15,409.15,scenario_south_heavy,test,development,0.5,-1.0,-12.2038,0.0,0.0,351.69,0.0,4.0,True,,0.0,0.0,-0.03333333333333333,
100,1i,150.0,0,0.0,0,0.0,False,2,19.0108,281.36,314.03,scenario_south_heavy,test,development,0.5,-1.0,-0.663,0.0,2.0,,0.0,9.0,True,,0.0,0.0,-0.03333333333333333,
105,1i,150.0,0,0.0,0,0.0,False,2,18.981,186.03,218.85,scenario_south_heavy,test,development,0.5,-5.0,-0.0001,0.0,2.0,,0.0,14.0,True,,0.0,0.0,-0.16666666666666666,
